プロット タイトル: site09_spot005_2021,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20922259, SEN S/N: 20922259)",カプラー取り外し (LGR S/N: 20922259),カプラー取り付け (LGR S/N: 20922259),ホスト接続 (LGR S/N: 20922259),停止済み (LGR S/N: 20922259),ファイルの終わり (LGR S/N: 20922259)
1,10/04/20 09:00:00 午前,26.646,記録,,,,
2,10/04/20 10:00:00 午前,29.49,,,,,
3,10/04/20 11:00:00 午前,30.495,,,,,
4,10/04/20 12:00:00 午後,31.331,,,,,
5,10/04/20 01:00:00 午後,29.59,,,,,
6,10/04/20 02:00:00 午後,29.64,,,,,
7,10/04/20 03:00:00 午後,28.419,,,,,
8,10/04/20 04:00:00 午後,28.419,,,,,
9,10/04/20 05:00:00 午後,28.568,,,,,
10,10/04/20 06:00:00 午後,28.518,,,,,
11,10/04/20 07:00:00 午後,28.518,,,,,
12,10/04/20 08:00:00 午後,28.493,,,,,
13,10/04/20 09:00:00 午後,28.444,,,,,
14,10/04/20 10:00:00 午後,28.444,,,,,
15,10/04/20 11:00:00 午後,28.345,,,,,
16,10/05/20 12:00:00 午前,28.394,,,,,
17,10/05/20 01:00:00 午前,28.32,,,,,
18,10/05/20 02:00:00 午前,28.221,,,,,
19,10/05/20 03:00:00 午前,28.221,,,,,
20,10/05/20 04:00:00 午前,28.221,,,,,
21,10/05/20 05:00:00 午前,28.196,,,,,
22,10/05/20 06:00:00 午前,28.171,,,,,
23,10/05/20 07:00:00 午前,28.245,,,,,
24,10/05/20 08:00:00 午前,28.245,,,,,
25,10/05/20 09:00:00 午前,28.27,,,,,
26,10/05/20 10:00:00 午前,28.32,,,,,
27,10/05/20 11:00:00 午前,28.345,,,,,
28,10/05/20 12:00:00 午後,28.369,,,,,
29,10/05/20 01:00:00 午後,28.221,,,,,
30,10/05/20 02:00:00 午後,28.245,,,,,
31,10/05/20 03:00:00 午後,28.295,,,,,
32,10/05/20 04:00:00 午後,28.32,,,,,
33,10/05/20 05:00:00 午後,28.369,,,,,
34,10/05/20 06:00:00 午後,28.345,,,,,
35,10/05/20 07:00:00 午後,28.369,,,,,
36,10/05/20 08:00:00 午後,28.419,,,,,
37,10/05/20 09:00:00 午後,28.394,,,,,
38,10/05/20 10:00:00 午後,28.369,,,,,
39,10/05/20 11:00:00 午後,28.32,,,,,
40,10/06/20 12:00:00 午前,28.27,,,,,
41,10/06/20 01:00:00 午前,28.196,,,,,
42,10/06/20 02:00:00 午前,28.147,,,,,
43,10/06/20 03:00:00 午前,28.122,,,,,
44,10/06/20 04:00:00 午前,28.097,,,,,
45,10/06/20 05:00:00 午前,28.097,,,,,
46,10/06/20 06:00:00 午前,28.048,,,,,
47,10/06/20 07:00:00 午前,28.023,,,,,
48,10/06/20 08:00:00 午前,28.048,,,,,
49,10/06/20 09:00:00 午前,28.097,,,,,
50,10/06/20 10:00:00 午前,28.072,,,,,
51,10/06/20 11:00:00 午前,28.097,,,,,
52,10/06/20 12:00:00 午後,28.122,,,,,
53,10/06/20 01:00:00 午後,28.147,,,,,
54,10/06/20 02:00:00 午後,28.048,,,,,
55,10/06/20 03:00:00 午後,28.023,,,,,
56,10/06/20 04:00:00 午後,27.949,,,,,
57,10/06/20 05:00:00 午後,27.924,,,,,
58,10/06/20 06:00:00 午後,27.875,,,,,
59,10/06/20 07:00:00 午後,27.974,,,,,
60,10/06/20 08:00:00 午後,27.974,,,,,
61,10/06/20 09:00:00 午後,27.949,,,,,
62,10/06/20 10:00:00 午後,27.924,,,,,
63,10/06/20 11:00:00 午後,27.875,,,,,
64,10/07/20 12:00:00 午前,27.899,,,,,
65,10/07/20 01:00:00 午前,27.801,,,,,
66,10/07/20 02:00:00 午前,27.801,,,,,
67,10/07/20 03:00:00 午前,27.899,,,,,
68,10/07/20 04:00:00 午前,27.949,,,,,
69,10/07/20 05:00:00 午前,27.949,,,,,
70,10/07/20 06:00:00 午前,27.924,,,,,
71,10/07/20 07:00:00 午前,27.85,,,,,
72,10/07/20 08:00:00 午前,27.776,,,,,
73,10/07/20 09:00:00 午前,27.677,,,,,
74,10/07/20 10:00:00 午前,27.727,,,,,
75,10/07/20 11:00:00 午前,27.751,,,,,
76,10/07/20 12:00:00 午後,27.825,,,,,
77,10/07/20 01:00:00 午後,27.875,,,,,
