プロット タイトル: site22_spot011_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20481321, SEN S/N: 20481321)",カプラー取り外し (LGR S/N: 20481321),カプラー取り付け (LGR S/N: 20481321),ホスト接続 (LGR S/N: 20481321),停止済み (LGR S/N: 20481321),ファイルの終わり (LGR S/N: 20481321)
1,11/01/21 02:00:00 午後,24.581,記録,,,,
2,11/01/21 03:00:00 午後,24.532,,,,,
3,11/01/21 04:00:00 午後,24.508,,,,,
4,11/01/21 05:00:00 午後,24.508,,,,,
5,11/01/21 06:00:00 午後,24.46,,,,,
6,11/01/21 07:00:00 午後,24.46,,,,,
7,11/01/21 08:00:00 午後,24.339,,,,,
8,11/01/21 09:00:00 午後,24.267,,,,,
9,11/01/21 10:00:00 午後,24.122,,,,,
10,11/01/21 11:00:00 午後,24.026,,,,,
11,11/02/21 12:00:00 午前,23.954,,,,,
12,11/02/21 01:00:00 午前,23.881,,,,,
13,11/02/21 02:00:00 午前,23.857,,,,,
14,11/02/21 03:00:00 午前,23.833,,,,,
15,11/02/21 04:00:00 午前,23.689,,,,,
16,11/02/21 05:00:00 午前,23.881,,,,,
17,11/02/21 06:00:00 午前,23.833,,,,,
18,11/02/21 07:00:00 午前,23.737,,,,,
19,11/02/21 08:00:00 午前,23.665,,,,,
20,11/02/21 09:00:00 午前,23.713,,,,,
21,11/02/21 10:00:00 午前,23.737,,,,,
22,11/02/21 11:00:00 午前,23.93,,,,,
23,11/02/21 12:00:00 午後,24.098,,,,,
24,11/02/21 01:00:00 午後,24.219,,,,,
25,11/02/21 02:00:00 午後,24.267,,,,,
26,11/02/21 03:00:00 午後,24.291,,,,,
27,11/02/21 04:00:00 午後,24.243,,,,,
28,11/02/21 05:00:00 午後,24.195,,,,,
29,11/02/21 06:00:00 午後,24.122,,,,,
30,11/02/21 07:00:00 午後,24.026,,,,,
31,11/02/21 08:00:00 午後,23.93,,,,,
32,11/02/21 09:00:00 午後,23.761,,,,,
33,11/02/21 10:00:00 午後,23.617,,,,,
34,11/02/21 11:00:00 午後,23.617,,,,,
35,11/03/21 12:00:00 午前,23.689,,,,,
36,11/03/21 01:00:00 午前,23.737,,,,,
37,11/03/21 02:00:00 午前,23.665,,,,,
