プロット タイトル: site12_spot040_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291293, SEN S/N: 20291293)",カプラー取り外し (LGR S/N: 20291293),カプラー取り付け (LGR S/N: 20291293),ホスト接続 (LGR S/N: 20291293),停止済み (LGR S/N: 20291293),ファイルの終わり (LGR S/N: 20291293)
1,09/01/21 09:00:00 午前,30.571,記録,,,,
2,09/01/21 09:30:00 午前,29.59,,,,,
3,09/01/21 10:00:00 午前,29.665,,,,,
4,09/01/21 10:30:00 午前,29.815,,,,,
5,09/01/21 11:00:00 午前,29.89,,,,,
6,09/01/21 11:30:00 午前,30.066,,,,,
7,09/01/21 12:00:00 午後,30.142,,,,,
8,09/01/21 12:30:00 午後,30.192,,,,,
9,09/01/21 01:00:00 午後,30.293,,,,,
10,09/01/21 01:30:00 午後,30.469,,,,,
11,09/01/21 02:00:00 午後,30.571,,,,,
12,09/01/21 02:30:00 午後,30.672,,,,,
13,09/01/21 03:00:00 午後,30.798,,,,,
14,09/01/21 03:30:00 午後,30.9,,,,,
15,09/01/21 04:00:00 午後,31.052,,,,,
16,09/01/21 04:30:00 午後,31.077,,,,,
17,09/01/21 05:00:00 午後,30.925,,,,,
18,09/01/21 05:30:00 午後,30.672,,,,,
19,09/01/21 06:00:00 午後,30.444,,,,,
20,09/01/21 06:30:00 午後,30.142,,,,,
21,09/01/21 07:00:00 午後,29.941,,,,,
22,09/01/21 07:30:00 午後,29.765,,,,,
23,09/01/21 08:00:00 午後,29.64,,,,,
24,09/01/21 08:30:00 午後,29.615,,,,,
25,09/01/21 09:00:00 午後,29.565,,,,,
26,09/01/21 09:30:00 午後,29.565,,,,,
27,09/01/21 10:00:00 午後,29.565,,,,,
28,09/01/21 10:30:00 午後,29.54,,,,,
29,09/01/21 11:00:00 午後,29.54,,,,,
30,09/01/21 11:30:00 午後,29.54,,,,,
31,09/02/21 12:00:00 午前,29.54,,,,,
32,09/02/21 12:30:00 午前,29.515,,,,,
33,09/02/21 01:00:00 午前,29.515,,,,,
34,09/02/21 01:30:00 午前,29.515,,,,,
35,09/02/21 02:00:00 午前,29.54,,,,,
36,09/02/21 02:30:00 午前,29.54,,,,,
37,09/02/21 03:00:00 午前,29.565,,,,,
38,09/02/21 03:30:00 午前,29.565,,,,,
39,09/02/21 04:00:00 午前,29.59,,,,,
40,09/02/21 04:30:00 午前,29.615,,,,,
41,09/02/21 05:00:00 午前,29.715,,,,,
42,09/02/21 05:30:00 午前,29.69,,,,,
43,09/02/21 06:00:00 午前,29.59,,,,,
44,09/02/21 06:30:00 午前,29.439,,,,,
45,09/02/21 07:00:00 午前,29.414,,,,,
46,09/02/21 07:30:00 午前,29.414,,,,,
47,09/02/21 08:00:00 午前,29.439,,,,,
48,09/02/21 08:30:00 午前,29.515,,,,,
49,09/02/21 09:00:00 午前,29.59,,,,,
50,09/02/21 09:30:00 午前,29.665,,,,,
51,09/02/21 10:00:00 午前,29.765,,,,,
52,09/02/21 10:30:00 午前,29.84,,,,,
53,09/02/21 11:00:00 午前,29.941,,,,,
54,09/02/21 11:30:00 午前,30.041,,,,,
55,09/02/21 12:00:00 午後,30.167,,,,,
56,09/02/21 12:30:00 午後,30.243,,,,,
57,09/02/21 01:00:00 午後,30.343,,,,,
58,09/02/21 01:30:00 午後,30.343,,,,,
59,09/02/21 02:00:00 午後,30.596,,,,,
60,09/02/21 02:30:00 午後,30.646,,,,,
61,09/02/21 03:00:00 午後,30.672,,,,,
62,09/02/21 03:30:00 午後,30.697,,,,,
63,09/02/21 04:00:00 午後,30.748,,,,,
64,09/02/21 04:30:00 午後,30.798,,,,,
65,09/02/21 05:00:00 午後,30.849,,,,,
66,09/02/21 05:30:00 午後,30.9,,,,,
67,09/02/21 06:00:00 午後,30.925,,,,,
68,09/02/21 06:30:00 午後,31.179,,,,,
69,09/02/21 07:00:00 午後,31.052,,,,,
70,09/02/21 07:30:00 午後,30.571,,,,,
71,09/02/21 08:00:00 午後,30.041,,,,,
72,09/02/21 08:30:00 午後,29.815,,,,,
73,09/02/21 09:00:00 午後,29.665,,,,,
74,09/02/21 09:30:00 午後,29.615,,,,,
75,09/02/21 10:00:00 午後,29.615,,,,,
76,09/02/21 10:30:00 午後,29.565,,,,,
77,09/02/21 11:00:00 午後,29.565,,,,,
78,09/02/21 11:30:00 午後,29.565,,,,,
79,09/03/21 12:00:00 午前,29.565,,,,,
80,09/03/21 12:30:00 午前,29.54,,,,,
81,09/03/21 01:00:00 午前,29.54,,,,,
82,09/03/21 01:30:00 午前,29.565,,,,,
83,09/03/21 02:00:00 午前,29.565,,,,,
84,09/03/21 02:30:00 午前,29.54,,,,,
85,09/03/21 03:00:00 午前,29.515,,,,,
86,09/03/21 03:30:00 午前,29.515,,,,,
87,09/03/21 04:00:00 午前,29.515,,,,,
88,09/03/21 04:30:00 午前,29.49,,,,,
89,09/03/21 05:00:00 午前,29.464,,,,,
90,09/03/21 05:30:00 午前,29.439,,,,,
91,09/03/21 06:00:00 午前,29.439,,,,,
92,09/03/21 06:30:00 午前,29.414,,,,,
93,09/03/21 07:00:00 午前,29.414,,,,,
94,09/03/21 07:30:00 午前,29.414,,,,,
95,09/03/21 08:00:00 午前,29.464,,,,,
96,09/03/21 08:30:00 午前,29.59,,,,,
97,09/03/21 09:00:00 午前,29.665,,,,,
98,09/03/21 09:30:00 午前,29.765,,,,,
99,09/03/21 10:00:00 午前,29.865,,,,,
100,09/03/21 10:30:00 午前,30.016,,,,,
101,09/03/21 11:00:00 午前,30.091,,,,,
102,09/03/21 11:30:00 午前,30.243,,,,,
103,09/03/21 12:00:00 午後,30.394,,,,,
104,09/03/21 12:30:00 午後,30.469,,,,,
105,09/03/21 01:00:00 午後,30.52,,,,,
106,09/03/21 01:30:00 午後,30.444,,,,,
107,09/03/21 02:00:00 午後,30.773,,,,,
108,09/03/21 02:30:00 午後,30.976,,,,,
109,09/03/21 03:00:00 午後,30.976,,,,,
110,09/03/21 03:30:00 午後,30.9,,,,,
111,09/03/21 04:00:00 午後,30.95,,,,,
112,09/03/21 04:30:00 午後,30.95,,,,,
113,09/03/21 05:00:00 午後,31.001,,,,,
114,09/03/21 05:30:00 午後,31.026,,,,,
115,09/03/21 06:00:00 午後,30.95,,,,,
116,09/03/21 06:30:00 午後,30.646,,,,,
117,09/03/21 07:00:00 午後,30.444,,,,,
118,09/03/21 07:30:00 午後,30.192,,,,,
119,09/03/21 08:00:00 午後,30.117,,,,,
120,09/03/21 08:30:00 午後,30.041,,,,,
121,09/03/21 09:00:00 午後,29.941,,,,,
122,09/03/21 09:30:00 午後,29.865,,,,,
123,09/03/21 10:00:00 午後,29.84,,,,,
124,09/03/21 10:30:00 午後,29.84,,,,,
125,09/03/21 11:00:00 午後,29.84,,,,,
126,09/03/21 11:30:00 午後,29.84,,,,,
127,09/04/21 12:00:00 午前,29.84,,,,,
128,09/04/21 12:30:00 午前,29.84,,,,,
129,09/04/21 01:00:00 午前,29.84,,,,,
130,09/04/21 01:30:00 午前,29.815,,,,,
131,09/04/21 02:00:00 午前,29.79,,,,,
132,09/04/21 02:30:00 午前,29.715,,,,,
133,09/04/21 03:00:00 午前,29.665,,,,,
134,09/04/21 03:30:00 午前,29.615,,,,,
135,09/04/21 04:00:00 午前,29.565,,,,,
136,09/04/21 04:30:00 午前,29.464,,,,,
137,09/04/21 05:00:00 午前,29.464,,,,,
138,09/04/21 05:30:00 午前,29.439,,,,,
139,09/04/21 06:00:00 午前,29.414,,,,,
140,09/04/21 06:30:00 午前,29.414,,,,,
141,09/04/21 07:00:00 午前,29.389,,,,,
142,09/04/21 07:30:00 午前,29.389,,,,,
143,09/04/21 08:00:00 午前,29.414,,,,,
144,09/04/21 08:30:00 午前,29.439,,,,,
145,09/04/21 09:00:00 午前,29.565,,,,,
146,09/04/21 09:30:00 午前,29.665,,,,,
147,09/04/21 10:00:00 午前,29.715,,,,,
148,09/04/21 10:30:00 午前,29.916,,,,,
149,09/04/21 11:00:00 午前,30.091,,,,,
150,09/04/21 11:30:00 午前,30.142,,,,,
151,09/04/21 12:00:00 午後,30.343,,,,,
152,09/04/21 12:30:00 午後,30.469,,,,,
153,09/04/21 01:00:00 午後,30.646,,,,,
154,09/04/21 01:30:00 午後,30.824,,,,,
155,09/04/21 02:00:00 午後,30.95,,,,,
156,09/04/21 02:30:00 午後,30.95,,,,,
157,09/04/21 03:00:00 午後,31.204,,,,,
158,09/04/21 03:30:00 午後,31.382,,,,,
159,09/04/21 04:00:00 午後,31.382,,,,,
160,09/04/21 04:30:00 午後,31.586,,,,,
161,09/04/21 05:00:00 午後,31.586,,,,,
162,09/04/21 05:30:00 午後,31.357,,,,,
163,09/04/21 06:00:00 午後,31.23,,,,,
164,09/04/21 06:30:00 午後,31.026,,,,,
165,09/04/21 07:00:00 午後,30.95,,,,,
166,09/04/21 07:30:00 午後,30.925,,,,,
167,09/04/21 08:00:00 午後,31.026,,,,,
168,09/04/21 08:30:00 午後,31.077,,,,,
169,09/04/21 09:00:00 午後,30.596,,,,,
170,09/04/21 09:30:00 午後,30.293,,,,,
171,09/04/21 10:00:00 午後,30.167,,,,,
172,09/04/21 10:30:00 午後,30.091,,,,,
173,09/04/21 11:00:00 午後,30.041,,,,,
174,09/04/21 11:30:00 午後,29.991,,,,,
175,09/05/21 12:00:00 午前,29.966,,,,,
176,09/05/21 12:30:00 午前,29.916,,,,,
177,09/05/21 01:00:00 午前,29.89,,,,,
178,09/05/21 01:30:00 午前,29.84,,,,,
179,09/05/21 02:00:00 午前,29.815,,,,,
180,09/05/21 02:30:00 午前,29.765,,,,,
181,09/05/21 03:00:00 午前,29.74,,,,,
182,09/05/21 03:30:00 午前,29.715,,,,,
183,09/05/21 04:00:00 午前,29.715,,,,,
184,09/05/21 04:30:00 午前,29.765,,,,,
185,09/05/21 05:00:00 午前,29.79,,,,,
186,09/05/21 05:30:00 午前,29.815,,,,,
187,09/05/21 06:00:00 午前,29.815,,,,,
188,09/05/21 06:30:00 午前,29.765,,,,,
189,09/05/21 07:00:00 午前,29.74,,,,,
190,09/05/21 07:30:00 午前,29.715,,,,,
191,09/05/21 08:00:00 午前,29.715,,,,,
192,09/05/21 08:30:00 午前,29.74,,,,,
193,09/05/21 09:00:00 午前,29.79,,,,,
194,09/05/21 09:30:00 午前,29.89,,,,,
195,09/05/21 10:00:00 午前,29.991,,,,,
196,09/05/21 10:30:00 午前,30.217,,,,,
197,09/05/21 11:00:00 午前,30.419,,,,,
198,09/05/21 11:30:00 午前,30.369,,,,,
199,09/05/21 12:00:00 午後,30.621,,,,,
200,09/05/21 12:30:00 午後,30.748,,,,,
201,09/05/21 01:00:00 午後,30.722,,,,,
202,09/05/21 01:30:00 午後,31.153,,,,,
203,09/05/21 02:00:00 午後,31.103,,,,,
204,09/05/21 02:30:00 午後,31.128,,,,,
205,09/05/21 03:00:00 午後,31.23,,,,,
206,09/05/21 03:30:00 午後,31.433,,,,,
207,09/05/21 04:00:00 午後,31.535,,,,,
208,09/05/21 04:30:00 午後,31.74,,,,,
209,09/05/21 05:00:00 午後,31.052,,,,,
210,09/05/21 05:30:00 午後,30.697,,,,,
211,09/05/21 06:00:00 午後,30.52,,,,,
212,09/05/21 06:30:00 午後,30.343,,,,,
213,09/05/21 07:00:00 午後,30.217,,,,,
214,09/05/21 07:30:00 午後,30.142,,,,,
215,09/05/21 08:00:00 午後,30.117,,,,,
216,09/05/21 08:30:00 午後,30.142,,,,,
217,09/05/21 09:00:00 午後,30.243,,,,,
