プロット タイトル: site12_spot003_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011415, SEN S/N: 21011415)",カプラー取り外し (LGR S/N: 21011415),カプラー取り付け (LGR S/N: 21011415),ホスト接続 (LGR S/N: 21011415),停止済み (LGR S/N: 21011415),ファイルの終わり (LGR S/N: 21011415)
1,11/22/23 11:00:00 午前,28.941,記録,,,,
2,11/22/23 11:30:00 午前,30.798,,,,,
3,11/22/23 12:00:00 午後,29.865,,,,,
4,11/22/23 12:30:00 午後,28.394,,,,,
5,11/22/23 01:00:00 午後,27.407,,,,,
6,11/22/23 01:30:00 午後,25.671,,,,,
7,11/22/23 02:00:00 午後,25.623,,,,,
8,11/22/23 02:30:00 午後,25.574,,,,,
9,11/22/23 03:00:00 午後,25.623,,,,,
10,11/22/23 03:30:00 午後,25.647,,,,,
11,11/22/23 04:00:00 午後,25.89,,,,,
12,11/22/23 04:30:00 午後,25.963,,,,,
13,11/22/23 05:00:00 午後,25.987,,,,,
14,11/22/23 05:30:00 午後,25.963,,,,,
15,11/22/23 06:00:00 午後,25.963,,,,,
16,11/22/23 06:30:00 午後,25.939,,,,,
17,11/22/23 07:00:00 午後,25.939,,,,,
18,11/22/23 07:30:00 午後,25.914,,,,,
19,11/22/23 08:00:00 午後,25.89,,,,,
20,11/22/23 08:30:00 午後,25.866,,,,,
21,11/22/23 09:00:00 午後,25.817,,,,,
22,11/22/23 09:30:00 午後,25.817,,,,,
23,11/22/23 10:00:00 午後,25.793,,,,,
24,11/22/23 10:30:00 午後,25.744,,,,,
25,11/22/23 11:00:00 午後,25.744,,,,,
26,11/22/23 11:30:00 午後,25.695,,,,,
27,11/23/23 12:00:00 午前,25.671,,,,,
28,11/23/23 12:30:00 午前,25.647,,,,,
29,11/23/23 01:00:00 午前,25.623,,,,,
30,11/23/23 01:30:00 午前,25.598,,,,,
31,11/23/23 02:00:00 午前,25.574,,,,,
32,11/23/23 02:30:00 午前,25.574,,,,,
33,11/23/23 03:00:00 午前,25.598,,,,,
34,11/23/23 03:30:00 午前,25.598,,,,,
35,11/23/23 04:00:00 午前,25.574,,,,,
36,11/23/23 04:30:00 午前,25.55,,,,,
37,11/23/23 05:00:00 午前,25.525,,,,,
38,11/23/23 05:30:00 午前,25.501,,,,,
39,11/23/23 06:00:00 午前,25.477,,,,,
40,11/23/23 06:30:00 午前,25.453,,,,,
41,11/23/23 07:00:00 午前,25.404,,,,,
42,11/23/23 07:30:00 午前,25.404,,,,,
43,11/23/23 08:00:00 午前,25.331,,,,,
