プロット タイトル: site18_spot004_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20024534, SEN S/N: 20024534)",カプラー取り外し (LGR S/N: 20024534),カプラー取り付け (LGR S/N: 20024534),ホスト接続 (LGR S/N: 20024534),停止済み (LGR S/N: 20024534),ファイルの終わり (LGR S/N: 20024534)
1,10/29/19 09:00:00 午前,26.329,記録,,,,
2,10/29/19 10:00:00 午前,27.014,,,,,
3,10/29/19 11:00:00 午前,27.727,,,,,
4,10/29/19 12:00:00 午後,28.245,,,,,
5,10/29/19 01:00:00 午後,28.468,,,,,
6,10/29/19 02:00:00 午後,28.419,,,,,
7,10/29/19 03:00:00 午後,28.32,,,,,
8,10/29/19 04:00:00 午後,27.998,,,,,
9,10/29/19 05:00:00 午後,28.171,,,,,
10,10/29/19 06:00:00 午後,28.122,,,,,
11,10/29/19 07:00:00 午後,28.916,,,,,
12,10/29/19 08:00:00 午後,29.065,,,,,
13,10/29/19 09:00:00 午後,29.89,,,,,
14,10/29/19 10:00:00 午後,29.74,,,,,
15,10/29/19 11:00:00 午後,29.265,,,,,
16,10/30/19 12:00:00 午前,29.115,,,,,
17,10/30/19 01:00:00 午前,29.015,,,,,
18,10/30/19 02:00:00 午前,28.965,,,,,
19,10/30/19 03:00:00 午前,28.916,,,,,
20,10/30/19 04:00:00 午前,29.14,,,,,
21,10/30/19 05:00:00 午前,29.315,,,,,
22,10/30/19 06:00:00 午前,29.414,,,,,
23,10/30/19 07:00:00 午前,29.515,,,,,
24,10/30/19 08:00:00 午前,29.215,,,,,
25,10/30/19 09:00:00 午前,28.444,,,,,
26,10/30/19 10:00:00 午前,28.32,,,,,
27,10/30/19 11:00:00 午前,28.568,,,,,
28,10/30/19 12:00:00 午後,27.112,,,,,
29,10/30/19 01:00:00 午後,26.818,,,,,
30,10/30/19 02:00:00 午後,25.598,,,,,
31,10/30/19 03:00:00 午後,24.968,,,,,
32,10/30/19 04:00:00 午後,25.404,,,,,
33,10/30/19 05:00:00 午後,26.207,,,,,
34,10/30/19 06:00:00 午後,26.329,,,,,
35,10/30/19 07:00:00 午後,25.89,,,,,
36,10/30/19 08:00:00 午後,26.378,,,,,
37,10/30/19 09:00:00 午後,26.867,,,,,
38,10/30/19 10:00:00 午後,27.063,,,,,
39,10/30/19 11:00:00 午後,27.136,,,,,
40,10/31/19 12:00:00 午前,26.867,,,,,
41,10/31/19 01:00:00 午前,26.867,,,,,
42,10/31/19 02:00:00 午前,25.744,,,,,
43,10/31/19 03:00:00 午前,25.768,,,,,
44,10/31/19 04:00:00 午前,26.402,,,,,
45,10/31/19 05:00:00 午前,26.622,,,,,
46,10/31/19 06:00:00 午前,26.671,,,,,
47,10/31/19 07:00:00 午前,26.671,,,,,
48,10/31/19 08:00:00 午前,26.598,,,,,
49,10/31/19 09:00:00 午前,26.622,,,,,
50,10/31/19 10:00:00 午前,26.793,,,,,
51,10/31/19 11:00:00 午前,26.989,,,,,
52,10/31/19 12:00:00 午後,27.038,,,,,
53,10/31/19 01:00:00 午後,26.965,,,,,
54,10/31/19 02:00:00 午後,26.378,,,,,
55,10/31/19 03:00:00 午後,26.109,,,,,
56,10/31/19 04:00:00 午後,26.158,,,,,
57,10/31/19 05:00:00 午後,26.134,,,,,
58,10/31/19 06:00:00 午後,26.646,,,,,
59,10/31/19 07:00:00 午後,26.598,,,,,
60,10/31/19 08:00:00 午後,26.426,,,,,
61,10/31/19 09:00:00 午後,26.426,,,,,
62,10/31/19 10:00:00 午後,26.598,,,,,
63,10/31/19 11:00:00 午後,26.598,,,,,
64,11/01/19 12:00:00 午前,26.671,,,,,
65,11/01/19 01:00:00 午前,26.72,,,,,
66,11/01/19 02:00:00 午前,26.646,,,,,
67,11/01/19 03:00:00 午前,26.378,,,,,
68,11/01/19 04:00:00 午前,26.353,,,,,
69,11/01/19 05:00:00 午前,26.451,,,,,
70,11/01/19 06:00:00 午前,26.671,,,,,
71,11/01/19 07:00:00 午前,26.744,,,,,
72,11/01/19 08:00:00 午前,26.891,,,,,
73,11/01/19 09:00:00 午前,26.818,,,,,
74,11/01/19 10:00:00 午前,26.818,,,,,
75,11/01/19 11:00:00 午前,26.916,,,,,
76,11/01/19 12:00:00 午後,26.646,,,,,
77,11/01/19 01:00:00 午後,26.916,,,,,
78,11/01/19 02:00:00 午後,26.965,,,,,
79,11/01/19 03:00:00 午後,26.402,,,,,
80,11/01/19 04:00:00 午後,26.134,,,,,
81,11/01/19 05:00:00 午後,26.28,,,,,
82,11/01/19 06:00:00 午後,26.598,,,,,
83,11/01/19 07:00:00 午後,26.818,,,,,
84,11/01/19 08:00:00 午後,26.598,,,,,
85,11/01/19 09:00:00 午後,26.036,,,,,
86,11/01/19 10:00:00 午後,26.304,,,,,
87,11/01/19 11:00:00 午後,26.5,,,,,
88,11/02/19 12:00:00 午前,26.549,,,,,
89,11/02/19 01:00:00 午前,26.5,,,,,
90,11/02/19 02:00:00 午前,26.549,,,,,
91,11/02/19 03:00:00 午前,26.646,,,,,
92,11/02/19 04:00:00 午前,26.622,,,,,
93,11/02/19 05:00:00 午前,26.256,,,,,
94,11/02/19 06:00:00 午前,26.231,,,,,
95,11/02/19 07:00:00 午前,26.28,,,,,
96,11/02/19 08:00:00 午前,26.329,,,,,
97,11/02/19 09:00:00 午前,26.353,,,,,
98,11/02/19 10:00:00 午前,26.646,,,,,
99,11/02/19 11:00:00 午前,26.695,,,,,
100,11/02/19 12:00:00 午後,26.793,,,,,
101,11/02/19 01:00:00 午後,26.769,,,,,
102,11/02/19 02:00:00 午後,26.867,,,,,
103,11/02/19 03:00:00 午後,26.793,,,,,
104,11/02/19 04:00:00 午後,26.353,,,,,
105,11/02/19 05:00:00 午後,26.231,,,,,
106,11/02/19 06:00:00 午後,26.231,,,,,
107,11/02/19 07:00:00 午後,26.402,,,,,
108,11/02/19 08:00:00 午後,26.646,,,,,
109,11/02/19 09:00:00 午後,26.426,,,,,
110,11/02/19 10:00:00 午後,26.402,,,,,
111,11/02/19 11:00:00 午後,26.426,,,,,
112,11/03/19 12:00:00 午前,26.402,,,,,
113,11/03/19 01:00:00 午前,26.402,,,,,
114,11/03/19 02:00:00 午前,26.304,,,,,
115,11/03/19 03:00:00 午前,26.28,,,,,
116,11/03/19 04:00:00 午前,26.28,,,,,
117,11/03/19 05:00:00 午前,26.378,,,,,
118,11/03/19 06:00:00 午前,26.475,,,,,
119,11/03/19 07:00:00 午前,25.817,,,,,
120,11/03/19 08:00:00 午前,25.866,,,,,
121,11/03/19 09:00:00 午前,26.061,,,,,
122,11/03/19 10:00:00 午前,26.182,,,,,
123,11/03/19 11:00:00 午前,26.353,,,,,
124,11/03/19 12:00:00 午後,26.598,,,,,
125,11/03/19 01:00:00 午後,26.695,,,,,
126,11/03/19 02:00:00 午後,26.744,,,,,
127,11/03/19 03:00:00 午後,26.793,,,,,
128,11/03/19 04:00:00 午後,26.72,,,,,
129,11/03/19 05:00:00 午後,26.671,,,,,
130,11/03/19 06:00:00 午後,26.5,,,,,
131,11/03/19 07:00:00 午後,26.573,,,,,
132,11/03/19 08:00:00 午後,26.695,,,,,
133,11/03/19 09:00:00 午後,26.744,,,,,
134,11/03/19 10:00:00 午後,26.598,,,,,
135,11/03/19 11:00:00 午後,26.426,,,,,
136,11/04/19 12:00:00 午前,26.426,,,,,
137,11/04/19 01:00:00 午前,26.353,,,,,
138,11/04/19 02:00:00 午前,26.329,,,,,
139,11/04/19 03:00:00 午前,26.353,,,,,
140,11/04/19 04:00:00 午前,26.426,,,,,
141,11/04/19 05:00:00 午前,26.475,,,,,
142,11/04/19 06:00:00 午前,26.5,,,,,
143,11/04/19 07:00:00 午前,26.426,,,,,
144,11/04/19 08:00:00 午前,26.402,,,,,
145,11/04/19 09:00:00 午前,26.402,,,,,
146,11/04/19 10:00:00 午前,26.451,,,,,
147,11/04/19 11:00:00 午前,26.549,,,,,
148,11/04/19 12:00:00 午後,26.646,,,,,
149,11/04/19 01:00:00 午後,26.646,,,,,
150,11/04/19 02:00:00 午後,26.695,,,,,
151,11/04/19 03:00:00 午後,26.72,,,,,
152,11/04/19 04:00:00 午後,26.793,,,,,
153,11/04/19 05:00:00 午後,26.769,,,,,
154,11/04/19 06:00:00 午後,26.549,,,,,
155,11/04/19 07:00:00 午後,26.549,,,,,
156,11/04/19 08:00:00 午後,26.622,,,,,
157,11/04/19 09:00:00 午後,26.622,,,,,
158,11/04/19 10:00:00 午後,26.695,,,,,
159,11/04/19 11:00:00 午後,26.695,,,,,
160,11/05/19 12:00:00 午前,26.622,,,,,
161,11/05/19 01:00:00 午前,26.573,,,,,
162,11/05/19 02:00:00 午前,26.402,,,,,
163,11/05/19 03:00:00 午前,26.353,,,,,
164,11/05/19 04:00:00 午前,26.329,,,,,
165,11/05/19 05:00:00 午前,26.475,,,,,
166,11/05/19 06:00:00 午前,26.5,,,,,
167,11/05/19 07:00:00 午前,26.5,,,,,
168,11/05/19 08:00:00 午前,26.573,,,,,
169,11/05/19 09:00:00 午前,26.524,,,,,
170,11/05/19 10:00:00 午前,26.524,,,,,
171,11/05/19 11:00:00 午前,26.378,,,,,
172,11/05/19 12:00:00 午後,26.378,,,,,
173,11/05/19 01:00:00 午後,26.451,,,,,
174,11/05/19 02:00:00 午後,26.5,,,,,
175,11/05/19 03:00:00 午後,26.598,,,,,
176,11/05/19 04:00:00 午後,26.598,,,,,
177,11/05/19 05:00:00 午後,26.549,,,,,
178,11/05/19 06:00:00 午後,26.549,,,,,
179,11/05/19 07:00:00 午後,26.549,,,,,
180,11/05/19 08:00:00 午後,26.598,,,,,
181,11/05/19 09:00:00 午後,26.598,,,,,
182,11/05/19 10:00:00 午後,26.598,,,,,
183,11/05/19 11:00:00 午後,26.573,,,,,
184,11/06/19 12:00:00 午前,26.451,,,,,
185,11/06/19 01:00:00 午前,26.451,,,,,
186,11/06/19 02:00:00 午前,26.353,,,,,
187,11/06/19 03:00:00 午前,26.353,,,,,
188,11/06/19 04:00:00 午前,26.426,,,,,
189,11/06/19 05:00:00 午前,26.475,,,,,
190,11/06/19 06:00:00 午前,26.475,,,,,
191,11/06/19 07:00:00 午前,26.524,,,,,
192,11/06/19 08:00:00 午前,26.671,,,,,
193,11/06/19 09:00:00 午前,26.622,,,,,
194,11/06/19 10:00:00 午前,26.646,,,,,
195,11/06/19 11:00:00 午前,26.5,,,,,
196,11/06/19 12:00:00 午後,26.402,,,,,
197,11/06/19 01:00:00 午後,26.353,,,,,
198,11/06/19 02:00:00 午後,26.451,,,,,
199,11/06/19 03:00:00 午後,26.475,,,,,
200,11/06/19 04:00:00 午後,26.549,,,,,
201,11/06/19 05:00:00 午後,26.524,,,,,
202,11/06/19 06:00:00 午後,26.451,,,,,
203,11/06/19 07:00:00 午後,26.573,,,,,
204,11/06/19 08:00:00 午後,26.622,,,,,
205,11/06/19 09:00:00 午後,26.598,,,,,
206,11/06/19 10:00:00 午後,26.549,,,,,
207,11/06/19 11:00:00 午後,26.549,,,,,
208,11/07/19 12:00:00 午前,26.549,,,,,
209,11/07/19 01:00:00 午前,26.549,,,,,
210,11/07/19 02:00:00 午前,26.475,,,,,
211,11/07/19 03:00:00 午前,26.426,,,,,
212,11/07/19 04:00:00 午前,26.329,,,,,
213,11/07/19 05:00:00 午前,26.353,,,,,
214,11/07/19 06:00:00 午前,26.329,,,,,
215,11/07/19 07:00:00 午前,26.402,,,,,
