プロット タイトル: site22_spot011_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 10793108, SEN S/N: 10793108)",カプラー取り外し (LGR S/N: 10793108),カプラー取り付け (LGR S/N: 10793108),ホスト接続 (LGR S/N: 10793108),停止済み (LGR S/N: 10793108),ファイルの終わり (LGR S/N: 10793108)
1,09/26/19 10:00:00 午前,26.598,記録,,,,
2,09/26/19 11:00:00 午前,26.744,,,,,
3,09/26/19 12:00:00 午後,26.818,,,,,
4,09/26/19 01:00:00 午後,26.842,,,,,
5,09/26/19 02:00:00 午後,26.842,,,,,
6,09/26/19 03:00:00 午後,26.867,,,,,
7,09/26/19 04:00:00 午後,26.867,,,,,
8,09/26/19 05:00:00 午後,26.891,,,,,
9,09/26/19 06:00:00 午後,26.891,,,,,
10,09/26/19 07:00:00 午後,26.867,,,,,
11,09/26/19 08:00:00 午後,26.867,,,,,
12,09/26/19 09:00:00 午後,26.867,,,,,
13,09/26/19 10:00:00 午後,26.867,,,,,
14,09/26/19 11:00:00 午後,26.72,,,,,
15,09/27/19 12:00:00 午前,26.695,,,,,
16,09/27/19 01:00:00 午前,26.695,,,,,
17,09/27/19 02:00:00 午前,26.695,,,,,
18,09/27/19 03:00:00 午前,26.695,,,,,
19,09/27/19 04:00:00 午前,26.744,,,,,
20,09/27/19 05:00:00 午前,26.769,,,,,
21,09/27/19 06:00:00 午前,26.793,,,,,
22,09/27/19 07:00:00 午前,26.793,,,,,
23,09/27/19 08:00:00 午前,26.769,,,,,
24,09/27/19 09:00:00 午前,26.793,,,,,
25,09/27/19 10:00:00 午前,26.94,,,,,
26,09/27/19 11:00:00 午前,27.161,,,,,
27,09/27/19 12:00:00 午後,27.087,,,,,
28,09/27/19 01:00:00 午後,27.136,,,,,
29,09/27/19 02:00:00 午後,27.259,,,,,
30,09/27/19 03:00:00 午後,27.358,,,,,
31,09/27/19 04:00:00 午後,27.333,,,,,
32,09/27/19 05:00:00 午後,27.358,,,,,
33,09/27/19 06:00:00 午後,27.333,,,,,
34,09/27/19 07:00:00 午後,27.333,,,,,
35,09/27/19 08:00:00 午後,27.333,,,,,
36,09/27/19 09:00:00 午後,27.333,,,,,
37,09/27/19 10:00:00 午後,27.308,,,,,
38,09/27/19 11:00:00 午後,27.284,,,,,
39,09/28/19 12:00:00 午前,27.308,,,,,
40,09/28/19 01:00:00 午前,27.308,,,,,
41,09/28/19 02:00:00 午前,27.284,,,,,
42,09/28/19 03:00:00 午前,27.235,,,,,
43,09/28/19 04:00:00 午前,27.161,,,,,
44,09/28/19 05:00:00 午前,27.087,,,,,
45,09/28/19 06:00:00 午前,27.136,,,,,
46,09/28/19 07:00:00 午前,27.136,,,,,
47,09/28/19 08:00:00 午前,27.161,,,,,
48,09/28/19 09:00:00 午前,27.161,,,,,
49,09/28/19 10:00:00 午前,27.136,,,,,
50,09/28/19 11:00:00 午前,27.161,,,,,
51,09/28/19 12:00:00 午後,27.186,,,,,
52,09/28/19 01:00:00 午後,27.161,,,,,
53,09/28/19 02:00:00 午後,27.161,,,,,
54,09/28/19 03:00:00 午後,27.112,,,,,
55,09/28/19 04:00:00 午後,27.112,,,,,
56,09/28/19 05:00:00 午後,27.112,,,,,
57,09/28/19 06:00:00 午後,27.087,,,,,
58,09/28/19 07:00:00 午後,27.038,,,,,
59,09/28/19 08:00:00 午後,26.867,,,,,
60,09/28/19 09:00:00 午後,26.867,,,,,
61,09/28/19 10:00:00 午後,26.842,,,,,
62,09/28/19 11:00:00 午後,26.842,,,,,
63,09/29/19 12:00:00 午前,26.842,,,,,
64,09/29/19 01:00:00 午前,26.818,,,,,
65,09/29/19 02:00:00 午前,26.769,,,,,
66,09/29/19 03:00:00 午前,26.769,,,,,
67,09/29/19 04:00:00 午前,26.695,,,,,
68,09/29/19 05:00:00 午前,26.646,,,,,
69,09/29/19 06:00:00 午前,26.646,,,,,
70,09/29/19 07:00:00 午前,26.646,,,,,
71,09/29/19 08:00:00 午前,26.646,,,,,
72,09/29/19 09:00:00 午前,26.695,,,,,
73,09/29/19 10:00:00 午前,26.793,,,,,
74,09/29/19 11:00:00 午前,26.867,,,,,
75,09/29/19 12:00:00 午後,26.94,,,,,
76,09/29/19 01:00:00 午後,26.94,,,,,
77,09/29/19 02:00:00 午後,26.916,,,,,
78,09/29/19 03:00:00 午後,26.916,,,,,
79,09/29/19 04:00:00 午後,26.94,,,,,
80,09/29/19 05:00:00 午後,26.94,,,,,
81,09/29/19 06:00:00 午後,26.94,,,,,
82,09/29/19 07:00:00 午後,26.94,,,,,
83,09/29/19 08:00:00 午後,26.94,,,,,
84,09/29/19 09:00:00 午後,26.965,,,,,
85,09/29/19 10:00:00 午後,26.965,,,,,
