プロット タイトル: site15_spot022_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054370, SEN S/N: 20054370)",カプラー取り外し (LGR S/N: 20054370),カプラー取り付け (LGR S/N: 20054370),ホスト接続 (LGR S/N: 20054370),停止済み (LGR S/N: 20054370),ファイルの終わり (LGR S/N: 20054370)
1,10/23/19 08:00:00 午前,23.064,記録,,,,
2,10/23/19 09:00:00 午前,26.109,,,,,
3,10/23/19 10:00:00 午前,26.402,,,,,
4,10/23/19 11:00:00 午前,26.353,,,,,
5,10/23/19 12:00:00 午後,26.256,,,,,
6,10/23/19 01:00:00 午後,26.256,,,,,
7,10/23/19 02:00:00 午後,26.304,,,,,
8,10/23/19 03:00:00 午後,26.426,,,,,
9,10/23/19 04:00:00 午後,26.475,,,,,
10,10/23/19 05:00:00 午後,26.646,,,,,
11,10/23/19 06:00:00 午後,26.671,,,,,
12,10/23/19 07:00:00 午後,26.549,,,,,
13,10/23/19 08:00:00 午後,26.451,,,,,
14,10/23/19 09:00:00 午後,26.402,,,,,
15,10/23/19 10:00:00 午後,26.28,,,,,
16,10/23/19 11:00:00 午後,26.256,,,,,
17,10/24/19 12:00:00 午前,26.426,,,,,
18,10/24/19 01:00:00 午前,26.304,,,,,
19,10/24/19 02:00:00 午前,26.304,,,,,
20,10/24/19 03:00:00 午前,26.353,,,,,
21,10/24/19 04:00:00 午前,26.426,,,,,
22,10/24/19 05:00:00 午前,26.5,,,,,
23,10/24/19 06:00:00 午前,26.524,,,,,
24,10/24/19 07:00:00 午前,26.475,,,,,
25,10/24/19 08:00:00 午前,26.329,,,,,
26,10/24/19 09:00:00 午前,26.231,,,,,
27,10/24/19 10:00:00 午前,26.475,,,,,
28,10/24/19 11:00:00 午前,26.426,,,,,
29,10/24/19 12:00:00 午後,26.402,,,,,
30,10/24/19 01:00:00 午後,26.329,,,,,
31,10/24/19 02:00:00 午後,26.329,,,,,
32,10/24/19 03:00:00 午後,26.475,,,,,
33,10/24/19 04:00:00 午後,26.549,,,,,
34,10/24/19 05:00:00 午後,26.598,,,,,
35,10/24/19 06:00:00 午後,26.622,,,,,
36,10/24/19 07:00:00 午後,26.5,,,,,
37,10/24/19 08:00:00 午後,26.451,,,,,
38,10/24/19 09:00:00 午後,26.402,,,,,
39,10/24/19 10:00:00 午後,26.28,,,,,
40,10/24/19 11:00:00 午後,26.207,,,,,
41,10/25/19 12:00:00 午前,26.231,,,,,
42,10/25/19 01:00:00 午前,26.353,,,,,
43,10/25/19 02:00:00 午前,26.304,,,,,
44,10/25/19 03:00:00 午前,26.207,,,,,
45,10/25/19 04:00:00 午前,26.329,,,,,
46,10/25/19 05:00:00 午前,26.451,,,,,
47,10/25/19 06:00:00 午前,26.5,,,,,
48,10/25/19 07:00:00 午前,26.475,,,,,
49,10/25/19 08:00:00 午前,26.426,,,,,
50,10/25/19 09:00:00 午前,26.304,,,,,
51,10/25/19 10:00:00 午前,26.158,,,,,
52,10/25/19 11:00:00 午前,26.426,,,,,
53,10/25/19 12:00:00 午後,26.402,,,,,
54,10/25/19 01:00:00 午後,26.304,,,,,
55,10/25/19 02:00:00 午後,26.28,,,,,
56,10/25/19 03:00:00 午後,26.329,,,,,
57,10/25/19 04:00:00 午後,26.353,,,,,
58,10/25/19 05:00:00 午後,26.5,,,,,
59,10/25/19 06:00:00 午後,26.524,,,,,
60,10/25/19 07:00:00 午後,26.524,,,,,
61,10/25/19 08:00:00 午後,26.402,,,,,
62,10/25/19 09:00:00 午後,26.28,,,,,
63,10/25/19 10:00:00 午後,26.231,,,,,
64,10/25/19 11:00:00 午後,26.231,,,,,
65,10/26/19 12:00:00 午前,26.158,,,,,
66,10/26/19 01:00:00 午前,26.28,,,,,
67,10/26/19 02:00:00 午前,26.256,,,,,
68,10/26/19 03:00:00 午前,26.182,,,,,
69,10/26/19 04:00:00 午前,26.207,,,,,
70,10/26/19 05:00:00 午前,26.402,,,,,
71,10/26/19 06:00:00 午前,26.5,,,,,
72,10/26/19 07:00:00 午前,26.451,,,,,
73,10/26/19 08:00:00 午前,26.378,,,,,
74,10/26/19 09:00:00 午前,26.378,,,,,
75,10/26/19 10:00:00 午前,26.134,,,,,
76,10/26/19 11:00:00 午前,26.182,,,,,
77,10/26/19 12:00:00 午後,26.426,,,,,
78,10/26/19 01:00:00 午後,26.402,,,,,
79,10/26/19 02:00:00 午後,26.28,,,,,
80,10/26/19 03:00:00 午後,26.231,,,,,
81,10/26/19 04:00:00 午後,26.329,,,,,
82,10/26/19 05:00:00 午後,26.451,,,,,
83,10/26/19 06:00:00 午後,26.5,,,,,
84,10/26/19 07:00:00 午後,26.5,,,,,
85,10/26/19 08:00:00 午後,26.549,,,,,
86,10/26/19 09:00:00 午後,26.353,,,,,
87,10/26/19 10:00:00 午後,26.256,,,,,
88,10/26/19 11:00:00 午後,26.207,,,,,
89,10/27/19 12:00:00 午前,26.207,,,,,
90,10/27/19 01:00:00 午前,26.304,,,,,
91,10/27/19 02:00:00 午前,26.353,,,,,
92,10/27/19 03:00:00 午前,26.28,,,,,
93,10/27/19 04:00:00 午前,26.207,,,,,
94,10/27/19 05:00:00 午前,26.256,,,,,
95,10/27/19 06:00:00 午前,26.329,,,,,
