プロット タイトル: site19_spot001_2021,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054331, SEN S/N: 20054331)",カプラー取り外し (LGR S/N: 20054331),カプラー取り付け (LGR S/N: 20054331),ホスト接続 (LGR S/N: 20054331),停止済み (LGR S/N: 20054331),ファイルの終わり (LGR S/N: 20054331)
1,11/19/20 10:30:53 午前,25.695,,,,,
2,11/19/20 10:31:19 午前,,記録,,,,
3,11/19/20 11:30:53 午前,23.208,,,,,
4,11/19/20 12:30:53 午後,22.585,,,,,
5,11/19/20 01:30:53 午後,23.232,,,,,
6,11/19/20 02:30:53 午後,24.002,,,,,
7,11/19/20 03:30:53 午後,23.593,,,,,
8,11/19/20 04:30:53 午後,22.8,,,,,
9,11/19/20 05:30:53 午後,21.032,,,,,
10,11/19/20 06:30:53 午後,20.627,,,,,
11,11/19/20 07:30:53 午後,20.579,,,,,
12,11/19/20 08:30:53 午後,20.627,,,,,
13,11/19/20 09:30:53 午後,20.698,,,,,
14,11/19/20 10:30:53 午後,20.746,,,,,
15,11/19/20 11:30:53 午後,20.889,,,,,
16,11/20/20 12:30:53 午前,21.008,,,,,
17,11/20/20 01:30:53 午前,20.936,,,,,
18,11/20/20 02:30:53 午前,20.936,,,,,
19,11/20/20 03:30:53 午前,20.96,,,,,
20,11/20/20 04:30:53 午前,20.913,,,,,
21,11/20/20 05:30:53 午前,21.079,,,,,
22,11/20/20 06:30:53 午前,21.27,,,,,
23,11/20/20 07:30:53 午前,21.366,,,,,
24,11/20/20 08:30:53 午前,22.298,,,,,
25,11/20/20 09:30:53 午前,23.569,,,,,
26,11/20/20 10:30:53 午前,25.016,,,,,
27,11/20/20 11:30:53 午前,25.914,,,,,
28,11/20/20 12:30:53 午後,26.158,,,,,
29,11/20/20 01:30:53 午後,26.304,,,,,
30,11/20/20 02:30:53 午後,26.646,,,,,
31,11/20/20 03:30:53 午後,26.085,,,,,
32,11/20/20 04:30:53 午後,25.186,,,,,
33,11/20/20 05:30:53 午後,24.219,,,,,
34,11/20/20 06:30:53 午後,23.448,,,,,
35,11/20/20 07:30:53 午後,22.8,,,,,
36,11/20/20 08:30:53 午後,22.25,,,,,
37,11/20/20 09:30:53 午後,21.748,,,,,
38,11/20/20 10:30:53 午後,21.342,,,,,
39,11/20/20 11:30:53 午後,20.77,,,,,
40,11/21/20 12:30:53 午前,20.15,,,,,
41,11/21/20 01:30:53 午前,19.817,,,,,
42,11/21/20 02:30:53 午前,19.674,,,,,
43,11/21/20 03:30:53 午前,19.175,,,,,
44,11/21/20 04:30:53 午前,18.699,,,,,
45,11/21/20 05:30:53 午前,17.867,,,,,
46,11/21/20 06:30:53 午前,17.106,,,,,
47,11/21/20 07:30:53 午前,16.487,,,,,
48,11/21/20 08:30:53 午前,16.487,,,,,
49,11/21/20 09:30:53 午前,17.51,,,,,
50,11/21/20 10:30:53 午前,18.366,,,,,
51,11/21/20 11:30:53 午前,19.127,,,,,
52,11/21/20 12:30:53 午後,20.126,,,,,
53,11/21/20 01:30:53 午後,21.223,,,,,
54,11/21/20 02:30:53 午後,22.345,,,,,
55,11/21/20 03:30:53 午後,23.088,,,,,
56,11/21/20 04:30:53 午後,23.136,,,,,
57,11/21/20 05:30:53 午後,22.058,,,,,
58,11/21/20 06:30:53 午後,20.627,,,,,
59,11/21/20 07:30:53 午後,19.341,,,,,
60,11/21/20 08:30:53 午後,18.057,,,,,
61,11/21/20 09:30:53 午後,16.677,,,,,
62,11/21/20 10:30:53 午後,15.294,,,,,
63,11/21/20 11:30:53 午後,14.146,,,,,
64,11/22/20 12:30:53 午前,13.04,,,,,
65,11/22/20 01:30:53 午前,12.147,,,,,
66,11/22/20 02:30:53 午前,11.492,,,,,
67,11/22/20 03:30:53 午前,10.858,,,,,
68,11/22/20 04:30:53 午前,10.173,,,,,
69,11/22/20 05:30:53 午前,9.756,,,,,
70,11/22/20 06:30:53 午前,9.336,,,,,
71,11/22/20 07:30:53 午前,9.163,,,,,
72,11/22/20 08:30:53 午前,9.682,,,,,
73,11/22/20 09:30:53 午前,10.614,,,,,
74,11/22/20 10:30:53 午前,12.074,,,,,
75,11/22/20 11:30:53 午前,14.194,,,,,
76,11/22/20 12:30:53 午後,17.106,,,,,
77,11/22/20 01:30:53 午後,19.222,,,,,
78,11/22/20 02:30:53 午後,21.246,,,,,
79,11/22/20 03:30:53 午後,22.824,,,,,
80,11/22/20 04:30:53 午後,22.729,,,,,
81,11/22/20 05:30:53 午後,22.011,,,,,
82,11/22/20 06:30:53 午後,21.652,,,,,
83,11/22/20 07:30:53 午後,21.39,,,,,
84,11/22/20 08:30:53 午後,21.127,,,,,
85,11/22/20 09:30:53 午後,20.603,,,,,
86,11/22/20 10:30:53 午後,20.126,,,,,
87,11/22/20 11:30:53 午後,19.746,,,,,
88,11/23/20 12:30:53 午前,19.413,,,,,
89,11/23/20 01:30:53 午前,19.103,,,,,
90,11/23/20 02:30:53 午前,18.794,,,,,
91,11/23/20 03:30:53 午前,18.295,,,,,
92,11/23/20 04:30:53 午前,17.724,,,,,
93,11/23/20 05:30:53 午前,17.272,,,,,
94,11/23/20 06:30:53 午前,16.868,,,,,
95,11/23/20 07:30:53 午前,16.915,,,,,
96,11/23/20 08:30:53 午前,17.368,,,,,
97,11/23/20 09:30:53 午前,17.748,,,,,
98,11/23/20 10:30:53 午前,18.152,,,,,
99,11/23/20 11:30:53 午前,19.222,,,,,
100,11/23/20 12:30:53 午後,20.674,,,,,
101,11/23/20 01:30:53 午後,22.226,,,,,
102,11/23/20 02:30:53 午後,23.064,,,,,
103,11/23/20 03:30:53 午後,22.992,,,,,
104,11/23/20 04:30:53 午後,22.082,,,,,
105,11/23/20 05:30:53 午後,20.984,,,,,
106,11/23/20 06:30:53 午後,19.746,,,,,
107,11/23/20 07:30:53 午後,18.509,,,,,
108,11/23/20 08:30:53 午後,17.272,,,,,
109,11/23/20 09:30:53 午後,16.63,,,,,
110,11/23/20 10:30:53 午後,16.082,,,,,
111,11/23/20 11:30:53 午後,15.676,,,,,
112,11/24/20 12:30:53 午前,15.461,,,,,
113,11/24/20 01:30:53 午前,15.342,,,,,
114,11/24/20 02:30:53 午前,15.223,,,,,
115,11/24/20 03:30:53 午前,15.055,,,,,
116,11/24/20 04:30:53 午前,14.864,,,,,
117,11/24/20 05:30:53 午前,14.673,,,,,
118,11/24/20 06:30:53 午前,14.433,,,,,
119,11/24/20 07:30:53 午前,14.29,,,,,
120,11/24/20 08:30:53 午前,14.385,,,,,
121,11/24/20 09:30:53 午前,14.697,,,,,
122,11/24/20 10:30:53 午前,14.96,,,,,
123,11/24/20 11:30:53 午前,15.581,,,,,
124,11/24/20 12:30:53 午後,16.511,,,,,
125,11/24/20 01:30:53 午後,17.368,,,,,
126,11/24/20 02:30:53 午後,17.867,,,,,
127,11/24/20 03:30:53 午後,17.724,,,,,
128,11/24/20 04:30:53 午後,17.082,,,,,
129,11/24/20 05:30:53 午後,16.368,,,,,
130,11/24/20 06:30:53 午後,15.843,,,,,
131,11/24/20 07:30:53 午後,15.461,,,,,
132,11/24/20 08:30:53 午後,15.103,,,,,
133,11/24/20 09:30:53 午後,14.553,,,,,
134,11/24/20 10:30:53 午後,14.098,,,,,
135,11/24/20 11:30:53 午後,13.57,,,,,
136,11/25/20 12:30:53 午前,13.233,,,,,
137,11/25/20 01:30:53 午前,12.968,,,,,
138,11/25/20 02:30:53 午前,12.799,,,,,
139,11/25/20 03:30:53 午前,12.678,,,,,
140,11/25/20 04:30:53 午前,12.509,,,,,
141,11/25/20 05:30:53 午前,12.461,,,,,
142,11/25/20 06:30:53 午前,12.389,,,,,
143,11/25/20 07:30:53 午前,12.292,,,,,
144,11/25/20 08:30:53 午前,12.534,,,,,
145,11/25/20 09:30:53 午前,12.992,,,,,
146,11/25/20 10:30:53 午前,13.185,,,,,
147,11/25/20 11:30:53 午前,13.257,,,,,
148,11/25/20 12:30:53 午後,13.642,,,,,
149,11/25/20 01:30:53 午後,14.026,,,,,
150,11/25/20 02:30:53 午後,14.768,,,,,
151,11/25/20 03:30:53 午後,15.031,,,,,
152,11/25/20 04:30:53 午後,15.055,,,,,
153,11/25/20 05:30:53 午後,14.29,,,,,
154,11/25/20 06:30:53 午後,13.425,,,,,
155,11/25/20 07:30:53 午後,13.161,,,,,
156,11/25/20 08:30:53 午後,12.437,,,,,
157,11/25/20 09:30:53 午後,11.783,,,,,
158,11/25/20 10:30:53 午後,11.321,,,,,
159,11/25/20 11:30:53 午後,10.956,,,,,
160,11/26/20 12:30:53 午前,10.418,,,,,
161,11/26/20 01:30:53 午前,9.879,,,,,
162,11/26/20 02:30:53 午前,9.188,,,,,
163,11/26/20 03:30:53 午前,8.742,,,,,
164,11/26/20 04:30:53 午前,8.27,,,,,
165,11/26/20 05:30:53 午前,7.77,,,,,
166,11/26/20 06:30:53 午前,7.318,,,,,
167,11/26/20 07:30:53 午前,7.142,,,,,
168,11/26/20 08:30:53 午前,7.444,,,,,
169,11/26/20 09:30:53 午前,8.22,,,,,
170,11/26/20 10:30:53 午前,9.213,,,,,
171,11/26/20 11:30:53 午前,10.614,,,,,
172,11/26/20 12:30:53 午後,12.485,,,,,
173,11/26/20 01:30:53 午後,14.936,,,,,
174,11/26/20 02:30:53 午後,17.296,,,,,
175,11/26/20 03:30:53 午後,19.175,,,,,
176,11/26/20 04:30:53 午後,19.698,,,,,
177,11/26/20 05:30:53 午後,19.032,,,,,
178,11/26/20 06:30:53 午後,18.723,,,,,
179,11/26/20 07:30:53 午後,17.819,,,,,
180,11/26/20 08:30:53 午後,16.63,,,,,
181,11/26/20 09:30:53 午後,15.963,,,,,
182,11/26/20 10:30:53 午後,15.939,,,,,
183,11/26/20 11:30:53 午後,15.557,,,,,
184,11/27/20 12:30:53 午前,15.151,,,,,
185,11/27/20 01:30:53 午前,14.816,,,,,
186,11/27/20 02:30:53 午前,14.29,,,,,
187,11/27/20 03:30:53 午前,13.762,,,,,
188,11/27/20 04:30:53 午前,13.858,,,,,
189,11/27/20 05:30:53 午前,13.473,,,,,
190,11/27/20 06:30:53 午前,13.209,,,,,
191,11/27/20 07:30:53 午前,13.064,,,,,
192,11/27/20 08:30:53 午前,13.473,,,,,
193,11/27/20 09:30:53 午前,14.673,,,,,
194,11/27/20 10:30:53 午前,15.891,,,,,
195,11/27/20 11:30:53 午前,17.011,,,,,
196,11/27/20 12:30:53 午後,18.295,,,,,
197,11/27/20 01:30:53 午後,19.294,,,,,
198,11/27/20 02:30:53 午後,20.055,,,,,
199,11/27/20 03:30:53 午後,19.817,,,,,
200,11/27/20 04:30:53 午後,19.032,,,,,
201,11/27/20 05:30:53 午後,17.796,,,,,
202,11/27/20 06:30:53 午後,16.749,,,,,
203,11/27/20 07:30:53 午後,15.629,,,,,
204,11/27/20 08:30:53 午後,15.175,,,,,
205,11/27/20 09:30:53 午後,14.745,,,,,
206,11/27/20 10:30:53 午後,14.385,,,,,
207,11/27/20 11:30:53 午後,13.762,,,,,
208,11/28/20 12:30:53 午前,13.69,,,,,
209,11/28/20 01:30:53 午前,13.473,,,,,
210,11/28/20 02:30:53 午前,13.546,,,,,
211,11/28/20 03:30:53 午前,13.762,,,,,
212,11/28/20 04:30:53 午前,14.05,,,,,
213,11/28/20 05:30:53 午前,14.433,,,,,
214,11/28/20 06:30:53 午前,14.625,,,,,
215,11/28/20 07:30:53 午前,14.673,,,,,
216,11/28/20 08:30:53 午前,14.577,,,,,
217,11/28/20 09:30:53 午前,14.577,,,,,
218,11/28/20 10:30:53 午前,14.96,,,,,
219,11/28/20 11:30:53 午前,15.915,,,,,
220,11/28/20 12:30:53 午後,17.153,,,,,
221,11/28/20 01:30:53 午後,18.2,,,,,
222,11/28/20 02:30:53 午後,19.151,,,,,
223,11/28/20 03:30:53 午後,19.888,,,,,
224,11/28/20 04:30:53 午後,19.722,,,,,
225,11/28/20 05:30:53 午後,18.913,,,,,
226,11/28/20 06:30:53 午後,18.033,,,,,
227,11/28/20 07:30:53 午後,17.106,,,,,
228,11/28/20 08:30:53 午後,16.153,,,,,
229,11/28/20 09:30:53 午後,15.223,,,,,
230,11/28/20 10:30:53 午後,14.29,,,,,
231,11/28/20 11:30:53 午後,13.161,,,,,
232,11/29/20 12:30:53 午前,12.268,,,,,
233,11/29/20 01:30:53 午前,11.759,,,,,
234,11/29/20 02:30:53 午前,11.224,,,,,
235,11/29/20 03:30:53 午前,10.492,,,,,
236,11/29/20 04:30:53 午前,9.731,,,,,
237,11/29/20 05:30:53 午前,9.386,,,,,
238,11/29/20 06:30:53 午前,9.386,,,,,
239,11/29/20 07:30:53 午前,9.41,,,,,
240,11/29/20 08:30:53 午前,9.706,,,,,
241,11/29/20 09:30:53 午前,10.492,,,,,
242,11/29/20 10:30:53 午前,11.248,,,,,
243,11/29/20 11:30:53 午前,13.112,,,,,
244,11/29/20 12:30:53 午後,15.581,,,,,
245,11/29/20 01:30:53 午後,17.32,,,,,
246,11/29/20 02:30:53 午後,17.558,,,,,
247,11/29/20 03:30:53 午後,17.13,,,,,
248,11/29/20 04:30:53 午後,16.272,,,,,
249,11/29/20 05:30:53 午後,15.199,,,,,
250,11/29/20 06:30:53 午後,14.194,,,,,
251,11/29/20 07:30:53 午後,13.016,,,,,
252,11/29/20 08:30:53 午後,12.243,,,,,
253,11/29/20 09:30:53 午後,11.734,,,,,
254,11/29/20 10:30:53 午後,11.321,,,,,
255,11/29/20 11:30:53 午後,10.565,,,,,
256,11/30/20 12:30:53 午前,9.854,,,,,
257,11/30/20 01:30:53 午前,9.361,,,,,
258,11/30/20 02:30:53 午前,9.114,,,,,
259,11/30/20 03:30:53 午前,9.015,,,,,
260,11/30/20 04:30:53 午前,8.767,,,,,
261,11/30/20 05:30:53 午前,8.519,,,,,
262,11/30/20 06:30:53 午前,8.22,,,,,
263,11/30/20 07:30:53 午前,7.895,,,,,
264,11/30/20 08:30:53 午前,8.419,,,,,
265,11/30/20 09:30:53 午前,9.213,,,,,
266,11/30/20 10:30:53 午前,10.247,,,,,
267,11/30/20 11:30:53 午前,12.437,,,,,
268,11/30/20 12:30:53 午後,14.385,,,,,
269,11/30/20 01:30:53 午後,16.153,,,,,
270,11/30/20 02:30:53 午後,16.987,,,,,
271,11/30/20 03:30:53 午後,17.391,,,,,
272,11/30/20 04:30:53 午後,16.915,,,,,
273,11/30/20 05:30:53 午後,15.629,,,,,
274,11/30/20 06:30:53 午後,14.29,,,,,
275,11/30/20 07:30:53 午後,13.305,,,,,
276,11/30/20 08:30:53 午後,12.413,,,,,
277,11/30/20 09:30:53 午後,11.637,,,,,
278,11/30/20 10:30:53 午後,10.907,,,,,
279,11/30/20 11:30:53 午後,10.222,,,,,
280,12/01/20 12:30:53 午前,9.558,,,,,
281,12/01/20 01:30:53 午前,9.139,,,,,
282,12/01/20 02:30:53 午前,8.792,,,,,
283,12/01/20 03:30:53 午前,8.295,,,,,
284,12/01/20 04:30:53 午前,8.045,,,,,
285,12/01/20 05:30:53 午前,7.895,,,,,
286,12/01/20 06:30:53 午前,7.845,,,,,
287,12/01/20 07:30:53 午前,8.195,,,,,
288,12/01/20 08:30:53 午前,8.941,,,,,
289,12/01/20 09:30:53 午前,9.534,,,,,
290,12/01/20 10:30:53 午前,10.59,,,,,
291,12/01/20 11:30:53 午前,17.106,,,,,
292,12/01/20 12:30:53 午後,17.439,,,,,
293,12/01/20 01:30:53 午後,18.033,,,,,
294,12/01/20 02:30:53 午後,18.675,,,,,
295,12/01/20 03:30:53 午後,19.151,,,,,
296,12/01/20 04:30:53 午後,19.484,,,,,
297,12/01/20 05:30:53 午後,19.627,,,,,
298,12/01/20 06:30:53 午後,19.722,,,,,
299,12/01/20 07:30:53 午後,19.841,,,,,
300,12/01/20 08:30:53 午後,19.96,,,,,
301,12/01/20 09:30:53 午後,20.055,,,,,
302,12/01/20 10:30:53 午後,20.126,,,,,
303,12/01/20 11:30:53 午後,20.15,,,,,
304,12/02/20 12:30:53 午前,20.15,,,,,
305,12/02/20 01:30:53 午前,20.15,,,,,
306,12/02/20 02:30:53 午前,20.126,,,,,
307,12/02/20 03:30:53 午前,20.079,,,,,
308,12/02/20 04:30:53 午前,20.031,,,,,
309,12/02/20 05:30:53 午前,19.984,,,,,
310,12/02/20 06:30:53 午前,19.936,,,,,
311,12/02/20 07:30:53 午前,19.912,,,,,
312,12/02/20 08:30:53 午前,19.936,,,,,
313,12/02/20 09:30:53 午前,20.007,,,,,
314,12/02/20 10:30:53 午前,20.031,,,,,
315,12/02/20 11:30:53 午前,20.055,,,,,
316,12/02/20 12:30:53 午後,20.055,,,,,
317,12/02/20 01:30:53 午後,20.103,,,,,
318,12/02/20 02:30:53 午後,20.174,,,,,
319,12/02/20 03:30:53 午後,20.293,,,,,
320,12/02/20 04:30:53 午後,20.46,,,,,
321,12/02/20 05:30:53 午後,20.579,,,,,
322,12/02/20 06:30:53 午後,20.507,,,,,
323,12/02/20 07:30:53 午後,20.341,,,,,
324,12/02/20 08:30:53 午後,20.246,,,,,
325,12/02/20 09:30:53 午後,20.222,,,,,
326,12/02/20 10:30:53 午後,20.246,,,,,
327,12/02/20 11:30:53 午後,20.293,,,,,
328,12/03/20 12:30:53 午前,20.365,,,,,
329,12/03/20 01:30:53 午前,20.436,,,,,
330,12/03/20 02:30:53 午前,20.507,,,,,
331,12/03/20 03:30:53 午前,20.531,,,,,
