プロット タイトル:site09_spot009_2020,,,,,,,,
#,日付,"時間, GMT+09:00","温度, °C (LGR S/N: 20054326, SEN S/N: 20054326)",カプラー取り外し (LGR S/N: 20054326),カプラー取り付け (LGR S/N: 20054326),ホスト接続 (LGR S/N: 20054326),停止済み (LGR S/N: 20054326),ファイルの終わり (LGR S/N: 20054326)
265,2019/12/28,9:00:00,23.809,,,,,
266,2019/12/28,10:00:00,23.785,,,,,
267,2019/12/28,11:00:00,23.833,,,,,
268,2019/12/28,12:00:00,23.833,,,,,
269,2019/12/28,13:00:00,23.833,,,,,
270,2019/12/28,14:00:00,23.809,,,,,
271,2019/12/28,15:00:00,23.809,,,,,
272,2019/12/28,16:00:00,23.785,,,,,
273,2019/12/28,17:00:00,23.785,,,,,
274,2019/12/28,18:00:00,23.785,,,,,
275,2019/12/28,19:00:00,23.785,,,,,
276,2019/12/28,20:00:00,23.785,,,,,
277,2019/12/28,21:00:00,23.809,,,,,
278,2019/12/28,22:00:00,23.785,,,,,
279,2019/12/28,23:00:00,23.761,,,,,
280,2019/12/29,0:00:00,23.737,,,,,
281,2019/12/29,1:00:00,23.689,,,,,
282,2019/12/29,2:00:00,23.665,,,,,
283,2019/12/29,3:00:00,23.665,,,,,
284,2019/12/29,4:00:00,23.641,,,,,
285,2019/12/29,5:00:00,23.665,,,,,
286,2019/12/29,6:00:00,23.665,,,,,
287,2019/12/29,7:00:00,23.641,,,,,
288,2019/12/29,8:00:00,23.665,,,,,
289,2019/12/29,9:00:00,23.665,,,,,
290,2019/12/29,10:00:00,23.689,,,,,
291,2019/12/29,11:00:00,23.737,,,,,
292,2019/12/29,12:00:00,23.737,,,,,
293,2019/12/29,13:00:00,23.689,,,,,
294,2019/12/29,14:00:00,23.689,,,,,
295,2019/12/29,15:00:00,23.737,,,,,
296,2019/12/29,16:00:00,23.761,,,,,
297,2019/12/29,17:00:00,23.761,,,,,
298,2019/12/29,18:00:00,23.761,,,,,
299,2019/12/29,19:00:00,23.737,,,,,
300,2019/12/29,20:00:00,23.737,,,,,
301,2019/12/29,21:00:00,23.761,,,,,
302,2019/12/29,22:00:00,23.761,,,,,
303,2019/12/29,23:00:00,23.785,,,,,
304,2019/12/30,0:00:00,23.785,,,,,
305,2019/12/30,1:00:00,23.761,,,,,
306,2019/12/30,2:00:00,23.713,,,,,
307,2019/12/30,3:00:00,23.737,,,,,
308,2019/12/30,4:00:00,23.713,,,,,
309,2019/12/30,5:00:00,23.689,,,,,
310,2019/12/30,6:00:00,23.689,,,,,
311,2019/12/30,7:00:00,23.617,,,,,
312,2019/12/30,8:00:00,23.641,,,,,
313,2019/12/30,9:00:00,23.641,,,,,
314,2019/12/30,10:00:00,23.689,,,,,
315,2019/12/30,11:00:00,23.713,,,,,
316,2019/12/30,12:00:00,23.665,,,,,
317,2019/12/30,13:00:00,23.689,,,,,
318,2019/12/30,14:00:00,23.665,,,,,
319,2019/12/30,15:00:00,23.665,,,,,
320,2019/12/30,16:00:00,23.689,,,,,
321,2019/12/30,17:00:00,23.737,,,,,
322,2019/12/30,18:00:00,23.737,,,,,
323,2019/12/30,19:00:00,23.737,,,,,
324,2019/12/30,20:00:00,23.737,,,,,
325,2019/12/30,21:00:00,23.737,,,,,
326,2019/12/30,22:00:00,23.737,,,,,
327,2019/12/30,23:00:00,23.737,,,,,
328,2019/12/31,0:00:00,23.737,,,,,
329,2019/12/31,1:00:00,23.737,,,,,
330,2019/12/31,2:00:00,23.737,,,,,
331,2019/12/31,3:00:00,23.737,,,,,
332,2019/12/31,4:00:00,23.713,,,,,
333,2019/12/31,5:00:00,23.689,,,,,
334,2019/12/31,6:00:00,23.641,,,,,
335,2019/12/31,7:00:00,23.665,,,,,
336,2019/12/31,8:00:00,23.665,,,,,
337,2019/12/31,9:00:00,23.665,,,,,
338,2019/12/31,10:00:00,23.665,,,,,
339,2019/12/31,11:00:00,23.689,,,,,
340,2019/12/31,12:00:00,23.665,,,,,
341,2019/12/31,13:00:00,23.665,,,,,
342,2019/12/31,14:00:00,23.665,,,,,
343,2019/12/31,15:00:00,23.617,,,,,
344,2019/12/31,16:00:00,23.593,,,,,
345,2019/12/31,17:00:00,23.569,,,,,
346,2019/12/31,18:00:00,23.545,,,,,
347,2019/12/31,19:00:00,23.545,,,,,
348,2019/12/31,20:00:00,23.521,,,,,
349,2019/12/31,21:00:00,23.497,,,,,
350,2019/12/31,22:00:00,23.472,,,,,
351,2019/12/31,23:00:00,23.472,,,,,
352,2020/1/1,0:00:00,23.472,,,,,
353,2020/1/1,1:00:00,23.448,,,,,
354,2020/1/1,2:00:00,23.4,,,,,
355,2020/1/1,3:00:00,23.448,,,,,
356,2020/1/1,4:00:00,23.448,,,,,
357,2020/1/1,5:00:00,23.424,,,,,
358,2020/1/1,6:00:00,23.472,,,,,
359,2020/1/1,7:00:00,23.448,,,,,
360,2020/1/1,8:00:00,23.448,,,,,
361,2020/1/1,9:00:00,23.4,,,,,
362,2020/1/1,10:00:00,23.376,,,,,
363,2020/1/1,11:00:00,23.376,,,,,
364,2020/1/1,12:00:00,23.4,,,,,
365,2020/1/1,13:00:00,23.4,,,,,
366,2020/1/1,14:00:00,23.448,,,,,
367,2020/1/1,15:00:00,23.448,,,,,
368,2020/1/1,16:00:00,23.448,,,,,
369,2020/1/1,17:00:00,23.424,,,,,
370,2020/1/1,18:00:00,23.424,,,,,
371,2020/1/1,19:00:00,23.424,,,,,
372,2020/1/1,20:00:00,23.424,,,,,
373,2020/1/1,21:00:00,23.4,,,,,
374,2020/1/1,22:00:00,23.4,,,,,
375,2020/1/1,23:00:00,23.4,,,,,
376,2020/1/2,0:00:00,23.376,,,,,
377,2020/1/2,1:00:00,23.352,,,,,
378,2020/1/2,2:00:00,23.352,,,,,
379,2020/1/2,3:00:00,23.328,,,,,
380,2020/1/2,4:00:00,23.352,,,,,
381,2020/1/2,5:00:00,23.352,,,,,
382,2020/1/2,6:00:00,23.352,,,,,
383,2020/1/2,7:00:00,23.328,,,,,
384,2020/1/2,8:00:00,23.328,,,,,
385,2020/1/2,9:00:00,23.328,,,,,
386,2020/1/2,10:00:00,23.352,,,,,
387,2020/1/2,11:00:00,23.352,,,,,
388,2020/1/2,12:00:00,23.376,,,,,
389,2020/1/2,13:00:00,23.4,,,,,
390,2020/1/2,14:00:00,23.4,,,,,
391,2020/1/2,15:00:00,23.424,,,,,
392,2020/1/2,16:00:00,23.4,,,,,
393,2020/1/2,17:00:00,23.376,,,,,
394,2020/1/2,18:00:00,23.376,,,,,
395,2020/1/2,19:00:00,23.352,,,,,
396,2020/1/2,20:00:00,23.328,,,,,
397,2020/1/2,21:00:00,23.304,,,,,
398,2020/1/2,22:00:00,23.304,,,,,
399,2020/1/2,23:00:00,23.28,,,,,
400,2020/1/3,0:00:00,23.304,,,,,
401,2020/1/3,1:00:00,23.28,,,,,
402,2020/1/3,2:00:00,23.28,,,,,
403,2020/1/3,3:00:00,23.256,,,,,
404,2020/1/3,4:00:00,23.256,,,,,
405,2020/1/3,5:00:00,23.256,,,,,
406,2020/1/3,6:00:00,23.232,,,,,
407,2020/1/3,7:00:00,23.232,,,,,
408,2020/1/3,8:00:00,23.232,,,,,
409,2020/1/3,9:00:00,23.232,,,,,
410,2020/1/3,10:00:00,23.232,,,,,
411,2020/1/3,11:00:00,23.28,,,,,
412,2020/1/3,12:00:00,23.352,,,,,
413,2020/1/3,13:00:00,23.376,,,,,
414,2020/1/3,14:00:00,23.352,,,,,
415,2020/1/3,15:00:00,23.424,,,,,
416,2020/1/3,16:00:00,23.4,,,,,
417,2020/1/3,17:00:00,23.376,,,,,
418,2020/1/3,18:00:00,23.352,,,,,
419,2020/1/3,19:00:00,23.352,,,,,
420,2020/1/3,20:00:00,23.328,,,,,
421,2020/1/3,21:00:00,23.304,,,,,
422,2020/1/3,22:00:00,23.304,,,,,
423,2020/1/3,23:00:00,23.256,,,,,
424,2020/1/4,0:00:00,23.256,,,,,
425,2020/1/4,1:00:00,23.256,,,,,
426,2020/1/4,2:00:00,23.232,,,,,
427,2020/1/4,3:00:00,23.28,,,,,
428,2020/1/4,4:00:00,23.328,,,,,
429,2020/1/4,5:00:00,23.304,,,,,
430,2020/1/4,6:00:00,23.304,,,,,
431,2020/1/4,7:00:00,23.28,,,,,
432,2020/1/4,8:00:00,23.28,,,,,
433,2020/1/4,9:00:00,23.28,,,,,
434,2020/1/4,10:00:00,23.28,,,,,
435,2020/1/4,11:00:00,23.304,,,,,
436,2020/1/4,12:00:00,23.304,,,,,
437,2020/1/4,13:00:00,23.328,,,,,
438,2020/1/4,14:00:00,23.328,,,,,
439,2020/1/4,15:00:00,23.328,,,,,
440,2020/1/4,16:00:00,23.328,,,,,
441,2020/1/4,17:00:00,23.328,,,,,
442,2020/1/4,18:00:00,23.328,,,,,
443,2020/1/4,19:00:00,23.328,,,,,
444,2020/1/4,20:00:00,23.304,,,,,
445,2020/1/4,21:00:00,23.28,,,,,
446,2020/1/4,22:00:00,23.28,,,,,
447,2020/1/4,23:00:00,23.28,,,,,
448,2020/1/5,0:00:00,23.256,,,,,
449,2020/1/5,1:00:00,23.256,,,,,
450,2020/1/5,2:00:00,23.328,,,,,
451,2020/1/5,3:00:00,23.352,,,,,
452,2020/1/5,4:00:00,23.328,,,,,
453,2020/1/5,5:00:00,23.328,,,,,
454,2020/1/5,6:00:00,23.304,,,,,
455,2020/1/5,7:00:00,23.304,,,,,
456,2020/1/5,8:00:00,23.304,,,,,
457,2020/1/5,9:00:00,23.28,,,,,
458,2020/1/5,10:00:00,23.28,,,,,
459,2020/1/5,11:00:00,23.304,,,,,
460,2020/1/5,12:00:00,23.352,,,,,
461,2020/1/5,13:00:00,23.352,,,,,
462,2020/1/5,14:00:00,23.328,,,,,
463,2020/1/5,15:00:00,23.376,,,,,
464,2020/1/5,16:00:00,23.4,,,,,
465,2020/1/5,17:00:00,23.352,,,,,
466,2020/1/5,18:00:00,23.328,,,,,
467,2020/1/5,19:00:00,23.304,,,,,
468,2020/1/5,20:00:00,23.28,,,,,
469,2020/1/5,21:00:00,23.28,,,,,
470,2020/1/5,22:00:00,23.232,,,,,
471,2020/1/5,23:00:00,23.208,,,,,
472,2020/1/6,0:00:00,23.208,,,,,
473,2020/1/6,1:00:00,23.184,,,,,
474,2020/1/6,2:00:00,23.184,,,,,
475,2020/1/6,3:00:00,23.208,,,,,
476,2020/1/6,4:00:00,23.208,,,,,
477,2020/1/6,5:00:00,23.184,,,,,
478,2020/1/6,6:00:00,23.184,,,,,
479,2020/1/6,7:00:00,23.208,,,,,
480,2020/1/6,8:00:00,23.208,,,,,
481,2020/1/6,9:00:00,23.232,,,,,
482,2020/1/6,10:00:00,23.232,,,,,
483,2020/1/6,11:00:00,23.256,,,,,
484,2020/1/6,12:00:00,23.328,,,,,
485,2020/1/6,13:00:00,23.352,,,,,
486,2020/1/6,14:00:00,23.376,,,,,
487,2020/1/6,15:00:00,23.376,,,,,
488,2020/1/6,16:00:00,23.376,,,,,
489,2020/1/6,17:00:00,23.4,,,,,
490,2020/1/6,18:00:00,23.376,,,,,
491,2020/1/6,19:00:00,23.352,,,,,
492,2020/1/6,20:00:00,23.352,,,,,
493,2020/1/6,21:00:00,23.304,,,,,
494,2020/1/6,22:00:00,23.28,,,,,
495,2020/1/6,23:00:00,23.28,,,,,
496,2020/1/7,0:00:00,23.28,,,,,
497,2020/1/7,1:00:00,23.256,,,,,
498,2020/1/7,2:00:00,23.232,,,,,
499,2020/1/7,3:00:00,23.232,,,,,
500,2020/1/7,4:00:00,23.208,,,,,
501,2020/1/7,5:00:00,23.208,,,,,
502,2020/1/7,6:00:00,23.208,,,,,
503,2020/1/7,7:00:00,23.208,,,,,
504,2020/1/7,8:00:00,23.256,,,,,
505,2020/1/7,9:00:00,23.28,,,,,
506,2020/1/7,10:00:00,23.304,,,,,
507,2020/1/7,11:00:00,23.328,,,,,
508,2020/1/7,12:00:00,23.328,,,,,
509,2020/1/7,13:00:00,23.352,,,,,
510,2020/1/7,14:00:00,23.4,,,,,
511,2020/1/7,15:00:00,23.448,,,,,
512,2020/1/7,16:00:00,23.472,,,,,
513,2020/1/7,17:00:00,23.448,,,,,
514,2020/1/7,18:00:00,23.4,,,,,
515,2020/1/7,19:00:00,23.424,,,,,
516,2020/1/7,20:00:00,23.424,,,,,
517,2020/1/7,21:00:00,23.376,,,,,
518,2020/1/7,22:00:00,23.376,,,,,
519,2020/1/7,23:00:00,23.352,,,,,
520,2020/1/8,0:00:00,23.376,,,,,
521,2020/1/8,1:00:00,23.4,,,,,
522,2020/1/8,2:00:00,23.352,,,,,
523,2020/1/8,3:00:00,23.352,,,,,
524,2020/1/8,4:00:00,23.352,,,,,
525,2020/1/8,5:00:00,23.352,,,,,
526,2020/1/8,6:00:00,23.328,,,,,
527,2020/1/8,7:00:00,23.328,,,,,
528,2020/1/8,8:00:00,23.328,,,,,
529,2020/1/8,9:00:00,23.28,,,,,
530,2020/1/8,10:00:00,23.304,,,,,
531,2020/1/8,11:00:00,23.28,,,,,
532,2020/1/8,12:00:00,23.28,,,,,
533,2020/1/8,13:00:00,23.256,,,,,
534,2020/1/8,14:00:00,23.232,,,,,
535,2020/1/8,15:00:00,23.208,,,,,
536,2020/1/8,16:00:00,23.208,,,,,
537,2020/1/8,17:00:00,23.184,,,,,
538,2020/1/8,18:00:00,23.16,,,,,
539,2020/1/8,19:00:00,23.16,,,,,
540,2020/1/8,20:00:00,23.16,,,,,
541,2020/1/8,21:00:00,23.112,,,,,
542,2020/1/8,22:00:00,23.088,,,,,
543,2020/1/8,23:00:00,23.016,,,,,
544,2020/1/9,0:00:00,22.944,,,,,
545,2020/1/9,1:00:00,22.992,,,,,
546,2020/1/9,2:00:00,23.04,,,,,
547,2020/1/9,3:00:00,23.04,,,,,
548,2020/1/9,4:00:00,23.04,,,,,
549,2020/1/9,5:00:00,22.992,,,,,
550,2020/1/9,6:00:00,22.968,,,,,
551,2020/1/9,7:00:00,22.992,,,,,
552,2020/1/9,8:00:00,22.992,,,,,
553,2020/1/9,9:00:00,22.992,,,,,
554,2020/1/9,10:00:00,23.064,,,,,
555,2020/1/9,11:00:00,23.088,,,,,
556,2020/1/9,12:00:00,23.088,,,,,
557,2020/1/9,13:00:00,23.112,,,,,
558,2020/1/9,14:00:00,23.088,,,,,
559,2020/1/9,15:00:00,23.088,,,,,
560,2020/1/9,16:00:00,23.112,,,,,
561,2020/1/9,17:00:00,23.088,,,,,
562,2020/1/9,18:00:00,23.064,,,,,
563,2020/1/9,19:00:00,23.064,,,,,
564,2020/1/9,20:00:00,23.04,,,,,
565,2020/1/9,21:00:00,23.04,,,,,
566,2020/1/9,22:00:00,23.04,,,,,
567,2020/1/9,23:00:00,23.04,,,,,
568,2020/1/10,0:00:00,23.016,,,,,
