プロット タイトル: site22_spot006_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011398, SEN S/N: 21011398)",カプラー取り外し (LGR S/N: 21011398),カプラー取り付け (LGR S/N: 21011398),ホスト接続 (LGR S/N: 21011398),停止済み (LGR S/N: 21011398),ファイルの終わり (LGR S/N: 21011398)
3,12/27/22 02:00:00 午後,18.319,,,,,
4,12/27/22 03:00:00 午後,18.295,,,,,
5,12/27/22 04:00:00 午後,18.271,,,,,
6,12/27/22 05:00:00 午後,18.271,,,,,
7,12/27/22 06:00:00 午後,18.271,,,,,
8,12/27/22 07:00:00 午後,18.247,,,,,
9,12/27/22 08:00:00 午後,18.271,,,,,
10,12/27/22 09:00:00 午後,18.247,,,,,
11,12/27/22 10:00:00 午後,18.247,,,,,
12,12/27/22 11:00:00 午後,18.247,,,,,
13,12/28/22 12:00:00 午前,18.2,,,,,
14,12/28/22 01:00:00 午前,18.152,,,,,
15,12/28/22 02:00:00 午前,18.129,,,,,
16,12/28/22 03:00:00 午前,18.105,,,,,
17,12/28/22 04:00:00 午前,18.105,,,,,
18,12/28/22 05:00:00 午前,18.152,,,,,
19,12/28/22 06:00:00 午前,18.105,,,,,
20,12/28/22 07:00:00 午前,18.057,,,,,
21,12/28/22 08:00:00 午前,18.057,,,,,
22,12/28/22 09:00:00 午前,18.105,,,,,
23,12/28/22 10:00:00 午前,18.2,,,,,
24,12/28/22 11:00:00 午前,18.295,,,,,
25,12/28/22 12:00:00 午後,18.295,,,,,
26,12/28/22 01:00:00 午後,18.343,,,,,
27,12/28/22 02:00:00 午後,18.343,,,,,
28,12/28/22 03:00:00 午後,18.343,,,,,
29,12/28/22 04:00:00 午後,18.343,,,,,
30,12/28/22 05:00:00 午後,18.343,,,,,
31,12/28/22 06:00:00 午後,18.295,,,,,
32,12/28/22 07:00:00 午後,18.319,,,,,
33,12/28/22 08:00:00 午後,18.295,,,,,
34,12/28/22 09:00:00 午後,18.247,,,,,
35,12/28/22 10:00:00 午後,18.247,,,,,
36,12/28/22 11:00:00 午後,18.224,,,,,
37,12/29/22 12:00:00 午前,18.319,,,,,
38,12/29/22 01:00:00 午前,18.319,,,,,
39,12/29/22 02:00:00 午前,18.319,,,,,
40,12/29/22 03:00:00 午前,18.295,,,,,
41,12/29/22 04:00:00 午前,18.295,,,,,
42,12/29/22 05:00:00 午前,18.247,,,,,
43,12/29/22 06:00:00 午前,18.224,,,,,
44,12/29/22 07:00:00 午前,18.247,,,,,
45,12/29/22 08:00:00 午前,18.247,,,,,
46,12/29/22 09:00:00 午前,18.224,,,,,
47,12/29/22 10:00:00 午前,18.224,,,,,
48,12/29/22 11:00:00 午前,18.247,,,,,
49,12/29/22 12:00:00 午後,18.247,,,,,
50,12/29/22 01:00:00 午後,18.247,,,,,
51,12/29/22 02:00:00 午後,18.247,,,,,
52,12/29/22 03:00:00 午後,18.224,,,,,
53,12/29/22 04:00:00 午後,18.224,,,,,
54,12/29/22 05:00:00 午後,18.176,,,,,
55,12/29/22 06:00:00 午後,18.176,,,,,
56,12/29/22 07:00:00 午後,18.057,,,,,
57,12/29/22 08:00:00 午後,18.057,,,,,
58,12/29/22 09:00:00 午後,18.033,,,,,
59,12/29/22 10:00:00 午後,18.033,,,,,
60,12/29/22 11:00:00 午後,17.986,,,,,
61,12/30/22 12:00:00 午前,17.891,,,,,
62,12/30/22 01:00:00 午前,17.915,,,,,
63,12/30/22 02:00:00 午前,17.891,,,,,
64,12/30/22 03:00:00 午前,17.891,,,,,
65,12/30/22 04:00:00 午前,17.915,,,,,
66,12/30/22 05:00:00 午前,17.867,,,,,
67,12/30/22 06:00:00 午前,17.891,,,,,
68,12/30/22 07:00:00 午前,18.01,,,,,
69,12/30/22 08:00:00 午前,18.057,,,,,
