プロット タイトル: site14_spot077_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155710, SEN S/N: 21155710)",カプラー取り外し (LGR S/N: 21155710),カプラー取り付け (LGR S/N: 21155710),ホスト接続 (LGR S/N: 21155710),停止済み (LGR S/N: 21155710),ファイルの終わり (LGR S/N: 21155710)
1,11/11/23 08:00:00 午前,24.726,記録,,,,
2,11/11/23 09:00:00 午前,25.623,,,,,
3,11/11/23 10:00:00 午前,26.524,,,,,
4,11/11/23 11:00:00 午前,26.842,,,,,
5,11/11/23 12:00:00 午後,27.579,,,,,
6,11/11/23 01:00:00 午後,26.793,,,,,
7,11/11/23 02:00:00 午後,25.866,,,,,
8,11/11/23 03:00:00 午後,25.598,,,,,
9,11/11/23 04:00:00 午後,25.307,,,,,
10,11/11/23 05:00:00 午後,24.919,,,,,
11,11/11/23 06:00:00 午後,24.605,,,,,
12,11/11/23 07:00:00 午後,24.339,,,,,
13,11/11/23 08:00:00 午後,24.243,,,,,
14,11/11/23 09:00:00 午後,24.171,,,,,
15,11/11/23 10:00:00 午後,24.146,,,,,
16,11/11/23 11:00:00 午後,24.122,,,,,
17,11/12/23 12:00:00 午前,24.146,,,,,
18,11/12/23 01:00:00 午前,24.146,,,,,
19,11/12/23 02:00:00 午前,24.195,,,,,
20,11/12/23 03:00:00 午前,24.074,,,,,
21,11/12/23 04:00:00 午前,23.833,,,,,
22,11/12/23 05:00:00 午前,23.617,,,,,
23,11/12/23 06:00:00 午前,23.448,,,,,
24,11/12/23 07:00:00 午前,23.472,,,,,
25,11/12/23 08:00:00 午前,24.098,,,,,
26,11/12/23 09:00:00 午前,26.695,,,,,
27,11/12/23 10:00:00 午前,26.72,,,,,
28,11/12/23 11:00:00 午前,26.622,,,,,
29,11/12/23 12:00:00 午後,26.695,,,,,
30,11/12/23 01:00:00 午後,26.646,,,,,
31,11/12/23 02:00:00 午後,26.646,,,,,
32,11/12/23 03:00:00 午後,26.622,,,,,
33,11/12/23 04:00:00 午後,26.769,,,,,
34,11/12/23 05:00:00 午後,26.867,,,,,
35,11/12/23 06:00:00 午後,26.793,,,,,
36,11/12/23 07:00:00 午後,26.72,,,,,
37,11/12/23 08:00:00 午後,26.646,,,,,
38,11/12/23 09:00:00 午後,26.598,,,,,
39,11/12/23 10:00:00 午後,26.426,,,,,
40,11/12/23 11:00:00 午後,26.378,,,,,
41,11/13/23 12:00:00 午前,26.329,,,,,
42,11/13/23 01:00:00 午前,26.207,,,,,
43,11/13/23 02:00:00 午前,26.036,,,,,
44,11/13/23 03:00:00 午前,26.061,,,,,
45,11/13/23 04:00:00 午前,26.524,,,,,
46,11/13/23 05:00:00 午前,26.475,,,,,
47,11/13/23 06:00:00 午前,26.598,,,,,
48,11/13/23 07:00:00 午前,26.549,,,,,
49,11/13/23 08:00:00 午前,26.451,,,,,
50,11/13/23 09:00:00 午前,26.304,,,,,
51,11/13/23 10:00:00 午前,26.256,,,,,
52,11/13/23 11:00:00 午前,26.231,,,,,
53,11/13/23 12:00:00 午後,26.182,,,,,
54,11/13/23 01:00:00 午後,26.085,,,,,
55,11/13/23 02:00:00 午後,25.987,,,,,
56,11/13/23 03:00:00 午後,25.963,,,,,
57,11/13/23 04:00:00 午後,25.841,,,,,
58,11/13/23 05:00:00 午後,26.256,,,,,
59,11/13/23 06:00:00 午後,26.353,,,,,
60,11/13/23 07:00:00 午後,26.256,,,,,
61,11/13/23 08:00:00 午後,26.109,,,,,
62,11/13/23 09:00:00 午後,25.939,,,,,
63,11/13/23 10:00:00 午後,25.671,,,,,
64,11/13/23 11:00:00 午後,25.744,,,,,
65,11/14/23 12:00:00 午前,25.89,,,,,
66,11/14/23 01:00:00 午前,25.744,,,,,
