プロット タイトル: site16_spot095_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054344, SEN S/N: 20054344)",カプラー取り外し (LGR S/N: 20054344),カプラー取り付け (LGR S/N: 20054344),ホスト接続 (LGR S/N: 20054344),停止済み (LGR S/N: 20054344),ファイルの終わり (LGR S/N: 20054344)
1,10/07/19 08:00:00 午前,25.866,記録,,,,
2,10/07/19 09:00:00 午前,27.628,,,,,
3,10/07/19 10:00:00 午前,28.122,,,,,
4,10/07/19 11:00:00 午前,28.617,,,,,
5,10/07/19 12:00:00 午後,27.702,,,,,
6,10/07/19 01:00:00 午後,27.579,,,,,
7,10/07/19 02:00:00 午後,27.579,,,,,
8,10/07/19 03:00:00 午後,27.653,,,,,
9,10/07/19 04:00:00 午後,27.653,,,,,
10,10/07/19 05:00:00 午後,27.628,,,,,
11,10/07/19 06:00:00 午後,27.653,,,,,
12,10/07/19 07:00:00 午後,27.677,,,,,
13,10/07/19 08:00:00 午後,27.628,,,,,
14,10/07/19 09:00:00 午後,27.604,,,,,
15,10/07/19 10:00:00 午後,27.628,,,,,
16,10/07/19 11:00:00 午後,27.53,,,,,
17,10/08/19 12:00:00 午前,27.579,,,,,
18,10/08/19 01:00:00 午前,27.579,,,,,
19,10/08/19 02:00:00 午前,27.382,,,,,
20,10/08/19 03:00:00 午前,27.382,,,,,
21,10/08/19 04:00:00 午前,27.382,,,,,
22,10/08/19 05:00:00 午前,27.431,,,,,
23,10/08/19 06:00:00 午前,27.481,,,,,
24,10/08/19 07:00:00 午前,27.456,,,,,
25,10/08/19 08:00:00 午前,27.456,,,,,
26,10/08/19 09:00:00 午前,27.431,,,,,
27,10/08/19 10:00:00 午前,27.481,,,,,
28,10/08/19 11:00:00 午前,27.53,,,,,
29,10/08/19 12:00:00 午後,27.604,,,,,
30,10/08/19 01:00:00 午後,27.677,,,,,
31,10/08/19 02:00:00 午後,27.653,,,,,
32,10/08/19 03:00:00 午後,27.677,,,,,
33,10/08/19 04:00:00 午後,27.653,,,,,
