プロット タイトル: site03_spot011_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 10938132, SEN S/N: 10938132)",カプラー取り外し (LGR S/N: 10938132),カプラー取り付け (LGR S/N: 10938132),ホスト接続 (LGR S/N: 10938132),停止済み (LGR S/N: 10938132),ファイルの終わり (LGR S/N: 10938132)
1,10/03/22 10:00:00 午前,30.394,記録,,,,
2,10/03/22 11:00:05 午前,28.171,,,,,
3,10/03/22 12:00:10 午後,28.32,,,,,
4,10/03/22 01:00:15 午後,28.27,,,,,
5,10/03/22 02:00:20 午後,28.369,,,,,
6,10/03/22 03:00:25 午後,28.468,,,,,
7,10/03/22 04:00:30 午後,28.468,,,,,
8,10/03/22 05:00:35 午後,28.444,,,,,
9,10/03/22 06:00:40 午後,28.394,,,,,
10,10/03/22 07:00:45 午後,28.345,,,,,
11,10/03/22 08:00:50 午後,28.369,,,,,
12,10/03/22 09:00:55 午後,28.394,,,,,
13,10/03/22 10:01:00 午後,28.419,,,,,
14,10/03/22 11:01:05 午後,28.394,,,,,
15,10/04/22 12:01:10 午前,28.369,,,,,
16,10/04/22 01:01:15 午前,28.27,,,,,
17,10/04/22 02:01:20 午前,28.023,,,,,
18,10/04/22 03:01:25 午前,28.023,,,,,
19,10/04/22 04:01:30 午前,28.048,,,,,
20,10/04/22 05:01:35 午前,27.974,,,,,
21,10/04/22 06:01:40 午前,27.924,,,,,
22,10/04/22 07:01:45 午前,27.974,,,,,
23,10/04/22 08:01:50 午前,27.751,,,,,
24,10/04/22 09:01:55 午前,27.998,,,,,
25,10/04/22 10:02:00 午前,28.097,,,,,
26,10/04/22 11:02:05 午前,28.245,,,,,
27,10/04/22 12:02:10 午後,28.394,,,,,
28,10/04/22 01:02:15 午後,28.518,,,,,
29,10/04/22 02:02:20 午後,28.617,,,,,
30,10/04/22 03:02:25 午後,28.642,,,,,
31,10/04/22 04:02:30 午後,28.493,,,,,
32,10/04/22 05:02:35 午後,28.394,,,,,
33,10/04/22 06:02:40 午後,28.27,,,,,
34,10/04/22 07:02:45 午後,28.245,,,,,
35,10/04/22 08:02:50 午後,28.171,,,,,
36,10/04/22 09:02:55 午後,28.147,,,,,
37,10/04/22 10:03:00 午後,28.122,,,,,
38,10/04/22 11:03:05 午後,28.122,,,,,
39,10/05/22 12:03:10 午前,28.122,,,,,
40,10/05/22 01:03:15 午前,28.122,,,,,
41,10/05/22 02:03:20 午前,28.122,,,,,
42,10/05/22 03:03:25 午前,28.122,,,,,
43,10/05/22 04:03:30 午前,28.072,,,,,
44,10/05/22 05:03:35 午前,27.998,,,,,
45,10/05/22 06:03:40 午前,27.924,,,,,
46,10/05/22 07:03:45 午前,27.974,,,,,
47,10/05/22 08:03:50 午前,27.974,,,,,
48,10/05/22 09:03:55 午前,28.048,,,,,
49,10/05/22 10:04:00 午前,28.122,,,,,
50,10/05/22 11:04:05 午前,28.171,,,,,
51,10/05/22 12:04:10 午後,28.196,,,,,
52,10/05/22 01:04:15 午後,28.171,,,,,
53,10/05/22 02:04:20 午後,28.023,,,,,
54,10/05/22 03:04:25 午後,27.899,,,,,
55,10/05/22 04:04:30 午後,27.949,,,,,
56,10/05/22 05:04:35 午後,28.023,,,,,
57,10/05/22 06:04:40 午後,27.998,,,,,
58,10/05/22 07:04:45 午後,27.949,,,,,
59,10/05/22 08:04:50 午後,27.924,,,,,
60,10/05/22 09:04:55 午後,27.875,,,,,
61,10/05/22 10:05:00 午後,27.85,,,,,
62,10/05/22 11:05:05 午後,27.825,,,,,
63,10/06/22 12:05:10 午前,27.825,,,,,
64,10/06/22 01:05:15 午前,27.924,,,,,
65,10/06/22 02:05:20 午前,27.85,,,,,
66,10/06/22 03:05:25 午前,27.825,,,,,
67,10/06/22 04:05:30 午前,27.776,,,,,
68,10/06/22 05:05:35 午前,27.727,,,,,
69,10/06/22 06:05:40 午前,27.677,,,,,
70,10/06/22 07:05:45 午前,27.53,,,,,
71,10/06/22 08:05:50 午前,27.579,,,,,
72,10/06/22 09:05:55 午前,27.628,,,,,
73,10/06/22 10:06:00 午前,27.875,,,,,
74,10/06/22 11:06:05 午前,28.097,,,,,
75,10/06/22 12:06:10 午後,28.023,,,,,
76,10/06/22 01:06:15 午後,28.048,,,,,
77,10/06/22 02:06:20 午後,28.122,,,,,
78,10/06/22 03:06:25 午後,28.147,,,,,
79,10/06/22 04:06:30 午後,28.122,,,,,
80,10/06/22 05:06:35 午後,28.122,,,,,
81,10/06/22 06:06:40 午後,28.122,,,,,
82,10/06/22 07:06:45 午後,28.122,,,,,
83,10/06/22 08:06:50 午後,28.097,,,,,
84,10/06/22 09:06:55 午後,28.097,,,,,
85,10/06/22 10:07:00 午後,28.097,,,,,
86,10/06/22 11:07:05 午後,28.072,,,,,
87,10/07/22 12:07:10 午前,28.072,,,,,
88,10/07/22 01:07:15 午前,28.023,,,,,
89,10/07/22 02:07:20 午前,27.974,,,,,
