プロット タイトル: site05_spot029_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20386444, SEN S/N: 20386444)",カプラー取り外し (LGR S/N: 20386444),カプラー取り付け (LGR S/N: 20386444),ホスト接続 (LGR S/N: 20386444),停止済み (LGR S/N: 20386444),ファイルの終わり (LGR S/N: 20386444)
1,11/07/19 12:00:00 午後,30.394,記録,,,,
2,11/07/19 12:30:00 午後,28.245,,,,,
3,11/07/19 01:00:00 午後,26.524,,,,,
4,11/07/19 01:30:00 午後,25.574,,,,,
5,11/07/19 02:00:00 午後,26.598,,,,,
6,11/07/19 02:30:00 午後,25.671,,,,,
7,11/07/19 03:00:00 午後,25.671,,,,,
8,11/07/19 03:30:00 午後,25.671,,,,,
9,11/07/19 04:00:00 午後,25.671,,,,,
10,11/07/19 04:30:00 午後,25.671,,,,,
11,11/07/19 05:00:00 午後,25.671,,,,,
12,11/07/19 05:30:00 午後,25.671,,,,,
13,11/07/19 06:00:00 午後,25.647,,,,,
14,11/07/19 06:30:00 午後,25.647,,,,,
15,11/07/19 07:00:00 午後,25.647,,,,,
16,11/07/19 07:30:00 午後,25.671,,,,,
17,11/07/19 08:00:00 午後,25.671,,,,,
18,11/07/19 08:30:00 午後,25.647,,,,,
19,11/07/19 09:00:00 午後,25.647,,,,,
20,11/07/19 09:30:00 午後,25.647,,,,,
21,11/07/19 10:00:00 午後,25.647,,,,,
22,11/07/19 10:30:00 午後,25.623,,,,,
23,11/07/19 11:00:00 午後,25.598,,,,,
24,11/07/19 11:30:00 午後,25.598,,,,,
25,11/08/19 12:00:00 午前,25.598,,,,,
26,11/08/19 12:30:00 午前,25.574,,,,,
27,11/08/19 01:00:00 午前,25.55,,,,,
28,11/08/19 01:30:00 午前,25.525,,,,,
29,11/08/19 02:00:00 午前,25.477,,,,,
30,11/08/19 02:30:00 午前,25.477,,,,,
31,11/08/19 03:00:00 午前,25.453,,,,,
32,11/08/19 03:30:00 午前,25.477,,,,,
33,11/08/19 04:00:00 午前,25.477,,,,,
34,11/08/19 04:30:00 午前,25.453,,,,,
35,11/08/19 05:00:00 午前,25.453,,,,,
36,11/08/19 05:30:00 午前,25.477,,,,,
37,11/08/19 06:00:00 午前,25.477,,,,,
38,11/08/19 06:30:00 午前,25.477,,,,,
39,11/08/19 07:00:00 午前,25.477,,,,,
40,11/08/19 07:30:00 午前,25.477,,,,,
41,11/08/19 08:00:00 午前,25.477,,,,,
42,11/08/19 08:30:00 午前,25.501,,,,,
43,11/08/19 09:00:00 午前,25.525,,,,,
44,11/08/19 09:30:00 午前,25.525,,,,,
45,11/08/19 10:00:00 午前,25.525,,,,,
46,11/08/19 10:30:00 午前,25.55,,,,,
47,11/08/19 11:00:00 午前,25.55,,,,,
48,11/08/19 11:30:00 午前,25.55,,,,,
49,11/08/19 12:00:00 午後,25.55,,,,,
50,11/08/19 12:30:00 午後,25.525,,,,,
51,11/08/19 01:00:00 午後,25.525,,,,,
52,11/08/19 01:30:00 午後,25.525,,,,,
53,11/08/19 02:00:00 午後,25.525,,,,,
54,11/08/19 02:30:00 午後,25.525,,,,,
55,11/08/19 03:00:00 午後,25.55,,,,,
56,11/08/19 03:30:00 午後,25.55,,,,,
57,11/08/19 04:00:00 午後,25.55,,,,,
58,11/08/19 04:30:00 午後,25.55,,,,,
59,11/08/19 05:00:00 午後,25.525,,,,,
60,11/08/19 05:30:00 午後,25.525,,,,,
61,11/08/19 06:00:00 午後,25.501,,,,,
62,11/08/19 06:30:00 午後,25.501,,,,,
63,11/08/19 07:00:00 午後,25.525,,,,,
64,11/08/19 07:30:00 午後,25.525,,,,,
65,11/08/19 08:00:00 午後,25.525,,,,,
66,11/08/19 08:30:00 午後,25.525,,,,,
