プロット タイトル: site09_spot009_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054311, SEN S/N: 20054311)",カプラー取り外し (LGR S/N: 20054311),カプラー取り付け (LGR S/N: 20054311),ホスト接続 (LGR S/N: 20054311),停止済み (LGR S/N: 20054311),ファイルの終わり (LGR S/N: 20054311)
1,11/05/23 09:00:00 午前,27.776,記録,,,,
2,11/05/23 10:00:00 午前,28.32,,,,,
3,11/05/23 11:00:00 午前,27.014,,,,,
4,11/05/23 12:00:00 午後,26.965,,,,,
5,11/05/23 01:00:00 午後,26.965,,,,,
6,11/05/23 02:00:00 午後,26.989,,,,,
7,11/05/23 03:00:00 午後,26.989,,,,,
8,11/05/23 04:00:00 午後,26.989,,,,,
9,11/05/23 05:00:00 午後,26.989,,,,,
10,11/05/23 06:00:00 午後,26.989,,,,,
11,11/05/23 07:00:00 午後,26.989,,,,,
12,11/05/23 08:00:00 午後,26.965,,,,,
13,11/05/23 09:00:00 午後,26.965,,,,,
14,11/05/23 10:00:00 午後,26.94,,,,,
15,11/05/23 11:00:00 午後,26.94,,,,,
16,11/06/23 12:00:00 午前,26.965,,,,,
17,11/06/23 01:00:00 午前,26.94,,,,,
18,11/06/23 02:00:00 午前,26.94,,,,,
19,11/06/23 03:00:00 午前,26.916,,,,,
20,11/06/23 04:00:00 午前,26.94,,,,,
21,11/06/23 05:00:00 午前,26.94,,,,,
22,11/06/23 06:00:00 午前,26.94,,,,,
23,11/06/23 07:00:00 午前,26.94,,,,,
24,11/06/23 08:00:00 午前,26.916,,,,,
25,11/06/23 09:00:00 午前,26.94,,,,,
26,11/06/23 10:00:00 午前,26.965,,,,,
27,11/06/23 11:00:00 午前,26.989,,,,,
28,11/06/23 12:00:00 午後,26.989,,,,,
29,11/06/23 01:00:00 午後,26.989,,,,,
30,11/06/23 02:00:00 午後,26.989,,,,,
31,11/06/23 03:00:00 午後,26.989,,,,,
32,11/06/23 04:00:00 午後,26.965,,,,,
33,11/06/23 05:00:00 午後,26.94,,,,,
34,11/06/23 06:00:00 午後,26.94,,,,,
35,11/06/23 07:00:00 午後,26.94,,,,,
36,11/06/23 08:00:00 午後,26.989,,,,,
37,11/06/23 09:00:00 午後,26.989,,,,,
38,11/06/23 10:00:00 午後,27.038,,,,,
39,11/06/23 11:00:00 午後,27.063,,,,,
40,11/07/23 12:00:00 午前,27.014,,,,,
41,11/07/23 01:00:00 午前,27.112,,,,,
42,11/07/23 02:00:00 午前,27.136,,,,,
43,11/07/23 03:00:00 午前,27.087,,,,,
44,11/07/23 04:00:00 午前,27.038,,,,,
45,11/07/23 05:00:00 午前,27.014,,,,,
46,11/07/23 06:00:00 午前,26.965,,,,,
47,11/07/23 07:00:00 午前,26.94,,,,,
48,11/07/23 08:00:00 午前,26.842,,,,,
49,11/07/23 09:00:00 午前,26.818,,,,,
50,11/07/23 10:00:00 午前,26.818,,,,,
51,11/07/23 11:00:00 午前,26.818,,,,,
52,11/07/23 12:00:00 午後,26.842,,,,,
53,11/07/23 01:00:00 午後,26.916,,,,,
54,11/07/23 02:00:00 午後,26.965,,,,,
55,11/07/23 03:00:00 午後,26.965,,,,,
56,11/07/23 04:00:00 午後,26.94,,,,,
57,11/07/23 05:00:00 午後,26.916,,,,,
58,11/07/23 06:00:00 午後,26.867,,,,,
59,11/07/23 07:00:00 午後,26.818,,,,,
60,11/07/23 08:00:00 午後,26.793,,,,,
61,11/07/23 09:00:00 午後,26.744,,,,,
62,11/07/23 10:00:00 午後,26.72,,,,,
63,11/07/23 11:00:00 午後,26.695,,,,,
64,11/08/23 12:00:00 午前,26.695,,,,,
65,11/08/23 01:00:00 午前,26.671,,,,,
66,11/08/23 02:00:00 午前,26.695,,,,,
67,11/08/23 03:00:00 午前,26.72,,,,,
68,11/08/23 04:00:00 午前,26.72,,,,,
