プロット タイトル: site14_spot077_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054354, SEN S/N: 20054354)",カプラー取り外し (LGR S/N: 20054354),カプラー取り付け (LGR S/N: 20054354),ホスト接続 (LGR S/N: 20054354),停止済み (LGR S/N: 20054354),ファイルの終わり (LGR S/N: 20054354)
1,10/14/19 08:00:00 午前,25.234,記録,,,,
2,10/14/19 09:00:00 午前,26.916,,,,,
3,10/14/19 10:00:00 午前,26.891,,,,,
4,10/14/19 11:00:00 午前,27.014,,,,,
5,10/14/19 12:00:00 午後,26.891,,,,,
6,10/14/19 01:00:00 午後,27.161,,,,,
7,10/14/19 02:00:00 午後,27.038,,,,,
8,10/14/19 03:00:00 午後,26.965,,,,,
9,10/14/19 04:00:00 午後,26.965,,,,,
10,10/14/19 05:00:00 午後,27.038,,,,,
11,10/14/19 06:00:00 午後,26.989,,,,,
12,10/14/19 07:00:00 午後,27.014,,,,,
13,10/14/19 08:00:00 午後,26.989,,,,,
14,10/14/19 09:00:00 午後,26.94,,,,,
15,10/14/19 10:00:00 午後,26.842,,,,,
16,10/14/19 11:00:00 午後,26.695,,,,,
17,10/15/19 12:00:00 午前,26.744,,,,,
18,10/15/19 01:00:00 午前,26.598,,,,,
19,10/15/19 02:00:00 午前,26.549,,,,,
20,10/15/19 03:00:00 午前,26.451,,,,,
21,10/15/19 04:00:00 午前,26.426,,,,,
22,10/15/19 05:00:00 午前,26.646,,,,,
23,10/15/19 06:00:00 午前,26.818,,,,,
24,10/15/19 07:00:00 午前,26.867,,,,,
25,10/15/19 08:00:00 午前,26.867,,,,,
26,10/15/19 09:00:00 午前,26.793,,,,,
27,10/15/19 10:00:00 午前,26.744,,,,,
28,10/15/19 11:00:00 午前,26.524,,,,,
29,10/15/19 12:00:00 午後,26.598,,,,,
30,10/15/19 01:00:00 午後,26.646,,,,,
31,10/15/19 02:00:00 午後,26.622,,,,,
32,10/15/19 03:00:00 午後,26.598,,,,,
33,10/15/19 04:00:00 午後,26.549,,,,,
34,10/15/19 05:00:00 午後,26.744,,,,,
35,10/15/19 06:00:00 午後,26.769,,,,,
36,10/15/19 07:00:00 午後,26.744,,,,,
37,10/15/19 08:00:00 午後,26.671,,,,,
38,10/15/19 09:00:00 午後,26.573,,,,,
39,10/15/19 10:00:00 午後,26.451,,,,,
40,10/15/19 11:00:00 午後,26.256,,,,,
41,10/16/19 12:00:00 午前,26.451,,,,,
42,10/16/19 01:00:00 午前,26.28,,,,,
43,10/16/19 02:00:00 午前,26.158,,,,,
44,10/16/19 03:00:00 午前,26.109,,,,,
45,10/16/19 04:00:00 午前,25.963,,,,,
46,10/16/19 05:00:00 午前,26.134,,,,,
47,10/16/19 06:00:00 午前,26.329,,,,,
48,10/16/19 07:00:00 午前,26.28,,,,,
49,10/16/19 08:00:00 午前,26.353,,,,,
50,10/16/19 09:00:00 午前,26.5,,,,,
51,10/16/19 10:00:00 午前,26.622,,,,,
52,10/16/19 11:00:00 午前,26.622,,,,,
53,10/16/19 12:00:00 午後,26.671,,,,,
54,10/16/19 01:00:00 午後,26.549,,,,,
55,10/16/19 02:00:00 午後,26.5,,,,,
56,10/16/19 03:00:00 午後,26.475,,,,,
57,10/16/19 04:00:00 午後,26.353,,,,,
58,10/16/19 05:00:00 午後,26.475,,,,,
59,10/16/19 06:00:00 午後,26.842,,,,,
60,10/16/19 07:00:00 午後,26.622,,,,,
61,10/16/19 08:00:00 午後,26.573,,,,,
62,10/16/19 09:00:00 午後,26.646,,,,,
63,10/16/19 10:00:00 午後,26.695,,,,,
64,10/16/19 11:00:00 午後,26.622,,,,,
65,10/17/19 12:00:00 午前,26.402,,,,,
66,10/17/19 01:00:00 午前,26.598,,,,,
67,10/17/19 02:00:00 午前,26.598,,,,,
68,10/17/19 03:00:00 午前,26.573,,,,,
69,10/17/19 04:00:00 午前,26.475,,,,,
70,10/17/19 05:00:00 午前,26.451,,,,,
71,10/17/19 06:00:00 午前,26.5,,,,,
72,10/17/19 07:00:00 午前,26.646,,,,,
73,10/17/19 08:00:00 午前,26.72,,,,,
74,10/17/19 09:00:00 午前,26.793,,,,,
75,10/17/19 10:00:00 午前,26.916,,,,,
76,10/17/19 11:00:00 午前,27.014,,,,,
77,10/17/19 12:00:00 午後,26.891,,,,,
78,10/17/19 01:00:00 午後,26.916,,,,,
79,10/17/19 02:00:00 午後,26.94,,,,,
80,10/17/19 03:00:00 午後,27.063,,,,,
81,10/17/19 04:00:00 午後,26.916,,,,,
82,10/17/19 05:00:00 午後,26.891,,,,,
83,10/17/19 06:00:00 午後,26.818,,,,,
84,10/17/19 07:00:00 午後,26.94,,,,,
85,10/17/19 08:00:00 午後,26.842,,,,,
86,10/17/19 09:00:00 午後,26.94,,,,,
87,10/17/19 10:00:00 午後,27.014,,,,,
88,10/17/19 11:00:00 午後,26.94,,,,,
89,10/18/19 12:00:00 午前,26.695,,,,,
90,10/18/19 01:00:00 午前,26.671,,,,,
91,10/18/19 02:00:00 午前,26.72,,,,,
92,10/18/19 03:00:00 午前,26.646,,,,,
93,10/18/19 04:00:00 午前,26.524,,,,,
94,10/18/19 05:00:00 午前,26.353,,,,,
95,10/18/19 06:00:00 午前,26.5,,,,,
96,10/18/19 07:00:00 午前,26.769,,,,,
97,10/18/19 08:00:00 午前,26.867,,,,,
98,10/18/19 09:00:00 午前,26.94,,,,,
99,10/18/19 10:00:00 午前,26.94,,,,,
100,10/18/19 11:00:00 午前,26.867,,,,,
101,10/18/19 12:00:00 午後,26.72,,,,,
102,10/18/19 01:00:00 午後,26.671,,,,,
103,10/18/19 02:00:00 午後,26.793,,,,,
104,10/18/19 03:00:00 午後,26.671,,,,,
105,10/18/19 04:00:00 午後,26.646,,,,,
106,10/18/19 05:00:00 午後,26.646,,,,,
107,10/18/19 06:00:00 午後,26.573,,,,,
108,10/18/19 07:00:00 午後,26.549,,,,,
109,10/18/19 08:00:00 午後,26.94,,,,,
110,10/18/19 09:00:00 午後,26.916,,,,,
111,10/18/19 10:00:00 午後,26.94,,,,,
112,10/18/19 11:00:00 午後,26.965,,,,,
113,10/19/19 12:00:00 午前,26.989,,,,,
114,10/19/19 01:00:00 午前,26.916,,,,,
115,10/19/19 02:00:00 午前,26.72,,,,,
116,10/19/19 03:00:00 午前,26.5,,,,,
117,10/19/19 04:00:00 午前,26.5,,,,,
118,10/19/19 05:00:00 午前,26.5,,,,,
119,10/19/19 06:00:00 午前,26.426,,,,,
120,10/19/19 07:00:00 午前,26.744,,,,,
121,10/19/19 08:00:00 午前,27.038,,,,,
122,10/19/19 09:00:00 午前,27.014,,,,,
123,10/19/19 10:00:00 午前,27.087,,,,,
124,10/19/19 11:00:00 午前,27.063,,,,,
125,10/19/19 12:00:00 午後,27.308,,,,,
126,10/19/19 01:00:00 午後,27.161,,,,,
127,10/19/19 02:00:00 午後,27.038,,,,,
128,10/19/19 03:00:00 午後,26.891,,,,,
129,10/19/19 04:00:00 午後,26.94,,,,,
130,10/19/19 05:00:00 午後,26.916,,,,,
131,10/19/19 06:00:00 午後,26.818,,,,,
132,10/19/19 07:00:00 午後,26.744,,,,,
133,10/19/19 08:00:00 午後,26.818,,,,,
134,10/19/19 09:00:00 午後,27.014,,,,,
135,10/19/19 10:00:00 午後,27.014,,,,,
136,10/19/19 11:00:00 午後,26.989,,,,,
137,10/20/19 12:00:00 午前,26.965,,,,,
138,10/20/19 01:00:00 午前,26.94,,,,,
139,10/20/19 02:00:00 午前,26.72,,,,,
140,10/20/19 03:00:00 午前,26.573,,,,,
141,10/20/19 04:00:00 午前,26.598,,,,,
142,10/20/19 05:00:00 午前,26.622,,,,,
143,10/20/19 06:00:00 午前,26.5,,,,,
