プロット タイトル: site11_spot019_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054346, SEN S/N: 20054346)",カプラー取り外し (LGR S/N: 20054346),カプラー取り付け (LGR S/N: 20054346),ホスト接続 (LGR S/N: 20054346),停止済み (LGR S/N: 20054346),ファイルの終わり (LGR S/N: 20054346)
1,11/12/22 09:00:00 午前,23.857,記録,,,,
2,11/12/22 09:30:00 午前,31.281,,,,,
3,11/12/22 10:00:00 午前,26.036,,,,,
4,11/12/22 10:30:00 午前,26.109,,,,,
5,11/12/22 11:00:00 午前,26.207,,,,,
6,11/12/22 11:30:00 午前,26.329,,,,,
7,11/12/22 12:00:00 午後,26.475,,,,,
8,11/12/22 12:30:00 午後,26.573,,,,,
9,11/12/22 01:00:00 午後,26.695,,,,,
10,11/12/22 01:30:00 午後,26.818,,,,,
11,11/12/22 02:00:00 午後,26.916,,,,,
12,11/12/22 02:30:00 午後,26.989,,,,,
13,11/12/22 03:00:00 午後,27.087,,,,,
14,11/12/22 03:30:00 午後,27.063,,,,,
15,11/12/22 04:00:00 午後,27.112,,,,,
16,11/12/22 04:30:00 午後,27.087,,,,,
17,11/12/22 05:00:00 午後,27.087,,,,,
18,11/12/22 05:30:00 午後,27.063,,,,,
19,11/12/22 06:00:00 午後,27.038,,,,,
20,11/12/22 06:30:00 午後,26.769,,,,,
21,11/12/22 07:00:00 午後,26.622,,,,,
22,11/12/22 07:30:00 午後,26.549,,,,,
23,11/12/22 08:00:00 午後,26.5,,,,,
24,11/12/22 08:30:00 午後,26.475,,,,,
25,11/12/22 09:00:00 午後,26.475,,,,,
26,11/12/22 09:30:00 午後,26.475,,,,,
27,11/12/22 10:00:00 午後,26.451,,,,,
28,11/12/22 10:30:00 午後,26.426,,,,,
29,11/12/22 11:00:00 午後,26.426,,,,,
30,11/12/22 11:30:00 午後,26.426,,,,,
31,11/13/22 12:00:00 午前,26.475,,,,,
32,11/13/22 12:30:00 午前,26.573,,,,,
33,11/13/22 01:00:00 午前,26.598,,,,,
34,11/13/22 01:30:00 午前,26.646,,,,,
35,11/13/22 02:00:00 午前,26.744,,,,,
36,11/13/22 02:30:00 午前,26.818,,,,,
37,11/13/22 03:00:00 午前,26.867,,,,,
38,11/13/22 03:30:00 午前,26.818,,,,,
39,11/13/22 04:00:00 午前,26.72,,,,,
40,11/13/22 04:30:00 午前,26.622,,,,,
41,11/13/22 05:00:00 午前,26.573,,,,,
42,11/13/22 05:30:00 午前,26.549,,,,,
43,11/13/22 06:00:00 午前,26.5,,,,,
44,11/13/22 06:30:00 午前,26.451,,,,,
45,11/13/22 07:00:00 午前,26.402,,,,,
46,11/13/22 07:30:00 午前,26.353,,,,,
47,11/13/22 08:00:00 午前,26.329,,,,,
48,11/13/22 08:30:00 午前,26.329,,,,,
49,11/13/22 09:00:00 午前,26.304,,,,,
50,11/13/22 09:30:00 午前,26.304,,,,,
51,11/13/22 10:00:00 午前,26.353,,,,,
52,11/13/22 10:30:00 午前,26.426,,,,,
53,11/13/22 11:00:00 午前,26.378,,,,,
54,11/13/22 11:30:00 午前,26.304,,,,,
55,11/13/22 12:00:00 午後,26.329,,,,,
56,11/13/22 12:30:00 午後,26.5,,,,,
57,11/13/22 01:00:00 午後,26.524,,,,,
58,11/13/22 01:30:00 午後,26.695,,,,,
