プロット タイトル: site15_spot104_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054366, SEN S/N: 20054366)",カプラー取り外し (LGR S/N: 20054366),カプラー取り付け (LGR S/N: 20054366),ホスト接続 (LGR S/N: 20054366),停止済み (LGR S/N: 20054366),ファイルの終わり (LGR S/N: 20054366)
1,10/17/19 08:00:00 午前,25.623,記録,,,,
2,10/17/19 10:00:00 午前,25.234,,,,,
3,10/17/19 12:00:00 午後,25.38,,,,,
4,10/17/19 02:00:00 午後,25.477,,,,,
5,10/17/19 04:00:00 午後,25.404,,,,,
6,10/17/19 06:00:00 午後,25.647,,,,,
7,10/17/19 08:00:00 午後,25.477,,,,,
8,10/17/19 10:00:00 午後,25.574,,,,,
9,10/18/19 12:00:00 午前,25.793,,,,,
10,10/18/19 02:00:00 午前,25.574,,,,,
11,10/18/19 04:00:00 午前,25.939,,,,,
12,10/18/19 06:00:00 午前,26.012,,,,,
13,10/18/19 08:00:00 午前,25.963,,,,,
14,10/18/19 10:00:00 午前,25.574,,,,,
15,10/18/19 12:00:00 午後,25.55,,,,,
16,10/18/19 02:00:00 午後,25.695,,,,,
17,10/18/19 04:00:00 午後,25.477,,,,,
18,10/18/19 06:00:00 午後,25.501,,,,,
19,10/18/19 08:00:00 午後,25.234,,,,,
20,10/18/19 10:00:00 午後,25.355,,,,,
21,10/19/19 12:00:00 午前,25.817,,,,,
22,10/19/19 02:00:00 午前,25.963,,,,,
23,10/19/19 04:00:00 午前,25.963,,,,,
24,10/19/19 06:00:00 午前,25.453,,,,,
25,10/19/19 08:00:00 午前,25.841,,,,,
26,10/19/19 10:00:00 午前,25.768,,,,,
27,10/19/19 12:00:00 午後,25.671,,,,,
28,10/19/19 02:00:00 午後,25.428,,,,,
29,10/19/19 04:00:00 午後,25.744,,,,,
30,10/19/19 06:00:00 午後,25.283,,,,,
31,10/19/19 08:00:00 午後,26.012,,,,,
32,10/19/19 10:00:00 午後,25.574,,,,,
33,10/20/19 12:00:00 午前,25.453,,,,,
34,10/20/19 02:00:00 午前,26.134,,,,,
35,10/20/19 04:00:00 午前,26.158,,,,,
36,10/20/19 06:00:00 午前,26.182,,,,,
37,10/20/19 08:00:00 午前,26.182,,,,,
38,10/20/19 10:00:00 午前,26.207,,,,,
39,10/20/19 12:00:00 午後,26.085,,,,,
40,10/20/19 02:00:00 午後,26.012,,,,,
41,10/20/19 04:00:00 午後,26.085,,,,,
