プロット タイトル: site12_spot040_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054363, SEN S/N: 20054363)",カプラー取り外し (LGR S/N: 20054363),カプラー取り付け (LGR S/N: 20054363),ホスト接続 (LGR S/N: 20054363),停止済み (LGR S/N: 20054363),ファイルの終わり (LGR S/N: 20054363)
1,09/14/23 08:00:00 午前,26.842,記録,,,,
2,09/14/23 08:30:00 午前,29.414,,,,,
3,09/14/23 09:00:00 午前,29.515,,,,,
4,09/14/23 09:30:00 午前,29.665,,,,,
5,09/14/23 10:00:00 午前,29.74,,,,,
6,09/14/23 10:30:00 午前,29.865,,,,,
7,09/14/23 11:00:00 午前,29.941,,,,,
8,09/14/23 11:30:00 午前,30.142,,,,,
9,09/14/23 12:00:00 午後,30.268,,,,,
10,09/14/23 12:30:00 午後,30.419,,,,,
11,09/14/23 01:00:00 午後,30.495,,,,,
12,09/14/23 01:30:00 午後,30.495,,,,,
13,09/14/23 02:00:00 午後,30.621,,,,,
14,09/14/23 02:30:00 午後,30.748,,,,,
15,09/14/23 03:00:00 午後,31.052,,,,,
16,09/14/23 03:30:00 午後,31.561,,,,,
17,09/14/23 04:00:00 午後,30.874,,,,,
18,09/14/23 04:30:00 午後,30.243,,,,,
19,09/14/23 05:00:00 午後,30.117,,,,,
20,09/14/23 05:30:00 午後,29.916,,,,,
21,09/14/23 06:00:00 午後,29.79,,,,,
22,09/14/23 06:30:00 午後,29.765,,,,,
23,09/14/23 07:00:00 午後,29.74,,,,,
24,09/14/23 07:30:00 午後,29.69,,,,,
25,09/14/23 08:00:00 午後,29.665,,,,,
26,09/14/23 08:30:00 午後,29.615,,,,,
27,09/14/23 09:00:00 午後,29.59,,,,,
28,09/14/23 09:30:00 午後,29.615,,,,,
29,09/14/23 10:00:00 午後,29.64,,,,,
30,09/14/23 10:30:00 午後,29.665,,,,,
31,09/14/23 11:00:00 午後,29.69,,,,,
32,09/14/23 11:30:00 午後,29.84,,,,,
33,09/15/23 12:00:00 午前,29.89,,,,,
34,09/15/23 12:30:00 午前,29.916,,,,,
35,09/15/23 01:00:00 午前,29.966,,,,,
36,09/15/23 01:30:00 午前,29.941,,,,,
37,09/15/23 02:00:00 午前,29.69,,,,,
38,09/15/23 02:30:00 午前,29.265,,,,,
39,09/15/23 03:00:00 午前,29.19,,,,,
40,09/15/23 03:30:00 午前,29.24,,,,,
41,09/15/23 04:00:00 午前,29.315,,,,,
42,09/15/23 04:30:00 午前,29.365,,,,,
43,09/15/23 05:00:00 午前,29.414,,,,,
44,09/15/23 05:30:00 午前,29.414,,,,,
45,09/15/23 06:00:00 午前,29.414,,,,,
46,09/15/23 06:30:00 午前,29.414,,,,,
47,09/15/23 07:00:00 午前,29.414,,,,,
48,09/15/23 07:30:00 午前,29.439,,,,,
49,09/15/23 08:00:00 午前,29.464,,,,,
50,09/15/23 08:30:00 午前,29.515,,,,,
51,09/15/23 09:00:00 午前,29.565,,,,,
52,09/15/23 09:30:00 午前,29.64,,,,,
53,09/15/23 10:00:00 午前,29.665,,,,,
54,09/15/23 10:30:00 午前,29.715,,,,,
55,09/15/23 11:00:00 午前,29.79,,,,,
56,09/15/23 11:30:00 午前,29.79,,,,,
57,09/15/23 12:00:00 午後,29.865,,,,,
58,09/15/23 12:30:00 午後,30.117,,,,,
59,09/15/23 01:00:00 午後,30.167,,,,,
60,09/15/23 01:30:00 午後,30.343,,,,,
61,09/15/23 02:00:00 午後,30.444,,,,,
62,09/15/23 02:30:00 午後,30.621,,,,,
63,09/15/23 03:00:00 午後,30.748,,,,,
64,09/15/23 03:30:00 午後,30.824,,,,,
65,09/15/23 04:00:00 午後,31.128,,,,,
66,09/15/23 04:30:00 午後,31.637,,,,,
67,09/15/23 05:00:00 午後,30.874,,,,,
68,09/15/23 05:30:00 午後,30.571,,,,,
69,09/15/23 06:00:00 午後,30.419,,,,,
70,09/15/23 06:30:00 午後,30.192,,,,,
71,09/15/23 07:00:00 午後,30.041,,,,,
72,09/15/23 07:30:00 午後,29.916,,,,,
73,09/15/23 08:00:00 午後,29.84,,,,,
74,09/15/23 08:30:00 午後,29.815,,,,,
75,09/15/23 09:00:00 午後,29.815,,,,,
76,09/15/23 09:30:00 午後,29.916,,,,,
77,09/15/23 10:00:00 午後,30.041,,,,,
78,09/15/23 10:30:00 午後,29.941,,,,,
79,09/15/23 11:00:00 午後,29.991,,,,,
80,09/15/23 11:30:00 午後,30.016,,,,,
81,09/16/23 12:00:00 午前,29.991,,,,,
82,09/16/23 12:30:00 午前,29.966,,,,,
83,09/16/23 01:00:00 午前,29.916,,,,,
84,09/16/23 01:30:00 午前,29.89,,,,,
85,09/16/23 02:00:00 午前,29.865,,,,,
86,09/16/23 02:30:00 午前,29.89,,,,,
87,09/16/23 03:00:00 午前,29.89,,,,,
88,09/16/23 03:30:00 午前,29.765,,,,,
89,09/16/23 04:00:00 午前,29.64,,,,,
90,09/16/23 04:30:00 午前,29.59,,,,,
91,09/16/23 05:00:00 午前,29.464,,,,,
92,09/16/23 05:30:00 午前,29.464,,,,,
93,09/16/23 06:00:00 午前,29.439,,,,,
94,09/16/23 06:30:00 午前,29.464,,,,,
95,09/16/23 07:00:00 午前,29.439,,,,,
96,09/16/23 07:30:00 午前,29.464,,,,,
97,09/16/23 08:00:00 午前,29.49,,,,,
98,09/16/23 08:30:00 午前,29.54,,,,,
99,09/16/23 09:00:00 午前,29.615,,,,,
100,09/16/23 09:30:00 午前,29.69,,,,,
101,09/16/23 10:00:00 午前,29.74,,,,,
102,09/16/23 10:30:00 午前,29.84,,,,,
103,09/16/23 11:00:00 午前,29.916,,,,,
104,09/16/23 11:30:00 午前,29.966,,,,,
105,09/16/23 12:00:00 午後,30.041,,,,,
106,09/16/23 12:30:00 午後,30.142,,,,,
107,09/16/23 01:00:00 午後,30.343,,,,,
108,09/16/23 01:30:00 午後,30.571,,,,,
109,09/16/23 02:00:00 午後,30.748,,,,,
110,09/16/23 02:30:00 午後,30.874,,,,,
111,09/16/23 03:00:00 午後,30.95,,,,,
112,09/16/23 03:30:00 午後,30.925,,,,,
113,09/16/23 04:00:00 午後,31.077,,,,,
114,09/16/23 04:30:00 午後,31.331,,,,,
115,09/16/23 05:00:00 午後,31.74,,,,,
116,09/16/23 05:30:00 午後,31.459,,,,,
117,09/16/23 06:00:00 午後,30.545,,,,,
118,09/16/23 06:30:00 午後,30.192,,,,,
119,09/16/23 07:00:00 午後,30.041,,,,,
120,09/16/23 07:30:00 午後,29.966,,,,,
121,09/16/23 08:00:00 午後,29.916,,,,,
122,09/16/23 08:30:00 午後,29.79,,,,,
123,09/16/23 09:00:00 午後,29.715,,,,,
124,09/16/23 09:30:00 午後,29.665,,,,,
125,09/16/23 10:00:00 午後,29.64,,,,,
126,09/16/23 10:30:00 午後,29.79,,,,,
127,09/16/23 11:00:00 午後,29.615,,,,,
128,09/16/23 11:30:00 午後,29.59,,,,,
129,09/17/23 12:00:00 午前,29.69,,,,,
130,09/17/23 12:30:00 午前,29.74,,,,,
131,09/17/23 01:00:00 午前,29.74,,,,,
132,09/17/23 01:30:00 午前,29.715,,,,,
133,09/17/23 02:00:00 午前,29.69,,,,,
134,09/17/23 02:30:00 午前,29.69,,,,,
135,09/17/23 03:00:00 午前,29.69,,,,,
136,09/17/23 03:30:00 午前,29.665,,,,,
137,09/17/23 04:00:00 午前,29.615,,,,,
138,09/17/23 04:30:00 午前,29.54,,,,,
139,09/17/23 05:00:00 午前,29.389,,,,,
140,09/17/23 05:30:00 午前,29.389,,,,,
141,09/17/23 06:00:00 午前,29.439,,,,,
142,09/17/23 06:30:00 午前,29.464,,,,,
143,09/17/23 07:00:00 午前,29.54,,,,,
144,09/17/23 07:30:00 午前,29.59,,,,,
145,09/17/23 08:00:00 午前,29.615,,,,,
146,09/17/23 08:30:00 午前,29.665,,,,,
147,09/17/23 09:00:00 午前,29.715,,,,,
148,09/17/23 09:30:00 午前,29.79,,,,,
149,09/17/23 10:00:00 午前,29.865,,,,,
150,09/17/23 10:30:00 午前,29.991,,,,,
151,09/17/23 11:00:00 午前,30.016,,,,,
152,09/17/23 11:30:00 午前,29.941,,,,,
153,09/17/23 12:00:00 午後,29.991,,,,,
154,09/17/23 12:30:00 午後,30.091,,,,,
155,09/17/23 01:00:00 午後,30.142,,,,,
156,09/17/23 01:30:00 午後,30.217,,,,,
157,09/17/23 02:00:00 午後,30.419,,,,,
158,09/17/23 02:30:00 午後,30.545,,,,,
159,09/17/23 03:00:00 午後,30.444,,,,,
160,09/17/23 03:30:00 午後,30.394,,,,,
161,09/17/23 04:00:00 午後,30.419,,,,,
162,09/17/23 04:30:00 午後,30.495,,,,,
163,09/17/23 05:00:00 午後,30.646,,,,,
164,09/17/23 05:30:00 午後,30.849,,,,,
165,09/17/23 06:00:00 午後,30.722,,,,,
166,09/17/23 06:30:00 午後,30.318,,,,,
167,09/17/23 07:00:00 午後,30.091,,,,,
168,09/17/23 07:30:00 午後,30.066,,,,,
169,09/17/23 08:00:00 午後,30.142,,,,,
170,09/17/23 08:30:00 午後,30.192,,,,,
171,09/17/23 09:00:00 午後,30.217,,,,,
172,09/17/23 09:30:00 午後,30.243,,,,,
173,09/17/23 10:00:00 午後,30.243,,,,,
174,09/17/23 10:30:00 午後,30.243,,,,,
175,09/17/23 11:00:00 午後,30.243,,,,,
176,09/17/23 11:30:00 午後,30.142,,,,,
177,09/18/23 12:00:00 午前,29.991,,,,,
178,09/18/23 12:30:00 午前,29.941,,,,,
179,09/18/23 01:00:00 午前,29.941,,,,,
180,09/18/23 01:30:00 午前,29.916,,,,,
181,09/18/23 02:00:00 午前,29.916,,,,,
182,09/18/23 02:30:00 午前,29.916,,,,,
183,09/18/23 03:00:00 午前,29.916,,,,,
184,09/18/23 03:30:00 午前,29.916,,,,,
185,09/18/23 04:00:00 午前,29.916,,,,,
186,09/18/23 04:30:00 午前,29.865,,,,,
187,09/18/23 05:00:00 午前,29.79,,,,,
188,09/18/23 05:30:00 午前,29.765,,,,,
189,09/18/23 06:00:00 午前,29.74,,,,,
190,09/18/23 06:30:00 午前,29.565,,,,,
191,09/18/23 07:00:00 午前,29.439,,,,,
192,09/18/23 07:30:00 午前,29.49,,,,,
193,09/18/23 08:00:00 午前,29.59,,,,,
194,09/18/23 08:30:00 午前,29.665,,,,,
195,09/18/23 09:00:00 午前,29.715,,,,,
196,09/18/23 09:30:00 午前,29.765,,,,,
197,09/18/23 10:00:00 午前,29.84,,,,,
198,09/18/23 10:30:00 午前,29.941,,,,,
199,09/18/23 11:00:00 午前,30.041,,,,,
200,09/18/23 11:30:00 午前,30.167,,,,,
201,09/18/23 12:00:00 午後,30.293,,,,,
202,09/18/23 12:30:00 午後,30.217,,,,,
203,09/18/23 01:00:00 午後,30.192,,,,,
204,09/18/23 01:30:00 午後,30.369,,,,,
205,09/18/23 02:00:00 午後,30.469,,,,,
206,09/18/23 02:30:00 午後,30.596,,,,,
207,09/18/23 03:00:00 午後,30.545,,,,,
208,09/18/23 03:30:00 午後,30.495,,,,,
209,09/18/23 04:00:00 午後,30.545,,,,,
210,09/18/23 04:30:00 午後,30.52,,,,,
211,09/18/23 05:00:00 午後,30.571,,,,,
212,09/18/23 05:30:00 午後,30.9,,,,,
213,09/18/23 06:00:00 午後,31.331,,,,,
214,09/18/23 06:30:00 午後,30.9,,,,,
215,09/18/23 07:00:00 午後,30.369,,,,,
216,09/18/23 07:30:00 午後,30.192,,,,,
217,09/18/23 08:00:00 午後,30.066,,,,,
218,09/18/23 08:30:00 午後,30.091,,,,,
219,09/18/23 09:00:00 午後,30.066,,,,,
220,09/18/23 09:30:00 午後,30.041,,,,,
221,09/18/23 10:00:00 午後,30.041,,,,,
222,09/18/23 10:30:00 午後,30.016,,,,,
223,09/18/23 11:00:00 午後,29.991,,,,,
224,09/18/23 11:30:00 午後,30.066,,,,,
225,09/19/23 12:00:00 午前,30.192,,,,,
226,09/19/23 12:30:00 午前,30.192,,,,,
227,09/19/23 01:00:00 午前,30.016,,,,,
228,09/19/23 01:30:00 午前,29.991,,,,,
229,09/19/23 02:00:00 午前,29.966,,,,,
230,09/19/23 02:30:00 午前,29.966,,,,,
231,09/19/23 03:00:00 午前,29.966,,,,,
232,09/19/23 03:30:00 午前,29.966,,,,,
233,09/19/23 04:00:00 午前,29.966,,,,,
234,09/19/23 04:30:00 午前,29.966,,,,,
235,09/19/23 05:00:00 午前,29.966,,,,,
236,09/19/23 05:30:00 午前,29.84,,,,,
237,09/19/23 06:00:00 午前,29.865,,,,,
238,09/19/23 06:30:00 午前,29.916,,,,,
239,09/19/23 07:00:00 午前,29.665,,,,,
