プロット タイトル: site09_spot003_2020,,,,,,,,
#,日付,"時間, GMT+09:00","温度, °C (LGR S/N: 20054327, SEN S/N: 20054327)",カプラー取り外し (LGR S/N: 20054327),カプラー取り付け (LGR S/N: 20054327),ホスト接続 (LGR S/N: 20054327),停止済み (LGR S/N: 20054327),ファイルの終わり (LGR S/N: 20054327)
151,2019/12/23,15:00:00,23.761,,,,,
152,2019/12/23,16:00:00,23.761,,,,,
153,2019/12/23,17:00:00,23.785,,,,,
154,2019/12/23,18:00:00,23.713,,,,,
155,2019/12/23,19:00:00,23.665,,,,,
156,2019/12/23,20:00:00,23.665,,,,,
157,2019/12/23,21:00:00,23.665,,,,,
158,2019/12/23,22:00:00,23.641,,,,,
159,2019/12/23,23:00:00,23.641,,,,,
160,2019/12/24,0:00:00,23.593,,,,,
161,2019/12/24,1:00:00,23.472,,,,,
162,2019/12/24,2:00:00,23.472,,,,,
163,2019/12/24,3:00:00,23.545,,,,,
164,2019/12/24,4:00:00,23.593,,,,,
165,2019/12/24,5:00:00,23.593,,,,,
166,2019/12/24,6:00:00,23.593,,,,,
167,2019/12/24,7:00:00,23.593,,,,,
168,2019/12/24,8:00:00,23.593,,,,,
169,2019/12/24,9:00:00,23.569,,,,,
170,2019/12/24,10:00:00,23.593,,,,,
171,2019/12/24,11:00:00,23.617,,,,,
172,2019/12/24,12:00:00,23.737,,,,,
173,2019/12/24,13:00:00,23.785,,,,,
174,2019/12/24,14:00:00,23.857,,,,,
175,2019/12/24,15:00:00,23.833,,,,,
176,2019/12/24,16:00:00,23.809,,,,,
177,2019/12/24,17:00:00,23.785,,,,,
178,2019/12/24,18:00:00,23.737,,,,,
179,2019/12/24,19:00:00,23.737,,,,,
180,2019/12/24,20:00:00,23.713,,,,,
181,2019/12/24,21:00:00,23.713,,,,,
182,2019/12/24,22:00:00,23.641,,,,,
183,2019/12/24,23:00:00,23.641,,,,,
184,2019/12/25,0:00:00,23.641,,,,,
185,2019/12/25,1:00:00,23.641,,,,,
186,2019/12/25,2:00:00,23.665,,,,,
187,2019/12/25,3:00:00,23.665,,,,,
188,2019/12/25,4:00:00,23.665,,,,,
189,2019/12/25,5:00:00,23.689,,,,,
190,2019/12/25,6:00:00,23.689,,,,,
191,2019/12/25,7:00:00,23.689,,,,,
192,2019/12/25,8:00:00,23.689,,,,,
193,2019/12/25,9:00:00,23.689,,,,,
194,2019/12/25,10:00:00,23.713,,,,,
195,2019/12/25,11:00:00,23.761,,,,,
196,2019/12/25,12:00:00,23.833,,,,,
197,2019/12/25,13:00:00,24.098,,,,,
198,2019/12/25,14:00:00,24.243,,,,,
199,2019/12/25,15:00:00,24.363,,,,,
200,2019/12/25,16:00:00,24.388,,,,,
201,2019/12/25,17:00:00,24.171,,,,,
202,2019/12/25,18:00:00,23.978,,,,,
203,2019/12/25,19:00:00,23.954,,,,,
204,2019/12/25,20:00:00,23.93,,,,,
205,2019/12/25,21:00:00,23.857,,,,,
206,2019/12/25,22:00:00,23.833,,,,,
207,2019/12/25,23:00:00,23.809,,,,,
208,2019/12/26,0:00:00,23.833,,,,,
209,2019/12/26,1:00:00,23.833,,,,,
210,2019/12/26,2:00:00,23.809,,,,,
211,2019/12/26,3:00:00,23.809,,,,,
212,2019/12/26,4:00:00,23.809,,,,,
213,2019/12/26,5:00:00,23.809,,,,,
214,2019/12/26,6:00:00,23.785,,,,,
215,2019/12/26,7:00:00,23.761,,,,,
216,2019/12/26,8:00:00,23.761,,,,,
217,2019/12/26,9:00:00,23.785,,,,,
218,2019/12/26,10:00:00,23.809,,,,,
219,2019/12/26,11:00:00,23.857,,,,,
220,2019/12/26,12:00:00,23.857,,,,,
221,2019/12/26,13:00:00,23.857,,,,,
222,2019/12/26,14:00:00,23.857,,,,,
223,2019/12/26,15:00:00,23.881,,,,,
224,2019/12/26,16:00:00,24.026,,,,,
225,2019/12/26,17:00:00,24.002,,,,,
226,2019/12/26,18:00:00,23.905,,,,,
227,2019/12/26,19:00:00,23.881,,,,,
228,2019/12/26,20:00:00,23.857,,,,,
229,2019/12/26,21:00:00,23.809,,,,,
230,2019/12/26,22:00:00,23.761,,,,,
231,2019/12/26,23:00:00,23.713,,,,,
232,2019/12/27,0:00:00,23.641,,,,,
233,2019/12/27,1:00:00,23.593,,,,,
234,2019/12/27,2:00:00,23.593,,,,,
235,2019/12/27,3:00:00,23.617,,,,,
236,2019/12/27,4:00:00,23.545,,,,,
237,2019/12/27,5:00:00,23.448,,,,,
238,2019/12/27,6:00:00,23.352,,,,,
239,2019/12/27,7:00:00,23.232,,,,,
240,2019/12/27,8:00:00,23.208,,,,,
241,2019/12/27,9:00:00,23.184,,,,,
242,2019/12/27,10:00:00,23.28,,,,,
243,2019/12/27,11:00:00,23.232,,,,,
244,2019/12/27,12:00:00,23.304,,,,,
245,2019/12/27,13:00:00,23.184,,,,,
246,2019/12/27,14:00:00,23.16,,,,,
247,2019/12/27,15:00:00,23.16,,,,,
248,2019/12/27,16:00:00,23.184,,,,,
249,2019/12/27,17:00:00,23.04,,,,,
250,2019/12/27,18:00:00,23.256,,,,,
251,2019/12/27,19:00:00,23.304,,,,,
252,2019/12/27,20:00:00,23.328,,,,,
253,2019/12/27,21:00:00,23.352,,,,,
254,2019/12/27,22:00:00,23.28,,,,,
255,2019/12/27,23:00:00,23.256,,,,,
256,2019/12/28,0:00:00,23.184,,,,,
257,2019/12/28,1:00:00,23.184,,,,,
258,2019/12/28,2:00:00,23.184,,,,,
259,2019/12/28,3:00:00,23.16,,,,,
260,2019/12/28,4:00:00,23.208,,,,,
261,2019/12/28,5:00:00,23.232,,,,,
262,2019/12/28,6:00:00,23.184,,,,,
263,2019/12/28,7:00:00,23.16,,,,,
264,2019/12/28,8:00:00,23.16,,,,,
265,2019/12/28,9:00:00,23.16,,,,,
266,2019/12/28,10:00:00,23.16,,,,,
267,2019/12/28,11:00:00,23.256,,,,,
268,2019/12/28,12:00:00,23.28,,,,,
269,2019/12/28,13:00:00,23.352,,,,,
270,2019/12/28,14:00:00,23.376,,,,,
271,2019/12/28,15:00:00,23.424,,,,,
272,2019/12/28,16:00:00,23.424,,,,,
273,2019/12/28,17:00:00,23.424,,,,,
274,2019/12/28,18:00:00,23.424,,,,,
275,2019/12/28,19:00:00,23.424,,,,,
276,2019/12/28,20:00:00,23.424,,,,,
277,2019/12/28,21:00:00,23.376,,,,,
278,2019/12/28,22:00:00,23.376,,,,,
279,2019/12/28,23:00:00,23.328,,,,,
280,2019/12/29,0:00:00,23.208,,,,,
281,2019/12/29,1:00:00,23.112,,,,,
282,2019/12/29,2:00:00,23.064,,,,,
283,2019/12/29,3:00:00,23.088,,,,,
284,2019/12/29,4:00:00,23.16,,,,,
285,2019/12/29,5:00:00,23.16,,,,,
286,2019/12/29,6:00:00,23.16,,,,,
287,2019/12/29,7:00:00,23.16,,,,,
288,2019/12/29,8:00:00,23.232,,,,,
289,2019/12/29,9:00:00,23.232,,,,,
290,2019/12/29,10:00:00,23.232,,,,,
291,2019/12/29,11:00:00,23.28,,,,,
292,2019/12/29,12:00:00,23.304,,,,,
293,2019/12/29,13:00:00,23.352,,,,,
294,2019/12/29,14:00:00,23.521,,,,,
295,2019/12/29,15:00:00,23.545,,,,,
296,2019/12/29,16:00:00,23.569,,,,,
297,2019/12/29,17:00:00,23.545,,,,,
298,2019/12/29,18:00:00,23.545,,,,,
299,2019/12/29,19:00:00,23.521,,,,,
300,2019/12/29,20:00:00,23.545,,,,,
301,2019/12/29,21:00:00,23.593,,,,,
302,2019/12/29,22:00:00,23.593,,,,,
303,2019/12/29,23:00:00,23.593,,,,,
304,2019/12/30,0:00:00,23.593,,,,,
305,2019/12/30,1:00:00,23.593,,,,,
306,2019/12/30,2:00:00,23.593,,,,,
307,2019/12/30,3:00:00,23.593,,,,,
308,2019/12/30,4:00:00,23.497,,,,,
309,2019/12/30,5:00:00,23.448,,,,,
310,2019/12/30,6:00:00,23.448,,,,,
311,2019/12/30,7:00:00,23.424,,,,,
312,2019/12/30,8:00:00,23.424,,,,,
313,2019/12/30,9:00:00,23.4,,,,,
314,2019/12/30,10:00:00,23.4,,,,,
315,2019/12/30,11:00:00,23.376,,,,,
316,2019/12/30,12:00:00,23.376,,,,,
317,2019/12/30,13:00:00,23.376,,,,,
318,2019/12/30,14:00:00,23.352,,,,,
319,2019/12/30,15:00:00,23.28,,,,,
320,2019/12/30,16:00:00,23.28,,,,,
321,2019/12/30,17:00:00,23.28,,,,,
322,2019/12/30,18:00:00,23.304,,,,,
323,2019/12/30,19:00:00,23.352,,,,,
324,2019/12/30,20:00:00,23.352,,,,,
325,2019/12/30,21:00:00,23.352,,,,,
326,2019/12/30,22:00:00,23.304,,,,,
327,2019/12/30,23:00:00,23.4,,,,,
328,2019/12/31,0:00:00,23.4,,,,,
329,2019/12/31,1:00:00,23.4,,,,,
330,2019/12/31,2:00:00,23.4,,,,,
331,2019/12/31,3:00:00,23.376,,,,,
332,2019/12/31,4:00:00,23.352,,,,,
333,2019/12/31,5:00:00,23.304,,,,,
334,2019/12/31,6:00:00,23.304,,,,,
335,2019/12/31,7:00:00,23.28,,,,,
336,2019/12/31,8:00:00,23.256,,,,,
337,2019/12/31,9:00:00,23.232,,,,,
338,2019/12/31,10:00:00,23.208,,,,,
339,2019/12/31,11:00:00,23.16,,,,,
340,2019/12/31,12:00:00,23.112,,,,,
341,2019/12/31,13:00:00,23.04,,,,,
342,2019/12/31,14:00:00,22.848,,,,,
343,2019/12/31,15:00:00,22.776,,,,,
344,2019/12/31,16:00:00,22.657,,,,,
345,2019/12/31,17:00:00,22.633,,,,,
346,2019/12/31,18:00:00,22.561,,,,,
347,2019/12/31,19:00:00,22.561,,,,,
348,2019/12/31,20:00:00,22.513,,,,,
349,2019/12/31,21:00:00,22.561,,,,,
350,2019/12/31,22:00:00,22.465,,,,,
351,2019/12/31,23:00:00,22.393,,,,,
352,2020/1/1,0:00:00,22.345,,,,,
353,2020/1/1,1:00:00,22.705,,,,,
354,2020/1/1,2:00:00,22.561,,,,,
355,2020/1/1,3:00:00,22.585,,,,,
356,2020/1/1,4:00:00,22.896,,,,,
357,2020/1/1,5:00:00,22.824,,,,,
358,2020/1/1,6:00:00,22.824,,,,,
359,2020/1/1,7:00:00,22.848,,,,,
360,2020/1/1,8:00:00,22.824,,,,,
361,2020/1/1,9:00:00,22.92,,,,,
362,2020/1/1,10:00:00,22.896,,,,,
363,2020/1/1,11:00:00,22.896,,,,,
364,2020/1/1,12:00:00,22.872,,,,,
365,2020/1/1,13:00:00,22.872,,,,,
366,2020/1/1,14:00:00,22.824,,,,,
367,2020/1/1,15:00:00,22.968,,,,,
368,2020/1/1,16:00:00,22.992,,,,,
369,2020/1/1,17:00:00,22.968,,,,,
370,2020/1/1,18:00:00,22.992,,,,,
371,2020/1/1,19:00:00,22.968,,,,,
372,2020/1/1,20:00:00,22.92,,,,,
373,2020/1/1,21:00:00,22.872,,,,,
374,2020/1/1,22:00:00,22.92,,,,,
375,2020/1/1,23:00:00,22.92,,,,,
376,2020/1/2,0:00:00,22.92,,,,,
377,2020/1/2,1:00:00,22.92,,,,,
378,2020/1/2,2:00:00,22.896,,,,,
379,2020/1/2,3:00:00,22.872,,,,,
380,2020/1/2,4:00:00,22.872,,,,,
381,2020/1/2,5:00:00,22.848,,,,,
382,2020/1/2,6:00:00,22.896,,,,,
383,2020/1/2,7:00:00,22.896,,,,,
384,2020/1/2,8:00:00,22.896,,,,,
385,2020/1/2,9:00:00,22.896,,,,,
386,2020/1/2,10:00:00,22.92,,,,,
387,2020/1/2,11:00:00,22.968,,,,,
388,2020/1/2,12:00:00,22.992,,,,,
389,2020/1/2,13:00:00,23.04,,,,,
390,2020/1/2,14:00:00,23.136,,,,,
391,2020/1/2,15:00:00,23.16,,,,,
392,2020/1/2,16:00:00,23.112,,,,,
393,2020/1/2,17:00:00,23.064,,,,,
394,2020/1/2,18:00:00,23.016,,,,,
395,2020/1/2,19:00:00,22.992,,,,,
396,2020/1/2,20:00:00,22.968,,,,,
397,2020/1/2,21:00:00,22.968,,,,,
398,2020/1/2,22:00:00,22.944,,,,,
399,2020/1/2,23:00:00,22.92,,,,,
400,2020/1/3,0:00:00,22.896,,,,,
401,2020/1/3,1:00:00,22.896,,,,,
402,2020/1/3,2:00:00,22.872,,,,,
403,2020/1/3,3:00:00,22.824,,,,,
404,2020/1/3,4:00:00,22.824,,,,,
405,2020/1/3,5:00:00,22.824,,,,,
406,2020/1/3,6:00:00,22.776,,,,,
407,2020/1/3,7:00:00,22.776,,,,,
408,2020/1/3,8:00:00,22.776,,,,,
409,2020/1/3,9:00:00,22.848,,,,,
410,2020/1/3,10:00:00,22.944,,,,,
411,2020/1/3,11:00:00,23.016,,,,,
412,2020/1/3,12:00:00,23.064,,,,,
413,2020/1/3,13:00:00,23.136,,,,,
414,2020/1/3,14:00:00,23.593,,,,,
415,2020/1/3,15:00:00,23.617,,,,,
416,2020/1/3,16:00:00,23.593,,,,,
417,2020/1/3,17:00:00,23.497,,,,,
418,2020/1/3,18:00:00,23.4,,,,,
419,2020/1/3,19:00:00,23.376,,,,,
420,2020/1/3,20:00:00,23.328,,,,,
421,2020/1/3,21:00:00,23.28,,,,,
422,2020/1/3,22:00:00,23.208,,,,,
423,2020/1/3,23:00:00,23.208,,,,,
424,2020/1/4,0:00:00,23.064,,,,,
425,2020/1/4,1:00:00,23.064,,,,,
426,2020/1/4,2:00:00,23.064,,,,,
427,2020/1/4,3:00:00,23.136,,,,,
428,2020/1/4,4:00:00,23.136,,,,,
429,2020/1/4,5:00:00,23.112,,,,,
430,2020/1/4,6:00:00,23.112,,,,,
431,2020/1/4,7:00:00,23.112,,,,,
432,2020/1/4,8:00:00,23.136,,,,,
433,2020/1/4,9:00:00,23.184,,,,,
434,2020/1/4,10:00:00,23.256,,,,,
435,2020/1/4,11:00:00,23.376,,,,,
436,2020/1/4,12:00:00,23.472,,,,,
437,2020/1/4,13:00:00,23.569,,,,,
438,2020/1/4,14:00:00,23.617,,,,,
439,2020/1/4,15:00:00,23.665,,,,,
440,2020/1/4,16:00:00,23.641,,,,,
441,2020/1/4,17:00:00,23.569,,,,,
442,2020/1/4,18:00:00,23.497,,,,,
443,2020/1/4,19:00:00,23.424,,,,,
444,2020/1/4,20:00:00,23.424,,,,,
445,2020/1/4,21:00:00,23.448,,,,,
446,2020/1/4,22:00:00,23.376,,,,,
447,2020/1/4,23:00:00,23.424,,,,,
448,2020/1/5,0:00:00,23.448,,,,,
449,2020/1/5,1:00:00,23.448,,,,,
450,2020/1/5,2:00:00,23.448,,,,,
451,2020/1/5,3:00:00,23.448,,,,,
452,2020/1/5,4:00:00,23.4,,,,,
453,2020/1/5,5:00:00,23.352,,,,,
454,2020/1/5,6:00:00,23.352,,,,,
455,2020/1/5,7:00:00,23.376,,,,,
456,2020/1/5,8:00:00,23.424,,,,,
457,2020/1/5,9:00:00,23.448,,,,,
458,2020/1/5,10:00:00,23.472,,,,,
459,2020/1/5,11:00:00,23.497,,,,,
460,2020/1/5,12:00:00,23.569,,,,,
461,2020/1/5,13:00:00,23.617,,,,,
462,2020/1/5,14:00:00,23.689,,,,,
463,2020/1/5,15:00:00,23.641,,,,,
464,2020/1/5,16:00:00,23.617,,,,,
465,2020/1/5,17:00:00,23.593,,,,,
466,2020/1/5,18:00:00,23.497,,,,,
467,2020/1/5,19:00:00,23.472,,,,,
468,2020/1/5,20:00:00,23.448,,,,,
469,2020/1/5,21:00:00,23.448,,,,,
470,2020/1/5,22:00:00,23.352,,,,,
471,2020/1/5,23:00:00,23.376,,,,,
472,2020/1/6,0:00:00,23.352,,,,,
473,2020/1/6,1:00:00,23.376,,,,,
474,2020/1/6,2:00:00,23.28,,,,,
475,2020/1/6,3:00:00,23.232,,,,,
476,2020/1/6,4:00:00,23.328,,,,,
477,2020/1/6,5:00:00,23.352,,,,,
478,2020/1/6,6:00:00,23.328,,,,,
479,2020/1/6,7:00:00,23.28,,,,,
480,2020/1/6,8:00:00,23.304,,,,,
481,2020/1/6,9:00:00,23.328,,,,,
482,2020/1/6,10:00:00,23.376,,,,,
483,2020/1/6,11:00:00,23.424,,,,,
484,2020/1/6,12:00:00,23.472,,,,,
485,2020/1/6,13:00:00,23.569,,,,,
486,2020/1/6,14:00:00,23.593,,,,,
487,2020/1/6,15:00:00,23.617,,,,,
488,2020/1/6,16:00:00,23.593,,,,,
489,2020/1/6,17:00:00,23.497,,,,,
490,2020/1/6,18:00:00,23.448,,,,,
491,2020/1/6,19:00:00,23.424,,,,,
492,2020/1/6,20:00:00,23.4,,,,,
493,2020/1/6,21:00:00,23.352,,,,,
494,2020/1/6,22:00:00,23.256,,,,,
495,2020/1/6,23:00:00,23.256,,,,,
496,2020/1/7,0:00:00,23.232,,,,,
497,2020/1/7,1:00:00,23.208,,,,,
498,2020/1/7,2:00:00,23.28,,,,,
499,2020/1/7,3:00:00,23.28,,,,,
500,2020/1/7,4:00:00,23.28,,,,,
501,2020/1/7,5:00:00,23.28,,,,,
502,2020/1/7,6:00:00,23.28,,,,,
503,2020/1/7,7:00:00,23.256,,,,,
504,2020/1/7,8:00:00,23.256,,,,,
505,2020/1/7,9:00:00,23.256,,,,,
506,2020/1/7,10:00:00,23.304,,,,,
507,2020/1/7,11:00:00,23.4,,,,,
508,2020/1/7,12:00:00,23.497,,,,,
509,2020/1/7,13:00:00,23.545,,,,,
510,2020/1/7,14:00:00,23.641,,,,,
511,2020/1/7,15:00:00,23.713,,,,,
512,2020/1/7,16:00:00,23.665,,,,,
513,2020/1/7,17:00:00,23.569,,,,,
514,2020/1/7,18:00:00,23.545,,,,,
515,2020/1/7,19:00:00,23.545,,,,,
516,2020/1/7,20:00:00,23.545,,,,,
517,2020/1/7,21:00:00,23.521,,,,,
518,2020/1/7,22:00:00,23.521,,,,,
519,2020/1/7,23:00:00,23.497,,,,,
520,2020/1/8,0:00:00,23.521,,,,,
521,2020/1/8,1:00:00,23.521,,,,,
522,2020/1/8,2:00:00,23.521,,,,,
523,2020/1/8,3:00:00,23.497,,,,,
524,2020/1/8,4:00:00,23.448,,,,,
525,2020/1/8,5:00:00,23.472,,,,,
526,2020/1/8,6:00:00,23.448,,,,,
527,2020/1/8,7:00:00,23.424,,,,,
528,2020/1/8,8:00:00,23.424,,,,,
529,2020/1/8,9:00:00,23.448,,,,,
530,2020/1/8,10:00:00,23.376,,,,,
531,2020/1/8,11:00:00,23.376,,,,,
532,2020/1/8,12:00:00,23.376,,,,,
533,2020/1/8,13:00:00,23.376,,,,,
534,2020/1/8,14:00:00,23.376,,,,,
535,2020/1/8,15:00:00,23.352,,,,,
536,2020/1/8,16:00:00,23.352,,,,,
537,2020/1/8,17:00:00,23.304,,,,,
538,2020/1/8,18:00:00,23.184,,,,,
539,2020/1/8,19:00:00,23.112,,,,,
540,2020/1/8,20:00:00,23.088,,,,,
541,2020/1/8,21:00:00,22.992,,,,,
542,2020/1/8,22:00:00,22.896,,,,,
543,2020/1/8,23:00:00,22.848,,,,,
544,2020/1/9,0:00:00,22.872,,,,,
545,2020/1/9,1:00:00,22.753,,,,,
546,2020/1/9,2:00:00,22.705,,,,,
547,2020/1/9,3:00:00,22.776,,,,,
548,2020/1/9,4:00:00,22.8,,,,,
549,2020/1/9,5:00:00,22.896,,,,,
550,2020/1/9,6:00:00,23.016,,,,,
551,2020/1/9,7:00:00,23.112,,,,,
552,2020/1/9,8:00:00,23.184,,,,,
553,2020/1/9,9:00:00,23.208,,,,,
554,2020/1/9,10:00:00,23.256,,,,,
555,2020/1/9,11:00:00,23.328,,,,,
556,2020/1/9,12:00:00,23.352,,,,,
557,2020/1/9,13:00:00,23.376,,,,,
558,2020/1/9,14:00:00,23.376,,,,,
559,2020/1/9,15:00:00,23.352,,,,,
560,2020/1/9,16:00:00,23.448,,,,,
561,2020/1/9,17:00:00,23.256,,,,,
562,2020/1/9,18:00:00,23.472,,,,,
563,2020/1/9,19:00:00,23.497,,,,,
564,2020/1/9,20:00:00,23.497,,,,,
565,2020/1/9,21:00:00,23.497,,,,,
566,2020/1/9,22:00:00,23.497,,,,,
567,2020/1/9,23:00:00,23.472,,,,,
568,2020/1/10,0:00:00,23.448,,,,,
