プロット タイトル: site12_spot040_2021,,,,,,,,
#,日付,"時間, GMT+09:00","温度, °C (LGR S/N: 20291302, SEN S/N: 20291302)",カプラー取り外し (LGR S/N: 20291302),カプラー取り付け (LGR S/N: 20291302),ホスト接続 (LGR S/N: 20291302),停止済み (LGR S/N: 20291302),ファイルの終わり (LGR S/N: 20291302)
137,2020/12/20,8:00:00,22.011,,,,,
138,2020/12/20,8:30:00,21.963,,,,,
139,2020/12/20,9:00:00,21.437,,,,,
140,2020/12/20,9:30:00,22.393,,,,,
141,2020/12/20,10:00:00,22.944,,,,,
142,2020/12/20,10:30:00,23.16,,,,,
143,2020/12/20,11:00:00,23.28,,,,,
144,2020/12/20,11:30:00,23.545,,,,,
145,2020/12/20,12:00:00,23.593,,,,,
146,2020/12/20,12:30:00,23.617,,,,,
147,2020/12/20,13:00:00,23.737,,,,,
148,2020/12/20,13:30:00,23.593,,,,,
149,2020/12/20,14:00:00,23.545,,,,,
150,2020/12/20,14:30:00,23.28,,,,,
151,2020/12/20,15:00:00,23.064,,,,,
152,2020/12/20,15:30:00,22.968,,,,,
153,2020/12/20,16:00:00,22.896,,,,,
154,2020/12/20,16:30:00,22.8,,,,,
155,2020/12/20,17:00:00,22.776,,,,,
156,2020/12/20,17:30:00,22.753,,,,,
157,2020/12/20,18:00:00,22.8,,,,,
158,2020/12/20,18:30:00,22.705,,,,,
159,2020/12/20,19:00:00,22.705,,,,,
160,2020/12/20,19:30:00,22.681,,,,,
161,2020/12/20,20:00:00,23.088,,,,,
162,2020/12/20,20:30:00,23.352,,,,,
163,2020/12/20,21:00:00,23.497,,,,,
164,2020/12/20,21:30:00,23.497,,,,,
165,2020/12/20,22:00:00,23.472,,,,,
166,2020/12/20,22:30:00,23.497,,,,,
167,2020/12/20,23:00:00,23.497,,,,,
168,2020/12/20,23:30:00,23.4,,,,,
169,2020/12/21,0:00:00,23.28,,,,,
170,2020/12/21,0:30:00,23.304,,,,,
171,2020/12/21,1:00:00,23.256,,,,,
172,2020/12/21,1:30:00,23.304,,,,,
173,2020/12/21,2:00:00,23.256,,,,,
174,2020/12/21,2:30:00,23.064,,,,,
175,2020/12/21,3:00:00,23.064,,,,,
176,2020/12/21,3:30:00,22.968,,,,,
177,2020/12/21,4:00:00,22.944,,,,,
178,2020/12/21,4:30:00,22.848,,,,,
179,2020/12/21,5:00:00,22.729,,,,,
180,2020/12/21,5:30:00,22.633,,,,,
181,2020/12/21,6:00:00,22.585,,,,,
182,2020/12/21,6:30:00,22.321,,,,,
183,2020/12/21,7:00:00,22.25,,,,,
184,2020/12/21,7:30:00,22.274,,,,,
185,2020/12/21,8:00:00,22.321,,,,,
186,2020/12/21,8:30:00,22.298,,,,,
187,2020/12/21,9:00:00,22.034,,,,,
188,2020/12/21,9:30:00,21.652,,,,,
189,2020/12/21,10:00:00,22.776,,,,,
190,2020/12/21,10:30:00,23.256,,,,,
191,2020/12/21,11:00:00,23.376,,,,,
192,2020/12/21,11:30:00,23.424,,,,,
193,2020/12/21,12:00:00,23.4,,,,,
194,2020/12/21,12:30:00,23.424,,,,,
195,2020/12/21,13:00:00,23.352,,,,,
196,2020/12/21,13:30:00,23.352,,,,,
197,2020/12/21,14:00:00,23.424,,,,,
198,2020/12/21,14:30:00,23.184,,,,,
199,2020/12/21,15:00:00,23.112,,,,,
200,2020/12/21,15:30:00,23.088,,,,,
201,2020/12/21,16:00:00,23.064,,,,,
202,2020/12/21,16:30:00,23.088,,,,,
203,2020/12/21,17:00:00,23.04,,,,,
204,2020/12/21,17:30:00,22.968,,,,,
205,2020/12/21,18:00:00,22.92,,,,,
206,2020/12/21,18:30:00,22.944,,,,,
207,2020/12/21,19:00:00,22.872,,,,,
208,2020/12/21,19:30:00,22.872,,,,,
209,2020/12/21,20:00:00,22.968,,,,,
210,2020/12/21,20:30:00,23.088,,,,,
211,2020/12/21,21:00:00,23.184,,,,,
212,2020/12/21,21:30:00,23.28,,,,,
213,2020/12/21,22:00:00,23.28,,,,,
214,2020/12/21,22:30:00,23.28,,,,,
215,2020/12/21,23:00:00,23.352,,,,,
216,2020/12/21,23:30:00,23.4,,,,,
217,2020/12/22,0:00:00,23.4,,,,,
218,2020/12/22,0:30:00,23.4,,,,,
219,2020/12/22,1:00:00,23.256,,,,,
220,2020/12/22,1:30:00,23.352,,,,,
221,2020/12/22,2:00:00,23.304,,,,,
222,2020/12/22,2:30:00,23.232,,,,,
223,2020/12/22,3:00:00,23.208,,,,,
224,2020/12/22,3:30:00,23.208,,,,,
225,2020/12/22,4:00:00,23.16,,,,,
226,2020/12/22,4:30:00,23.16,,,,,
227,2020/12/22,5:00:00,23.136,,,,,
228,2020/12/22,5:30:00,23.112,,,,,
229,2020/12/22,6:00:00,23.016,,,,,
230,2020/12/22,6:30:00,22.968,,,,,
231,2020/12/22,7:00:00,22.92,,,,,
232,2020/12/22,7:30:00,22.872,,,,,
233,2020/12/22,8:00:00,22.896,,,,,
234,2020/12/22,8:30:00,22.8,,,,,
235,2020/12/22,9:00:00,22.609,,,,,
236,2020/12/22,9:30:00,22.441,,,,,
237,2020/12/22,10:00:00,22.705,,,,,
238,2020/12/22,10:30:00,23.545,,,,,
239,2020/12/22,11:00:00,23.785,,,,,
240,2020/12/22,11:30:00,23.833,,,,,
241,2020/12/22,12:00:00,23.978,,,,,
242,2020/12/22,12:30:00,23.833,,,,,
243,2020/12/22,13:00:00,23.761,,,,,
244,2020/12/22,13:30:00,23.954,,,,,
245,2020/12/22,14:00:00,23.881,,,,,
246,2020/12/22,14:30:00,23.809,,,,,
247,2020/12/22,15:00:00,23.809,,,,,
248,2020/12/22,15:30:00,23.737,,,,,
249,2020/12/22,16:00:00,23.665,,,,,
250,2020/12/22,16:30:00,23.617,,,,,
251,2020/12/22,17:00:00,23.569,,,,,
252,2020/12/22,17:30:00,23.521,,,,,
253,2020/12/22,18:00:00,23.448,,,,,
254,2020/12/22,18:30:00,23.4,,,,,
255,2020/12/22,19:00:00,23.376,,,,,
256,2020/12/22,19:30:00,23.352,,,,,
257,2020/12/22,20:00:00,23.352,,,,,
258,2020/12/22,20:30:00,23.376,,,,,
259,2020/12/22,21:00:00,23.376,,,,,
260,2020/12/22,21:30:00,23.352,,,,,
261,2020/12/22,22:00:00,23.4,,,,,
262,2020/12/22,22:30:00,23.376,,,,,
263,2020/12/22,23:00:00,23.376,,,,,
264,2020/12/22,23:30:00,23.376,,,,,
265,2020/12/23,0:00:00,23.376,,,,,
266,2020/12/23,0:30:00,23.352,,,,,
267,2020/12/23,1:00:00,23.352,,,,,
268,2020/12/23,1:30:00,23.4,,,,,
269,2020/12/23,2:00:00,23.352,,,,,
270,2020/12/23,2:30:00,23.352,,,,,
271,2020/12/23,3:00:00,23.352,,,,,
272,2020/12/23,3:30:00,23.376,,,,,
273,2020/12/23,4:00:00,23.352,,,,,
274,2020/12/23,4:30:00,23.328,,,,,
275,2020/12/23,5:00:00,23.328,,,,,
276,2020/12/23,5:30:00,23.328,,,,,
277,2020/12/23,6:00:00,23.328,,,,,
278,2020/12/23,6:30:00,23.304,,,,,
279,2020/12/23,7:00:00,23.28,,,,,
280,2020/12/23,7:30:00,23.256,,,,,
281,2020/12/23,8:00:00,23.28,,,,,
282,2020/12/23,8:30:00,23.304,,,,,
283,2020/12/23,9:00:00,23.352,,,,,
284,2020/12/23,9:30:00,23.424,,,,,
285,2020/12/23,10:00:00,23.424,,,,,
286,2020/12/23,10:30:00,23.448,,,,,
287,2020/12/23,11:00:00,23.424,,,,,
288,2020/12/23,11:30:00,23.472,,,,,
289,2020/12/23,12:00:00,23.424,,,,,
290,2020/12/23,12:30:00,23.472,,,,,
291,2020/12/23,13:00:00,23.497,,,,,
292,2020/12/23,13:30:00,23.497,,,,,
293,2020/12/23,14:00:00,23.497,,,,,
294,2020/12/23,14:30:00,23.521,,,,,
295,2020/12/23,15:00:00,23.569,,,,,
296,2020/12/23,15:30:00,23.569,,,,,
297,2020/12/23,16:00:00,23.593,,,,,
298,2020/12/23,16:30:00,23.641,,,,,
299,2020/12/23,17:00:00,23.641,,,,,
300,2020/12/23,17:30:00,23.641,,,,,
301,2020/12/23,18:00:00,23.617,,,,,
302,2020/12/23,18:30:00,23.641,,,,,
303,2020/12/23,19:00:00,23.641,,,,,
304,2020/12/23,19:30:00,23.617,,,,,
305,2020/12/23,20:00:00,23.641,,,,,
306,2020/12/23,20:30:00,23.641,,,,,
307,2020/12/23,21:00:00,23.665,,,,,
308,2020/12/23,21:30:00,23.665,,,,,
309,2020/12/23,22:00:00,23.689,,,,,
310,2020/12/23,22:30:00,23.689,,,,,
311,2020/12/23,23:00:00,23.689,,,,,
312,2020/12/23,23:30:00,23.689,,,,,
313,2020/12/24,0:00:00,23.689,,,,,
314,2020/12/24,0:30:00,23.689,,,,,
315,2020/12/24,1:00:00,23.689,,,,,
316,2020/12/24,1:30:00,23.713,,,,,
317,2020/12/24,2:00:00,23.665,,,,,
318,2020/12/24,2:30:00,23.665,,,,,
319,2020/12/24,3:00:00,23.641,,,,,
320,2020/12/24,3:30:00,23.641,,,,,
321,2020/12/24,4:00:00,23.641,,,,,
322,2020/12/24,4:30:00,23.617,,,,,
323,2020/12/24,5:00:00,23.617,,,,,
324,2020/12/24,5:30:00,23.593,,,,,
325,2020/12/24,6:00:00,23.593,,,,,
326,2020/12/24,6:30:00,23.593,,,,,
327,2020/12/24,7:00:00,23.593,,,,,
328,2020/12/24,7:30:00,23.593,,,,,
329,2020/12/24,8:00:00,23.593,,,,,
330,2020/12/24,8:30:00,23.641,,,,,
331,2020/12/24,9:00:00,23.689,,,,,
332,2020/12/24,9:30:00,23.737,,,,,
333,2020/12/24,10:00:00,23.761,,,,,
334,2020/12/24,10:30:00,23.809,,,,,
335,2020/12/24,11:00:00,23.881,,,,,
336,2020/12/24,11:30:00,23.93,,,,,
337,2020/12/24,12:00:00,23.857,,,,,
338,2020/12/24,12:30:00,23.785,,,,,
339,2020/12/24,13:00:00,23.761,,,,,
340,2020/12/24,13:30:00,23.881,,,,,
341,2020/12/24,14:00:00,23.881,,,,,
342,2020/12/24,14:30:00,23.881,,,,,
343,2020/12/24,15:00:00,23.833,,,,,
344,2020/12/24,15:30:00,23.833,,,,,
345,2020/12/24,16:00:00,23.761,,,,,
346,2020/12/24,16:30:00,23.737,,,,,
347,2020/12/24,17:00:00,23.665,,,,,
348,2020/12/24,17:30:00,23.617,,,,,
349,2020/12/24,18:00:00,23.545,,,,,
350,2020/12/24,18:30:00,23.521,,,,,
351,2020/12/24,19:00:00,23.497,,,,,
352,2020/12/24,19:30:00,23.448,,,,,
353,2020/12/24,20:00:00,23.376,,,,,
354,2020/12/24,20:30:00,23.352,,,,,
355,2020/12/24,21:00:00,23.304,,,,,
356,2020/12/24,21:30:00,23.232,,,,,
357,2020/12/24,22:00:00,23.184,,,,,
358,2020/12/24,22:30:00,23.112,,,,,
359,2020/12/24,23:00:00,23.064,,,,,
360,2020/12/24,23:30:00,22.944,,,,,
361,2020/12/25,0:00:00,22.8,,,,,
362,2020/12/25,0:30:00,22.705,,,,,
363,2020/12/25,1:00:00,22.944,,,,,
364,2020/12/25,1:30:00,23.208,,,,,
365,2020/12/25,2:00:00,23.304,,,,,
366,2020/12/25,2:30:00,23.352,,,,,
367,2020/12/25,3:00:00,23.376,,,,,
368,2020/12/25,3:30:00,23.352,,,,,
369,2020/12/25,4:00:00,23.352,,,,,
370,2020/12/25,4:30:00,23.328,,,,,
371,2020/12/25,5:00:00,23.304,,,,,
372,2020/12/25,5:30:00,23.256,,,,,
373,2020/12/25,6:00:00,23.208,,,,,
374,2020/12/25,6:30:00,23.208,,,,,
375,2020/12/25,7:00:00,23.184,,,,,
376,2020/12/25,7:30:00,23.16,,,,,
377,2020/12/25,8:00:00,23.112,,,,,
378,2020/12/25,8:30:00,23.088,,,,,
379,2020/12/25,9:00:00,23.064,,,,,
380,2020/12/25,9:30:00,23.088,,,,,
381,2020/12/25,10:00:00,23.112,,,,,
382,2020/12/25,10:30:00,23.184,,,,,
383,2020/12/25,11:00:00,23.256,,,,,
384,2020/12/25,11:30:00,23.28,,,,,
385,2020/12/25,12:00:00,23.28,,,,,
386,2020/12/25,12:30:00,23.424,,,,,
387,2020/12/25,13:00:00,23.472,,,,,
388,2020/12/25,13:30:00,23.545,,,,,
389,2020/12/25,14:00:00,23.569,,,,,
390,2020/12/25,14:30:00,23.617,,,,,
391,2020/12/25,15:00:00,23.448,,,,,
392,2020/12/25,15:30:00,23.424,,,,,
393,2020/12/25,16:00:00,23.352,,,,,
394,2020/12/25,16:30:00,23.256,,,,,
395,2020/12/25,17:00:00,23.16,,,,,
396,2020/12/25,17:30:00,23.136,,,,,
397,2020/12/25,18:00:00,23.064,,,,,
398,2020/12/25,18:30:00,22.992,,,,,
399,2020/12/25,19:00:00,22.92,,,,,
400,2020/12/25,19:30:00,22.872,,,,,
401,2020/12/25,20:00:00,22.776,,,,,
402,2020/12/25,20:30:00,22.753,,,,,
403,2020/12/25,21:00:00,22.753,,,,,
404,2020/12/25,21:30:00,22.705,,,,,
405,2020/12/25,22:00:00,22.633,,,,,
406,2020/12/25,22:30:00,22.561,,,,,
407,2020/12/25,23:00:00,22.369,,,,,
408,2020/12/25,23:30:00,22.298,,,,,
409,2020/12/26,0:00:00,22.25,,,,,
410,2020/12/26,0:30:00,22.202,,,,,
411,2020/12/26,1:00:00,22.178,,,,,
412,2020/12/26,1:30:00,21.987,,,,,
413,2020/12/26,2:00:00,21.819,,,,,
414,2020/12/26,2:30:00,22.082,,,,,
415,2020/12/26,3:00:00,22.824,,,,,
416,2020/12/26,3:30:00,23.28,,,,,
417,2020/12/26,4:00:00,23.448,,,,,
418,2020/12/26,4:30:00,23.521,,,,,
419,2020/12/26,5:00:00,23.521,,,,,
420,2020/12/26,5:30:00,23.521,,,,,
421,2020/12/26,6:00:00,23.521,,,,,
422,2020/12/26,6:30:00,23.448,,,,,
423,2020/12/26,7:00:00,23.376,,,,,
424,2020/12/26,7:30:00,23.328,,,,,
425,2020/12/26,8:00:00,23.376,,,,,
426,2020/12/26,8:30:00,23.4,,,,,
427,2020/12/26,9:00:00,23.376,,,,,
428,2020/12/26,9:30:00,23.424,,,,,
429,2020/12/26,10:00:00,23.497,,,,,
430,2020/12/26,10:30:00,23.497,,,,,
431,2020/12/26,11:00:00,23.93,,,,,
432,2020/12/26,11:30:00,24.026,,,,,
433,2020/12/26,12:00:00,24.098,,,,,
434,2020/12/26,12:30:00,24.339,,,,,
435,2020/12/26,13:00:00,24.46,,,,,
436,2020/12/26,13:30:00,24.412,,,,,
437,2020/12/26,14:00:00,24.339,,,,,
438,2020/12/26,14:30:00,24.074,,,,,
439,2020/12/26,15:00:00,24.098,,,,,
440,2020/12/26,15:30:00,24.219,,,,,
441,2020/12/26,16:00:00,24.146,,,,,
442,2020/12/26,16:30:00,24.026,,,,,
443,2020/12/26,17:00:00,24.026,,,,,
444,2020/12/26,17:30:00,23.954,,,,,
445,2020/12/26,18:00:00,23.905,,,,,
446,2020/12/26,18:30:00,23.857,,,,,
447,2020/12/26,19:00:00,23.785,,,,,
448,2020/12/26,19:30:00,23.737,,,,,
449,2020/12/26,20:00:00,23.713,,,,,
450,2020/12/26,20:30:00,23.665,,,,,
451,2020/12/26,21:00:00,23.641,,,,,
452,2020/12/26,21:30:00,23.593,,,,,
453,2020/12/26,22:00:00,23.545,,,,,
454,2020/12/26,22:30:00,23.472,,,,,
455,2020/12/26,23:00:00,23.424,,,,,
456,2020/12/26,23:30:00,23.352,,,,,
457,2020/12/27,0:00:00,23.256,,,,,
458,2020/12/27,0:30:00,23.208,,,,,
459,2020/12/27,1:00:00,23.16,,,,,
460,2020/12/27,1:30:00,23.184,,,,,
461,2020/12/27,2:00:00,23.112,,,,,
462,2020/12/27,2:30:00,22.848,,,,,
463,2020/12/27,3:00:00,23.088,,,,,
464,2020/12/27,3:30:00,23.641,,,,,
465,2020/12/27,4:00:00,23.761,,,,,
466,2020/12/27,4:30:00,23.785,,,,,
467,2020/12/27,5:00:00,23.833,,,,,
468,2020/12/27,5:30:00,23.833,,,,,
469,2020/12/27,6:00:00,23.833,,,,,
470,2020/12/27,6:30:00,23.833,,,,,
471,2020/12/27,7:00:00,23.809,,,,,
472,2020/12/27,7:30:00,23.785,,,,,
473,2020/12/27,8:00:00,23.809,,,,,
474,2020/12/27,8:30:00,23.833,,,,,
475,2020/12/27,9:00:00,23.881,,,,,
476,2020/12/27,9:30:00,23.93,,,,,
477,2020/12/27,10:00:00,23.978,,,,,
478,2020/12/27,10:30:00,23.954,,,,,
479,2020/12/27,11:00:00,23.978,,,,,
480,2020/12/27,11:30:00,24.002,,,,,
481,2020/12/27,12:00:00,24.026,,,,,
482,2020/12/27,12:30:00,24.026,,,,,
483,2020/12/27,13:00:00,24.002,,,,,
484,2020/12/27,13:30:00,23.978,,,,,
485,2020/12/27,14:00:00,24.002,,,,,
486,2020/12/27,14:30:00,24.05,,,,,
487,2020/12/27,15:00:00,24.098,,,,,
488,2020/12/27,15:30:00,24.074,,,,,
489,2020/12/27,16:00:00,24.074,,,,,
490,2020/12/27,16:30:00,24.074,,,,,
491,2020/12/27,17:00:00,24.026,,,,,
492,2020/12/27,17:30:00,24.002,,,,,
493,2020/12/27,18:00:00,23.978,,,,,
494,2020/12/27,18:30:00,23.978,,,,,
495,2020/12/27,19:00:00,23.954,,,,,
496,2020/12/27,19:30:00,23.93,,,,,
497,2020/12/27,20:00:00,23.905,,,,,
498,2020/12/27,20:30:00,23.857,,,,,
499,2020/12/27,21:00:00,23.833,,,,,
500,2020/12/27,21:30:00,23.785,,,,,
501,2020/12/27,22:00:00,23.761,,,,,
502,2020/12/27,22:30:00,23.713,,,,,
503,2020/12/27,23:00:00,23.665,,,,,
504,2020/12/27,23:30:00,23.689,,,,,
505,2020/12/28,0:00:00,23.713,,,,,
506,2020/12/28,0:30:00,23.689,,,,,
507,2020/12/28,1:00:00,23.424,,,,,
508,2020/12/28,1:30:00,23.352,,,,,
509,2020/12/28,2:00:00,23.304,,,,,
510,2020/12/28,2:30:00,23.304,,,,,
511,2020/12/28,3:00:00,23.232,,,,,
512,2020/12/28,3:30:00,23.232,,,,,
513,2020/12/28,4:00:00,22.968,,,,,
514,2020/12/28,4:30:00,23.304,,,,,
515,2020/12/28,5:00:00,23.569,,,,,
516,2020/12/28,5:30:00,23.641,,,,,
517,2020/12/28,6:00:00,23.641,,,,,
518,2020/12/28,6:30:00,23.641,,,,,
519,2020/12/28,7:00:00,23.593,,,,,
520,2020/12/28,7:30:00,23.617,,,,,
521,2020/12/28,8:00:00,23.593,,,,,
522,2020/12/28,8:30:00,23.497,,,,,
523,2020/12/28,9:00:00,23.472,,,,,
524,2020/12/28,9:30:00,23.4,,,,,
525,2020/12/28,10:00:00,23.304,,,,,
526,2020/12/28,10:30:00,23.256,,,,,
527,2020/12/28,11:00:00,23.304,,,,,
528,2020/12/28,11:30:00,23.4,,,,,
529,2020/12/28,12:00:00,23.545,,,,,
530,2020/12/28,12:30:00,23.641,,,,,
531,2020/12/28,13:00:00,23.232,,,,,
532,2020/12/28,13:30:00,23.256,,,,,
533,2020/12/28,14:00:00,23.424,,,,,
534,2020/12/28,14:30:00,23.593,,,,,
535,2020/12/28,15:00:00,23.617,,,,,
536,2020/12/28,15:30:00,23.617,,,,,
537,2020/12/28,16:00:00,23.689,,,,,
538,2020/12/28,16:30:00,23.689,,,,,
539,2020/12/28,17:00:00,23.689,,,,,
540,2020/12/28,17:30:00,23.665,,,,,
541,2020/12/28,18:00:00,23.641,,,,,
542,2020/12/28,18:30:00,23.593,,,,,
543,2020/12/28,19:00:00,23.545,,,,,
544,2020/12/28,19:30:00,23.593,,,,,
545,2020/12/28,20:00:00,23.472,,,,,
546,2020/12/28,20:30:00,23.472,,,,,
547,2020/12/28,21:00:00,23.448,,,,,
548,2020/12/28,21:30:00,23.424,,,,,
549,2020/12/28,22:00:00,23.4,,,,,
550,2020/12/28,22:30:00,23.352,,,,,
551,2020/12/28,23:00:00,23.328,,,,,
552,2020/12/28,23:30:00,23.304,,,,,
553,2020/12/29,0:00:00,23.256,,,,,
554,2020/12/29,0:30:00,23.208,,,,,
555,2020/12/29,1:00:00,23.16,,,,,
556,2020/12/29,1:30:00,23.112,,,,,
557,2020/12/29,2:00:00,23.088,,,,,
558,2020/12/29,2:30:00,23.088,,,,,
559,2020/12/29,3:00:00,23.112,,,,,
560,2020/12/29,3:30:00,23.088,,,,,
561,2020/12/29,4:00:00,23.064,,,,,
562,2020/12/29,4:30:00,22.776,,,,,
563,2020/12/29,5:00:00,23.328,,,,,
564,2020/12/29,5:30:00,23.689,,,,,
565,2020/12/29,6:00:00,23.785,,,,,
566,2020/12/29,6:30:00,23.785,,,,,
567,2020/12/29,7:00:00,23.833,,,,,
568,2020/12/29,7:30:00,23.833,,,,,
