プロット タイトル: site13_spot064_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011402, SEN S/N: 21011402)",カプラー取り外し (LGR S/N: 21011402),カプラー取り付け (LGR S/N: 21011402),ホスト接続 (LGR S/N: 21011402),停止済み (LGR S/N: 21011402),ファイルの終わり (LGR S/N: 21011402)
1,10/27/21 08:00:00 午前,23.136,記録,,,,
2,10/27/21 09:00:00 午前,23.545,,,,,
3,10/27/21 10:00:00 午前,24.436,,,,,
4,10/27/21 11:00:00 午前,25.477,,,,,
5,10/27/21 12:00:00 午後,25.234,,,,,
6,10/27/21 01:00:00 午後,24.798,,,,,
7,10/27/21 02:00:00 午後,25.234,,,,,
8,10/27/21 03:00:00 午後,25.987,,,,,
9,10/27/21 04:00:00 午後,25.065,,,,,
10,10/27/21 05:00:00 午後,24.581,,,,,
11,10/27/21 06:00:00 午後,24.581,,,,,
12,10/27/21 07:00:00 午後,24.774,,,,,
13,10/27/21 08:00:00 午後,25.065,,,,,
14,10/27/21 09:00:00 午後,25.234,,,,,
15,10/27/21 10:00:00 午後,25.501,,,,,
16,10/27/21 11:00:00 午後,25.671,,,,,
17,10/28/21 12:00:00 午前,25.768,,,,,
18,10/28/21 01:00:00 午前,25.866,,,,,
19,10/28/21 02:00:00 午前,25.963,,,,,
20,10/28/21 03:00:00 午前,26.012,,,,,
21,10/28/21 04:00:00 午前,26.012,,,,,
22,10/28/21 05:00:00 午前,25.987,,,,,
23,10/28/21 06:00:00 午前,25.963,,,,,
24,10/28/21 07:00:00 午前,22.585,,,,,
25,10/28/21 08:00:00 午前,23.761,,,,,
26,10/28/21 09:00:00 午前,24.992,,,,,
27,10/28/21 10:00:00 午前,26.769,,,,,
28,10/28/21 11:00:00 午前,25.793,,,,,
29,10/28/21 12:00:00 午後,25.38,,,,,
30,10/28/21 01:00:00 午後,25.866,,,,,
31,10/28/21 02:00:00 午後,25.065,,,,,
32,10/28/21 03:00:00 午後,25.38,,,,,
33,10/28/21 04:00:00 午後,25.089,,,,,
34,10/28/21 05:00:00 午後,25.04,,,,,
35,10/28/21 06:00:00 午後,24.968,,,,,
36,10/28/21 07:00:00 午後,25.065,,,,,
37,10/28/21 08:00:00 午後,25.21,,,,,
38,10/28/21 09:00:00 午後,25.283,,,,,
39,10/28/21 10:00:00 午後,25.38,,,,,
40,10/28/21 11:00:00 午後,25.744,,,,,
41,10/29/21 12:00:00 午前,25.866,,,,,
42,10/29/21 01:00:00 午前,25.914,,,,,
43,10/29/21 02:00:00 午前,25.89,,,,,
44,10/29/21 03:00:00 午前,25.89,,,,,
45,10/29/21 04:00:00 午前,25.866,,,,,
46,10/29/21 05:00:00 午前,25.866,,,,,
47,10/29/21 06:00:00 午前,25.866,,,,,
48,10/29/21 07:00:00 午前,21.939,,,,,
49,10/29/21 08:00:00 午前,24.098,,,,,
50,10/29/21 09:00:00 午前,26.207,,,,,
51,10/29/21 10:00:00 午前,30.142,,,,,
52,10/29/21 11:00:00 午前,26.28,,,,,
53,10/29/21 12:00:00 午後,26.28,,,,,
54,10/29/21 01:00:00 午後,26.402,,,,,
55,10/29/21 02:00:00 午後,26.5,,,,,
56,10/29/21 03:00:00 午後,26.549,,,,,
57,10/29/21 04:00:00 午後,26.549,,,,,
58,10/29/21 05:00:00 午後,26.524,,,,,
59,10/29/21 06:00:00 午後,26.426,,,,,
