プロット タイトル: site21_spot013_2022,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054297, SEN S/N: 20054297, LBL: ℃)"
1,12/11/21 10:00:00 午前,20.507
2,12/11/21 11:00:00 午前,20.889
3,12/11/21 12:00:00 午後,21.103
4,12/11/21 01:00:00 午後,21.294
5,12/11/21 02:00:00 午後,21.27
6,12/11/21 03:00:00 午後,21.223
7,12/11/21 04:00:00 午後,21.199
8,12/11/21 05:00:00 午後,21.151
9,12/11/21 06:00:00 午後,21.103
10,12/11/21 07:00:00 午後,21.008
11,12/11/21 08:00:00 午後,20.96
12,12/11/21 09:00:00 午後,20.889
13,12/11/21 10:00:00 午後,20.936
14,12/11/21 11:00:00 午後,20.865
15,12/12/21 12:00:00 午前,20.841
16,12/12/21 01:00:00 午前,20.817
17,12/12/21 02:00:00 午前,20.793
18,12/12/21 03:00:00 午前,20.722
19,12/12/21 04:00:00 午前,20.65
20,12/12/21 05:00:00 午前,20.603
21,12/12/21 06:00:00 午前,20.627
22,12/12/21 07:00:00 午前,20.603
23,12/12/21 08:00:00 午前,20.484
24,12/12/21 09:00:00 午前,20.531
25,12/12/21 10:00:00 午前,20.531
26,12/12/21 11:00:00 午前,20.507
27,12/12/21 12:00:00 午後,20.96
28,12/12/21 01:00:00 午後,21.056
29,12/12/21 02:00:00 午後,21.032
30,12/12/21 03:00:00 午後,20.984
31,12/12/21 04:00:00 午後,20.984
32,12/12/21 05:00:00 午後,20.865
33,12/12/21 06:00:00 午後,20.722
34,12/12/21 07:00:00 午後,20.698
35,12/12/21 08:00:00 午後,20.77
36,12/12/21 09:00:00 午後,20.65
37,12/12/21 10:00:00 午後,20.674
38,12/12/21 11:00:00 午後,20.65
39,12/13/21 12:00:00 午前,20.579
40,12/13/21 01:00:00 午前,20.46
41,12/13/21 02:00:00 午前,20.388
42,12/13/21 03:00:00 午前,20.341
43,12/13/21 04:00:00 午前,20.317
44,12/13/21 05:00:00 午前,20.293
45,12/13/21 06:00:00 午前,20.079
46,12/13/21 07:00:00 午前,19.984
47,12/13/21 08:00:00 午前,19.912
48,12/13/21 09:00:00 午前,19.984
49,12/13/21 10:00:00 午前,20.103
50,12/13/21 11:00:00 午前,20.222
51,12/13/21 12:00:00 午後,20.317
52,12/13/21 01:00:00 午後,20.412
53,12/13/21 02:00:00 午後,20.484
54,12/13/21 03:00:00 午後,20.722
55,12/13/21 04:00:00 午後,20.722
56,12/13/21 05:00:00 午後,20.674
57,12/13/21 06:00:00 午後,20.388
58,12/13/21 07:00:00 午後,20.436
59,12/13/21 08:00:00 午後,20.293
60,12/13/21 09:00:00 午後,20.246
61,12/13/21 10:00:00 午後,20.293
62,12/13/21 11:00:00 午後,20.198
63,12/14/21 12:00:00 午前,20.15
64,12/14/21 01:00:00 午前,20.103
65,12/14/21 02:00:00 午前,20.031
66,12/14/21 03:00:00 午前,20.007
67,12/14/21 04:00:00 午前,20.055
68,12/14/21 05:00:00 午前,20.126
69,12/14/21 06:00:00 午前,20.126
70,12/14/21 07:00:00 午前,20.126
71,12/14/21 08:00:00 午前,20.198
72,12/14/21 09:00:00 午前,20.079
73,12/14/21 10:00:00 午前,20.269
74,12/14/21 11:00:00 午前,20.484
75,12/14/21 12:00:00 午後,20.531
76,12/14/21 01:00:00 午後,20.507
77,12/14/21 02:00:00 午後,20.841
78,12/14/21 03:00:00 午後,20.841
79,12/14/21 04:00:00 午後,20.77
80,12/14/21 05:00:00 午後,20.722
81,12/14/21 06:00:00 午後,20.484
82,12/14/21 07:00:00 午後,20.365
83,12/14/21 08:00:00 午後,20.317
84,12/14/21 09:00:00 午後,20.365
85,12/14/21 10:00:00 午後,20.222
86,12/14/21 11:00:00 午後,20.293
87,12/15/21 12:00:00 午前,20.507
88,12/15/21 01:00:00 午前,20.436
89,12/15/21 02:00:00 午前,20.293
90,12/15/21 03:00:00 午前,20.198
91,12/15/21 04:00:00 午前,20.365
92,12/15/21 05:00:00 午前,20.174
93,12/15/21 06:00:00 午前,20.126
94,12/15/21 07:00:00 午前,20.103
95,12/15/21 08:00:00 午前,20.103
96,12/15/21 09:00:00 午前,20.15
97,12/15/21 10:00:00 午前,20.103
98,12/15/21 11:00:00 午前,20.079
99,12/15/21 12:00:00 午後,20.198
100,12/15/21 01:00:00 午後,20.269
101,12/15/21 02:00:00 午後,20.341
102,12/15/21 03:00:00 午後,20.603
103,12/15/21 04:00:00 午後,20.65
104,12/15/21 05:00:00 午後,20.674
105,12/15/21 06:00:00 午後,20.627
106,12/15/21 07:00:00 午後,20.412
107,12/15/21 08:00:00 午後,20.293
108,12/15/21 09:00:00 午後,20.269
109,12/15/21 10:00:00 午後,20.341
110,12/15/21 11:00:00 午後,20.269
111,12/16/21 12:00:00 午前,20.198
112,12/16/21 01:00:00 午前,20.222
113,12/16/21 02:00:00 午前,20.246
114,12/16/21 03:00:00 午前,20.317
115,12/16/21 04:00:00 午前,20.293
116,12/16/21 05:00:00 午前,20.246
117,12/16/21 06:00:00 午前,20.412
118,12/16/21 07:00:00 午前,20.412
119,12/16/21 08:00:00 午前,20.46
120,12/16/21 09:00:00 午前,20.436
121,12/16/21 10:00:00 午前,20.103
122,12/16/21 11:00:00 午前,20.126
123,12/16/21 12:00:00 午後,20.246
124,12/16/21 01:00:00 午後,20.317
125,12/16/21 02:00:00 午後,20.388
126,12/16/21 03:00:00 午後,20.412
127,12/16/21 04:00:00 午後,20.77
128,12/16/21 05:00:00 午後,20.841
129,12/16/21 06:00:00 午後,20.627
130,12/16/21 07:00:00 午後,20.746
131,12/16/21 08:00:00 午後,20.555
132,12/16/21 09:00:00 午後,20.341
133,12/16/21 10:00:00 午後,20.341
134,12/16/21 11:00:00 午後,20.388
135,12/17/21 12:00:00 午前,20.436
136,12/17/21 01:00:00 午前,20.388
137,12/17/21 02:00:00 午前,20.412
138,12/17/21 03:00:00 午前,20.412
139,12/17/21 04:00:00 午前,20.388
140,12/17/21 05:00:00 午前,20.627
141,12/17/21 06:00:00 午前,20.484
142,12/17/21 07:00:00 午前,20.674
143,12/17/21 08:00:00 午前,20.579
144,12/17/21 09:00:00 午前,20.531
145,12/17/21 10:00:00 午前,20.46
146,12/17/21 11:00:00 午前,20.436
147,12/17/21 12:00:00 午後,20.507
148,12/17/21 01:00:00 午後,20.46
149,12/17/21 02:00:00 午後,20.412
150,12/17/21 03:00:00 午後,20.293
151,12/17/21 04:00:00 午後,20.365
152,12/17/21 05:00:00 午後,20.126
153,12/17/21 06:00:00 午後,19.984
154,12/17/21 07:00:00 午後,19.936
155,12/17/21 08:00:00 午後,19.746
156,12/17/21 09:00:00 午後,19.651
157,12/17/21 10:00:00 午後,19.222
158,12/17/21 11:00:00 午後,19.294
159,12/18/21 12:00:00 午前,19.294
160,12/18/21 01:00:00 午前,19.27
161,12/18/21 02:00:00 午前,19.199
162,12/18/21 03:00:00 午前,19.199
163,12/18/21 04:00:00 午前,19.151
164,12/18/21 05:00:00 午前,18.866
165,12/18/21 06:00:00 午前,18.794
166,12/18/21 07:00:00 午前,18.771
167,12/18/21 08:00:00 午前,18.747
168,12/18/21 09:00:00 午前,18.723
169,12/18/21 10:00:00 午前,18.747
170,12/18/21 11:00:00 午前,18.794
171,12/18/21 12:00:00 午後,18.771
172,12/18/21 01:00:00 午後,18.723
173,12/18/21 02:00:00 午後,18.771
174,12/18/21 03:00:00 午後,18.889
175,12/18/21 04:00:00 午後,19.032
176,12/18/21 05:00:00 午後,19.056
177,12/18/21 06:00:00 午後,18.937
178,12/18/21 07:00:00 午後,18.913
179,12/18/21 08:00:00 午後,19.056
180,12/18/21 09:00:00 午後,18.771
181,12/18/21 10:00:00 午後,18.723
182,12/18/21 11:00:00 午後,18.842
183,12/19/21 12:00:00 午前,18.604
184,12/19/21 01:00:00 午前,18.628
185,12/19/21 02:00:00 午前,18.794
186,12/19/21 03:00:00 午前,18.818
187,12/19/21 04:00:00 午前,18.414
188,12/19/21 05:00:00 午前,18.58
189,12/19/21 06:00:00 午前,18.485
190,12/19/21 07:00:00 午前,18.461
191,12/19/21 08:00:00 午前,18.271
192,12/19/21 09:00:00 午前,18.438
193,12/19/21 10:00:00 午前,18.723
194,12/19/21 11:00:00 午前,18.771
195,12/19/21 12:00:00 午後,18.747
196,12/19/21 01:00:00 午後,19.127
197,12/19/21 02:00:00 午後,19.389
198,12/19/21 03:00:00 午後,19.27
199,12/19/21 04:00:00 午後,19.436
200,12/19/21 05:00:00 午後,19.579
201,12/19/21 06:00:00 午後,19.722
202,12/19/21 07:00:00 午後,19.722
203,12/19/21 08:00:00 午後,19.674
204,12/19/21 09:00:00 午後,19.365
205,12/19/21 10:00:00 午後,19.199
206,12/19/21 11:00:00 午後,19.175
207,12/20/21 12:00:00 午前,19.151
208,12/20/21 01:00:00 午前,19.08
209,12/20/21 02:00:00 午前,18.747
210,12/20/21 03:00:00 午前,18.794
211,12/20/21 04:00:00 午前,18.771
212,12/20/21 05:00:00 午前,18.699
213,12/20/21 06:00:00 午前,18.699
214,12/20/21 07:00:00 午前,18.771
215,12/20/21 08:00:00 午前,18.699
216,12/20/21 09:00:00 午前,18.723
217,12/20/21 10:00:00 午前,18.771
218,12/20/21 11:00:00 午前,18.866
219,12/20/21 12:00:00 午後,19.008
220,12/20/21 01:00:00 午後,19.151
221,12/20/21 02:00:00 午後,19.199
222,12/20/21 03:00:00 午後,19.508
223,12/20/21 04:00:00 午後,19.508
224,12/20/21 05:00:00 午後,19.46
225,12/20/21 06:00:00 午後,19.199
226,12/20/21 07:00:00 午後,19.199
227,12/20/21 08:00:00 午後,19.175
228,12/20/21 09:00:00 午後,19.08
229,12/20/21 10:00:00 午後,19.032
230,12/20/21 11:00:00 午後,19.032
231,12/21/21 12:00:00 午前,18.937
232,12/21/21 01:00:00 午前,18.866
233,12/21/21 02:00:00 午前,18.866
234,12/21/21 03:00:00 午前,18.771
235,12/21/21 04:00:00 午前,18.818
236,12/21/21 05:00:00 午前,18.913
237,12/21/21 06:00:00 午前,18.794
238,12/21/21 07:00:00 午前,18.747
239,12/21/21 08:00:00 午前,18.961
240,12/21/21 09:00:00 午前,19.08
241,12/21/21 10:00:00 午前,18.794
242,12/21/21 11:00:00 午前,18.771
243,12/21/21 12:00:00 午後,18.913
244,12/21/21 01:00:00 午後,19.056
245,12/21/21 02:00:00 午後,19.46
246,12/21/21 03:00:00 午後,19.436
247,12/21/21 04:00:00 午後,19.318
248,12/21/21 05:00:00 午後,19.08
249,12/21/21 06:00:00 午後,19.056
250,12/21/21 07:00:00 午後,19.294
251,12/21/21 08:00:00 午後,19.318
252,12/21/21 09:00:00 午後,19.032
253,12/21/21 10:00:00 午後,19.008
254,12/21/21 11:00:00 午後,19.032
255,12/22/21 12:00:00 午前,19.008
256,12/22/21 01:00:00 午前,18.961
257,12/22/21 02:00:00 午前,18.818
258,12/22/21 03:00:00 午前,18.866
259,12/22/21 04:00:00 午前,18.866
260,12/22/21 05:00:00 午前,18.889
