プロット タイトル: site03_spot013_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011407, SEN S/N: 21011407)",カプラー取り外し (LGR S/N: 21011407),カプラー取り付け (LGR S/N: 21011407),ホスト接続 (LGR S/N: 21011407),停止済み (LGR S/N: 21011407),ファイルの終わり (LGR S/N: 21011407)
1,09/14/23 12:00:00 午後,28.493,記録,,,,
2,09/14/23 01:00:00 午後,28.543,,,,,
3,09/14/23 02:00:00 午後,28.766,,,,,
4,09/14/23 03:00:00 午後,28.816,,,,,
5,09/14/23 04:00:00 午後,28.345,,,,,
6,09/14/23 05:00:00 午後,28.122,,,,,
7,09/14/23 06:00:00 午後,28.072,,,,,
8,09/14/23 07:00:00 午後,27.875,,,,,
9,09/14/23 08:00:00 午後,28.048,,,,,
10,09/14/23 09:00:00 午後,28.048,,,,,
11,09/14/23 10:00:00 午後,28.369,,,,,
12,09/14/23 11:00:00 午後,28.419,,,,,
13,09/15/23 12:00:00 午前,28.369,,,,,
14,09/15/23 01:00:00 午前,28.32,,,,,
15,09/15/23 02:00:00 午前,28.245,,,,,
16,09/15/23 03:00:00 午前,28.394,,,,,
17,09/15/23 04:00:00 午前,28.419,,,,,
18,09/15/23 05:00:00 午前,28.221,,,,,
19,09/15/23 06:00:00 午前,27.998,,,,,
20,09/15/23 07:00:00 午前,27.949,,,,,
21,09/15/23 08:00:00 午前,27.974,,,,,
22,09/15/23 09:00:00 午前,28.097,,,,,
23,09/15/23 10:00:00 午前,28.394,,,,,
24,09/15/23 11:00:00 午前,28.518,,,,,
25,09/15/23 12:00:00 午後,28.518,,,,,
26,09/15/23 01:00:00 午後,28.419,,,,,
27,09/15/23 02:00:00 午後,28.568,,,,,
28,09/15/23 03:00:00 午後,28.444,,,,,
29,09/15/23 04:00:00 午後,28.27,,,,,
30,09/15/23 05:00:00 午後,28.171,,,,,
31,09/15/23 06:00:00 午後,27.875,,,,,
32,09/15/23 07:00:00 午後,28.023,,,,,
33,09/15/23 08:00:00 午後,27.85,,,,,
34,09/15/23 09:00:00 午後,27.974,,,,,
35,09/15/23 10:00:00 午後,28.097,,,,,
36,09/15/23 11:00:00 午後,28.122,,,,,
37,09/16/23 12:00:00 午前,28.122,,,,,
38,09/16/23 01:00:00 午前,28.147,,,,,
39,09/16/23 02:00:00 午前,28.171,,,,,
40,09/16/23 03:00:00 午前,28.221,,,,,
41,09/16/23 04:00:00 午前,28.27,,,,,
42,09/16/23 05:00:00 午前,28.32,,,,,
43,09/16/23 06:00:00 午前,27.949,,,,,
44,09/16/23 07:00:00 午前,27.998,,,,,
45,09/16/23 08:00:00 午前,27.875,,,,,
46,09/16/23 09:00:00 午前,28.023,,,,,
47,09/16/23 10:00:00 午前,28.072,,,,,
48,09/16/23 11:00:00 午前,28.196,,,,,
49,09/16/23 12:00:00 午後,28.32,,,,,
50,09/16/23 01:00:00 午後,28.518,,,,,
51,09/16/23 02:00:00 午後,28.27,,,,,
52,09/16/23 03:00:00 午後,28.221,,,,,
53,09/16/23 04:00:00 午後,28.32,,,,,
54,09/16/23 05:00:00 午後,28.345,,,,,
55,09/16/23 06:00:00 午後,28.072,,,,,
56,09/16/23 07:00:00 午後,27.998,,,,,
57,09/16/23 08:00:00 午後,27.85,,,,,
58,09/16/23 09:00:00 午後,27.801,,,,,
59,09/16/23 10:00:00 午後,27.825,,,,,
60,09/16/23 11:00:00 午後,27.924,,,,,
61,09/17/23 12:00:00 午前,27.974,,,,,
62,09/17/23 01:00:00 午前,27.949,,,,,
63,09/17/23 02:00:00 午前,27.974,,,,,
64,09/17/23 03:00:00 午前,28.122,,,,,
65,09/17/23 04:00:00 午前,28.122,,,,,
66,09/17/23 05:00:00 午前,28.196,,,,,
67,09/17/23 06:00:00 午前,27.924,,,,,
68,09/17/23 07:00:00 午前,27.653,,,,,
69,09/17/23 08:00:00 午前,27.505,,,,,
70,09/17/23 09:00:00 午前,27.702,,,,,
71,09/17/23 10:00:00 午前,27.801,,,,,
72,09/17/23 11:00:00 午前,28.072,,,,,
73,09/17/23 12:00:00 午後,28.221,,,,,
74,09/17/23 01:00:00 午後,28.023,,,,,
75,09/17/23 02:00:00 午後,28.171,,,,,
76,09/17/23 03:00:00 午後,28.147,,,,,
77,09/17/23 04:00:00 午後,28.023,,,,,
78,09/17/23 05:00:00 午後,27.949,,,,,
79,09/17/23 06:00:00 午後,27.801,,,,,
80,09/17/23 07:00:00 午後,27.677,,,,,
81,09/17/23 08:00:00 午後,27.899,,,,,
82,09/17/23 09:00:00 午後,27.801,,,,,
83,09/17/23 10:00:00 午後,27.825,,,,,
84,09/17/23 11:00:00 午後,27.85,,,,,
85,09/18/23 12:00:00 午前,27.924,,,,,
86,09/18/23 01:00:00 午前,27.974,,,,,
87,09/18/23 02:00:00 午前,27.801,,,,,
88,09/18/23 03:00:00 午前,28.122,,,,,
89,09/18/23 04:00:00 午前,28.048,,,,,
90,09/18/23 05:00:00 午前,27.998,,,,,
91,09/18/23 06:00:00 午前,27.899,,,,,
92,09/18/23 07:00:00 午前,27.998,,,,,
93,09/18/23 08:00:00 午前,27.776,,,,,
94,09/18/23 09:00:00 午前,27.481,,,,,
95,09/18/23 10:00:00 午前,27.628,,,,,
96,09/18/23 11:00:00 午前,27.801,,,,,
97,09/18/23 12:00:00 午後,28.221,,,,,
98,09/18/23 01:00:00 午後,28.468,,,,,
99,09/18/23 02:00:00 午後,28.568,,,,,
100,09/18/23 03:00:00 午後,27.974,,,,,
101,09/18/23 04:00:00 午後,28.27,,,,,
102,09/18/23 05:00:00 午後,27.924,,,,,
103,09/18/23 06:00:00 午後,27.801,,,,,
104,09/18/23 07:00:00 午後,27.333,,,,,
105,09/18/23 08:00:00 午後,27.85,,,,,
106,09/18/23 09:00:00 午後,27.554,,,,,
107,09/18/23 10:00:00 午後,27.481,,,,,
108,09/18/23 11:00:00 午後,27.825,,,,,
109,09/19/23 12:00:00 午前,27.875,,,,,
110,09/19/23 01:00:00 午前,27.604,,,,,
111,09/19/23 02:00:00 午前,27.899,,,,,
112,09/19/23 03:00:00 午前,27.801,,,,,
113,09/19/23 04:00:00 午前,28.023,,,,,
114,09/19/23 05:00:00 午前,27.825,,,,,
115,09/19/23 06:00:00 午前,27.727,,,,,
116,09/19/23 07:00:00 午前,27.702,,,,,
117,09/19/23 08:00:00 午前,27.653,,,,,
118,09/19/23 09:00:00 午前,27.653,,,,,
119,09/19/23 10:00:00 午前,27.604,,,,,
120,09/19/23 11:00:00 午前,27.579,,,,,
121,09/19/23 12:00:00 午後,27.899,,,,,
122,09/19/23 01:00:00 午後,28.32,,,,,
123,09/19/23 02:00:00 午後,28.295,,,,,
124,09/19/23 03:00:00 午後,27.702,,,,,
125,09/19/23 04:00:00 午後,28.196,,,,,
126,09/19/23 05:00:00 午後,27.949,,,,,
127,09/19/23 06:00:00 午後,27.899,,,,,
128,09/19/23 07:00:00 午後,27.776,,,,,
129,09/19/23 08:00:00 午後,27.53,,,,,
130,09/19/23 09:00:00 午後,27.727,,,,,
131,09/19/23 10:00:00 午後,27.702,,,,,
132,09/19/23 11:00:00 午後,27.801,,,,,
133,09/20/23 12:00:00 午前,27.924,,,,,
134,09/20/23 01:00:00 午前,27.85,,,,,
135,09/20/23 02:00:00 午前,27.776,,,,,
136,09/20/23 03:00:00 午前,27.949,,,,,
137,09/20/23 04:00:00 午前,27.85,,,,,
138,09/20/23 05:00:00 午前,27.801,,,,,
139,09/20/23 06:00:00 午前,27.924,,,,,
140,09/20/23 07:00:00 午前,27.801,,,,,
141,09/20/23 08:00:00 午前,27.727,,,,,
142,09/20/23 09:00:00 午前,27.628,,,,,
143,09/20/23 10:00:00 午前,27.653,,,,,
144,09/20/23 11:00:00 午前,27.653,,,,,
145,09/20/23 12:00:00 午後,28.023,,,,,
146,09/20/23 01:00:00 午後,27.924,,,,,
147,09/20/23 02:00:00 午後,28.023,,,,,
148,09/20/23 03:00:00 午後,27.924,,,,,
149,09/20/23 04:00:00 午後,27.974,,,,,
150,09/20/23 05:00:00 午後,28.072,,,,,
151,09/20/23 06:00:00 午後,27.924,,,,,
152,09/20/23 07:00:00 午後,27.875,,,,,
153,09/20/23 08:00:00 午後,27.776,,,,,
154,09/20/23 09:00:00 午後,27.751,,,,,
155,09/20/23 10:00:00 午後,27.702,,,,,
156,09/20/23 11:00:00 午後,27.776,,,,,
157,09/21/23 12:00:00 午前,27.974,,,,,
158,09/21/23 01:00:00 午前,27.899,,,,,
159,09/21/23 02:00:00 午前,27.924,,,,,
160,09/21/23 03:00:00 午前,27.875,,,,,
161,09/21/23 04:00:00 午前,27.998,,,,,
162,09/21/23 05:00:00 午前,28.023,,,,,
163,09/21/23 06:00:00 午前,27.924,,,,,
164,09/21/23 07:00:00 午前,27.924,,,,,
165,09/21/23 08:00:00 午前,27.949,,,,,
166,09/21/23 09:00:00 午前,27.776,,,,,
167,09/21/23 10:00:00 午前,27.776,,,,,
168,09/21/23 11:00:00 午前,27.875,,,,,
169,09/21/23 12:00:00 午後,27.825,,,,,
170,09/21/23 01:00:00 午後,27.875,,,,,
171,09/21/23 02:00:00 午後,28.295,,,,,
172,09/21/23 03:00:00 午後,28.097,,,,,
173,09/21/23 04:00:00 午後,28.196,,,,,
174,09/21/23 05:00:00 午後,27.974,,,,,
175,09/21/23 06:00:00 午後,28.147,,,,,
176,09/21/23 07:00:00 午後,28.048,,,,,
177,09/21/23 08:00:00 午後,27.974,,,,,
178,09/21/23 09:00:00 午後,27.924,,,,,
179,09/21/23 10:00:00 午後,27.801,,,,,
180,09/21/23 11:00:00 午後,27.801,,,,,
181,09/22/23 12:00:00 午前,28.468,,,,,
182,09/22/23 01:00:00 午前,28.345,,,,,
183,09/22/23 02:00:00 午前,28.196,,,,,
184,09/22/23 03:00:00 午前,27.974,,,,,
185,09/22/23 04:00:00 午前,28.196,,,,,
186,09/22/23 05:00:00 午前,28.221,,,,,
187,09/22/23 06:00:00 午前,28.32,,,,,
188,09/22/23 07:00:00 午前,28.369,,,,,
189,09/22/23 08:00:00 午前,28.518,,,,,
190,09/22/23 09:00:00 午前,28.766,,,,,
191,09/22/23 10:00:00 午前,28.941,,,,,
192,09/22/23 11:00:00 午前,28.171,,,,,
193,09/22/23 12:00:00 午後,28.048,,,,,
194,09/22/23 01:00:00 午後,28.122,,,,,
195,09/22/23 02:00:00 午後,28.171,,,,,
196,09/22/23 03:00:00 午後,28.667,,,,,
197,09/22/23 04:00:00 午後,28.593,,,,,
198,09/22/23 05:00:00 午後,28.493,,,,,
199,09/22/23 06:00:00 午後,28.642,,,,,
200,09/22/23 07:00:00 午後,28.518,,,,,
201,09/22/23 08:00:00 午後,28.419,,,,,
202,09/22/23 09:00:00 午後,28.444,,,,,
203,09/22/23 10:00:00 午後,28.468,,,,,
204,09/22/23 11:00:00 午後,28.221,,,,,
205,09/23/23 12:00:00 午前,28.866,,,,,
206,09/23/23 01:00:00 午前,28.791,,,,,
207,09/23/23 02:00:00 午前,28.593,,,,,
208,09/23/23 03:00:00 午前,28.394,,,,,
209,09/23/23 04:00:00 午前,28.493,,,,,
210,09/23/23 05:00:00 午前,28.493,,,,,
211,09/23/23 06:00:00 午前,28.493,,,,,
212,09/23/23 07:00:00 午前,28.593,,,,,
213,09/23/23 08:00:00 午前,28.593,,,,,
214,09/23/23 09:00:00 午前,28.692,,,,,
215,09/23/23 10:00:00 午前,28.742,,,,,
216,09/23/23 11:00:00 午前,28.791,,,,,
217,09/23/23 12:00:00 午後,28.916,,,,,
218,09/23/23 01:00:00 午後,28.667,,,,,
219,09/23/23 02:00:00 午後,28.518,,,,,
220,09/23/23 03:00:00 午後,28.791,,,,,
221,09/23/23 04:00:00 午後,28.816,,,,,
222,09/23/23 05:00:00 午後,28.916,,,,,
223,09/23/23 06:00:00 午後,28.816,,,,,
224,09/23/23 07:00:00 午後,28.766,,,,,
225,09/23/23 08:00:00 午後,28.866,,,,,
226,09/23/23 09:00:00 午後,28.791,,,,,
227,09/23/23 10:00:00 午後,28.717,,,,,
228,09/23/23 11:00:00 午後,28.692,,,,,
229,09/24/23 12:00:00 午前,28.791,,,,,
230,09/24/23 01:00:00 午前,28.841,,,,,
231,09/24/23 02:00:00 午前,28.941,,,,,
232,09/24/23 03:00:00 午前,28.965,,,,,
233,09/24/23 04:00:00 午前,28.667,,,,,
234,09/24/23 05:00:00 午前,28.766,,,,,
235,09/24/23 06:00:00 午前,28.468,,,,,
236,09/24/23 07:00:00 午前,28.742,,,,,
237,09/24/23 08:00:00 午前,28.916,,,,,
238,09/24/23 09:00:00 午前,29.015,,,,,
239,09/24/23 10:00:00 午前,28.816,,,,,
240,09/24/23 11:00:00 午前,28.866,,,,,
241,09/24/23 12:00:00 午後,28.965,,,,,
242,09/24/23 01:00:00 午後,28.742,,,,,
243,09/24/23 02:00:00 午後,28.468,,,,,
244,09/24/23 03:00:00 午後,28.171,,,,,
245,09/24/23 04:00:00 午後,28.345,,,,,
246,09/24/23 05:00:00 午後,28.444,,,,,
247,09/24/23 06:00:00 午後,28.369,,,,,
248,09/24/23 07:00:00 午後,28.692,,,,,
249,09/24/23 08:00:00 午後,28.742,,,,,
250,09/24/23 09:00:00 午後,28.866,,,,,
251,09/24/23 10:00:00 午後,28.866,,,,,
252,09/24/23 11:00:00 午後,28.841,,,,,
253,09/25/23 12:00:00 午前,28.841,,,,,
254,09/25/23 01:00:00 午前,28.518,,,,,
255,09/25/23 02:00:00 午前,28.345,,,,,
256,09/25/23 03:00:00 午前,28.345,,,,,
257,09/25/23 04:00:00 午前,28.295,,,,,
258,09/25/23 05:00:00 午前,28.816,,,,,
