プロット タイトル: site12_spot003_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054343, SEN S/N: 20054343)",カプラー取り外し (LGR S/N: 20054343),カプラー取り付け (LGR S/N: 20054343),ホスト接続 (LGR S/N: 20054343),停止済み (LGR S/N: 20054343),ファイルの終わり (LGR S/N: 20054343)
1,11/24/19 10:00:00 午前,28.791,記録,,,,
2,11/24/19 10:30:00 午前,31.052,,,,,
3,11/24/19 11:00:00 午前,33.339,,,,,
4,11/24/19 11:30:00 午前,31.791,,,,,
5,11/24/19 12:00:00 午後,32.536,,,,,
6,11/24/19 12:30:00 午後,32.536,,,,,
7,11/24/19 01:00:00 午後,25.501,,,,,
8,11/24/19 01:30:00 午後,25.404,,,,,
9,11/24/19 02:00:00 午後,25.38,,,,,
10,11/24/19 02:30:00 午後,25.428,,,,,
11,11/24/19 03:00:00 午後,25.428,,,,,
12,11/24/19 03:30:00 午後,25.55,,,,,
13,11/24/19 04:00:00 午後,25.501,,,,,
14,11/24/19 04:30:00 午後,25.501,,,,,
15,11/24/19 05:00:00 午後,25.453,,,,,
16,11/24/19 05:30:00 午後,25.38,,,,,
17,11/24/19 06:00:00 午後,25.331,,,,,
18,11/24/19 06:30:00 午後,25.283,,,,,
19,11/24/19 07:00:00 午後,25.234,,,,,
20,11/24/19 07:30:00 午後,25.283,,,,,
21,11/24/19 08:00:00 午後,25.307,,,,,
22,11/24/19 08:30:00 午後,25.307,,,,,
23,11/24/19 09:00:00 午後,25.307,,,,,
24,11/24/19 09:30:00 午後,25.307,,,,,
25,11/24/19 10:00:00 午後,25.283,,,,,
26,11/24/19 10:30:00 午後,25.234,,,,,
27,11/24/19 11:00:00 午後,25.234,,,,,
28,11/24/19 11:30:00 午後,25.21,,,,,
29,11/25/19 12:00:00 午前,25.186,,,,,
30,11/25/19 12:30:00 午前,25.162,,,,,
31,11/25/19 01:00:00 午前,25.137,,,,,
32,11/25/19 01:30:00 午前,25.113,,,,,
33,11/25/19 02:00:00 午前,25.089,,,,,
34,11/25/19 02:30:00 午前,25.113,,,,,
35,11/25/19 03:00:00 午前,25.162,,,,,
36,11/25/19 03:30:00 午前,25.113,,,,,
37,11/25/19 04:00:00 午前,25.065,,,,,
38,11/25/19 04:30:00 午前,25.04,,,,,
39,11/25/19 05:00:00 午前,24.992,,,,,
40,11/25/19 05:30:00 午前,24.992,,,,,
41,11/25/19 06:00:00 午前,24.992,,,,,
42,11/25/19 06:30:00 午前,24.968,,,,,
43,11/25/19 07:00:00 午前,24.944,,,,,
44,11/25/19 07:30:00 午前,24.919,,,,,
45,11/25/19 08:00:00 午前,24.919,,,,,
46,11/25/19 08:30:00 午前,24.919,,,,,
47,11/25/19 09:00:00 午前,24.919,,,,,
48,11/25/19 09:30:00 午前,24.919,,,,,
49,11/25/19 10:00:00 午前,24.895,,,,,
50,11/25/19 10:30:00 午前,24.895,,,,,
51,11/25/19 11:00:00 午前,24.871,,,,,
52,11/25/19 11:30:00 午前,24.847,,,,,
53,11/25/19 12:00:00 午後,24.871,,,,,
54,11/25/19 12:30:00 午後,24.847,,,,,
55,11/25/19 01:00:00 午後,24.871,,,,,
56,11/25/19 01:30:00 午後,24.871,,,,,
57,11/25/19 02:00:00 午後,24.847,,,,,
58,11/25/19 02:30:00 午後,24.847,,,,,
59,11/25/19 03:00:00 午後,24.847,,,,,
60,11/25/19 03:30:00 午後,24.823,,,,,
61,11/25/19 04:00:00 午後,24.798,,,,,
62,11/25/19 04:30:00 午後,24.798,,,,,
63,11/25/19 05:00:00 午後,24.774,,,,,
64,11/25/19 05:30:00 午後,24.75,,,,,
65,11/25/19 06:00:00 午後,24.774,,,,,
66,11/25/19 06:30:00 午後,24.798,,,,,
67,11/25/19 07:00:00 午後,24.798,,,,,
68,11/25/19 07:30:00 午後,24.798,,,,,
69,11/25/19 08:00:00 午後,24.774,,,,,
70,11/25/19 08:30:00 午後,24.774,,,,,
71,11/25/19 09:00:00 午後,24.75,,,,,
72,11/25/19 09:30:00 午後,24.726,,,,,
73,11/25/19 10:00:00 午後,24.677,,,,,
74,11/25/19 10:30:00 午後,24.653,,,,,
75,11/25/19 11:00:00 午後,24.581,,,,,
76,11/25/19 11:30:00 午後,24.532,,,,,
77,11/26/19 12:00:00 午前,24.508,,,,,
78,11/26/19 12:30:00 午前,24.508,,,,,
79,11/26/19 01:00:00 午前,24.484,,,,,
80,11/26/19 01:30:00 午前,24.508,,,,,
81,11/26/19 02:00:00 午前,24.508,,,,,
82,11/26/19 02:30:00 午前,24.508,,,,,
83,11/26/19 03:00:00 午前,24.508,,,,,
84,11/26/19 03:30:00 午前,24.532,,,,,
85,11/26/19 04:00:00 午前,24.508,,,,,
86,11/26/19 04:30:00 午前,24.508,,,,,
87,11/26/19 05:00:00 午前,24.508,,,,,
88,11/26/19 05:30:00 午前,24.508,,,,,
89,11/26/19 06:00:00 午前,24.532,,,,,
90,11/26/19 06:30:00 午前,24.581,,,,,
91,11/26/19 07:00:00 午前,24.605,,,,,
92,11/26/19 07:30:00 午前,24.605,,,,,
93,11/26/19 08:00:00 午前,24.581,,,,,
94,11/26/19 08:30:00 午前,24.605,,,,,
95,11/26/19 09:00:00 午前,24.605,,,,,
96,11/26/19 09:30:00 午前,24.605,,,,,
97,11/26/19 10:00:00 午前,24.653,,,,,
98,11/26/19 10:30:00 午前,24.653,,,,,
99,11/26/19 11:00:00 午前,24.677,,,,,
100,11/26/19 11:30:00 午前,24.677,,,,,
101,11/26/19 12:00:00 午後,24.702,,,,,
102,11/26/19 12:30:00 午後,24.702,,,,,
103,11/26/19 01:00:00 午後,24.702,,,,,
104,11/26/19 01:30:00 午後,24.677,,,,,
105,11/26/19 02:00:00 午後,24.702,,,,,
106,11/26/19 02:30:00 午後,24.677,,,,,
107,11/26/19 03:00:00 午後,24.677,,,,,
108,11/26/19 03:30:00 午後,24.677,,,,,
109,11/26/19 04:00:00 午後,24.677,,,,,
110,11/26/19 04:30:00 午後,24.653,,,,,
111,11/26/19 05:00:00 午後,24.653,,,,,
112,11/26/19 05:30:00 午後,24.629,,,,,
113,11/26/19 06:00:00 午後,24.629,,,,,
114,11/26/19 06:30:00 午後,24.629,,,,,
115,11/26/19 07:00:00 午後,24.629,,,,,
116,11/26/19 07:30:00 午後,24.629,,,,,
117,11/26/19 08:00:00 午後,24.605,,,,,
118,11/26/19 08:30:00 午後,24.605,,,,,
119,11/26/19 09:00:00 午後,24.581,,,,,
120,11/26/19 09:30:00 午後,24.557,,,,,
121,11/26/19 10:00:00 午後,24.557,,,,,
122,11/26/19 10:30:00 午後,24.532,,,,,
123,11/26/19 11:00:00 午後,24.508,,,,,
124,11/26/19 11:30:00 午後,24.484,,,,,
125,11/27/19 12:00:00 午前,24.46,,,,,
126,11/27/19 12:30:00 午前,24.436,,,,,
127,11/27/19 01:00:00 午前,24.388,,,,,
128,11/27/19 01:30:00 午前,24.363,,,,,
129,11/27/19 02:00:00 午前,24.339,,,,,
130,11/27/19 02:30:00 午前,24.339,,,,,
131,11/27/19 03:00:00 午前,24.363,,,,,
132,11/27/19 03:30:00 午前,24.388,,,,,
133,11/27/19 04:00:00 午前,24.388,,,,,
134,11/27/19 04:30:00 午前,24.388,,,,,
135,11/27/19 05:00:00 午前,24.412,,,,,
136,11/27/19 05:30:00 午前,24.436,,,,,
137,11/27/19 06:00:00 午前,24.363,,,,,
138,11/27/19 06:30:00 午前,24.363,,,,,
139,11/27/19 07:00:00 午前,24.339,,,,,
140,11/27/19 07:30:00 午前,24.339,,,,,
141,11/27/19 08:00:00 午前,24.315,,,,,
142,11/27/19 08:30:00 午前,24.339,,,,,
143,11/27/19 09:00:00 午前,24.339,,,,,
144,11/27/19 09:30:00 午前,24.339,,,,,
145,11/27/19 10:00:00 午前,24.339,,,,,
146,11/27/19 10:30:00 午前,24.388,,,,,
147,11/27/19 11:00:00 午前,24.412,,,,,
148,11/27/19 11:30:00 午前,24.484,,,,,
149,11/27/19 12:00:00 午後,24.508,,,,,
150,11/27/19 12:30:00 午後,24.508,,,,,
151,11/27/19 01:00:00 午後,24.484,,,,,
152,11/27/19 01:30:00 午後,24.605,,,,,
153,11/27/19 02:00:00 午後,24.581,,,,,
154,11/27/19 02:30:00 午後,24.508,,,,,
155,11/27/19 03:00:00 午後,24.508,,,,,
156,11/27/19 03:30:00 午後,24.484,,,,,
157,11/27/19 04:00:00 午後,24.532,,,,,
158,11/27/19 04:30:00 午後,24.46,,,,,
159,11/27/19 05:00:00 午後,24.46,,,,,
160,11/27/19 05:30:00 午後,24.436,,,,,
161,11/27/19 06:00:00 午後,24.388,,,,,
162,11/27/19 06:30:00 午後,24.339,,,,,
163,11/27/19 07:00:00 午後,24.363,,,,,
164,11/27/19 07:30:00 午後,24.388,,,,,
165,11/27/19 08:00:00 午後,24.412,,,,,
166,11/27/19 08:30:00 午後,24.436,,,,,
167,11/27/19 09:00:00 午後,24.46,,,,,
168,11/27/19 09:30:00 午後,24.436,,,,,
169,11/27/19 10:00:00 午後,24.436,,,,,
170,11/27/19 10:30:00 午後,24.412,,,,,
171,11/27/19 11:00:00 午後,24.363,,,,,
172,11/27/19 11:30:00 午後,24.339,,,,,
173,11/28/19 12:00:00 午前,24.291,,,,,
174,11/28/19 12:30:00 午前,24.243,,,,,
175,11/28/19 01:00:00 午前,24.219,,,,,
176,11/28/19 01:30:00 午前,24.195,,,,,
177,11/28/19 02:00:00 午前,24.146,,,,,
178,11/28/19 02:30:00 午前,24.098,,,,,
179,11/28/19 03:00:00 午前,24.074,,,,,
180,11/28/19 03:30:00 午前,24.122,,,,,
181,11/28/19 04:00:00 午前,23.857,,,,,
182,11/28/19 04:30:00 午前,23.93,,,,,
183,11/28/19 05:00:00 午前,24.098,,,,,
184,11/28/19 05:30:00 午前,24.098,,,,,
185,11/28/19 06:00:00 午前,24.122,,,,,
186,11/28/19 06:30:00 午前,24.146,,,,,
187,11/28/19 07:00:00 午前,24.122,,,,,
188,11/28/19 07:30:00 午前,24.05,,,,,
189,11/28/19 08:00:00 午前,24.074,,,,,
190,11/28/19 08:30:00 午前,24.098,,,,,
191,11/28/19 09:00:00 午前,24.122,,,,,
192,11/28/19 09:30:00 午前,24.146,,,,,
193,11/28/19 10:00:00 午前,24.171,,,,,
194,11/28/19 10:30:00 午前,24.219,,,,,
195,11/28/19 11:00:00 午前,24.195,,,,,
196,11/28/19 11:30:00 午前,24.171,,,,,
197,11/28/19 12:00:00 午後,24.171,,,,,
198,11/28/19 12:30:00 午後,24.195,,,,,
199,11/28/19 01:00:00 午後,24.219,,,,,
200,11/28/19 01:30:00 午後,24.219,,,,,
201,11/28/19 02:00:00 午後,24.243,,,,,
202,11/28/19 02:30:00 午後,24.243,,,,,
203,11/28/19 03:00:00 午後,24.267,,,,,
204,11/28/19 03:30:00 午後,24.267,,,,,
205,11/28/19 04:00:00 午後,24.243,,,,,
206,11/28/19 04:30:00 午後,24.243,,,,,
207,11/28/19 05:00:00 午後,24.243,,,,,
208,11/28/19 05:30:00 午後,24.267,,,,,
209,11/28/19 06:00:00 午後,24.291,,,,,
210,11/28/19 06:30:00 午後,24.315,,,,,
211,11/28/19 07:00:00 午後,24.315,,,,,
212,11/28/19 07:30:00 午後,24.315,,,,,
213,11/28/19 08:00:00 午後,24.315,,,,,
214,11/28/19 08:30:00 午後,24.315,,,,,
215,11/28/19 09:00:00 午後,24.291,,,,,
216,11/28/19 09:30:00 午後,24.291,,,,,
217,11/28/19 10:00:00 午後,24.267,,,,,
218,11/28/19 10:30:00 午後,24.243,,,,,
219,11/28/19 11:00:00 午後,24.219,,,,,
220,11/28/19 11:30:00 午後,24.195,,,,,
221,11/29/19 12:00:00 午前,24.171,,,,,
222,11/29/19 12:30:00 午前,24.122,,,,,
223,11/29/19 01:00:00 午前,24.074,,,,,
224,11/29/19 01:30:00 午前,24.026,,,,,
225,11/29/19 02:00:00 午前,23.978,,,,,
226,11/29/19 02:30:00 午前,23.954,,,,,
227,11/29/19 03:00:00 午前,23.93,,,,,
228,11/29/19 03:30:00 午前,23.905,,,,,
229,11/29/19 04:00:00 午前,23.881,,,,,
230,11/29/19 04:30:00 午前,23.905,,,,,
231,11/29/19 05:00:00 午前,23.905,,,,,
232,11/29/19 05:30:00 午前,23.905,,,,,
233,11/29/19 06:00:00 午前,23.905,,,,,
234,11/29/19 06:30:00 午前,23.881,,,,,
235,11/29/19 07:00:00 午前,23.833,,,,,
236,11/29/19 07:30:00 午前,23.93,,,,,
237,11/29/19 08:00:00 午前,24.026,,,,,
238,11/29/19 08:30:00 午前,24.05,,,,,
239,11/29/19 09:00:00 午前,24.146,,,,,
240,11/29/19 09:30:00 午前,24.243,,,,,
241,11/29/19 10:00:00 午前,24.267,,,,,
242,11/29/19 10:30:00 午前,24.315,,,,,
243,11/29/19 11:00:00 午前,24.315,,,,,
244,11/29/19 11:30:00 午前,24.436,,,,,
245,11/29/19 12:00:00 午後,24.46,,,,,
246,11/29/19 12:30:00 午後,24.508,,,,,
247,11/29/19 01:00:00 午後,24.532,,,,,
248,11/29/19 01:30:00 午後,24.581,,,,,
249,11/29/19 02:00:00 午後,24.508,,,,,
250,11/29/19 02:30:00 午後,24.508,,,,,
251,11/29/19 03:00:00 午後,24.532,,,,,
252,11/29/19 03:30:00 午後,24.557,,,,,
253,11/29/19 04:00:00 午後,24.557,,,,,
254,11/29/19 04:30:00 午後,24.557,,,,,
255,11/29/19 05:00:00 午後,24.532,,,,,
256,11/29/19 05:30:00 午後,24.532,,,,,
257,11/29/19 06:00:00 午後,24.508,,,,,
258,11/29/19 06:30:00 午後,24.508,,,,,
259,11/29/19 07:00:00 午後,24.508,,,,,
260,11/29/19 07:30:00 午後,24.508,,,,,
261,11/29/19 08:00:00 午後,24.508,,,,,
262,11/29/19 08:30:00 午後,24.484,,,,,
263,11/29/19 09:00:00 午後,24.484,,,,,
264,11/29/19 09:30:00 午後,24.46,,,,,
265,11/29/19 10:00:00 午後,24.436,,,,,
266,11/29/19 10:30:00 午後,24.412,,,,,
267,11/29/19 11:00:00 午後,24.412,,,,,
268,11/29/19 11:30:00 午後,24.388,,,,,
269,11/30/19 12:00:00 午前,24.363,,,,,
270,11/30/19 12:30:00 午前,24.315,,,,,
271,11/30/19 01:00:00 午前,24.291,,,,,
272,11/30/19 01:30:00 午前,24.267,,,,,
273,11/30/19 02:00:00 午前,24.219,,,,,
274,11/30/19 02:30:00 午前,24.171,,,,,
275,11/30/19 03:00:00 午前,24.122,,,,,
276,11/30/19 03:30:00 午前,24.026,,,,,
277,11/30/19 04:00:00 午前,24.002,,,,,
278,11/30/19 04:30:00 午前,23.954,,,,,
279,11/30/19 05:00:00 午前,24.026,,,,,
280,11/30/19 05:30:00 午前,24.05,,,,,
281,11/30/19 06:00:00 午前,24.026,,,,,
282,11/30/19 06:30:00 午前,24.026,,,,,
283,11/30/19 07:00:00 午前,24.026,,,,,
284,11/30/19 07:30:00 午前,24.002,,,,,
285,11/30/19 08:00:00 午前,24.002,,,,,
286,11/30/19 08:30:00 午前,24.026,,,,,
287,11/30/19 09:00:00 午前,24.026,,,,,
288,11/30/19 09:30:00 午前,24.026,,,,,
289,11/30/19 10:00:00 午前,23.978,,,,,
290,11/30/19 10:30:00 午前,23.978,,,,,
291,11/30/19 11:00:00 午前,24.026,,,,,
292,11/30/19 11:30:00 午前,24.074,,,,,
293,11/30/19 12:00:00 午後,24.074,,,,,
294,11/30/19 12:30:00 午後,24.098,,,,,
295,11/30/19 01:00:00 午後,24.122,,,,,
296,11/30/19 01:30:00 午後,24.098,,,,,
297,11/30/19 02:00:00 午後,24.098,,,,,
298,11/30/19 02:30:00 午後,24.122,,,,,
299,11/30/19 03:00:00 午後,24.074,,,,,
300,11/30/19 03:30:00 午後,24.074,,,,,
301,11/30/19 04:00:00 午後,24.05,,,,,
302,11/30/19 04:30:00 午後,24.026,,,,,
303,11/30/19 05:00:00 午後,24.002,,,,,
304,11/30/19 05:30:00 午後,23.954,,,,,
305,11/30/19 06:00:00 午後,23.93,,,,,
306,11/30/19 06:30:00 午後,23.881,,,,,
307,11/30/19 07:00:00 午後,23.857,,,,,
308,11/30/19 07:30:00 午後,23.833,,,,,
309,11/30/19 08:00:00 午後,23.881,,,,,
310,11/30/19 08:30:00 午後,23.954,,,,,
311,11/30/19 09:00:00 午後,23.978,,,,,
312,11/30/19 09:30:00 午後,24.05,,,,,
313,11/30/19 10:00:00 午後,24.074,,,,,
314,11/30/19 10:30:00 午後,24.074,,,,,
315,11/30/19 11:00:00 午後,24.074,,,,,
316,11/30/19 11:30:00 午後,24.05,,,,,
317,12/01/19 12:00:00 午前,24.026,,,,,
318,12/01/19 12:30:00 午前,23.978,,,,,
319,12/01/19 01:00:00 午前,23.954,,,,,
320,12/01/19 01:30:00 午前,23.905,,,,,
321,12/01/19 02:00:00 午前,23.881,,,,,
322,12/01/19 02:30:00 午前,23.833,,,,,
323,12/01/19 03:00:00 午前,23.761,,,,,
324,12/01/19 03:30:00 午前,23.689,,,,,
325,12/01/19 04:00:00 午前,23.665,,,,,
326,12/01/19 04:30:00 午前,23.761,,,,,
327,12/01/19 05:00:00 午前,23.785,,,,,
328,12/01/19 05:30:00 午前,23.785,,,,,
329,12/01/19 06:00:00 午前,23.761,,,,,
