プロット タイトル: site16_spot095_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155724, SEN S/N: 21155724)",カプラー取り外し (LGR S/N: 21155724),カプラー取り付け (LGR S/N: 21155724),ホスト接続 (LGR S/N: 21155724),停止済み (LGR S/N: 21155724),ファイルの終わり (LGR S/N: 21155724)
1,11/03/22 08:00:00 午前,25.695,記録,,,,
2,11/03/22 09:00:00 午前,25.477,,,,,
3,11/03/22 10:00:00 午前,26.353,,,,,
4,11/03/22 11:00:00 午前,27.825,,,,,
5,11/03/22 12:00:00 午後,28.642,,,,,
6,11/03/22 01:00:00 午後,28.493,,,,,
7,11/03/22 02:00:00 午後,27.235,,,,,
8,11/03/22 03:00:00 午後,26.402,,,,,
9,11/03/22 04:00:00 午後,25.963,,,,,
10,11/03/22 05:00:00 午後,25.89,,,,,
11,11/03/22 06:00:00 午後,25.695,,,,,
12,11/03/22 07:00:00 午後,25.574,,,,,
13,11/03/22 08:00:00 午後,25.55,,,,,
14,11/03/22 09:00:00 午後,25.453,,,,,
15,11/03/22 10:00:00 午後,25.428,,,,,
16,11/03/22 11:00:00 午後,25.477,,,,,
17,11/04/22 12:00:00 午前,25.355,,,,,
18,11/04/22 01:00:00 午前,25.283,,,,,
19,11/04/22 02:00:00 午前,25.331,,,,,
20,11/04/22 03:00:00 午前,25.355,,,,,
21,11/04/22 04:00:00 午前,25.186,,,,,
22,11/04/22 05:00:00 午前,25.137,,,,,
23,11/04/22 06:00:00 午前,25.283,,,,,
24,11/04/22 07:00:00 午前,23.4,,,,,
25,11/04/22 08:00:00 午前,23.713,,,,,
26,11/04/22 09:00:00 午前,24.146,,,,,
27,11/04/22 10:00:00 午前,24.653,,,,,
28,11/04/22 11:00:00 午前,24.363,,,,,
29,11/04/22 12:00:00 午後,24.315,,,,,
30,11/04/22 01:00:00 午後,24.798,,,,,
31,11/04/22 02:00:00 午後,24.702,,,,,
32,11/04/22 03:00:00 午後,24.895,,,,,
33,11/04/22 04:00:00 午後,24.823,,,,,
34,11/04/22 05:00:00 午後,24.919,,,,,
35,11/04/22 06:00:00 午後,24.871,,,,,
36,11/04/22 07:00:00 午後,24.847,,,,,
37,11/04/22 08:00:00 午後,24.823,,,,,
38,11/04/22 09:00:00 午後,24.871,,,,,
39,11/04/22 10:00:00 午後,24.968,,,,,
40,11/04/22 11:00:00 午後,25.016,,,,,
41,11/05/22 12:00:00 午前,25.234,,,,,
42,11/05/22 01:00:00 午前,25.283,,,,,
43,11/05/22 02:00:00 午前,25.283,,,,,
44,11/05/22 03:00:00 午前,25.283,,,,,
45,11/05/22 04:00:00 午前,25.283,,,,,
46,11/05/22 05:00:00 午前,25.258,,,,,
47,11/05/22 06:00:00 午前,25.065,,,,,
48,11/05/22 07:00:00 午前,24.774,,,,,
49,11/05/22 08:00:00 午前,24.677,,,,,
50,11/05/22 09:00:00 午前,24.388,,,,,
51,11/05/22 10:00:00 午前,23.521,,,,,
52,11/05/22 11:00:00 午前,23.689,,,,,
53,11/05/22 12:00:00 午後,23.448,,,,,
54,11/05/22 01:00:00 午後,23.617,,,,,
55,11/05/22 02:00:00 午後,24.074,,,,,
56,11/05/22 03:00:00 午後,24.412,,,,,
57,11/05/22 04:00:00 午後,24.002,,,,,
58,11/05/22 05:00:00 午後,24.267,,,,,
59,11/05/22 06:00:00 午後,24.532,,,,,
60,11/05/22 07:00:00 午後,24.026,,,,,
61,11/05/22 08:00:00 午後,24.171,,,,,
62,11/05/22 09:00:00 午後,24.219,,,,,
63,11/05/22 10:00:00 午後,24.219,,,,,
64,11/05/22 11:00:00 午後,24.291,,,,,
65,11/06/22 12:00:00 午前,24.363,,,,,
66,11/06/22 01:00:00 午前,24.315,,,,,
67,11/06/22 02:00:00 午前,24.363,,,,,
68,11/06/22 03:00:00 午前,24.267,,,,,
69,11/06/22 04:00:00 午前,24.267,,,,,
70,11/06/22 05:00:00 午前,24.267,,,,,
71,11/06/22 06:00:00 午前,23.448,,,,,
72,11/06/22 07:00:00 午前,21.509,,,,,
73,11/06/22 08:00:00 午前,22.561,,,,,
74,11/06/22 09:00:00 午前,23.328,,,,,
75,11/06/22 10:00:00 午前,24.315,,,,,
76,11/06/22 11:00:00 午前,25.113,,,,,
77,11/06/22 12:00:00 午後,26.524,,,,,
78,11/06/22 01:00:00 午後,26.646,,,,,
79,11/06/22 02:00:00 午後,26.622,,,,,
80,11/06/22 03:00:00 午後,26.695,,,,,
81,11/06/22 04:00:00 午後,26.793,,,,,
82,11/06/22 05:00:00 午後,26.793,,,,,
83,11/06/22 06:00:00 午後,26.695,,,,,
84,11/06/22 07:00:00 午後,26.695,,,,,
85,11/06/22 08:00:00 午後,26.695,,,,,
86,11/06/22 09:00:00 午後,26.671,,,,,
87,11/06/22 10:00:00 午後,26.573,,,,,
88,11/06/22 11:00:00 午後,26.426,,,,,
89,11/07/22 12:00:00 午前,26.475,,,,,
90,11/07/22 01:00:00 午前,26.451,,,,,
91,11/07/22 02:00:00 午前,26.426,,,,,
92,11/07/22 03:00:00 午前,26.256,,,,,
93,11/07/22 04:00:00 午前,26.451,,,,,
94,11/07/22 05:00:00 午前,26.695,,,,,
95,11/07/22 06:00:00 午前,26.744,,,,,
96,11/07/22 07:00:00 午前,26.744,,,,,
97,11/07/22 08:00:00 午前,26.72,,,,,
98,11/07/22 09:00:00 午前,26.598,,,,,
99,11/07/22 10:00:00 午前,26.622,,,,,
100,11/07/22 11:00:00 午前,26.646,,,,,
101,11/07/22 12:00:00 午後,26.646,,,,,
102,11/07/22 01:00:00 午後,26.695,,,,,
103,11/07/22 02:00:00 午後,26.842,,,,,
104,11/07/22 03:00:00 午後,26.989,,,,,
105,11/07/22 04:00:00 午後,26.94,,,,,
106,11/07/22 05:00:00 午後,26.769,,,,,
107,11/07/22 06:00:00 午後,26.744,,,,,
108,11/07/22 07:00:00 午後,26.744,,,,,
109,11/07/22 08:00:00 午後,26.744,,,,,
110,11/07/22 09:00:00 午後,26.671,,,,,
111,11/07/22 10:00:00 午後,26.671,,,,,
112,11/07/22 11:00:00 午後,26.646,,,,,
113,11/08/22 12:00:00 午前,26.671,,,,,
114,11/08/22 01:00:00 午前,26.646,,,,,
115,11/08/22 02:00:00 午前,26.695,,,,,
116,11/08/22 03:00:00 午前,26.695,,,,,
117,11/08/22 04:00:00 午前,26.695,,,,,
118,11/08/22 05:00:00 午前,26.72,,,,,
119,11/08/22 06:00:00 午前,26.72,,,,,
120,11/08/22 07:00:00 午前,26.818,,,,,
121,11/08/22 08:00:00 午前,27.014,,,,,
122,11/08/22 09:00:00 午前,27.161,,,,,
123,11/08/22 10:00:00 午前,27.136,,,,,
124,11/08/22 11:00:00 午前,27.235,,,,,
125,11/08/22 12:00:00 午後,27.284,,,,,
126,11/08/22 01:00:00 午後,27.308,,,,,
127,11/08/22 02:00:00 午後,27.259,,,,,
128,11/08/22 03:00:00 午後,27.308,,,,,
129,11/08/22 04:00:00 午後,27.333,,,,,
130,11/08/22 05:00:00 午後,27.333,,,,,
131,11/08/22 06:00:00 午後,27.333,,,,,
132,11/08/22 07:00:00 午後,27.333,,,,,
133,11/08/22 08:00:00 午後,27.235,,,,,
134,11/08/22 09:00:00 午後,27.235,,,,,
135,11/08/22 10:00:00 午後,27.186,,,,,
136,11/08/22 11:00:00 午後,27.136,,,,,
137,11/09/22 12:00:00 午前,27.112,,,,,
138,11/09/22 01:00:00 午前,27.014,,,,,
139,11/09/22 02:00:00 午前,26.94,,,,,
140,11/09/22 03:00:00 午前,26.94,,,,,
141,11/09/22 04:00:00 午前,26.842,,,,,
142,11/09/22 05:00:00 午前,26.989,,,,,
143,11/09/22 06:00:00 午前,27.038,,,,,
144,11/09/22 07:00:00 午前,26.965,,,,,
145,11/09/22 08:00:00 午前,26.965,,,,,
146,11/09/22 09:00:00 午前,26.965,,,,,
147,11/09/22 10:00:00 午前,26.965,,,,,
148,11/09/22 11:00:00 午前,26.989,,,,,
149,11/09/22 12:00:00 午後,26.94,,,,,
150,11/09/22 01:00:00 午後,26.965,,,,,
151,11/09/22 02:00:00 午後,27.014,,,,,
152,11/09/22 03:00:00 午後,27.038,,,,,
153,11/09/22 04:00:00 午後,26.989,,,,,
154,11/09/22 05:00:00 午後,26.94,,,,,
155,11/09/22 06:00:00 午後,26.94,,,,,
156,11/09/22 07:00:00 午後,26.891,,,,,
157,11/09/22 08:00:00 午後,26.867,,,,,
158,11/09/22 09:00:00 午後,26.793,,,,,
159,11/09/22 10:00:00 午後,26.818,,,,,
160,11/09/22 11:00:00 午後,26.793,,,,,
161,11/10/22 12:00:00 午前,26.818,,,,,
162,11/10/22 01:00:00 午前,26.818,,,,,
163,11/10/22 02:00:00 午前,26.793,,,,,
164,11/10/22 03:00:00 午前,26.793,,,,,
165,11/10/22 04:00:00 午前,26.793,,,,,
166,11/10/22 05:00:00 午前,26.793,,,,,
167,11/10/22 06:00:00 午前,26.818,,,,,
168,11/10/22 07:00:00 午前,26.793,,,,,
169,11/10/22 08:00:00 午前,26.867,,,,,
170,11/10/22 09:00:00 午前,26.818,,,,,
171,11/10/22 10:00:00 午前,26.793,,,,,
172,11/10/22 11:00:00 午前,26.769,,,,,
173,11/10/22 12:00:00 午後,26.72,,,,,
174,11/10/22 01:00:00 午後,26.72,,,,,
175,11/10/22 02:00:00 午後,26.769,,,,,
176,11/10/22 03:00:00 午後,26.769,,,,,
177,11/10/22 04:00:00 午後,26.793,,,,,
178,11/10/22 05:00:00 午後,26.842,,,,,
179,11/10/22 06:00:00 午後,26.867,,,,,
180,11/10/22 07:00:00 午後,26.867,,,,,
181,11/10/22 08:00:00 午後,26.891,,,,,
182,11/10/22 09:00:00 午後,26.916,,,,,
183,11/10/22 10:00:00 午後,26.94,,,,,
184,11/10/22 11:00:00 午後,26.94,,,,,
185,11/11/22 12:00:00 午前,26.94,,,,,
186,11/11/22 01:00:00 午前,26.891,,,,,
187,11/11/22 02:00:00 午前,26.842,,,,,
188,11/11/22 03:00:00 午前,26.793,,,,,
189,11/11/22 04:00:00 午前,26.793,,,,,
190,11/11/22 05:00:00 午前,26.891,,,,,
191,11/11/22 06:00:00 午前,26.891,,,,,
192,11/11/22 07:00:00 午前,26.891,,,,,
193,11/11/22 08:00:00 午前,26.916,,,,,
194,11/11/22 09:00:00 午前,26.916,,,,,
195,11/11/22 10:00:00 午前,26.916,,,,,
196,11/11/22 11:00:00 午前,27.063,,,,,
197,11/11/22 12:00:00 午後,27.161,,,,,
198,11/11/22 01:00:00 午後,27.186,,,,,
199,11/11/22 02:00:00 午後,27.186,,,,,
200,11/11/22 03:00:00 午後,27.21,,,,,
201,11/11/22 04:00:00 午後,27.259,,,,,
202,11/11/22 05:00:00 午後,27.235,,,,,
203,11/11/22 06:00:00 午後,27.112,,,,,
204,11/11/22 07:00:00 午後,27.038,,,,,
205,11/11/22 08:00:00 午後,26.965,,,,,
206,11/11/22 09:00:00 午後,26.94,,,,,
207,11/11/22 10:00:00 午後,26.769,,,,,
208,11/11/22 11:00:00 午後,26.72,,,,,
209,11/12/22 12:00:00 午前,26.94,,,,,
210,11/12/22 01:00:00 午前,27.014,,,,,
211,11/12/22 02:00:00 午前,27.063,,,,,
212,11/12/22 03:00:00 午前,27.038,,,,,
213,11/12/22 04:00:00 午前,27.038,,,,,
214,11/12/22 05:00:00 午前,27.038,,,,,
215,11/12/22 06:00:00 午前,27.014,,,,,
216,11/12/22 07:00:00 午前,27.014,,,,,
217,11/12/22 08:00:00 午前,26.842,,,,,
218,11/12/22 09:00:00 午前,26.744,,,,,
219,11/12/22 10:00:00 午前,26.867,,,,,
220,11/12/22 11:00:00 午前,26.818,,,,,
221,11/12/22 12:00:00 午後,26.842,,,,,
222,11/12/22 01:00:00 午後,26.916,,,,,
223,11/12/22 02:00:00 午後,26.965,,,,,
224,11/12/22 03:00:00 午後,27.087,,,,,
225,11/12/22 04:00:00 午後,27.112,,,,,
226,11/12/22 05:00:00 午後,26.989,,,,,
227,11/12/22 06:00:00 午後,27.038,,,,,
228,11/12/22 07:00:00 午後,26.94,,,,,
229,11/12/22 08:00:00 午後,26.94,,,,,
230,11/12/22 09:00:00 午後,26.94,,,,,
231,11/12/22 10:00:00 午後,26.891,,,,,
232,11/12/22 11:00:00 午後,26.818,,,,,
233,11/13/22 12:00:00 午前,26.72,,,,,
234,11/13/22 01:00:00 午前,26.72,,,,,
235,11/13/22 02:00:00 午前,26.744,,,,,
236,11/13/22 03:00:00 午前,26.769,,,,,
237,11/13/22 04:00:00 午前,26.769,,,,,
238,11/13/22 05:00:00 午前,26.744,,,,,
239,11/13/22 06:00:00 午前,26.769,,,,,
240,11/13/22 07:00:00 午前,26.744,,,,,
241,11/13/22 08:00:00 午前,26.646,,,,,
242,11/13/22 09:00:00 午前,26.695,,,,,
243,11/13/22 10:00:00 午前,26.744,,,,,
244,11/13/22 11:00:00 午前,26.744,,,,,
245,11/13/22 12:00:00 午後,26.744,,,,,
246,11/13/22 01:00:00 午後,26.867,,,,,
247,11/13/22 02:00:00 午後,26.842,,,,,
248,11/13/22 03:00:00 午後,26.867,,,,,
249,11/13/22 04:00:00 午後,26.598,,,,,
250,11/13/22 05:00:00 午後,26.549,,,,,
251,11/13/22 06:00:00 午後,26.622,,,,,
252,11/13/22 07:00:00 午後,26.793,,,,,
253,11/13/22 08:00:00 午後,26.793,,,,,
254,11/13/22 09:00:00 午後,26.671,,,,,
255,11/13/22 10:00:00 午後,26.646,,,,,
256,11/13/22 11:00:00 午後,26.671,,,,,
257,11/14/22 12:00:00 午前,26.646,,,,,
258,11/14/22 01:00:00 午前,26.646,,,,,
259,11/14/22 02:00:00 午前,26.646,,,,,
260,11/14/22 03:00:00 午前,26.573,,,,,
261,11/14/22 04:00:00 午前,26.549,,,,,
262,11/14/22 05:00:00 午前,26.524,,,,,
263,11/14/22 06:00:00 午前,26.524,,,,,
264,11/14/22 07:00:00 午前,26.549,,,,,
265,11/14/22 08:00:00 午前,26.549,,,,,
266,11/14/22 09:00:00 午前,26.451,,,,,
267,11/14/22 10:00:00 午前,26.5,,,,,
268,11/14/22 11:00:00 午前,26.549,,,,,
269,11/14/22 12:00:00 午後,26.524,,,,,
270,11/14/22 01:00:00 午後,26.671,,,,,
271,11/14/22 02:00:00 午後,26.695,,,,,
272,11/14/22 03:00:00 午後,26.744,,,,,
273,11/14/22 04:00:00 午後,26.671,,,,,
274,11/14/22 05:00:00 午後,26.646,,,,,
275,11/14/22 06:00:00 午後,26.622,,,,,
