プロット タイトル: site15_spot104_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011412, SEN S/N: 21011412)",カプラー取り外し (LGR S/N: 21011412),カプラー取り付け (LGR S/N: 21011412),ホスト接続 (LGR S/N: 21011412),停止済み (LGR S/N: 21011412),ファイルの終わり (LGR S/N: 21011412)
1,11/15/22 08:00:00 午前,23.376,記録,,,,
2,11/15/22 09:00:00 午前,24.968,,,,,
3,11/15/22 10:00:00 午前,26.744,,,,,
4,11/15/22 11:00:00 午前,26.916,,,,,
5,11/15/22 12:00:00 午後,26.353,,,,,
6,11/15/22 01:00:00 午後,26.426,,,,,
7,11/15/22 02:00:00 午後,26.426,,,,,
8,11/15/22 03:00:00 午後,26.524,,,,,
9,11/15/22 04:00:00 午後,26.451,,,,,
10,11/15/22 05:00:00 午後,26.378,,,,,
11,11/15/22 06:00:00 午後,26.378,,,,,
12,11/15/22 07:00:00 午後,26.353,,,,,
13,11/15/22 08:00:00 午後,26.28,,,,,
14,11/15/22 09:00:00 午後,26.329,,,,,
15,11/15/22 10:00:00 午後,26.28,,,,,
16,11/15/22 11:00:00 午後,26.28,,,,,
17,11/16/22 12:00:00 午前,26.304,,,,,
18,11/16/22 01:00:00 午前,26.329,,,,,
19,11/16/22 02:00:00 午前,26.353,,,,,
20,11/16/22 03:00:00 午前,26.402,,,,,
21,11/16/22 04:00:00 午前,26.426,,,,,
22,11/16/22 05:00:00 午前,26.378,,,,,
23,11/16/22 06:00:00 午前,26.329,,,,,
24,11/16/22 07:00:00 午前,26.304,,,,,
25,11/16/22 08:00:00 午前,26.329,,,,,
26,11/16/22 09:00:00 午前,26.353,,,,,
27,11/16/22 10:00:00 午前,26.207,,,,,
28,11/16/22 11:00:00 午前,26.256,,,,,
29,11/16/22 12:00:00 午後,26.329,,,,,
30,11/16/22 01:00:00 午後,26.329,,,,,
31,11/16/22 02:00:00 午後,26.304,,,,,
32,11/16/22 03:00:00 午後,26.329,,,,,
