プロット タイトル: site12_spot003_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054352, SEN S/N: 20054352)",カプラー取り外し (LGR S/N: 20054352),カプラー取り付け (LGR S/N: 20054352),ホスト接続 (LGR S/N: 20054352),停止済み (LGR S/N: 20054352),ファイルの終わり (LGR S/N: 20054352)
1,10/09/22 09:00:00 午前,28.468,記録,,,,
2,10/09/22 09:30:00 午前,29.165,,,,,
3,10/09/22 10:00:00 午前,32.175,,,,,
4,10/09/22 10:30:00 午前,34.36,,,,,
5,10/09/22 11:00:00 午前,35.155,,,,,
6,10/09/22 11:30:00 午前,27.505,,,,,
7,10/09/22 12:00:00 午後,27.481,,,,,
8,10/09/22 12:30:00 午後,27.456,,,,,
9,10/09/22 01:00:00 午後,27.431,,,,,
10,10/09/22 01:30:00 午後,27.481,,,,,
11,10/09/22 02:00:00 午後,27.456,,,,,
12,10/09/22 02:30:00 午後,27.407,,,,,
13,10/09/22 03:00:00 午後,27.481,,,,,
14,10/09/22 03:30:00 午後,27.53,,,,,
15,10/09/22 04:00:00 午後,27.481,,,,,
16,10/09/22 04:30:00 午後,27.431,,,,,
17,10/09/22 05:00:00 午後,27.431,,,,,
18,10/09/22 05:30:00 午後,27.554,,,,,
19,10/09/22 06:00:00 午後,27.677,,,,,
20,10/09/22 06:30:00 午後,27.653,,,,,
21,10/09/22 07:00:00 午後,27.604,,,,,
22,10/09/22 07:30:00 午後,27.53,,,,,
23,10/09/22 08:00:00 午後,27.53,,,,,
24,10/09/22 08:30:00 午後,27.554,,,,,
25,10/09/22 09:00:00 午後,27.53,,,,,
26,10/09/22 09:30:00 午後,27.505,,,,,
27,10/09/22 10:00:00 午後,27.456,,,,,
28,10/09/22 10:30:00 午後,27.382,,,,,
29,10/09/22 11:00:00 午後,27.333,,,,,
30,10/09/22 11:30:00 午後,27.308,,,,,
31,10/10/22 12:00:00 午前,27.284,,,,,
32,10/10/22 12:30:00 午前,27.259,,,,,
33,10/10/22 01:00:00 午前,27.235,,,,,
34,10/10/22 01:30:00 午前,27.186,,,,,
35,10/10/22 02:00:00 午前,27.136,,,,,
36,10/10/22 02:30:00 午前,27.087,,,,,
37,10/10/22 03:00:00 午前,27.087,,,,,
38,10/10/22 03:30:00 午前,27.087,,,,,
39,10/10/22 04:00:00 午前,27.087,,,,,
40,10/10/22 04:30:00 午前,27.038,,,,,
41,10/10/22 05:00:00 午前,27.038,,,,,
42,10/10/22 05:30:00 午前,27.063,,,,,
43,10/10/22 06:00:00 午前,27.063,,,,,
44,10/10/22 06:30:00 午前,27.038,,,,,
45,10/10/22 07:00:00 午前,27.038,,,,,
46,10/10/22 07:30:00 午前,27.063,,,,,
47,10/10/22 08:00:00 午前,27.063,,,,,
48,10/10/22 08:30:00 午前,27.038,,,,,
49,10/10/22 09:00:00 午前,26.989,,,,,
50,10/10/22 09:30:00 午前,27.014,,,,,
51,10/10/22 10:00:00 午前,27.038,,,,,
52,10/10/22 10:30:00 午前,27.063,,,,,
53,10/10/22 11:00:00 午前,27.038,,,,,
54,10/10/22 11:30:00 午前,27.014,,,,,
55,10/10/22 12:00:00 午後,26.989,,,,,
56,10/10/22 12:30:00 午後,26.989,,,,,
57,10/10/22 01:00:00 午後,26.965,,,,,
58,10/10/22 01:30:00 午後,26.94,,,,,
59,10/10/22 02:00:00 午後,26.965,,,,,
60,10/10/22 02:30:00 午後,26.965,,,,,
61,10/10/22 03:00:00 午後,26.891,,,,,
62,10/10/22 03:30:00 午後,26.891,,,,,
63,10/10/22 04:00:00 午後,26.891,,,,,
64,10/10/22 04:30:00 午後,26.891,,,,,
65,10/10/22 05:00:00 午後,26.891,,,,,
66,10/10/22 05:30:00 午後,26.867,,,,,
67,10/10/22 06:00:00 午後,26.842,,,,,
68,10/10/22 06:30:00 午後,26.818,,,,,
69,10/10/22 07:00:00 午後,26.744,,,,,
70,10/10/22 07:30:00 午後,26.72,,,,,
71,10/10/22 08:00:00 午後,26.72,,,,,
72,10/10/22 08:30:00 午後,26.695,,,,,
73,10/10/22 09:00:00 午後,26.695,,,,,
74,10/10/22 09:30:00 午後,26.646,,,,,
75,10/10/22 10:00:00 午後,26.622,,,,,
76,10/10/22 10:30:00 午後,26.622,,,,,
77,10/10/22 11:00:00 午後,26.598,,,,,
78,10/10/22 11:30:00 午後,26.573,,,,,
79,10/11/22 12:00:00 午前,26.549,,,,,
80,10/11/22 12:30:00 午前,26.5,,,,,
81,10/11/22 01:00:00 午前,26.475,,,,,
82,10/11/22 01:30:00 午前,26.426,,,,,
83,10/11/22 02:00:00 午前,26.402,,,,,
84,10/11/22 02:30:00 午前,26.353,,,,,
85,10/11/22 03:00:00 午前,26.378,,,,,
86,10/11/22 03:30:00 午前,26.378,,,,,
87,10/11/22 04:00:00 午前,26.378,,,,,
88,10/11/22 04:30:00 午前,26.378,,,,,
89,10/11/22 05:00:00 午前,26.353,,,,,
90,10/11/22 05:30:00 午前,26.378,,,,,
91,10/11/22 06:00:00 午前,26.329,,,,,
92,10/11/22 06:30:00 午前,26.28,,,,,
93,10/11/22 07:00:00 午前,26.28,,,,,
94,10/11/22 07:30:00 午前,26.304,,,,,
95,10/11/22 08:00:00 午前,26.304,,,,,
96,10/11/22 08:30:00 午前,26.304,,,,,
97,10/11/22 09:00:00 午前,26.329,,,,,
98,10/11/22 09:30:00 午前,26.353,,,,,
99,10/11/22 10:00:00 午前,26.378,,,,,
100,10/11/22 10:30:00 午前,26.402,,,,,
101,10/11/22 11:00:00 午前,26.402,,,,,
102,10/11/22 11:30:00 午前,26.426,,,,,
103,10/11/22 12:00:00 午後,26.524,,,,,
104,10/11/22 12:30:00 午後,26.549,,,,,
105,10/11/22 01:00:00 午後,26.475,,,,,
106,10/11/22 01:30:00 午後,26.5,,,,,
107,10/11/22 02:00:00 午後,26.475,,,,,
108,10/11/22 02:30:00 午後,26.426,,,,,
109,10/11/22 03:00:00 午後,26.426,,,,,
110,10/11/22 03:30:00 午後,26.426,,,,,
111,10/11/22 04:00:00 午後,26.402,,,,,
112,10/11/22 04:30:00 午後,26.402,,,,,
113,10/11/22 05:00:00 午後,26.402,,,,,
114,10/11/22 05:30:00 午後,26.426,,,,,
115,10/11/22 06:00:00 午後,26.426,,,,,
116,10/11/22 06:30:00 午後,26.451,,,,,
117,10/11/22 07:00:00 午後,26.451,,,,,
118,10/11/22 07:30:00 午後,26.451,,,,,
119,10/11/22 08:00:00 午後,26.402,,,,,
120,10/11/22 08:30:00 午後,26.378,,,,,
121,10/11/22 09:00:00 午後,26.329,,,,,
122,10/11/22 09:30:00 午後,26.256,,,,,
123,10/11/22 10:00:00 午後,26.231,,,,,
124,10/11/22 10:30:00 午後,26.182,,,,,
125,10/11/22 11:00:00 午後,26.109,,,,,
126,10/11/22 11:30:00 午後,26.061,,,,,
127,10/12/22 12:00:00 午前,26.061,,,,,
128,10/12/22 12:30:00 午前,26.061,,,,,
129,10/12/22 01:00:00 午前,26.036,,,,,
130,10/12/22 01:30:00 午前,26.012,,,,,
131,10/12/22 02:00:00 午前,25.987,,,,,
132,10/12/22 02:30:00 午前,25.939,,,,,
133,10/12/22 03:00:00 午前,25.89,,,,,
134,10/12/22 03:30:00 午前,25.866,,,,,
135,10/12/22 04:00:00 午前,25.866,,,,,
136,10/12/22 04:30:00 午前,25.89,,,,,
137,10/12/22 05:00:00 午前,25.939,,,,,
138,10/12/22 05:30:00 午前,25.963,,,,,
139,10/12/22 06:00:00 午前,25.963,,,,,
140,10/12/22 06:30:00 午前,25.987,,,,,
141,10/12/22 07:00:00 午前,26.012,,,,,
142,10/12/22 07:30:00 午前,26.012,,,,,
143,10/12/22 08:00:00 午前,26.012,,,,,
144,10/12/22 08:30:00 午前,26.036,,,,,
145,10/12/22 09:00:00 午前,26.085,,,,,
146,10/12/22 09:30:00 午前,26.109,,,,,
147,10/12/22 10:00:00 午前,26.134,,,,,
148,10/12/22 10:30:00 午前,26.158,,,,,
149,10/12/22 11:00:00 午前,26.231,,,,,
150,10/12/22 11:30:00 午前,26.28,,,,,
151,10/12/22 12:00:00 午後,26.378,,,,,
152,10/12/22 12:30:00 午後,26.426,,,,,
153,10/12/22 01:00:00 午後,26.573,,,,,
154,10/12/22 01:30:00 午後,26.451,,,,,
155,10/12/22 02:00:00 午後,26.402,,,,,
156,10/12/22 02:30:00 午後,26.378,,,,,
157,10/12/22 03:00:00 午後,26.402,,,,,
158,10/12/22 03:30:00 午後,26.426,,,,,
159,10/12/22 04:00:00 午後,26.402,,,,,
160,10/12/22 04:30:00 午後,26.353,,,,,
161,10/12/22 05:00:00 午後,26.353,,,,,
162,10/12/22 05:30:00 午後,26.353,,,,,
163,10/12/22 06:00:00 午後,26.353,,,,,
164,10/12/22 06:30:00 午後,26.353,,,,,
165,10/12/22 07:00:00 午後,26.353,,,,,
166,10/12/22 07:30:00 午後,26.304,,,,,
167,10/12/22 08:00:00 午後,26.256,,,,,
168,10/12/22 08:30:00 午後,26.231,,,,,
169,10/12/22 09:00:00 午後,26.207,,,,,
170,10/12/22 09:30:00 午後,26.158,,,,,
171,10/12/22 10:00:00 午後,26.109,,,,,
172,10/12/22 10:30:00 午後,26.036,,,,,
173,10/12/22 11:00:00 午後,26.012,,,,,
174,10/12/22 11:30:00 午後,25.963,,,,,
175,10/13/22 12:00:00 午前,25.939,,,,,
176,10/13/22 12:30:00 午前,25.939,,,,,
177,10/13/22 01:00:00 午前,25.914,,,,,
178,10/13/22 01:30:00 午前,25.914,,,,,
179,10/13/22 02:00:00 午前,25.866,,,,,
180,10/13/22 02:30:00 午前,25.866,,,,,
181,10/13/22 03:00:00 午前,25.866,,,,,
182,10/13/22 03:30:00 午前,25.866,,,,,
183,10/13/22 04:00:00 午前,25.866,,,,,
184,10/13/22 04:30:00 午前,25.866,,,,,
185,10/13/22 05:00:00 午前,25.89,,,,,
