プロット タイトル:site15_spot022_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155715, SEN S/N: 21155715)",カプラー取り外し (LGR S/N: 21155715),カプラー取り付け (LGR S/N: 21155715),ホスト接続 (LGR S/N: 21155715),停止済み (LGR S/N: 21155715),ファイルの終わり (LGR S/N: 21155715)
376,11/08/22 11:00:00 午後,26.353,,,,,
377,11/09/22 12:00:00 午前,26.012,,,,,
378,11/09/22 01:00:00 午前,25.793,,,,,
379,11/09/22 02:00:00 午前,26.353,,,,,
380,11/09/22 03:00:00 午前,26.158,,,,,
381,11/09/22 04:00:00 午前,25.744,,,,,
382,11/09/22 05:00:00 午前,25.793,,,,,
383,11/09/22 06:00:00 午前,26.134,,,,,
384,11/09/22 07:00:00 午前,26.5,,,,,
385,11/09/22 08:00:00 午前,26.646,,,,,
386,11/09/22 09:00:00 午前,26.5,,,,,
387,11/09/22 10:00:00 午前,26.671,,,,,
388,11/09/22 11:00:00 午前,26.695,,,,,
389,11/09/22 12:00:00 午後,26.72,,,,,
390,11/09/22 01:00:00 午後,26.549,,,,,
391,11/09/22 02:00:00 午後,26.818,,,,,
392,11/09/22 03:00:00 午後,26.744,,,,,
393,11/09/22 04:00:00 午後,26.744,,,,,
394,11/09/22 05:00:00 午後,26.012,,,,,
395,11/09/22 06:00:00 午後,25.89,,,,,
396,11/09/22 07:00:00 午後,25.963,,,,,
397,11/09/22 08:00:00 午後,26.524,,,,,
398,11/09/22 09:00:00 午後,26.622,,,,,
399,11/09/22 10:00:00 午後,26.622,,,,,
400,11/09/22 11:00:00 午後,26.451,,,,,
401,11/10/22 12:00:00 午前,26.353,,,,,
402,11/10/22 01:00:00 午前,26.182,,,,,
403,11/10/22 02:00:00 午前,26.256,,,,,
404,11/10/22 03:00:00 午前,26.402,,,,,
405,11/10/22 04:00:00 午前,26.402,,,,,
406,11/10/22 05:00:00 午前,26.207,,,,,
407,11/10/22 06:00:00 午前,26.231,,,,,
408,11/10/22 07:00:00 午前,26.524,,,,,
409,11/10/22 08:00:00 午前,26.72,,,,,
410,11/10/22 09:00:00 午前,26.818,,,,,
411,11/10/22 10:00:00 午前,26.818,,,,,
412,11/10/22 11:00:00 午前,26.744,,,,,
413,11/10/22 12:00:00 午後,26.818,,,,,
414,11/10/22 01:00:00 午後,26.646,,,,,
415,11/10/22 02:00:00 午後,26.524,,,,,
416,11/10/22 03:00:00 午後,26.475,,,,,
417,11/10/22 04:00:00 午後,26.598,,,,,
418,11/10/22 05:00:00 午後,26.426,,,,,
419,11/10/22 06:00:00 午後,26.207,,,,,
420,11/10/22 07:00:00 午後,26.304,,,,,
421,11/10/22 08:00:00 午後,26.671,,,,,
422,11/10/22 09:00:00 午後,26.744,,,,,
423,11/10/22 10:00:00 午後,26.769,,,,,
424,11/10/22 11:00:00 午後,26.769,,,,,
425,11/11/22 12:00:00 午前,26.744,,,,,
426,11/11/22 01:00:00 午前,26.695,,,,,
427,11/11/22 02:00:00 午前,26.622,,,,,
428,11/11/22 03:00:00 午前,26.524,,,,,
429,11/11/22 04:00:00 午前,26.646,,,,,
430,11/11/22 05:00:00 午前,26.646,,,,,
431,11/11/22 06:00:00 午前,26.378,,,,,
432,11/11/22 07:00:00 午前,26.353,,,,,
433,11/11/22 08:00:00 午前,26.646,,,,,
434,11/11/22 09:00:00 午前,26.695,,,,,
435,11/11/22 10:00:00 午前,26.744,,,,,
436,11/11/22 11:00:00 午前,26.695,,,,,
437,11/11/22 12:00:00 午後,26.769,,,,,
438,11/11/22 01:00:00 午後,26.744,,,,,
439,11/11/22 02:00:00 午後,26.744,,,,,
440,11/11/22 03:00:00 午後,26.744,,,,,
441,11/11/22 04:00:00 午後,26.744,,,,,
442,11/11/22 05:00:00 午後,26.671,,,,,
443,11/11/22 06:00:00 午後,26.622,,,,,
444,11/11/22 07:00:00 午後,26.549,,,,,
445,11/11/22 08:00:00 午後,26.573,,,,,
446,11/11/22 09:00:00 午後,26.671,,,,,
447,11/11/22 10:00:00 午後,26.695,,,,,
448,11/11/22 11:00:00 午後,26.72,,,,,
449,11/12/22 12:00:00 午前,26.671,,,,,
450,11/12/22 01:00:00 午前,26.646,,,,,
451,11/12/22 02:00:00 午前,26.646,,,,,
452,11/12/22 03:00:00 午前,26.598,,,,,
453,11/12/22 04:00:00 午前,26.622,,,,,
454,11/12/22 05:00:00 午前,26.622,,,,,
455,11/12/22 06:00:00 午前,26.622,,,,,
456,11/12/22 07:00:00 午前,26.646,,,,,
457,11/12/22 08:00:00 午前,26.598,,,,,
458,11/12/22 09:00:00 午前,26.671,,,,,
459,11/12/22 10:00:00 午前,26.695,,,,,
460,11/12/22 11:00:00 午前,26.769,,,,,
461,11/12/22 12:00:00 午後,26.867,,,,,
462,11/12/22 01:00:00 午後,26.965,,,,,
463,11/12/22 02:00:00 午後,26.989,,,,,
464,11/12/22 03:00:00 午後,27.014,,,,,
465,11/12/22 04:00:00 午後,26.965,,,,,
466,11/12/22 05:00:00 午後,26.867,,,,,
467,11/12/22 06:00:00 午後,26.94,,,,,
468,11/12/22 07:00:00 午後,26.867,,,,,
469,11/12/22 08:00:00 午後,26.965,,,,,
470,11/12/22 09:00:00 午後,26.867,,,,,
471,11/12/22 10:00:00 午後,26.94,,,,,
472,11/12/22 11:00:00 午後,26.989,,,,,
473,11/13/22 12:00:00 午前,26.965,,,,,
474,11/13/22 01:00:00 午前,26.94,,,,,
475,11/13/22 02:00:00 午前,26.891,,,,,
476,11/13/22 03:00:00 午前,26.916,,,,,
477,11/13/22 04:00:00 午前,26.891,,,,,
478,11/13/22 05:00:00 午前,26.916,,,,,
479,11/13/22 06:00:00 午前,26.867,,,,,
480,11/13/22 07:00:00 午前,26.916,,,,,
481,11/13/22 08:00:00 午前,26.769,,,,,
482,11/13/22 09:00:00 午前,26.867,,,,,
483,11/13/22 10:00:00 午前,26.891,,,,,
484,11/13/22 11:00:00 午前,26.916,,,,,
485,11/13/22 12:00:00 午後,26.891,,,,,
486,11/13/22 01:00:00 午後,26.94,,,,,
487,11/13/22 02:00:00 午後,27.014,,,,,
488,11/13/22 03:00:00 午後,27.038,,,,,
489,11/13/22 04:00:00 午後,27.014,,,,,
490,11/13/22 05:00:00 午後,26.989,,,,,
491,11/13/22 06:00:00 午後,26.965,,,,,
492,11/13/22 07:00:00 午後,26.94,,,,,
493,11/13/22 08:00:00 午後,26.916,,,,,
494,11/13/22 09:00:00 午後,26.916,,,,,
495,11/13/22 10:00:00 午後,26.916,,,,,
496,11/13/22 11:00:00 午後,26.842,,,,,
497,11/14/22 12:00:00 午前,26.793,,,,,
498,11/14/22 01:00:00 午前,26.769,,,,,
499,11/14/22 02:00:00 午前,26.793,,,,,
500,11/14/22 03:00:00 午前,26.769,,,,,
501,11/14/22 04:00:00 午前,26.744,,,,,
502,11/14/22 05:00:00 午前,26.671,,,,,
503,11/14/22 06:00:00 午前,26.72,,,,,
504,11/14/22 07:00:00 午前,26.769,,,,,
505,11/14/22 08:00:00 午前,26.744,,,,,
506,11/14/22 09:00:00 午前,26.72,,,,,
507,11/14/22 10:00:00 午前,26.744,,,,,
508,11/14/22 11:00:00 午前,26.744,,,,,
509,11/14/22 12:00:00 午後,26.744,,,,,
510,11/14/22 01:00:00 午後,26.842,,,,,
511,11/14/22 02:00:00 午後,26.867,,,,,
512,11/14/22 03:00:00 午後,26.94,,,,,
513,11/14/22 04:00:00 午後,26.891,,,,,
514,11/14/22 05:00:00 午後,26.867,,,,,
515,11/14/22 06:00:00 午後,26.793,,,,,
516,11/14/22 07:00:00 午後,26.842,,,,,
517,11/14/22 08:00:00 午後,26.818,,,,,
518,11/14/22 09:00:00 午後,26.769,,,,,
519,11/14/22 10:00:00 午後,26.72,,,,,
520,11/14/22 11:00:00 午後,26.72,,,,,
521,11/15/22 12:00:00 午前,26.695,,,,,
522,11/15/22 01:00:00 午前,26.671,,,,,
523,11/15/22 02:00:00 午前,26.622,,,,,
524,11/15/22 03:00:00 午前,26.475,,,,,
