プロット タイトル: site13_spot064_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155712, SEN S/N: 21155712)",カプラー取り外し (LGR S/N: 21155712),カプラー取り付け (LGR S/N: 21155712),ホスト接続 (LGR S/N: 21155712),停止済み (LGR S/N: 21155712),ファイルの終わり (LGR S/N: 21155712)
1,10/23/22 08:00:00 午前,25.768,記録,,,,
2,10/23/22 09:00:00 午前,25.671,,,,,
3,10/23/22 10:00:00 午前,25.72,,,,,
4,10/23/22 11:00:00 午前,25.72,,,,,
5,10/23/22 12:00:00 午後,27.112,,,,,
6,10/23/22 01:00:00 午後,27.112,,,,,
7,10/23/22 02:00:00 午後,27.063,,,,,
8,10/23/22 03:00:00 午後,27.014,,,,,
9,10/23/22 04:00:00 午後,27.014,,,,,
10,10/23/22 05:00:00 午後,27.014,,,,,
11,10/23/22 06:00:00 午後,26.965,,,,,
12,10/23/22 07:00:00 午後,26.867,,,,,
13,10/23/22 08:00:00 午後,26.842,,,,,
14,10/23/22 09:00:00 午後,26.769,,,,,
15,10/23/22 10:00:00 午後,26.109,,,,,
16,10/23/22 11:00:00 午後,26.475,,,,,
17,10/24/22 12:00:00 午前,26.622,,,,,
18,10/24/22 01:00:00 午前,26.622,,,,,
19,10/24/22 02:00:00 午前,26.695,,,,,
20,10/24/22 03:00:00 午前,26.671,,,,,
21,10/24/22 04:00:00 午前,26.769,,,,,
22,10/24/22 05:00:00 午前,26.671,,,,,
23,10/24/22 06:00:00 午前,26.524,,,,,
24,10/24/22 07:00:00 午前,26.402,,,,,
25,10/24/22 08:00:00 午前,26.28,,,,,
26,10/24/22 09:00:00 午前,26.329,,,,,
27,10/24/22 10:00:00 午前,26.451,,,,,
28,10/24/22 11:00:00 午前,26.451,,,,,
29,10/24/22 12:00:00 午後,26.451,,,,,
30,10/24/22 01:00:00 午後,26.549,,,,,
31,10/24/22 02:00:00 午後,26.671,,,,,
32,10/24/22 03:00:00 午後,26.671,,,,,
33,10/24/22 04:00:00 午後,26.622,,,,,
34,10/24/22 05:00:00 午後,26.524,,,,,
35,10/24/22 06:00:00 午後,26.5,,,,,
36,10/24/22 07:00:00 午後,26.353,,,,,
37,10/24/22 08:00:00 午後,26.329,,,,,
38,10/24/22 09:00:00 午後,26.28,,,,,
39,10/24/22 10:00:00 午後,26.353,,,,,
40,10/24/22 11:00:00 午後,26.231,,,,,
41,10/25/22 12:00:00 午前,26.012,,,,,
42,10/25/22 01:00:00 午前,26.158,,,,,
43,10/25/22 02:00:00 午前,26.109,,,,,
44,10/25/22 03:00:00 午前,26.134,,,,,
45,10/25/22 04:00:00 午前,26.207,,,,,
46,10/25/22 05:00:00 午前,26.182,,,,,
47,10/25/22 06:00:00 午前,26.109,,,,,
48,10/25/22 07:00:00 午前,25.866,,,,,
49,10/25/22 08:00:00 午前,25.768,,,,,
50,10/25/22 09:00:00 午前,25.841,,,,,
51,10/25/22 10:00:00 午前,26.061,,,,,
52,10/25/22 11:00:00 午前,25.355,,,,,
53,10/25/22 12:00:00 午後,25.793,,,,,
54,10/25/22 01:00:00 午後,26.109,,,,,
55,10/25/22 02:00:00 午後,26.207,,,,,
56,10/25/22 03:00:00 午後,26.182,,,,,
57,10/25/22 04:00:00 午後,26.182,,,,,
58,10/25/22 05:00:00 午後,26.085,,,,,
59,10/25/22 06:00:00 午後,26.012,,,,,
60,10/25/22 07:00:00 午後,25.744,,,,,
61,10/25/22 08:00:00 午後,25.623,,,,,
62,10/25/22 09:00:00 午後,25.598,,,,,
63,10/25/22 10:00:00 午後,25.72,,,,,
64,10/25/22 11:00:00 午後,25.525,,,,,
65,10/26/22 12:00:00 午前,25.647,,,,,
66,10/26/22 01:00:00 午前,25.671,,,,,
67,10/26/22 02:00:00 午前,25.866,,,,,
68,10/26/22 03:00:00 午前,26.061,,,,,
69,10/26/22 04:00:00 午前,26.012,,,,,
70,10/26/22 05:00:00 午前,25.744,,,,,
71,10/26/22 06:00:00 午前,25.695,,,,,
72,10/26/22 07:00:00 午前,25.647,,,,,
73,10/26/22 08:00:00 午前,25.453,,,,,
74,10/26/22 09:00:00 午前,25.623,,,,,
75,10/26/22 10:00:00 午前,25.574,,,,,
76,10/26/22 11:00:00 午前,24.726,,,,,
77,10/26/22 12:00:00 午後,25.623,,,,,
78,10/26/22 01:00:00 午後,26.304,,,,,
79,10/26/22 02:00:00 午後,26.451,,,,,
80,10/26/22 03:00:00 午後,26.353,,,,,
81,10/26/22 04:00:00 午後,26.231,,,,,
82,10/26/22 05:00:00 午後,26.182,,,,,
83,10/26/22 06:00:00 午後,26.158,,,,,
84,10/26/22 07:00:00 午後,26.085,,,,,
85,10/26/22 08:00:00 午後,25.963,,,,,
86,10/26/22 09:00:00 午後,25.89,,,,,
87,10/26/22 10:00:00 午後,25.72,,,,,
88,10/26/22 11:00:00 午後,25.598,,,,,
89,10/27/22 12:00:00 午前,25.866,,,,,
90,10/27/22 01:00:00 午前,25.817,,,,,
91,10/27/22 02:00:00 午前,25.793,,,,,
