プロット タイトル: site17_spot131_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155733, SEN S/N: 21155733)",カプラー取り外し (LGR S/N: 21155733),カプラー取り付け (LGR S/N: 21155733),ホスト接続 (LGR S/N: 21155733),停止済み (LGR S/N: 21155733),ファイルの終わり (LGR S/N: 21155733)
1,11/08/22 08:00:00 午前,25.671,記録,,,,
2,11/08/22 09:00:00 午前,25.695,,,,,
3,11/08/22 10:00:00 午前,26.646,,,,,
4,11/08/22 11:00:00 午前,27.751,,,,,
5,11/08/22 12:00:00 午後,28.171,,,,,
6,11/08/22 01:00:00 午後,27.235,,,,,
7,11/08/22 02:00:00 午後,27.186,,,,,
8,11/08/22 03:00:00 午後,27.186,,,,,
9,11/08/22 04:00:00 午後,27.186,,,,,
10,11/08/22 05:00:00 午後,27.235,,,,,
11,11/08/22 06:00:00 午後,27.161,,,,,
12,11/08/22 07:00:00 午後,27.136,,,,,
13,11/08/22 08:00:00 午後,27.038,,,,,
14,11/08/22 09:00:00 午後,27.087,,,,,
15,11/08/22 10:00:00 午後,27.087,,,,,
16,11/08/22 11:00:00 午後,27.038,,,,,
17,11/09/22 12:00:00 午前,26.965,,,,,
18,11/09/22 01:00:00 午前,26.965,,,,,
19,11/09/22 02:00:00 午前,26.867,,,,,
20,11/09/22 03:00:00 午前,26.818,,,,,
21,11/09/22 04:00:00 午前,26.769,,,,,
22,11/09/22 05:00:00 午前,26.769,,,,,
23,11/09/22 06:00:00 午前,26.744,,,,,
24,11/09/22 07:00:00 午前,26.769,,,,,
25,11/09/22 08:00:00 午前,26.769,,,,,
26,11/09/22 09:00:00 午前,26.769,,,,,
27,11/09/22 10:00:00 午前,26.842,,,,,
28,11/09/22 11:00:00 午前,26.989,,,,,
29,11/09/22 12:00:00 午後,26.867,,,,,
30,11/09/22 01:00:00 午後,26.744,,,,,
31,11/09/22 02:00:00 午後,26.769,,,,,
32,11/09/22 03:00:00 午後,26.842,,,,,
33,11/09/22 04:00:00 午後,26.916,,,,,
34,11/09/22 05:00:00 午後,26.867,,,,,
35,11/09/22 06:00:00 午後,26.891,,,,,
36,11/09/22 07:00:00 午後,26.891,,,,,
37,11/09/22 08:00:00 午後,26.842,,,,,
38,11/09/22 09:00:00 午後,26.744,,,,,
39,11/09/22 10:00:00 午後,26.744,,,,,
40,11/09/22 11:00:00 午後,26.744,,,,,
41,11/10/22 12:00:00 午前,26.793,,,,,
42,11/10/22 01:00:00 午前,26.842,,,,,
43,11/10/22 02:00:00 午前,26.793,,,,,
44,11/10/22 03:00:00 午前,26.989,,,,,
45,11/10/22 04:00:00 午前,27.038,,,,,
46,11/10/22 05:00:00 午前,27.087,,,,,
47,11/10/22 06:00:00 午前,27.014,,,,,
48,11/10/22 07:00:00 午前,27.063,,,,,
49,11/10/22 08:00:00 午前,27.038,,,,,
50,11/10/22 09:00:00 午前,26.94,,,,,
51,11/10/22 10:00:00 午前,27.063,,,,,
52,11/10/22 11:00:00 午前,27.087,,,,,
53,11/10/22 12:00:00 午後,27.161,,,,,
54,11/10/22 01:00:00 午後,27.161,,,,,
55,11/10/22 02:00:00 午後,27.136,,,,,
56,11/10/22 03:00:00 午後,27.136,,,,,
57,11/10/22 04:00:00 午後,27.186,,,,,
58,11/10/22 05:00:00 午後,27.186,,,,,
59,11/10/22 06:00:00 午後,27.087,,,,,
60,11/10/22 07:00:00 午後,27.136,,,,,
61,11/10/22 08:00:00 午後,27.136,,,,,
62,11/10/22 09:00:00 午後,27.136,,,,,
63,11/10/22 10:00:00 午後,27.063,,,,,
64,11/10/22 11:00:00 午後,27.087,,,,,
65,11/11/22 12:00:00 午前,27.038,,,,,
66,11/11/22 01:00:00 午前,26.989,,,,,
67,11/11/22 02:00:00 午前,26.965,,,,,
68,11/11/22 03:00:00 午前,27.014,,,,,
