プロット タイトル: site10_spot003_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054326, SEN S/N: 20054326)",カプラー取り外し (LGR S/N: 20054326),カプラー取り付け (LGR S/N: 20054326),ホスト接続 (LGR S/N: 20054326),停止済み (LGR S/N: 20054326),ファイルの終わり (LGR S/N: 20054326)
1,10/16/21 09:00:00 午前,29.815,記録,,,,
2,10/16/21 10:00:00 午前,30.217,,,,,
3,10/16/21 11:00:00 午前,31.077,,,,,
4,10/16/21 12:00:00 午後,29.265,,,,,
5,10/16/21 01:00:00 午後,29.14,,,,,
6,10/16/21 02:00:00 午後,29.265,,,,,
7,10/16/21 03:00:00 午後,29.315,,,,,
8,10/16/21 04:00:00 午後,29.315,,,,,
9,10/16/21 05:00:00 午後,29.215,,,,,
10,10/16/21 06:00:00 午後,29.09,,,,,
11,10/16/21 07:00:00 午後,29.065,,,,,
12,10/16/21 08:00:00 午後,29.115,,,,,
13,10/16/21 09:00:00 午後,29.14,,,,,
14,10/16/21 10:00:00 午後,29.165,,,,,
15,10/16/21 11:00:00 午後,29.115,,,,,
16,10/17/21 12:00:00 午前,29.115,,,,,
17,10/17/21 01:00:00 午前,28.916,,,,,
18,10/17/21 02:00:00 午前,28.493,,,,,
19,10/17/21 03:00:00 午前,28.518,,,,,
20,10/17/21 04:00:00 午前,28.593,,,,,
21,10/17/21 05:00:00 午前,28.667,,,,,
22,10/17/21 06:00:00 午前,28.791,,,,,
23,10/17/21 07:00:00 午前,28.742,,,,,
24,10/17/21 08:00:00 午前,28.866,,,,,
25,10/17/21 09:00:00 午前,28.965,,,,,
26,10/17/21 10:00:00 午前,28.916,,,,,
27,10/17/21 11:00:00 午前,28.891,,,,,
28,10/17/21 12:00:00 午後,28.866,,,,,
29,10/17/21 01:00:00 午後,28.841,,,,,
30,10/17/21 02:00:00 午後,28.816,,,,,
31,10/17/21 03:00:00 午後,28.766,,,,,
32,10/17/21 04:00:00 午後,28.742,,,,,
33,10/17/21 05:00:00 午後,28.617,,,,,
34,10/17/21 06:00:00 午後,28.444,,,,,
35,10/17/21 07:00:00 午後,28.419,,,,,
36,10/17/21 08:00:00 午後,28.493,,,,,
37,10/17/21 09:00:00 午後,28.543,,,,,
