プロット タイトル: site22_spot001_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20481320, SEN S/N: 20481320)",カプラー取り外し (LGR S/N: 20481320),カプラー取り付け (LGR S/N: 20481320),ホスト接続 (LGR S/N: 20481320),停止済み (LGR S/N: 20481320),ファイルの終わり (LGR S/N: 20481320)
1,10/15/19 08:00:00 午前,18.604,記録,,,,
2,10/15/19 09:00:00 午前,18.628,,,,,
3,10/15/19 10:00:00 午前,19.77,,,,,
4,10/15/19 11:00:00 午前,23.088,,,,,
5,10/15/19 12:00:00 午後,23.088,,,,,
6,10/15/19 01:00:00 午後,23.088,,,,,
7,10/15/19 02:00:00 午後,23.112,,,,,
8,10/15/19 03:00:00 午後,23.088,,,,,
9,10/15/19 04:00:00 午後,23.064,,,,,
10,10/15/19 05:00:00 午後,23.064,,,,,
11,10/15/19 06:00:00 午後,23.04,,,,,
12,10/15/19 07:00:00 午後,23.016,,,,,
13,10/15/19 08:00:00 午後,22.992,,,,,
14,10/15/19 09:00:00 午後,22.968,,,,,
15,10/15/19 10:00:00 午後,22.92,,,,,
16,10/15/19 11:00:00 午後,22.872,,,,,
17,10/16/19 12:00:00 午前,22.848,,,,,
18,10/16/19 01:00:00 午前,22.824,,,,,
19,10/16/19 02:00:00 午前,22.8,,,,,
20,10/16/19 03:00:00 午前,22.729,,,,,
21,10/16/19 04:00:00 午前,22.705,,,,,
22,10/16/19 05:00:00 午前,22.657,,,,,
23,10/16/19 06:00:00 午前,22.681,,,,,
24,10/16/19 07:00:00 午前,22.729,,,,,
25,10/16/19 08:00:00 午前,22.705,,,,,
26,10/16/19 09:00:00 午前,22.776,,,,,
27,10/16/19 10:00:00 午前,22.848,,,,,
28,10/16/19 11:00:00 午前,22.92,,,,,
29,10/16/19 12:00:00 午後,22.968,,,,,
30,10/16/19 01:00:00 午後,23.016,,,,,
31,10/16/19 02:00:00 午後,22.968,,,,,
32,10/16/19 03:00:00 午後,22.968,,,,,
33,10/16/19 04:00:00 午後,22.92,,,,,
34,10/16/19 05:00:00 午後,22.896,,,,,
35,10/16/19 06:00:00 午後,22.872,,,,,
36,10/16/19 07:00:00 午後,22.848,,,,,
37,10/16/19 08:00:00 午後,22.824,,,,,
38,10/16/19 09:00:00 午後,22.753,,,,,
39,10/16/19 10:00:00 午後,22.729,,,,,
40,10/16/19 11:00:00 午後,22.705,,,,,
41,10/17/19 12:00:00 午前,22.729,,,,,
42,10/17/19 01:00:00 午前,22.705,,,,,
43,10/17/19 02:00:00 午前,22.681,,,,,
44,10/17/19 03:00:00 午前,22.681,,,,,
45,10/17/19 04:00:00 午前,22.705,,,,,
46,10/17/19 05:00:00 午前,22.681,,,,,
47,10/17/19 06:00:00 午前,22.657,,,,,
48,10/17/19 07:00:00 午前,22.561,,,,,
49,10/17/19 08:00:00 午前,22.729,,,,,
50,10/17/19 09:00:00 午前,22.753,,,,,
51,10/17/19 10:00:00 午前,22.8,,,,,
52,10/17/19 11:00:00 午前,22.824,,,,,
53,10/17/19 12:00:00 午後,22.872,,,,,
54,10/17/19 01:00:00 午後,22.872,,,,,
55,10/17/19 02:00:00 午後,22.896,,,,,
56,10/17/19 03:00:00 午後,22.92,,,,,
57,10/17/19 04:00:00 午後,22.944,,,,,
58,10/17/19 05:00:00 午後,22.944,,,,,
59,10/17/19 06:00:00 午後,22.92,,,,,
60,10/17/19 07:00:00 午後,22.92,,,,,
61,10/17/19 08:00:00 午後,22.92,,,,,
62,10/17/19 09:00:00 午後,22.92,,,,,
63,10/17/19 10:00:00 午後,22.92,,,,,
64,10/17/19 11:00:00 午後,22.872,,,,,
65,10/18/19 12:00:00 午前,22.824,,,,,
66,10/18/19 01:00:00 午前,22.824,,,,,
67,10/18/19 02:00:00 午前,22.824,,,,,
68,10/18/19 03:00:00 午前,22.753,,,,,
69,10/18/19 04:00:00 午前,22.848,,,,,
70,10/18/19 05:00:00 午前,22.872,,,,,
71,10/18/19 06:00:00 午前,22.848,,,,,
72,10/18/19 07:00:00 午前,22.896,,,,,
73,10/18/19 08:00:00 午前,22.896,,,,,
74,10/18/19 09:00:00 午前,22.944,,,,,
75,10/18/19 10:00:00 午前,22.944,,,,,
76,10/18/19 11:00:00 午前,22.968,,,,,
77,10/18/19 12:00:00 午後,22.968,,,,,
78,10/18/19 01:00:00 午後,23.136,,,,,
79,10/18/19 02:00:00 午後,23.328,,,,,
80,10/18/19 03:00:00 午後,23.328,,,,,
81,10/18/19 04:00:00 午後,23.328,,,,,
82,10/18/19 05:00:00 午後,23.304,,,,,
83,10/18/19 06:00:00 午後,23.304,,,,,
84,10/18/19 07:00:00 午後,23.304,,,,,
85,10/18/19 08:00:00 午後,23.304,,,,,
86,10/18/19 09:00:00 午後,23.304,,,,,
87,10/18/19 10:00:00 午後,23.304,,,,,
88,10/18/19 11:00:00 午後,23.232,,,,,
89,10/19/19 12:00:00 午前,23.28,,,,,
90,10/19/19 01:00:00 午前,23.376,,,,,
91,10/19/19 02:00:00 午前,23.545,,,,,
92,10/19/19 03:00:00 午前,23.448,,,,,
93,10/19/19 04:00:00 午前,23.424,,,,,
94,10/19/19 05:00:00 午前,23.472,,,,,
95,10/19/19 06:00:00 午前,23.665,,,,,
96,10/19/19 07:00:00 午前,23.809,,,,,
97,10/19/19 08:00:00 午前,23.954,,,,,
98,10/19/19 09:00:00 午前,23.978,,,,,
99,10/19/19 10:00:00 午前,24.098,,,,,
100,10/19/19 11:00:00 午前,24.122,,,,,
101,10/19/19 12:00:00 午後,24.026,,,,,
102,10/19/19 01:00:00 午後,23.881,,,,,
103,10/19/19 02:00:00 午後,23.881,,,,,
104,10/19/19 03:00:00 午後,23.833,,,,,
105,10/19/19 04:00:00 午後,24.122,,,,,
106,10/19/19 05:00:00 午後,24.195,,,,,
107,10/19/19 06:00:00 午後,24.171,,,,,
108,10/19/19 07:00:00 午後,24.098,,,,,
109,10/19/19 08:00:00 午後,24.002,,,,,
110,10/19/19 09:00:00 午後,23.978,,,,,
111,10/19/19 10:00:00 午後,23.905,,,,,
112,10/19/19 11:00:00 午後,23.857,,,,,
113,10/20/19 12:00:00 午前,23.833,,,,,
114,10/20/19 01:00:00 午前,23.833,,,,,
115,10/20/19 02:00:00 午前,23.761,,,,,
116,10/20/19 03:00:00 午前,23.761,,,,,
117,10/20/19 04:00:00 午前,23.809,,,,,
118,10/20/19 05:00:00 午前,23.785,,,,,
119,10/20/19 06:00:00 午前,23.785,,,,,
120,10/20/19 07:00:00 午前,23.737,,,,,
121,10/20/19 08:00:00 午前,23.737,,,,,
122,10/20/19 09:00:00 午前,23.785,,,,,
123,10/20/19 10:00:00 午前,23.881,,,,,
124,10/20/19 11:00:00 午前,23.978,,,,,
125,10/20/19 12:00:00 午後,23.978,,,,,
126,10/20/19 01:00:00 午後,23.954,,,,,
127,10/20/19 02:00:00 午後,24.002,,,,,
128,10/20/19 03:00:00 午後,23.978,,,,,
129,10/20/19 04:00:00 午後,23.954,,,,,
130,10/20/19 05:00:00 午後,23.93,,,,,
131,10/20/19 06:00:00 午後,23.93,,,,,
132,10/20/19 07:00:00 午後,23.93,,,,,
133,10/20/19 08:00:00 午後,23.93,,,,,
134,10/20/19 09:00:00 午後,23.905,,,,,
135,10/20/19 10:00:00 午後,23.93,,,,,
136,10/20/19 11:00:00 午後,23.905,,,,,
137,10/21/19 12:00:00 午前,23.881,,,,,
138,10/21/19 01:00:00 午前,23.905,,,,,
139,10/21/19 02:00:00 午前,23.93,,,,,
140,10/21/19 03:00:00 午前,23.881,,,,,
141,10/21/19 04:00:00 午前,23.857,,,,,
142,10/21/19 05:00:00 午前,23.713,,,,,
143,10/21/19 06:00:00 午前,23.689,,,,,
144,10/21/19 07:00:00 午前,23.689,,,,,
145,10/21/19 08:00:00 午前,23.713,,,,,
146,10/21/19 09:00:00 午前,23.713,,,,,
147,10/21/19 10:00:00 午前,23.785,,,,,
148,10/21/19 11:00:00 午前,23.833,,,,,
149,10/21/19 12:00:00 午後,23.857,,,,,
150,10/21/19 01:00:00 午後,23.857,,,,,
151,10/21/19 02:00:00 午後,23.93,,,,,
152,10/21/19 03:00:00 午後,24.074,,,,,
153,10/21/19 04:00:00 午後,24.002,,,,,
154,10/21/19 05:00:00 午後,23.881,,,,,
155,10/21/19 06:00:00 午後,23.905,,,,,
156,10/21/19 07:00:00 午後,23.833,,,,,
157,10/21/19 08:00:00 午後,23.809,,,,,
158,10/21/19 09:00:00 午後,23.761,,,,,
159,10/21/19 10:00:00 午後,23.737,,,,,
160,10/21/19 11:00:00 午後,23.665,,,,,
