プロット タイトル: site09_spot005_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291286, SEN S/N: 20291286)",カプラー取り外し (LGR S/N: 20291286),カプラー取り付け (LGR S/N: 20291286),ホスト接続 (LGR S/N: 20291286),停止済み (LGR S/N: 20291286),ファイルの終わり (LGR S/N: 20291286)
1,12/29/21 10:00:00 午前,22.681,記録,,,,
2,12/29/21 11:00:00 午前,23.593,,,,,
3,12/29/21 12:00:00 午後,23.641,,,,,
4,12/29/21 01:00:00 午後,23.737,,,,,
5,12/29/21 02:00:00 午後,23.136,,,,,
6,12/29/21 03:00:00 午後,23.569,,,,,
7,12/29/21 04:00:00 午後,23.689,,,,,
8,12/29/21 05:00:00 午後,23.785,,,,,
9,12/29/21 06:00:00 午後,23.833,,,,,
10,12/29/21 07:00:00 午後,23.93,,,,,
11,12/29/21 08:00:00 午後,23.978,,,,,
12,12/29/21 09:00:00 午後,23.93,,,,,
13,12/29/21 10:00:00 午後,23.93,,,,,
14,12/29/21 11:00:00 午後,23.905,,,,,
15,12/30/21 12:00:00 午前,23.881,,,,,
16,12/30/21 01:00:00 午前,23.833,,,,,
17,12/30/21 02:00:00 午前,23.761,,,,,
18,12/30/21 03:00:00 午前,23.665,,,,,
19,12/30/21 04:00:00 午前,23.593,,,,,
20,12/30/21 05:00:00 午前,23.545,,,,,
21,12/30/21 06:00:00 午前,23.448,,,,,
22,12/30/21 07:00:00 午前,23.328,,,,,
23,12/30/21 08:00:00 午前,23.184,,,,,
24,12/30/21 09:00:00 午前,23.232,,,,,
25,12/30/21 10:00:00 午前,23.4,,,,,
26,12/30/21 11:00:00 午前,23.472,,,,,
27,12/30/21 12:00:00 午後,23.4,,,,,
28,12/30/21 01:00:00 午後,23.328,,,,,
29,12/30/21 02:00:00 午後,23.232,,,,,
30,12/30/21 03:00:00 午後,23.184,,,,,
31,12/30/21 04:00:00 午後,23.112,,,,,
32,12/30/21 05:00:00 午後,23.088,,,,,
33,12/30/21 06:00:00 午後,23.04,,,,,
34,12/30/21 07:00:00 午後,22.92,,,,,
35,12/30/21 08:00:00 午後,22.944,,,,,
36,12/30/21 09:00:00 午後,22.92,,,,,
37,12/30/21 10:00:00 午後,23.256,,,,,
38,12/30/21 11:00:00 午後,23.376,,,,,
39,12/31/21 12:00:00 午前,23.424,,,,,
40,12/31/21 01:00:00 午前,23.376,,,,,
41,12/31/21 02:00:00 午前,23.184,,,,,
42,12/31/21 03:00:00 午前,23.064,,,,,
43,12/31/21 04:00:00 午前,23.112,,,,,
44,12/31/21 05:00:00 午前,23.064,,,,,
45,12/31/21 06:00:00 午前,23.064,,,,,
46,12/31/21 07:00:00 午前,23.064,,,,,
47,12/31/21 08:00:00 午前,23.064,,,,,
48,12/31/21 09:00:00 午前,22.968,,,,,
49,12/31/21 10:00:00 午前,23.328,,,,,
50,12/31/21 11:00:00 午前,23.472,,,,,
51,12/31/21 12:00:00 午後,23.521,,,,,
52,12/31/21 01:00:00 午後,23.497,,,,,
53,12/31/21 02:00:00 午後,23.328,,,,,
54,12/31/21 03:00:00 午後,23.352,,,,,
55,12/31/21 04:00:00 午後,23.28,,,,,
56,12/31/21 05:00:00 午後,23.208,,,,,
57,12/31/21 06:00:00 午後,23.16,,,,,
58,12/31/21 07:00:00 午後,23.136,,,,,
59,12/31/21 08:00:00 午後,23.064,,,,,
60,12/31/21 09:00:00 午後,23.184,,,,,
61,12/31/21 10:00:00 午後,23.472,,,,,
62,12/31/21 11:00:00 午後,23.497,,,,,
63,01/01/22 12:00:00 午前,23.472,,,,,
64,01/01/22 01:00:00 午前,23.376,,,,,
65,01/01/22 02:00:00 午前,23.328,,,,,
66,01/01/22 03:00:00 午前,23.304,,,,,
67,01/01/22 04:00:00 午前,23.208,,,,,
68,01/01/22 05:00:00 午前,23.16,,,,,
69,01/01/22 06:00:00 午前,23.088,,,,,
70,01/01/22 07:00:00 午前,22.992,,,,,
71,01/01/22 08:00:00 午前,22.824,,,,,
72,01/01/22 09:00:00 午前,22.753,,,,,
73,01/01/22 10:00:00 午前,22.729,,,,,
74,01/01/22 11:00:00 午前,23.04,,,,,
75,01/01/22 12:00:00 午後,23.497,,,,,
76,01/01/22 01:00:00 午後,23.593,,,,,
77,01/01/22 02:00:00 午後,23.545,,,,,
78,01/01/22 03:00:00 午後,23.088,,,,,
79,01/01/22 04:00:00 午後,23.016,,,,,
80,01/01/22 05:00:00 午後,22.896,,,,,
81,01/01/22 06:00:00 午後,22.681,,,,,
82,01/01/22 07:00:00 午後,22.561,,,,,
83,01/01/22 08:00:00 午後,22.561,,,,,
84,01/01/22 09:00:00 午後,22.585,,,,,
85,01/01/22 10:00:00 午後,22.561,,,,,
86,01/01/22 11:00:00 午後,23.352,,,,,
87,01/02/22 12:00:00 午前,23.4,,,,,
88,01/02/22 01:00:00 午前,23.376,,,,,
89,01/02/22 02:00:00 午前,23.328,,,,,
90,01/02/22 03:00:00 午前,23.328,,,,,
91,01/02/22 04:00:00 午前,23.424,,,,,
92,01/02/22 05:00:00 午前,23.304,,,,,
93,01/02/22 06:00:00 午前,23.088,,,,,
94,01/02/22 07:00:00 午前,22.848,,,,,
95,01/02/22 08:00:00 午前,22.633,,,,,
96,01/02/22 09:00:00 午前,22.537,,,,,
97,01/02/22 10:00:00 午前,22.681,,,,,
98,01/02/22 11:00:00 午前,23.232,,,,,
99,01/02/22 12:00:00 午後,23.833,,,,,
100,01/02/22 01:00:00 午後,23.881,,,,,
101,01/02/22 02:00:00 午後,23.737,,,,,
102,01/02/22 03:00:00 午後,23.689,,,,,
103,01/02/22 04:00:00 午後,23.665,,,,,
104,01/02/22 05:00:00 午後,23.497,,,,,
105,01/02/22 06:00:00 午後,23.376,,,,,
106,01/02/22 07:00:00 午後,23.208,,,,,
107,01/02/22 08:00:00 午後,23.088,,,,,
108,01/02/22 09:00:00 午後,22.968,,,,,
109,01/02/22 10:00:00 午後,22.896,,,,,
110,01/02/22 11:00:00 午後,23.16,,,,,
111,01/03/22 12:00:00 午前,23.16,,,,,
112,01/03/22 01:00:00 午前,23.16,,,,,
113,01/03/22 02:00:00 午前,23.16,,,,,
114,01/03/22 03:00:00 午前,23.16,,,,,
115,01/03/22 04:00:00 午前,23.16,,,,,
116,01/03/22 05:00:00 午前,23.064,,,,,
117,01/03/22 06:00:00 午前,22.992,,,,,
118,01/03/22 07:00:00 午前,22.633,,,,,
119,01/03/22 08:00:00 午前,22.489,,,,,
120,01/03/22 09:00:00 午前,22.561,,,,,
121,01/03/22 10:00:00 午前,22.561,,,,,
122,01/03/22 11:00:00 午前,22.657,,,,,
123,01/03/22 12:00:00 午後,22.681,,,,,
124,01/03/22 01:00:00 午後,23.28,,,,,
125,01/03/22 02:00:00 午後,23.545,,,,,
126,01/03/22 03:00:00 午後,23.545,,,,,
127,01/03/22 04:00:00 午後,23.16,,,,,
128,01/03/22 05:00:00 午後,23.208,,,,,
129,01/03/22 06:00:00 午後,23.088,,,,,
130,01/03/22 07:00:00 午後,22.968,,,,,
131,01/03/22 08:00:00 午後,22.824,,,,,
132,01/03/22 09:00:00 午後,22.776,,,,,
133,01/03/22 10:00:00 午後,22.753,,,,,
134,01/03/22 11:00:00 午後,22.729,,,,,
135,01/04/22 12:00:00 午前,23.256,,,,,
136,01/04/22 01:00:00 午前,23.304,,,,,
137,01/04/22 02:00:00 午前,23.28,,,,,
138,01/04/22 03:00:00 午前,23.328,,,,,
139,01/04/22 04:00:00 午前,23.304,,,,,
140,01/04/22 05:00:00 午前,23.232,,,,,
141,01/04/22 06:00:00 午前,23.184,,,,,
142,01/04/22 07:00:00 午前,23.064,,,,,
143,01/04/22 08:00:00 午前,22.8,,,,,
144,01/04/22 09:00:00 午前,22.633,,,,,
145,01/04/22 10:00:00 午前,22.561,,,,,
146,01/04/22 11:00:00 午前,22.513,,,,,
147,01/04/22 12:00:00 午後,22.441,,,,,
148,01/04/22 01:00:00 午後,22.585,,,,,
149,01/04/22 02:00:00 午後,23.593,,,,,
150,01/04/22 03:00:00 午後,23.785,,,,,
151,01/04/22 04:00:00 午後,23.617,,,,,
152,01/04/22 05:00:00 午後,23.016,,,,,
153,01/04/22 06:00:00 午後,22.824,,,,,
154,01/04/22 07:00:00 午後,22.705,,,,,
155,01/04/22 08:00:00 午後,22.633,,,,,
156,01/04/22 09:00:00 午後,22.513,,,,,
157,01/04/22 10:00:00 午後,22.489,,,,,
158,01/04/22 11:00:00 午後,22.633,,,,,
159,01/05/22 12:00:00 午前,22.609,,,,,
160,01/05/22 01:00:00 午前,23.232,,,,,
161,01/05/22 02:00:00 午前,23.448,,,,,
162,01/05/22 03:00:00 午前,23.424,,,,,
163,01/05/22 04:00:00 午前,23.617,,,,,
164,01/05/22 05:00:00 午前,23.641,,,,,
165,01/05/22 06:00:00 午前,23.689,,,,,
166,01/05/22 07:00:00 午前,23.545,,,,,
167,01/05/22 08:00:00 午前,23.088,,,,,
168,01/05/22 09:00:00 午前,22.776,,,,,
169,01/05/22 10:00:00 午前,22.633,,,,,
170,01/05/22 11:00:00 午前,22.561,,,,,
171,01/05/22 12:00:00 午後,22.609,,,,,
172,01/05/22 01:00:00 午後,22.561,,,,,
173,01/05/22 02:00:00 午後,22.8,,,,,
174,01/05/22 03:00:00 午後,23.304,,,,,
175,01/05/22 04:00:00 午後,23.785,,,,,
176,01/05/22 05:00:00 午後,23.16,,,,,
177,01/05/22 06:00:00 午後,23.016,,,,,
178,01/05/22 07:00:00 午後,22.753,,,,,
179,01/05/22 08:00:00 午後,22.633,,,,,
180,01/05/22 09:00:00 午後,22.489,,,,,
181,01/05/22 10:00:00 午後,22.393,,,,,
182,01/05/22 11:00:00 午後,22.393,,,,,
183,01/06/22 12:00:00 午前,22.393,,,,,
184,01/06/22 01:00:00 午前,23.857,,,,,
185,01/06/22 02:00:00 午前,23.954,,,,,
186,01/06/22 03:00:00 午前,23.809,,,,,
187,01/06/22 04:00:00 午前,23.954,,,,,
188,01/06/22 05:00:00 午前,24.098,,,,,
189,01/06/22 06:00:00 午前,24.098,,,,,
190,01/06/22 07:00:00 午前,24.002,,,,,
191,01/06/22 08:00:00 午前,23.689,,,,,
192,01/06/22 09:00:00 午前,23.521,,,,,
193,01/06/22 10:00:00 午前,23.232,,,,,
194,01/06/22 11:00:00 午前,22.896,,,,,
195,01/06/22 12:00:00 午後,22.776,,,,,
196,01/06/22 01:00:00 午後,23.497,,,,,
197,01/06/22 02:00:00 午後,23.954,,,,,
198,01/06/22 03:00:00 午後,23.857,,,,,
199,01/06/22 04:00:00 午後,23.713,,,,,
200,01/06/22 05:00:00 午後,23.641,,,,,
201,01/06/22 06:00:00 午後,23.593,,,,,
202,01/06/22 07:00:00 午後,23.448,,,,,
203,01/06/22 08:00:00 午後,23.376,,,,,
204,01/06/22 09:00:00 午後,23.208,,,,,
205,01/06/22 10:00:00 午後,23.112,,,,,
206,01/06/22 11:00:00 午後,22.944,,,,,
207,01/07/22 12:00:00 午前,22.872,,,,,
208,01/07/22 01:00:00 午前,22.776,,,,,
209,01/07/22 02:00:00 午前,22.92,,,,,
210,01/07/22 03:00:00 午前,23.184,,,,,
211,01/07/22 04:00:00 午前,23.448,,,,,
212,01/07/22 05:00:00 午前,23.497,,,,,
213,01/07/22 06:00:00 午前,23.472,,,,,
214,01/07/22 07:00:00 午前,23.448,,,,,
215,01/07/22 08:00:00 午前,23.448,,,,,
216,01/07/22 09:00:00 午前,23.352,,,,,
217,01/07/22 10:00:00 午前,23.136,,,,,
218,01/07/22 11:00:00 午前,22.92,,,,,
219,01/07/22 12:00:00 午後,22.848,,,,,
220,01/07/22 01:00:00 午後,22.872,,,,,
221,01/07/22 02:00:00 午後,22.8,,,,,
222,01/07/22 03:00:00 午後,23.352,,,,,
223,01/07/22 04:00:00 午後,23.665,,,,,
224,01/07/22 05:00:00 午後,23.737,,,,,
225,01/07/22 06:00:00 午後,23.665,,,,,
226,01/07/22 07:00:00 午後,23.593,,,,,
227,01/07/22 08:00:00 午後,23.28,,,,,
228,01/07/22 09:00:00 午後,23.088,,,,,
229,01/07/22 10:00:00 午後,23.04,,,,,
230,01/07/22 11:00:00 午後,23.112,,,,,
231,01/08/22 12:00:00 午前,23.016,,,,,
232,01/08/22 01:00:00 午前,23.016,,,,,
233,01/08/22 02:00:00 午前,23.472,,,,,
234,01/08/22 03:00:00 午前,23.665,,,,,
235,01/08/22 04:00:00 午前,23.641,,,,,
236,01/08/22 05:00:00 午前,23.641,,,,,
237,01/08/22 06:00:00 午前,23.617,,,,,
238,01/08/22 07:00:00 午前,23.569,,,,,
239,01/08/22 08:00:00 午前,23.545,,,,,
240,01/08/22 09:00:00 午前,23.472,,,,,
241,01/08/22 10:00:00 午前,23.328,,,,,
242,01/08/22 11:00:00 午前,23.16,,,,,
243,01/08/22 12:00:00 午後,22.992,,,,,
244,01/08/22 01:00:00 午後,22.896,,,,,
245,01/08/22 02:00:00 午後,22.753,,,,,
246,01/08/22 03:00:00 午後,22.681,,,,,
247,01/08/22 04:00:00 午後,22.753,,,,,
248,01/08/22 05:00:00 午後,22.705,,,,,
249,01/08/22 06:00:00 午後,22.872,,,,,
250,01/08/22 07:00:00 午後,22.872,,,,,
251,01/08/22 08:00:00 午後,22.8,,,,,
252,01/08/22 09:00:00 午後,22.896,,,,,
253,01/08/22 10:00:00 午後,22.944,,,,,
254,01/08/22 11:00:00 午後,22.92,,,,,
255,01/09/22 12:00:00 午前,22.896,,,,,
256,01/09/22 01:00:00 午前,22.872,,,,,
257,01/09/22 02:00:00 午前,22.896,,,,,
258,01/09/22 03:00:00 午前,22.968,,,,,
259,01/09/22 04:00:00 午前,23.04,,,,,
260,01/09/22 05:00:00 午前,23.304,,,,,
261,01/09/22 06:00:00 午前,23.304,,,,,
262,01/09/22 07:00:00 午前,23.352,,,,,
263,01/09/22 08:00:00 午前,23.352,,,,,
264,01/09/22 09:00:00 午前,23.328,,,,,
265,01/09/22 10:00:00 午前,23.184,,,,,
266,01/09/22 11:00:00 午前,23.28,,,,,
267,01/09/22 12:00:00 午後,23.184,,,,,
268,01/09/22 01:00:00 午後,23.136,,,,,
269,01/09/22 02:00:00 午後,23.088,,,,,
270,01/09/22 03:00:00 午後,23.088,,,,,
271,01/09/22 04:00:00 午後,23.304,,,,,
272,01/09/22 05:00:00 午後,23.448,,,,,
273,01/09/22 06:00:00 午後,23.352,,,,,
274,01/09/22 07:00:00 午後,23.28,,,,,
275,01/09/22 08:00:00 午後,23.232,,,,,
276,01/09/22 09:00:00 午後,23.184,,,,,
277,01/09/22 10:00:00 午後,23.136,,,,,
278,01/09/22 11:00:00 午後,23.112,,,,,
279,01/10/22 12:00:00 午前,23.04,,,,,
280,01/10/22 01:00:00 午前,22.968,,,,,
281,01/10/22 02:00:00 午前,22.944,,,,,
282,01/10/22 03:00:00 午前,22.92,,,,,
283,01/10/22 04:00:00 午前,22.848,,,,,
284,01/10/22 05:00:00 午前,23.184,,,,,
285,01/10/22 06:00:00 午前,23.232,,,,,
286,01/10/22 07:00:00 午前,23.28,,,,,
