プロット タイトル: site21_spot013_2020,,,,
番号,年/月/日,時間,午前/午後,水温データ
"71	",2019/12/10,8:00:00,"午前	",19.46
"72	",2019/12/10,9:00:00,"午前	",19.484
"73	",2019/12/10,10:00:00,"午前	",19.484
"74	",2019/12/10,11:00:00,"午前	",19.532
"75	",2019/12/10,12:00:00,"午後	",19.555
"76	",2019/12/10,1:00:00,"午後	",19.579
"77	",2019/12/10,2:00:00,"午後	",19.627
"78	",2019/12/10,3:00:00,"午後	",19.674
"79	",2019/12/10,4:00:00,"午後	",19.698
"80	",2019/12/10,5:00:00,"午後	",19.651
"81	",2019/12/10,6:00:00,"午後	",19.722
"82	",2019/12/10,7:00:00,"午後	",19.746
"83	",2019/12/10,8:00:00,"午後	",19.746
"84	",2019/12/10,9:00:00,"午後	",19.793
"85	",2019/12/10,10:00:00,"午後	",19.77
"86	",2019/12/10,11:00:00,"午後	",19.698
"87	",2019/12/11,12:00:00,"午前	",19.674
"88	",2019/12/11,1:00:00,"午前	",19.674
"89	",2019/12/11,2:00:00,"午前	",19.651
"90	",2019/12/11,3:00:00,"午前	",19.651
"91	",2019/12/11,4:00:00,"午前	",19.651
"92	",2019/12/11,5:00:00,"午前	",19.436
"93	",2019/12/11,6:00:00,"午前	",19.484
"94	",2019/12/11,7:00:00,"午前	",19.555
"95	",2019/12/11,8:00:00,"午前	",19.508
"96	",2019/12/11,9:00:00,"午前	",19.508
"97	",2019/12/11,10:00:00,"午前	",19.46
"98	",2019/12/11,11:00:00,"午前	",19.46
"99	",2019/12/11,12:00:00,"午後	",19.532
"100	",2019/12/11,1:00:00,"午後	",19.532
"101	",2019/12/11,2:00:00,"午後	",19.627
"102	",2019/12/11,3:00:00,"午後	",19.722
"103	",2019/12/11,4:00:00,"午後	",19.793
"104	",2019/12/11,5:00:00,"午後	",19.888
"105	",2019/12/11,6:00:00,"午後	",19.793
"106	",2019/12/11,7:00:00,"午後	",19.841
"107	",2019/12/11,8:00:00,"午後	",19.865
"108	",2019/12/11,9:00:00,"午後	",19.841
"109	",2019/12/11,10:00:00,"午後	",19.674
"110	",2019/12/11,11:00:00,"午後	",19.627
"111	",2019/12/12,12:00:00,"午前	",19.674
"112	",2019/12/12,1:00:00,"午前	",19.674
"113	",2019/12/12,2:00:00,"午前	",19.484
"114	",2019/12/12,3:00:00,"午前	",19.484
"115	",2019/12/12,4:00:00,"午前	",19.46
"116	",2019/12/12,5:00:00,"午前	",19.413
"117	",2019/12/12,6:00:00,"午前	",19.389
"118	",2019/12/12,7:00:00,"午前	",19.341
"119	",2019/12/12,8:00:00,"午前	",19.318
"120	",2019/12/12,9:00:00,"午前	",19.341
"121	",2019/12/12,10:00:00,"午前	",19.27
"122	",2019/12/12,11:00:00,"午前	",19.222
"123	",2019/12/12,12:00:00,"午後	",19.603
"124	",2019/12/12,1:00:00,"午後	",19.746
"125	",2019/12/12,2:00:00,"午後	",19.793
"126	",2019/12/12,3:00:00,"午後	",19.722
"127	",2019/12/12,4:00:00,"午後	",19.698
"128	",2019/12/12,5:00:00,"午後	",19.627
"129	",2019/12/12,6:00:00,"午後	",19.579
"130	",2019/12/12,7:00:00,"午後	",19.555
"131	",2019/12/12,8:00:00,"午後	",19.484
"132	",2019/12/12,9:00:00,"午後	",19.151
"133	",2019/12/12,10:00:00,"午後	",19.151
"134	",2019/12/12,11:00:00,"午後	",19.175
"135	",2019/12/13,12:00:00,"午前	",19.199
"136	",2019/12/13,1:00:00,"午前	",19.151
"137	",2019/12/13,2:00:00,"午前	",19.032
"138	",2019/12/13,3:00:00,"午前	",18.937
"139	",2019/12/13,4:00:00,"午前	",19.008
"140	",2019/12/13,5:00:00,"午前	",19.008
"141	",2019/12/13,6:00:00,"午前	",18.961
"142	",2019/12/13,7:00:00,"午前	",19.056
"143	",2019/12/13,8:00:00,"午前	",18.985
"144	",2019/12/13,9:00:00,"午前	",19.008
"145	",2019/12/13,10:00:00,"午前	",19.127
"146	",2019/12/13,11:00:00,"午前	",19.27
"147	",2019/12/13,12:00:00,"午後	",19.555
"148	",2019/12/13,1:00:00,"午後	",19.579
"149	",2019/12/13,2:00:00,"午後	",19.579
"150	",2019/12/13,3:00:00,"午後	",19.555
"151	",2019/12/13,4:00:00,"午後	",19.532
"152	",2019/12/13,5:00:00,"午後	",19.508
"153	",2019/12/13,6:00:00,"午後	",19.46
"154	",2019/12/13,7:00:00,"午後	",19.413
"155	",2019/12/13,8:00:00,"午後	",19.246
"156	",2019/12/13,9:00:00,"午後	",19.246
"157	",2019/12/13,10:00:00,"午後	",19.151
"158	",2019/12/13,11:00:00,"午後	",19.08
"159	",2019/12/14,12:00:00,"午前	",19.032
"160	",2019/12/14,1:00:00,"午前	",18.913
"161	",2019/12/14,2:00:00,"午前	",18.961
"162	",2019/12/14,3:00:00,"午前	",19.056
"163	",2019/12/14,4:00:00,"午前	",19.056
"164	",2019/12/14,5:00:00,"午前	",18.866
"165	",2019/12/14,6:00:00,"午前	",18.747
"166	",2019/12/14,7:00:00,"午前	",18.723
"167	",2019/12/14,8:00:00,"午前	",18.675
"168	",2019/12/14,9:00:00,"午前	",18.818
"169	",2019/12/14,10:00:00,"午前	",18.771
"170	",2019/12/14,11:00:00,"午前	",18.818
"171	",2019/12/14,12:00:00,"午後	",18.771
"172	",2019/12/14,1:00:00,"午後	",18.889
"173	",2019/12/14,2:00:00,"午後	",19.436
"174	",2019/12/14,3:00:00,"午後	",19.46
"175	",2019/12/14,4:00:00,"午後	",19.27
"176	",2019/12/14,5:00:00,"午後	",19.199
"177	",2019/12/14,6:00:00,"午後	",19.222
"178	",2019/12/14,7:00:00,"午後	",19.222
"179	",2019/12/14,8:00:00,"午後	",19.103
"180	",2019/12/14,9:00:00,"午後	",19.032
"181	",2019/12/14,10:00:00,"午後	",19.032
"182	",2019/12/14,11:00:00,"午後	",18.961
"183	",2019/12/15,12:00:00,"午前	",18.675
"184	",2019/12/15,1:00:00,"午前	",18.723
"185	",2019/12/15,2:00:00,"午前	",18.889
"186	",2019/12/15,3:00:00,"午前	",18.889
"187	",2019/12/15,4:00:00,"午前	",18.771
"188	",2019/12/15,5:00:00,"午前	",18.961
"189	",2019/12/15,6:00:00,"午前	",19.032
"190	",2019/12/15,7:00:00,"午前	",18.866
"191	",2019/12/15,8:00:00,"午前	",19.08
"192	",2019/12/15,9:00:00,"午前	",19.032
"193	",2019/12/15,10:00:00,"午前	",18.699
"194	",2019/12/15,11:00:00,"午前	",18.604
"195	",2019/12/15,12:00:00,"午後	",18.723
"196	",2019/12/15,1:00:00,"午後	",18.818
"197	",2019/12/15,2:00:00,"午後	",18.937
"198	",2019/12/15,3:00:00,"午後	",19.056
"199	",2019/12/15,4:00:00,"午後	",19.103
"200	",2019/12/15,5:00:00,"午後	",19.175
"201	",2019/12/15,6:00:00,"午後	",19.175
"202	",2019/12/15,7:00:00,"午後	",19.127
"203	",2019/12/15,8:00:00,"午後	",19.056
"204	",2019/12/15,9:00:00,"午後	",19.08
"205	",2019/12/15,10:00:00,"午後	",19.08
"206	",2019/12/15,11:00:00,"午後	",18.961
"207	",2019/12/16,12:00:00,"午前	",18.866
"208	",2019/12/16,1:00:00,"午前	",18.866
"209	",2019/12/16,2:00:00,"午前	",18.628
"210	",2019/12/16,3:00:00,"午前	",18.604
"211	",2019/12/16,4:00:00,"午前	",18.723
"212	",2019/12/16,5:00:00,"午前	",18.723
"213	",2019/12/16,6:00:00,"午前	",18.652
"214	",2019/12/16,7:00:00,"午前	",18.628
"215	",2019/12/16,8:00:00,"午前	",18.628
"216	",2019/12/16,9:00:00,"午前	",18.557
"217	",2019/12/16,10:00:00,"午前	",18.533
"218	",2019/12/16,11:00:00,"午前	",18.937
"219	",2019/12/16,12:00:00,"午後	",19.008
"220	",2019/12/16,1:00:00,"午後	",19.199
"221	",2019/12/16,2:00:00,"午後	",19.294
"222	",2019/12/16,3:00:00,"午後	",19.246
"223	",2019/12/16,4:00:00,"午後	",19.199
"224	",2019/12/16,5:00:00,"午後	",19.175
"225	",2019/12/16,6:00:00,"午後	",19.127
"226	",2019/12/16,7:00:00,"午後	",19.008
"227	",2019/12/16,8:00:00,"午後	",18.985
"228	",2019/12/16,9:00:00,"午後	",19.008
"229	",2019/12/16,10:00:00,"午後	",18.985
"230	",2019/12/16,11:00:00,"午後	",18.937
"231	",2019/12/17,12:00:00,"午前	",18.889
"232	",2019/12/17,1:00:00,"午前	",18.866
"233	",2019/12/17,2:00:00,"午前	",18.818
"234	",2019/12/17,3:00:00,"午前	",18.794
"235	",2019/12/17,4:00:00,"午前	",18.818
"236	",2019/12/17,5:00:00,"午前	",18.889
"237	",2019/12/17,6:00:00,"午前	",18.889
"238	",2019/12/17,7:00:00,"午前	",18.866
"239	",2019/12/17,8:00:00,"午前	",18.937
"240	",2019/12/17,9:00:00,"午前	",19.318
"241	",2019/12/17,10:00:00,"午前	",19.341
"242	",2019/12/17,11:00:00,"午前	",19.674
"243	",2019/12/17,12:00:00,"午後	",19.651
"244	",2019/12/17,1:00:00,"午後	",19.746
"245	",2019/12/17,2:00:00,"午後	",19.698
"246	",2019/12/17,3:00:00,"午後	",19.746
"247	",2019/12/17,4:00:00,"午後	",19.746
"248	",2019/12/17,5:00:00,"午後	",19.674
"249	",2019/12/17,6:00:00,"午後	",19.698
"250	",2019/12/17,7:00:00,"午後	",19.46
"251	",2019/12/17,8:00:00,"午後	",19.341
"252	",2019/12/17,9:00:00,"午後	",19.436
"253	",2019/12/17,10:00:00,"午後	",19.484
"254	",2019/12/17,11:00:00,"午後	",19.508
"255	",2019/12/18,12:00:00,"午前	",19.555
"256	",2019/12/18,1:00:00,"午前	",19.579
"257	",2019/12/18,2:00:00,"午前	",19.674
"258	",2019/12/18,3:00:00,"午前	",19.579
"259	",2019/12/18,4:00:00,"午前	",19.532
"260	",2019/12/18,5:00:00,"午前	",19.484
"261	",2019/12/18,6:00:00,"午前	",19.555
"262	",2019/12/18,7:00:00,"午前	",19.579
"263	",2019/12/18,8:00:00,"午前	",19.579
"264	",2019/12/18,9:00:00,"午前	",19.603
"265	",2019/12/18,10:00:00,"午前	",19.603
"266	",2019/12/18,11:00:00,"午前	",19.579
"267	",2019/12/18,12:00:00,"午後	",19.555
"268	",2019/12/18,1:00:00,"午後	",19.603
"269	",2019/12/18,2:00:00,"午後	",19.674
"270	",2019/12/18,3:00:00,"午後	",19.674
"271	",2019/12/18,4:00:00,"午後	",19.674
"272	",2019/12/18,5:00:00,"午後	",19.698
"273	",2019/12/18,6:00:00,"午後	",19.746
"274	",2019/12/18,7:00:00,"午後	",19.698
"275	",2019/12/18,8:00:00,"午後	",19.389
"276	",2019/12/18,9:00:00,"午後	",19.103
"277	",2019/12/18,10:00:00,"午後	",19.056
"278	",2019/12/18,11:00:00,"午後	",19.056
"279	",2019/12/19,12:00:00,"午前	",19.103
"280	",2019/12/19,1:00:00,"午前	",19.246
"281	",2019/12/19,2:00:00,"午前	",19.341
"282	",2019/12/19,3:00:00,"午前	",19.341
"283	",2019/12/19,4:00:00,"午前	",19.294
"284	",2019/12/19,5:00:00,"午前	",19.246
"285	",2019/12/19,6:00:00,"午前	",19.246
"286	",2019/12/19,7:00:00,"午前	",19.27
"287	",2019/12/19,8:00:00,"午前	",19.27
"288	",2019/12/19,9:00:00,"午前	",19.199
"289	",2019/12/19,10:00:00,"午前	",18.985
"290	",2019/12/19,11:00:00,"午前	",19.032
"291	",2019/12/19,12:00:00,"午後	",19.103
"292	",2019/12/19,1:00:00,"午後	",19.151
"293	",2019/12/19,2:00:00,"午後	",19.175
"294	",2019/12/19,3:00:00,"午後	",19.222
"295	",2019/12/19,4:00:00,"午後	",19.27
"296	",2019/12/19,5:00:00,"午後	",19.246
"297	",2019/12/19,6:00:00,"午後	",19.27
"298	",2019/12/19,7:00:00,"午後	",19.294
"299	",2019/12/19,8:00:00,"午後	",19.222
"300	",2019/12/19,9:00:00,"午後	",19.222
"301	",2019/12/19,10:00:00,"午後	",19.127
"302	",2019/12/19,11:00:00,"午後	",19.151
"303	",2019/12/20,12:00:00,"午前	",19.413
"304	",2019/12/20,1:00:00,"午前	",19.532
"305	",2019/12/20,2:00:00,"午前	",19.651
"306	",2019/12/20,3:00:00,"午前	",19.722
"307	",2019/12/20,4:00:00,"午前	",19.841
"308	",2019/12/20,5:00:00,"午前	",19.865
"309	",2019/12/20,6:00:00,"午前	",19.817
"310	",2019/12/20,7:00:00,"午前	",19.746
"311	",2019/12/20,8:00:00,"午前	",19.698
"312	",2019/12/20,9:00:00,"午前	",19.722
"313	",2019/12/20,10:00:00,"午前	",19.579
"314	",2019/12/20,11:00:00,"午前	",19.532
"315	",2019/12/20,12:00:00,"午後	",19.365
"316	",2019/12/20,1:00:00,"午後	",19.436
"317	",2019/12/20,2:00:00,"午後	",19.532
"318	",2019/12/20,3:00:00,"午後	",19.555
"319	",2019/12/20,4:00:00,"午後	",19.627
"320	",2019/12/20,5:00:00,"午後	",19.817
"321	",2019/12/20,6:00:00,"午後	",19.746
"322	",2019/12/20,7:00:00,"午後	",19.698
"323	",2019/12/20,8:00:00,"午後	",19.579
"324	",2019/12/20,9:00:00,"午後	",19.318
"325	",2019/12/20,10:00:00,"午後	",19.389
"326	",2019/12/20,11:00:00,"午後	",19.413
"327	",2019/12/21,12:00:00,"午前	",19.413
"328	",2019/12/21,1:00:00,"午前	",19.341
"329	",2019/12/21,2:00:00,"午前	",19.222
"330	",2019/12/21,3:00:00,"午前	",19.103
"331	",2019/12/21,4:00:00,"午前	",19.08
"332	",2019/12/21,5:00:00,"午前	",19.08
"333	",2019/12/21,6:00:00,"午前	",19.151
"334	",2019/12/21,7:00:00,"午前	",19.103
"335	",2019/12/21,8:00:00,"午前	",19.222
"336	",2019/12/21,9:00:00,"午前	",19.294
"337	",2019/12/21,10:00:00,"午前	",19.199
"338	",2019/12/21,11:00:00,"午前	",19.127
"339	",2019/12/21,12:00:00,"午後	",19.27
"340	",2019/12/21,1:00:00,"午後	",19.341
"341	",2019/12/21,2:00:00,"午後	",19.532
"342	",2019/12/21,3:00:00,"午後	",19.698
"343	",2019/12/21,4:00:00,"午後	",19.698
"344	",2019/12/21,5:00:00,"午後	",19.698
"345	",2019/12/21,6:00:00,"午後	",19.674
"346	",2019/12/21,7:00:00,"午後	",19.651
"347	",2019/12/21,8:00:00,"午後	",19.627
"348	",2019/12/21,9:00:00,"午後	",19.627
"349	",2019/12/21,10:00:00,"午後	",19.627
"350	",2019/12/21,11:00:00,"午後	",19.627
"351	",2019/12/22,12:00:00,"午前	",19.532
"352	",2019/12/22,1:00:00,"午前	",19.532
"353	",2019/12/22,2:00:00,"午前	",19.484
"354	",2019/12/22,3:00:00,"午前	",19.46
"355	",2019/12/22,4:00:00,"午前	",19.46
"356	",2019/12/22,5:00:00,"午前	",19.532
"357	",2019/12/22,6:00:00,"午前	",19.46
"358	",2019/12/22,7:00:00,"午前	",19.365
"359	",2019/12/22,8:00:00,"午前	",19.651
"360	",2019/12/22,9:00:00,"午前	",19.888
"361	",2019/12/22,10:00:00,"午前	",19.603
"362	",2019/12/22,11:00:00,"午前	",19.651
"363	",2019/12/22,12:00:00,"午後	",19.627
"364	",2019/12/22,1:00:00,"午後	",19.627
"365	",2019/12/22,2:00:00,"午後	",19.603
"366	",2019/12/22,3:00:00,"午後	",19.651
"367	",2019/12/22,4:00:00,"午後	",19.603
"368	",2019/12/22,5:00:00,"午後	",19.555
"369	",2019/12/22,6:00:00,"午後	",19.508
"370	",2019/12/22,7:00:00,"午後	",19.46
"371	",2019/12/22,8:00:00,"午後	",19.555
"372	",2019/12/22,9:00:00,"午後	",19.579
"373	",2019/12/22,10:00:00,"午後	",19.579
"374	",2019/12/22,11:00:00,"午後	",19.603
"375	",2019/12/23,12:00:00,"午前	",19.579
"376	",2019/12/23,1:00:00,"午前	",19.532
"377	",2019/12/23,2:00:00,"午前	",19.651
"378	",2019/12/23,3:00:00,"午前	",19.651
"379	",2019/12/23,4:00:00,"午前	",19.651
"380	",2019/12/23,5:00:00,"午前	",19.413
"381	",2019/12/23,6:00:00,"午前	",19.413
"382	",2019/12/23,7:00:00,"午前	",19.27
"383	",2019/12/23,8:00:00,"午前	",19.341
"384	",2019/12/23,9:00:00,"午前	",19.389
"385	",2019/12/23,10:00:00,"午前	",19.222
"386	",2019/12/23,11:00:00,"午前	",19.46
"387	",2019/12/23,12:00:00,"午後	",19.222
"388	",2019/12/23,1:00:00,"午後	",19.103
"389	",2019/12/23,2:00:00,"午後	",19.318
"390	",2019/12/23,3:00:00,"午後	",19.651
"391	",2019/12/23,4:00:00,"午後	",19.936
"392	",2019/12/23,5:00:00,"午後	",20.412
"393	",2019/12/23,6:00:00,"午後	",20.746
"394	",2019/12/23,7:00:00,"午後	",20.722
"395	",2019/12/23,8:00:00,"午後	",20.484
"396	",2019/12/23,9:00:00,"午後	",20.365
"397	",2019/12/23,10:00:00,"午後	",20.365
"398	",2019/12/23,11:00:00,"午後	",20.412
"399	",2019/12/24,12:00:00,"午前	",20.388
"400	",2019/12/24,1:00:00,"午前	",20.365
"401	",2019/12/24,2:00:00,"午前	",20.246
"402	",2019/12/24,3:00:00,"午前	",20.269
"403	",2019/12/24,4:00:00,"午前	",20.174
"404	",2019/12/24,5:00:00,"午前	",20.126
"405	",2019/12/24,6:00:00,"午前	",20.079
"406	",2019/12/24,7:00:00,"午前	",20.007
"407	",2019/12/24,8:00:00,"午前	",19.603
"408	",2019/12/24,9:00:00,"午前	",19.651
"409	",2019/12/24,10:00:00,"午前	",19.77
"410	",2019/12/24,11:00:00,"午前	",19.817
"411	",2019/12/24,12:00:00,"午後	",19.888
"412	",2019/12/24,1:00:00,"午後	",19.865
"413	",2019/12/24,2:00:00,"午後	",19.841
"414	",2019/12/24,3:00:00,"午後	",20.103
"415	",2019/12/24,4:00:00,"午後	",20.126
"416	",2019/12/24,5:00:00,"午後	",20.174
"417	",2019/12/24,6:00:00,"午後	",20.269
"418	",2019/12/24,7:00:00,"午後	",20.293
"419	",2019/12/24,8:00:00,"午後	",20.198
"420	",2019/12/24,9:00:00,"午後	",20.412
"421	",2019/12/24,10:00:00,"午後	",20.388
"422	",2019/12/24,11:00:00,"午後	",20.889
"423	",2019/12/25,12:00:00,"午前	",20.936
"424	",2019/12/25,1:00:00,"午前	",20.889
"425	",2019/12/25,2:00:00,"午前	",20.913
"426	",2019/12/25,3:00:00,"午前	",21.103
"427	",2019/12/25,4:00:00,"午前	",20.841
"428	",2019/12/25,5:00:00,"午前	",20.817
"429	",2019/12/25,6:00:00,"午前	",20.841
"430	",2019/12/25,7:00:00,"午前	",20.865
"431	",2019/12/25,8:00:00,"午前	",20.865
"432	",2019/12/25,9:00:00,"午前	",20.913
"433	",2019/12/25,10:00:00,"午前	",21.032
"434	",2019/12/25,11:00:00,"午前	",20.913
"435	",2019/12/25,12:00:00,"午後	",20.913
"436	",2019/12/25,1:00:00,"午後	",21.032
"437	",2019/12/25,2:00:00,"午後	",21.079
"438	",2019/12/25,3:00:00,"午後	",21.151
"439	",2019/12/25,4:00:00,"午後	",21.199
"440	",2019/12/25,5:00:00,"午後	",21.056
"441	",2019/12/25,6:00:00,"午後	",21.103
"442	",2019/12/25,7:00:00,"午後	",21.032
"443	",2019/12/25,8:00:00,"午後	",21.079
"444	",2019/12/25,9:00:00,"午後	",21.008
"445	",2019/12/25,10:00:00,"午後	",20.96
"446	",2019/12/25,11:00:00,"午後	",20.913
"447	",2019/12/26,12:00:00,"午前	",20.936
"448	",2019/12/26,1:00:00,"午前	",20.889
"449	",2019/12/26,2:00:00,"午前	",20.865
"450	",2019/12/26,3:00:00,"午前	",20.793
"451	",2019/12/26,4:00:00,"午前	",20.77
"452	",2019/12/26,5:00:00,"午前	",20.817
"453	",2019/12/26,6:00:00,"午前	",20.817
"454	",2019/12/26,7:00:00,"午前	",20.722
"455	",2019/12/26,8:00:00,"午前	",20.865
"456	",2019/12/26,9:00:00,"午前	",21.056
"457	",2019/12/26,10:00:00,"午前	",20.841
"458	",2019/12/26,11:00:00,"午前	",20.65
"459	",2019/12/26,12:00:00,"午後	",20.698
"460	",2019/12/26,1:00:00,"午後	",20.627
"461	",2019/12/26,2:00:00,"午後	",20.746
"462	",2019/12/26,3:00:00,"午後	",20.817
"463	",2019/12/26,4:00:00,"午後	",20.841
"464	",2019/12/26,5:00:00,"午後	",20.889
"465	",2019/12/26,6:00:00,"午後	",20.936
"466	",2019/12/26,7:00:00,"午後	",20.913
"467	",2019/12/26,8:00:00,"午後	",20.841
"468	",2019/12/26,9:00:00,"午後	",20.817
"469	",2019/12/26,10:00:00,"午後	",20.698
"470	",2019/12/26,11:00:00,"午後	",20.722
"471	",2019/12/27,12:00:00,"午前	",20.817
"472	",2019/12/27,1:00:00,"午前	",20.746
"473	",2019/12/27,2:00:00,"午前	",20.603
"474	",2019/12/27,3:00:00,"午前	",20.65
"475	",2019/12/27,4:00:00,"午前	",20.579
"476	",2019/12/27,5:00:00,"午前	",20.555
"477	",2019/12/27,6:00:00,"午前	",20.579
"478	",2019/12/27,7:00:00,"午前	",20.65
"479	",2019/12/27,8:00:00,"午前	",20.698
"480	",2019/12/27,9:00:00,"午前	",20.722
"481	",2019/12/27,10:00:00,"午前	",20.579
"482	",2019/12/27,11:00:00,"午前	",20.341
"483	",2019/12/27,12:00:00,"午後	",20.126
"484	",2019/12/27,1:00:00,"午後	",20.246
"485	",2019/12/27,2:00:00,"午後	",20.341
"486	",2019/12/27,3:00:00,"午後	",20.388
"487	",2019/12/27,4:00:00,"午後	",20.293
"488	",2019/12/27,5:00:00,"午後	",20.293
"489	",2019/12/27,6:00:00,"午後	",20.198
"490	",2019/12/27,7:00:00,"午後	",20.15
"491	",2019/12/27,8:00:00,"午後	",20.103
"492	",2019/12/27,9:00:00,"午後	",19.936
"493	",2019/12/27,10:00:00,"午後	",19.936
"494	",2019/12/27,11:00:00,"午後	",19.912
"495	",2019/12/28,12:00:00,"午前	",20.055
"496	",2019/12/28,1:00:00,"午前	",20.126
"497	",2019/12/28,2:00:00,"午前	",20.007
"498	",2019/12/28,3:00:00,"午前	",20.007
"499	",2019/12/28,4:00:00,"午前	",20.079
"500	",2019/12/28,5:00:00,"午前	",20.126
"501	",2019/12/28,6:00:00,"午前	",20.103
"502	",2019/12/28,7:00:00,"午前	",20.055
"503	",2019/12/28,8:00:00,"午前	",20.103
"504	",2019/12/28,9:00:00,"午前	",20.079
"505	",2019/12/28,10:00:00,"午前	",20.293
"506	",2019/12/28,11:00:00,"午前	",20.889
"507	",2019/12/28,12:00:00,"午後	",21.008
"508	",2019/12/28,1:00:00,"午後	",20.841
"509	",2019/12/28,2:00:00,"午後	",20.865
"510	",2019/12/28,3:00:00,"午後	",20.865
"511	",2019/12/28,4:00:00,"午後	",20.841
"512	",2019/12/28,5:00:00,"午後	",20.817
"513	",2019/12/28,6:00:00,"午後	",20.698
"514	",2019/12/28,7:00:00,"午後	",20.627
"515	",2019/12/28,8:00:00,"午後	",20.674
"516	",2019/12/28,9:00:00,"午後	",20.65
"517	",2019/12/28,10:00:00,"午後	",20.388
"518	",2019/12/28,11:00:00,"午後	",20.388
"519	",2019/12/29,12:00:00,"午前	",20.436
"520	",2019/12/29,1:00:00,"午前	",20.388
"521	",2019/12/29,2:00:00,"午前	",20.436
"522	",2019/12/29,3:00:00,"午前	",20.46
"523	",2019/12/29,4:00:00,"午前	",20.365
"524	",2019/12/29,5:00:00,"午前	",20.293
"525	",2019/12/29,6:00:00,"午前	",20.365
"526	",2019/12/29,7:00:00,"午前	",20.412
"527	",2019/12/29,8:00:00,"午前	",20.579
"528	",2019/12/29,9:00:00,"午前	",20.603
"529	",2019/12/29,10:00:00,"午前	",20.674
"530	",2019/12/29,11:00:00,"午前	",20.793
"531	",2019/12/29,12:00:00,"午後	",20.841
"532	",2019/12/29,1:00:00,"午後	",20.579
"533	",2019/12/29,2:00:00,"午後	",20.698
"534	",2019/12/29,3:00:00,"午後	",20.77
"535	",2019/12/29,4:00:00,"午後	",20.817
"536	",2019/12/29,5:00:00,"午後	",20.865
