プロット タイトル:site22_spot006_2021,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20481320, SEN S/N: 20481320)",カプラー取り外し (LGR S/N: 20481320),カプラー取り付け (LGR S/N: 20481320),ホスト接続 (LGR S/N: 20481320),停止済み (LGR S/N: 20481320),ファイルの終わり (LGR S/N: 20481320)
409,12/07/20 10:00:00 午前,21.819,,,,,
410,12/07/20 11:00:00 午前,21.891,,,,,
411,12/07/20 12:00:00 午後,21.963,,,,,
412,12/07/20 01:00:00 午後,22.034,,,,,
413,12/07/20 02:00:00 午後,22.202,,,,,
414,12/07/20 03:00:00 午後,22.274,,,,,
415,12/07/20 04:00:00 午後,22.321,,,,,
416,12/07/20 05:00:00 午後,22.178,,,,,
417,12/07/20 06:00:00 午後,22.154,,,,,
418,12/07/20 07:00:00 午後,21.987,,,,,
419,12/07/20 08:00:00 午後,21.963,,,,,
420,12/07/20 09:00:00 午後,21.915,,,,,
421,12/07/20 10:00:00 午後,21.867,,,,,
422,12/07/20 11:00:00 午後,21.867,,,,,
423,12/08/20 12:00:00 午前,21.843,,,,,
424,12/08/20 01:00:00 午前,21.724,,,,,
425,12/08/20 02:00:00 午前,21.652,,,,,
426,12/08/20 03:00:00 午前,21.509,,,,,
427,12/08/20 04:00:00 午前,21.461,,,,,
428,12/08/20 05:00:00 午前,21.342,,,,,
429,12/08/20 06:00:00 午前,21.39,,,,,
430,12/08/20 07:00:00 午前,21.437,,,,,
431,12/08/20 08:00:00 午前,21.533,,,,,
432,12/08/20 09:00:00 午前,21.604,,,,,
433,12/08/20 10:00:00 午前,21.819,,,,,
434,12/08/20 11:00:00 午前,21.987,,,,,
435,12/08/20 12:00:00 午後,22.082,,,,,
436,12/08/20 01:00:00 午後,22.13,,,,,
437,12/08/20 02:00:00 午後,22.106,,,,,
438,12/08/20 03:00:00 午後,22.058,,,,,
439,12/08/20 04:00:00 午後,21.963,,,,,
440,12/08/20 05:00:00 午後,21.843,,,,,
441,12/08/20 06:00:00 午後,21.748,,,,,
442,12/08/20 07:00:00 午後,21.652,,,,,
443,12/08/20 08:00:00 午後,21.628,,,,,
444,12/08/20 09:00:00 午後,21.533,,,,,
445,12/08/20 10:00:00 午後,21.604,,,,,
446,12/08/20 11:00:00 午後,21.557,,,,,
447,12/09/20 12:00:00 午前,21.581,,,,,
448,12/09/20 01:00:00 午前,21.413,,,,,
449,12/09/20 02:00:00 午前,21.39,,,,,
450,12/09/20 03:00:00 午前,21.318,,,,,
451,12/09/20 04:00:00 午前,21.246,,,,,
452,12/09/20 05:00:00 午前,21.175,,,,,
453,12/09/20 06:00:00 午前,21.246,,,,,
454,12/09/20 07:00:00 午前,21.199,,,,,
455,12/09/20 08:00:00 午前,21.199,,,,,
456,12/09/20 09:00:00 午前,21.461,,,,,
457,12/09/20 10:00:00 午前,21.509,,,,,
458,12/09/20 11:00:00 午前,21.604,,,,,
459,12/09/20 12:00:00 午後,21.604,,,,,
460,12/09/20 01:00:00 午後,21.676,,,,,
461,12/09/20 02:00:00 午後,21.676,,,,,
