プロット タイトル: site13_spot042_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155715, SEN S/N: 21155715)",カプラー取り外し (LGR S/N: 21155715),カプラー取り付け (LGR S/N: 21155715),ホスト接続 (LGR S/N: 21155715),停止済み (LGR S/N: 21155715),ファイルの終わり (LGR S/N: 21155715)
1,11/14/23 07:00:00 午前,21.223,記録,,,,
2,11/14/23 08:00:00 午前,22.202,,,,,
3,11/14/23 09:00:00 午前,23.04,,,,,
4,11/14/23 10:00:00 午前,23.593,,,,,
5,11/14/23 11:00:00 午前,24.847,,,,,
6,11/14/23 12:00:00 午後,26.622,,,,,
7,11/14/23 01:00:00 午後,26.72,,,,,
8,11/14/23 02:00:00 午後,26.744,,,,,
9,11/14/23 03:00:00 午後,26.769,,,,,
10,11/14/23 04:00:00 午後,26.646,,,,,
11,11/14/23 05:00:00 午後,26.451,,,,,
12,11/14/23 06:00:00 午後,26.402,,,,,
13,11/14/23 07:00:00 午後,26.402,,,,,
14,11/14/23 08:00:00 午後,26.012,,,,,
15,11/14/23 09:00:00 午後,25.647,,,,,
16,11/14/23 10:00:00 午後,25.914,,,,,
17,11/14/23 11:00:00 午後,26.158,,,,,
18,11/15/23 12:00:00 午前,26.182,,,,,
19,11/15/23 01:00:00 午前,26.085,,,,,
20,11/15/23 02:00:00 午前,26.012,,,,,
21,11/15/23 03:00:00 午前,25.866,,,,,
22,11/15/23 04:00:00 午前,25.866,,,,,
23,11/15/23 05:00:00 午前,25.841,,,,,
24,11/15/23 06:00:00 午前,25.72,,,,,
25,11/15/23 07:00:00 午前,25.428,,,,,
26,11/15/23 08:00:00 午前,25.453,,,,,
27,11/15/23 09:00:00 午前,25.331,,,,,
28,11/15/23 10:00:00 午前,25.647,,,,,
29,11/15/23 11:00:00 午前,25.55,,,,,
30,11/15/23 12:00:00 午後,25.55,,,,,
31,11/15/23 01:00:00 午後,25.574,,,,,
32,11/15/23 02:00:00 午後,25.744,,,,,
33,11/15/23 03:00:00 午後,25.72,,,,,
34,11/15/23 04:00:00 午後,25.55,,,,,
35,11/15/23 05:00:00 午後,25.793,,,,,
36,11/15/23 06:00:00 午後,25.477,,,,,
37,11/15/23 07:00:00 午後,25.331,,,,,
38,11/15/23 08:00:00 午後,25.671,,,,,
39,11/15/23 09:00:00 午後,25.623,,,,,
40,11/15/23 10:00:00 午後,25.768,,,,,
41,11/15/23 11:00:00 午後,25.501,,,,,
42,11/16/23 12:00:00 午前,25.428,,,,,
43,11/16/23 01:00:00 午前,25.331,,,,,
44,11/16/23 02:00:00 午前,25.137,,,,,
45,11/16/23 03:00:00 午前,24.919,,,,,
46,11/16/23 04:00:00 午前,25.234,,,,,
47,11/16/23 05:00:00 午前,25.04,,,,,
48,11/16/23 06:00:00 午前,25.21,,,,,
49,11/16/23 07:00:00 午前,25.186,,,,,
50,11/16/23 08:00:00 午前,25.38,,,,,
51,11/16/23 09:00:00 午前,25.72,,,,,
52,11/16/23 10:00:00 午前,25.768,,,,,
53,11/16/23 11:00:00 午前,25.647,,,,,
54,11/16/23 12:00:00 午後,25.55,,,,,
55,11/16/23 01:00:00 午後,25.55,,,,,
56,11/16/23 02:00:00 午後,25.623,,,,,
57,11/16/23 03:00:00 午後,26.036,,,,,
58,11/16/23 04:00:00 午後,26.426,,,,,
59,11/16/23 05:00:00 午後,26.549,,,,,
60,11/16/23 06:00:00 午後,26.207,,,,,
61,11/16/23 07:00:00 午後,26.182,,,,,
62,11/16/23 08:00:00 午後,25.963,,,,,
63,11/16/23 09:00:00 午後,25.744,,,,,
64,11/16/23 10:00:00 午後,25.963,,,,,
65,11/16/23 11:00:00 午後,26.036,,,,,
66,11/17/23 12:00:00 午前,26.329,,,,,
67,11/17/23 01:00:00 午前,26.353,,,,,
68,11/17/23 02:00:00 午前,26.231,,,,,
69,11/17/23 03:00:00 午前,26.036,,,,,
70,11/17/23 04:00:00 午前,25.866,,,,,
71,11/17/23 05:00:00 午前,25.647,,,,,
72,11/17/23 06:00:00 午前,25.453,,,,,
73,11/17/23 07:00:00 午前,25.307,,,,,
74,11/17/23 08:00:00 午前,25.428,,,,,
75,11/17/23 09:00:00 午前,25.453,,,,,
76,11/17/23 10:00:00 午前,25.744,,,,,
77,11/17/23 11:00:00 午前,26.353,,,,,
78,11/17/23 12:00:00 午後,26.451,,,,,
79,11/17/23 01:00:00 午後,26.475,,,,,
80,11/17/23 02:00:00 午後,26.524,,,,,
81,11/17/23 03:00:00 午後,26.524,,,,,
82,11/17/23 04:00:00 午後,26.426,,,,,
83,11/17/23 05:00:00 午後,26.304,,,,,
84,11/17/23 06:00:00 午後,26.182,,,,,
85,11/17/23 07:00:00 午後,26.036,,,,,
86,11/17/23 08:00:00 午後,25.89,,,,,
87,11/17/23 09:00:00 午後,25.817,,,,,
88,11/17/23 10:00:00 午後,25.695,,,,,
89,11/17/23 11:00:00 午後,25.55,,,,,
90,11/18/23 12:00:00 午前,25.477,,,,,
91,11/18/23 01:00:00 午前,25.72,,,,,
92,11/18/23 02:00:00 午前,25.72,,,,,
93,11/18/23 03:00:00 午前,25.695,,,,,
94,11/18/23 04:00:00 午前,25.574,,,,,
95,11/18/23 05:00:00 午前,25.38,,,,,
96,11/18/23 06:00:00 午前,25.089,,,,,
97,11/18/23 07:00:00 午前,24.968,,,,,
98,11/18/23 08:00:00 午前,25.162,,,,,
99,11/18/23 09:00:00 午前,25.137,,,,,
100,11/18/23 10:00:00 午前,25.234,,,,,
101,11/18/23 11:00:00 午前,25.065,,,,,
102,11/18/23 12:00:00 午後,24.46,,,,,
103,11/18/23 01:00:00 午後,25.817,,,,,
104,11/18/23 02:00:00 午後,26.061,,,,,
105,11/18/23 03:00:00 午後,26.085,,,,,
106,11/18/23 04:00:00 午後,26.085,,,,,
107,11/18/23 05:00:00 午後,26.012,,,,,
108,11/18/23 06:00:00 午後,25.914,,,,,
109,11/18/23 07:00:00 午後,25.768,,,,,
110,11/18/23 08:00:00 午後,25.671,,,,,
111,11/18/23 09:00:00 午後,25.477,,,,,
112,11/18/23 10:00:00 午後,25.38,,,,,
113,11/18/23 11:00:00 午後,25.428,,,,,
114,11/19/23 12:00:00 午前,25.355,,,,,
115,11/19/23 01:00:00 午前,25.501,,,,,
116,11/19/23 02:00:00 午前,25.744,,,,,
117,11/19/23 03:00:00 午前,25.841,,,,,
118,11/19/23 04:00:00 午前,25.817,,,,,
119,11/19/23 05:00:00 午前,25.768,,,,,
120,11/19/23 06:00:00 午前,25.671,,,,,
121,11/19/23 07:00:00 午前,25.501,,,,,
122,11/19/23 08:00:00 午前,25.089,,,,,
123,11/19/23 09:00:00 午前,25.453,,,,,
124,11/19/23 10:00:00 午前,25.525,,,,,
125,11/19/23 11:00:00 午前,25.525,,,,,
126,11/19/23 12:00:00 午後,25.428,,,,,
127,11/19/23 01:00:00 午後,26.256,,,,,
128,11/19/23 02:00:00 午後,26.5,,,,,
129,11/19/23 03:00:00 午後,26.524,,,,,
130,11/19/23 04:00:00 午後,26.451,,,,,
131,11/19/23 05:00:00 午後,26.378,,,,,
132,11/19/23 06:00:00 午後,26.304,,,,,
133,11/19/23 07:00:00 午後,26.231,,,,,
134,11/19/23 08:00:00 午後,26.182,,,,,
135,11/19/23 09:00:00 午後,26.109,,,,,
136,11/19/23 10:00:00 午後,25.987,,,,,
137,11/19/23 11:00:00 午後,25.939,,,,,
138,11/20/23 12:00:00 午前,25.89,,,,,
139,11/20/23 01:00:00 午前,25.866,,,,,
140,11/20/23 02:00:00 午前,25.817,,,,,
141,11/20/23 03:00:00 午前,25.695,,,,,
142,11/20/23 04:00:00 午前,25.647,,,,,
143,11/20/23 05:00:00 午前,25.598,,,,,
144,11/20/23 06:00:00 午前,25.428,,,,,
145,11/20/23 07:00:00 午前,25.307,,,,,
146,11/20/23 08:00:00 午前,25.234,,,,,
147,11/20/23 09:00:00 午前,25.477,,,,,
148,11/20/23 10:00:00 午前,25.574,,,,,
149,11/20/23 11:00:00 午前,25.598,,,,,
150,11/20/23 12:00:00 午後,25.695,,,,,
151,11/20/23 01:00:00 午後,25.744,,,,,
152,11/20/23 02:00:00 午後,25.623,,,,,
153,11/20/23 03:00:00 午後,25.671,,,,,
154,11/20/23 04:00:00 午後,25.671,,,,,
155,11/20/23 05:00:00 午後,25.574,,,,,
156,11/20/23 06:00:00 午後,25.453,,,,,
157,11/20/23 07:00:00 午後,25.671,,,,,
158,11/20/23 08:00:00 午後,25.987,,,,,
159,11/20/23 09:00:00 午後,25.963,,,,,
160,11/20/23 10:00:00 午後,25.671,,,,,
161,11/20/23 11:00:00 午後,25.671,,,,,
162,11/21/23 12:00:00 午前,25.38,,,,,
163,11/21/23 01:00:00 午前,25.21,,,,,
164,11/21/23 02:00:00 午前,25.04,,,,,
165,11/21/23 03:00:00 午前,24.895,,,,,
166,11/21/23 04:00:00 午前,24.871,,,,,
167,11/21/23 05:00:00 午前,25.113,,,,,
168,11/21/23 06:00:00 午前,24.919,,,,,
169,11/21/23 07:00:00 午前,24.895,,,,,
170,11/21/23 08:00:00 午前,24.823,,,,,
171,11/21/23 09:00:00 午前,24.871,,,,,
172,11/21/23 10:00:00 午前,25.04,,,,,
173,11/21/23 11:00:00 午前,25.089,,,,,
174,11/21/23 12:00:00 午後,24.944,,,,,
175,11/21/23 01:00:00 午後,25.016,,,,,
176,11/21/23 02:00:00 午後,24.968,,,,,
177,11/21/23 03:00:00 午後,24.992,,,,,
178,11/21/23 04:00:00 午後,25.113,,,,,
179,11/21/23 05:00:00 午後,24.992,,,,,
180,11/21/23 06:00:00 午後,25.234,,,,,
181,11/21/23 07:00:00 午後,25.72,,,,,
182,11/21/23 08:00:00 午後,26.085,,,,,
183,11/21/23 09:00:00 午後,26.085,,,,,
184,11/21/23 10:00:00 午後,26.012,,,,,
185,11/21/23 11:00:00 午後,25.914,,,,,
186,11/22/23 12:00:00 午前,25.841,,,,,
187,11/22/23 01:00:00 午前,25.647,,,,,
188,11/22/23 02:00:00 午前,25.453,,,,,
189,11/22/23 03:00:00 午前,25.283,,,,,
190,11/22/23 04:00:00 午前,25.089,,,,,
191,11/22/23 05:00:00 午前,25.04,,,,,
192,11/22/23 06:00:00 午前,25.283,,,,,
193,11/22/23 07:00:00 午前,25.186,,,,,
194,11/22/23 08:00:00 午前,25.137,,,,,
195,11/22/23 09:00:00 午前,25.307,,,,,
196,11/22/23 10:00:00 午前,25.501,,,,,
197,11/22/23 11:00:00 午前,25.355,,,,,
198,11/22/23 12:00:00 午後,25.355,,,,,
199,11/22/23 01:00:00 午後,25.186,,,,,
200,11/22/23 02:00:00 午後,25.04,,,,,
201,11/22/23 03:00:00 午後,24.992,,,,,
202,11/22/23 04:00:00 午後,25.04,,,,,
203,11/22/23 05:00:00 午後,25.04,,,,,
204,11/22/23 06:00:00 午後,25.089,,,,,
205,11/22/23 07:00:00 午後,24.992,,,,,
206,11/22/23 08:00:00 午後,24.992,,,,,
207,11/22/23 09:00:00 午後,24.992,,,,,
208,11/22/23 10:00:00 午後,24.992,,,,,
209,11/22/23 11:00:00 午後,24.968,,,,,
210,11/23/23 12:00:00 午前,24.871,,,,,
211,11/23/23 01:00:00 午前,24.992,,,,,
212,11/23/23 02:00:00 午前,24.895,,,,,
213,11/23/23 03:00:00 午前,24.798,,,,,
214,11/23/23 04:00:00 午前,24.871,,,,,
215,11/23/23 05:00:00 午前,24.798,,,,,
216,11/23/23 06:00:00 午前,24.75,,,,,
217,11/23/23 07:00:00 午前,24.823,,,,,
218,11/23/23 08:00:00 午前,24.75,,,,,
219,11/23/23 09:00:00 午前,24.726,,,,,
220,11/23/23 10:00:00 午前,24.944,,,,,
221,11/23/23 11:00:00 午前,24.992,,,,,
222,11/23/23 12:00:00 午後,25.04,,,,,
223,11/23/23 01:00:00 午後,24.992,,,,,
224,11/23/23 02:00:00 午後,25.04,,,,,
225,11/23/23 03:00:00 午後,25.162,,,,,
226,11/23/23 04:00:00 午後,25.258,,,,,
227,11/23/23 05:00:00 午後,25.283,,,,,
228,11/23/23 06:00:00 午後,25.234,,,,,
229,11/23/23 07:00:00 午後,25.186,,,,,
230,11/23/23 08:00:00 午後,25.04,,,,,
231,11/23/23 09:00:00 午後,24.992,,,,,
232,11/23/23 10:00:00 午後,24.871,,,,,
233,11/23/23 11:00:00 午後,24.847,,,,,
234,11/24/23 12:00:00 午前,24.871,,,,,
235,11/24/23 01:00:00 午前,24.726,,,,,
236,11/24/23 02:00:00 午前,24.871,,,,,
237,11/24/23 03:00:00 午前,24.798,,,,,
238,11/24/23 04:00:00 午前,24.847,,,,,
239,11/24/23 05:00:00 午前,25.016,,,,,
240,11/24/23 06:00:00 午前,24.895,,,,,
241,11/24/23 07:00:00 午前,24.847,,,,,
242,11/24/23 08:00:00 午前,24.871,,,,,
243,11/24/23 09:00:00 午前,24.75,,,,,
244,11/24/23 10:00:00 午前,24.46,,,,,
245,11/24/23 11:00:00 午前,24.484,,,,,
246,11/24/23 12:00:00 午後,24.436,,,,,
247,11/24/23 01:00:00 午後,24.605,,,,,
248,11/24/23 02:00:00 午後,24.774,,,,,
249,11/24/23 03:00:00 午後,24.774,,,,,
250,11/24/23 04:00:00 午後,24.581,,,,,
251,11/24/23 05:00:00 午後,25.162,,,,,
252,11/24/23 06:00:00 午後,25.866,,,,,
253,11/24/23 07:00:00 午後,25.939,,,,,
254,11/24/23 08:00:00 午後,25.914,,,,,
255,11/24/23 09:00:00 午後,25.866,,,,,
256,11/24/23 10:00:00 午後,25.768,,,,,
257,11/24/23 11:00:00 午後,25.671,,,,,
258,11/25/23 12:00:00 午前,25.501,,,,,
259,11/25/23 01:00:00 午前,25.21,,,,,
260,11/25/23 02:00:00 午前,25.355,,,,,
261,11/25/23 03:00:00 午前,25.38,,,,,
262,11/25/23 04:00:00 午前,25.331,,,,,
263,11/25/23 05:00:00 午前,25.21,,,,,
264,11/25/23 06:00:00 午前,25.162,,,,,
265,11/25/23 07:00:00 午前,25.065,,,,,
266,11/25/23 08:00:00 午前,25.428,,,,,
267,11/25/23 09:00:00 午前,25.817,,,,,
268,11/25/23 10:00:00 午前,25.793,,,,,
269,11/25/23 11:00:00 午前,25.817,,,,,
270,11/25/23 12:00:00 午後,25.793,,,,,
271,11/25/23 01:00:00 午後,25.793,,,,,
272,11/25/23 02:00:00 午後,25.744,,,,,
273,11/25/23 03:00:00 午後,25.501,,,,,
274,11/25/23 04:00:00 午後,25.623,,,,,
275,11/25/23 05:00:00 午後,25.574,,,,,
276,11/25/23 06:00:00 午後,25.477,,,,,
277,11/25/23 07:00:00 午後,25.428,,,,,
278,11/25/23 08:00:00 午後,25.355,,,,,
279,11/25/23 09:00:00 午後,25.574,,,,,
280,11/25/23 10:00:00 午後,25.647,,,,,
281,11/25/23 11:00:00 午後,25.623,,,,,
282,11/26/23 12:00:00 午前,25.55,,,,,
283,11/26/23 01:00:00 午前,25.258,,,,,
284,11/26/23 02:00:00 午前,25.283,,,,,
285,11/26/23 03:00:00 午前,25.283,,,,,
286,11/26/23 04:00:00 午前,25.283,,,,,
287,11/26/23 05:00:00 午前,25.113,,,,,
288,11/26/23 06:00:00 午前,24.605,,,,,
289,11/26/23 07:00:00 午前,24.75,,,,,
290,11/26/23 08:00:00 午前,24.605,,,,,
291,11/26/23 09:00:00 午前,24.726,,,,,
292,11/26/23 10:00:00 午前,24.823,,,,,
293,11/26/23 11:00:00 午前,24.895,,,,,
294,11/26/23 12:00:00 午後,25.089,,,,,
295,11/26/23 01:00:00 午後,25.234,,,,,
296,11/26/23 02:00:00 午後,25.258,,,,,
297,11/26/23 03:00:00 午後,24.944,,,,,
298,11/26/23 04:00:00 午後,25.04,,,,,
299,11/26/23 05:00:00 午後,24.75,,,,,
300,11/26/23 06:00:00 午後,24.581,,,,,
301,11/26/23 07:00:00 午後,24.677,,,,,
302,11/26/23 08:00:00 午後,24.677,,,,,
303,11/26/23 09:00:00 午後,24.726,,,,,
304,11/26/23 10:00:00 午後,24.436,,,,,
305,11/26/23 11:00:00 午後,24.46,,,,,
306,11/27/23 12:00:00 午前,24.532,,,,,
307,11/27/23 01:00:00 午前,24.532,,,,,
308,11/27/23 02:00:00 午前,24.388,,,,,
309,11/27/23 03:00:00 午前,24.339,,,,,
310,11/27/23 04:00:00 午前,24.388,,,,,
311,11/27/23 05:00:00 午前,24.508,,,,,
312,11/27/23 06:00:00 午前,24.823,,,,,
313,11/27/23 07:00:00 午前,24.823,,,,,
314,11/27/23 08:00:00 午前,24.919,,,,,
315,11/27/23 09:00:00 午前,25.016,,,,,
316,11/27/23 10:00:00 午前,24.871,,,,,
317,11/27/23 11:00:00 午前,24.895,,,,,
318,11/27/23 12:00:00 午後,24.847,,,,,
319,11/27/23 01:00:00 午後,24.774,,,,,
320,11/27/23 02:00:00 午後,25.355,,,,,
321,11/27/23 03:00:00 午後,25.113,,,,,
322,11/27/23 04:00:00 午後,24.919,,,,,
323,11/27/23 05:00:00 午後,24.992,,,,,
324,11/27/23 06:00:00 午後,24.847,,,,,
325,11/27/23 07:00:00 午後,25.21,,,,,
326,11/27/23 08:00:00 午後,25.186,,,,,
327,11/27/23 09:00:00 午後,25.21,,,,,
328,11/27/23 10:00:00 午後,25.162,,,,,
329,11/27/23 11:00:00 午後,24.992,,,,,
330,11/28/23 12:00:00 午前,24.847,,,,,
331,11/28/23 01:00:00 午前,24.75,,,,,
332,11/28/23 02:00:00 午前,24.629,,,,,
333,11/28/23 03:00:00 午前,24.677,,,,,
334,11/28/23 04:00:00 午前,24.798,,,,,
335,11/28/23 05:00:00 午前,24.847,,,,,
336,11/28/23 06:00:00 午前,24.944,,,,,
337,11/28/23 07:00:00 午前,25.234,,,,,
338,11/28/23 08:00:00 午前,24.992,,,,,
339,11/28/23 09:00:00 午前,24.992,,,,,
340,11/28/23 10:00:00 午前,25.065,,,,,
341,11/28/23 11:00:00 午前,24.992,,,,,
342,11/28/23 12:00:00 午後,25.113,,,,,
343,11/28/23 01:00:00 午後,24.774,,,,,
344,11/28/23 02:00:00 午後,24.677,,,,,
345,11/28/23 03:00:00 午後,24.992,,,,,
346,11/28/23 04:00:00 午後,24.944,,,,,
347,11/28/23 05:00:00 午後,24.944,,,,,
348,11/28/23 06:00:00 午後,24.871,,,,,
349,11/28/23 07:00:00 午後,24.919,,,,,
350,11/28/23 08:00:00 午後,25.283,,,,,
351,11/28/23 09:00:00 午後,25.234,,,,,
352,11/28/23 10:00:00 午後,25.307,,,,,
353,11/28/23 11:00:00 午後,25.162,,,,,
354,11/29/23 12:00:00 午前,25.016,,,,,
355,11/29/23 01:00:00 午前,24.726,,,,,
356,11/29/23 02:00:00 午前,24.557,,,,,
357,11/29/23 03:00:00 午前,24.677,,,,,
358,11/29/23 04:00:00 午前,24.798,,,,,
359,11/29/23 05:00:00 午前,24.992,,,,,
360,11/29/23 06:00:00 午前,25.089,,,,,
361,11/29/23 07:00:00 午前,25.21,,,,,
362,11/29/23 08:00:00 午前,25.38,,,,,
363,11/29/23 09:00:00 午前,25.404,,,,,
364,11/29/23 10:00:00 午前,25.38,,,,,
365,11/29/23 11:00:00 午前,25.38,,,,,
366,11/29/23 12:00:00 午後,25.453,,,,,
367,11/29/23 01:00:00 午後,25.283,,,,,
368,11/29/23 02:00:00 午後,25.186,,,,,
369,11/29/23 03:00:00 午後,25.283,,,,,
370,11/29/23 04:00:00 午後,25.453,,,,,
371,11/29/23 05:00:00 午後,25.38,,,,,
372,11/29/23 06:00:00 午後,25.428,,,,,
373,11/29/23 07:00:00 午後,25.38,,,,,
374,11/29/23 08:00:00 午後,25.38,,,,,
375,11/29/23 09:00:00 午後,25.501,,,,,
376,11/29/23 10:00:00 午後,25.55,,,,,
377,11/29/23 11:00:00 午後,25.525,,,,,
378,11/30/23 12:00:00 午前,25.453,,,,,
379,11/30/23 01:00:00 午前,25.404,,,,,
380,11/30/23 02:00:00 午前,25.258,,,,,
381,11/30/23 03:00:00 午前,25.21,,,,,
382,11/30/23 04:00:00 午前,25.283,,,,,
383,11/30/23 05:00:00 午前,25.331,,,,,
384,11/30/23 06:00:00 午前,25.307,,,,,
385,11/30/23 07:00:00 午前,25.404,,,,,
386,11/30/23 08:00:00 午前,25.55,,,,,
387,11/30/23 09:00:00 午前,25.671,,,,,
388,11/30/23 10:00:00 午前,25.695,,,,,
389,11/30/23 11:00:00 午前,25.72,,,,,
390,11/30/23 12:00:00 午後,25.598,,,,,
391,11/30/23 01:00:00 午後,25.574,,,,,
392,11/30/23 02:00:00 午後,25.38,,,,,
393,11/30/23 03:00:00 午後,25.283,,,,,
394,11/30/23 04:00:00 午後,25.137,,,,,
395,11/30/23 05:00:00 午後,25.283,,,,,
396,11/30/23 06:00:00 午後,25.186,,,,,
397,11/30/23 07:00:00 午後,25.234,,,,,
398,11/30/23 08:00:00 午後,25.283,,,,,
399,11/30/23 09:00:00 午後,25.162,,,,,
400,11/30/23 10:00:00 午後,25.089,,,,,
401,11/30/23 11:00:00 午後,24.992,,,,,
402,12/01/23 12:00:00 午前,25.016,,,,,
403,12/01/23 01:00:00 午前,25.331,,,,,
404,12/01/23 02:00:00 午前,25.404,,,,,
405,12/01/23 03:00:00 午前,25.355,,,,,
406,12/01/23 04:00:00 午前,25.258,,,,,
407,12/01/23 05:00:00 午前,25.04,,,,,
408,12/01/23 06:00:00 午前,24.944,,,,,
409,12/01/23 07:00:00 午前,24.702,,,,,
410,12/01/23 08:00:00 午前,24.653,,,,,
411,12/01/23 09:00:00 午前,24.557,,,,,
412,12/01/23 10:00:00 午前,24.847,,,,,
413,12/01/23 11:00:00 午前,24.774,,,,,
414,12/01/23 12:00:00 午後,25.089,,,,,
415,12/01/23 01:00:00 午後,25.428,,,,,
416,12/01/23 02:00:00 午後,25.477,,,,,
417,12/01/23 03:00:00 午後,25.428,,,,,
418,12/01/23 04:00:00 午後,25.38,,,,,
419,12/01/23 05:00:00 午後,25.307,,,,,
420,12/01/23 06:00:00 午後,25.234,,,,,
421,12/01/23 07:00:00 午後,25.162,,,,,
422,12/01/23 08:00:00 午後,25.04,,,,,
423,12/01/23 09:00:00 午後,24.847,,,,,
424,12/01/23 10:00:00 午後,24.847,,,,,
425,12/01/23 11:00:00 午後,24.75,,,,,
426,12/02/23 12:00:00 午前,25.016,,,,,
427,12/02/23 01:00:00 午前,25.137,,,,,
428,12/02/23 02:00:00 午前,25.137,,,,,
429,12/02/23 03:00:00 午前,25.089,,,,,
430,12/02/23 04:00:00 午前,24.992,,,,,
431,12/02/23 05:00:00 午前,24.847,,,,,
432,12/02/23 06:00:00 午前,24.629,,,,,
433,12/02/23 07:00:00 午前,24.702,,,,,
434,12/02/23 08:00:00 午前,24.557,,,,,
