プロット タイトル: site14_spot082_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155725, SEN S/N: 21155725)",カプラー取り外し (LGR S/N: 21155725),カプラー取り付け (LGR S/N: 21155725),ホスト接続 (LGR S/N: 21155725),停止済み (LGR S/N: 21155725),ファイルの終わり (LGR S/N: 21155725)
1,11/01/21 08:00:00 午前,26.744,記録,,,,
2,11/01/21 09:00:00 午前,27.186,,,,,
3,11/01/21 10:00:00 午前,27.186,,,,,
4,11/01/21 11:00:00 午前,27.161,,,,,
5,11/01/21 12:00:00 午後,27.21,,,,,
6,11/01/21 01:00:00 午後,27.259,,,,,
7,11/01/21 02:00:00 午後,27.235,,,,,
8,11/01/21 03:00:00 午後,27.358,,,,,
9,11/01/21 04:00:00 午後,27.53,,,,,
10,11/01/21 05:00:00 午後,27.53,,,,,
11,11/01/21 06:00:00 午後,27.431,,,,,
12,11/01/21 07:00:00 午後,27.382,,,,,
13,11/01/21 08:00:00 午後,27.382,,,,,
14,11/01/21 09:00:00 午後,27.308,,,,,
15,11/01/21 10:00:00 午後,27.21,,,,,
16,11/01/21 11:00:00 午後,27.186,,,,,
17,11/02/21 12:00:00 午前,27.087,,,,,
18,11/02/21 01:00:00 午前,27.038,,,,,
19,11/02/21 02:00:00 午前,26.965,,,,,
20,11/02/21 03:00:00 午前,26.94,,,,,
21,11/02/21 04:00:00 午前,27.186,,,,,
22,11/02/21 05:00:00 午前,27.087,,,,,
23,11/02/21 06:00:00 午前,27.063,,,,,
24,11/02/21 07:00:00 午前,27.161,,,,,
25,11/02/21 08:00:00 午前,27.186,,,,,
26,11/02/21 09:00:00 午前,27.186,,,,,
27,11/02/21 10:00:00 午前,27.161,,,,,
28,11/02/21 11:00:00 午前,27.235,,,,,
29,11/02/21 12:00:00 午後,27.358,,,,,
30,11/02/21 01:00:00 午後,27.358,,,,,
31,11/02/21 02:00:00 午後,27.358,,,,,
32,11/02/21 03:00:00 午後,27.456,,,,,
33,11/02/21 04:00:00 午後,27.579,,,,,
34,11/02/21 05:00:00 午後,27.604,,,,,
35,11/02/21 06:00:00 午後,27.505,,,,,
36,11/02/21 07:00:00 午後,27.431,,,,,
37,11/02/21 08:00:00 午後,27.382,,,,,
38,11/02/21 09:00:00 午後,27.358,,,,,
39,11/02/21 10:00:00 午後,27.284,,,,,
40,11/02/21 11:00:00 午後,27.259,,,,,
41,11/03/21 12:00:00 午前,27.21,,,,,
42,11/03/21 01:00:00 午前,27.161,,,,,
43,11/03/21 02:00:00 午前,27.112,,,,,
44,11/03/21 03:00:00 午前,27.038,,,,,
45,11/03/21 04:00:00 午前,26.965,,,,,
46,11/03/21 05:00:00 午前,26.989,,,,,
47,11/03/21 06:00:00 午前,26.94,,,,,
48,11/03/21 07:00:00 午前,26.867,,,,,
49,11/03/21 08:00:00 午前,26.891,,,,,
50,11/03/21 09:00:00 午前,26.867,,,,,
51,11/03/21 10:00:00 午前,26.842,,,,,
52,11/03/21 11:00:00 午前,26.891,,,,,
53,11/03/21 12:00:00 午後,26.965,,,,,
