プロット タイトル: site12_spot003_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291303, SEN S/N: 20291303)",カプラー取り外し (LGR S/N: 20291303),カプラー取り付け (LGR S/N: 20291303),ホスト接続 (LGR S/N: 20291303),停止済み (LGR S/N: 20291303),ファイルの終わり (LGR S/N: 20291303)
1,09/08/21 09:00:00 午前,32.768,記録,,,,
2,09/08/21 09:30:00 午前,34.969,,,,,
3,09/08/21 10:00:00 午前,34.889,,,,,
4,09/08/21 10:30:00 午前,38.476,,,,,
5,09/08/21 11:00:00 午前,30.419,,,,,
6,09/08/21 11:30:00 午前,30.469,,,,,
7,09/08/21 12:00:00 午後,30.545,,,,,
8,09/08/21 12:30:00 午後,30.419,,,,,
9,09/08/21 01:00:00 午後,30.394,,,,,
10,09/08/21 01:30:00 午後,30.394,,,,,
11,09/08/21 02:00:00 午後,30.369,,,,,
12,09/08/21 02:30:00 午後,30.419,,,,,
13,09/08/21 03:00:00 午後,30.444,,,,,
14,09/08/21 03:30:00 午後,30.394,,,,,
15,09/08/21 04:00:00 午後,30.343,,,,,
16,09/08/21 04:30:00 午後,30.293,,,,,
17,09/08/21 05:00:00 午後,30.243,,,,,
18,09/08/21 05:30:00 午後,30.268,,,,,
19,09/08/21 06:00:00 午後,30.318,,,,,
20,09/08/21 06:30:00 午後,30.419,,,,,
21,09/08/21 07:00:00 午後,30.318,,,,,
22,09/08/21 07:30:00 午後,30.318,,,,,
23,09/08/21 08:00:00 午後,30.343,,,,,
24,09/08/21 08:30:00 午後,30.318,,,,,
25,09/08/21 09:00:00 午後,30.343,,,,,
26,09/08/21 09:30:00 午後,30.318,,,,,
27,09/08/21 10:00:00 午後,30.293,,,,,
28,09/08/21 10:30:00 午後,30.268,,,,,
29,09/08/21 11:00:00 午後,30.217,,,,,
30,09/08/21 11:30:00 午後,30.192,,,,,
31,09/09/21 12:00:00 午前,30.167,,,,,
32,09/09/21 12:30:00 午前,30.142,,,,,
33,09/09/21 01:00:00 午前,30.117,,,,,
34,09/09/21 01:30:00 午前,30.117,,,,,
35,09/09/21 02:00:00 午前,30.041,,,,,
36,09/09/21 02:30:00 午前,29.991,,,,,
37,09/09/21 03:00:00 午前,29.941,,,,,
38,09/09/21 03:30:00 午前,29.941,,,,,
39,09/09/21 04:00:00 午前,29.941,,,,,
40,09/09/21 04:30:00 午前,29.966,,,,,
41,09/09/21 05:00:00 午前,29.966,,,,,
42,09/09/21 05:30:00 午前,29.966,,,,,
43,09/09/21 06:00:00 午前,29.991,,,,,
44,09/09/21 06:30:00 午前,29.991,,,,,
45,09/09/21 07:00:00 午前,30.016,,,,,
46,09/09/21 07:30:00 午前,29.991,,,,,
47,09/09/21 08:00:00 午前,29.991,,,,,
48,09/09/21 08:30:00 午前,29.966,,,,,
49,09/09/21 09:00:00 午前,29.991,,,,,
50,09/09/21 09:30:00 午前,30.016,,,,,
51,09/09/21 10:00:00 午前,30.066,,,,,
52,09/09/21 10:30:00 午前,30.117,,,,,
53,09/09/21 11:00:00 午前,30.167,,,,,
54,09/09/21 11:30:00 午前,30.192,,,,,
55,09/09/21 12:00:00 午後,30.293,,,,,
56,09/09/21 12:30:00 午後,30.369,,,,,
57,09/09/21 01:00:00 午後,30.419,,,,,
58,09/09/21 01:30:00 午後,30.318,,,,,
59,09/09/21 02:00:00 午後,30.268,,,,,
60,09/09/21 02:30:00 午後,30.192,,,,,
61,09/09/21 03:00:00 午後,30.268,,,,,
62,09/09/21 03:30:00 午後,30.268,,,,,
63,09/09/21 04:00:00 午後,30.192,,,,,
64,09/09/21 04:30:00 午後,30.167,,,,,
65,09/09/21 05:00:00 午後,30.142,,,,,
66,09/09/21 05:30:00 午後,30.091,,,,,
67,09/09/21 06:00:00 午後,30.066,,,,,
68,09/09/21 06:30:00 午後,30.066,,,,,
69,09/09/21 07:00:00 午後,30.066,,,,,
70,09/09/21 07:30:00 午後,30.142,,,,,
71,09/09/21 08:00:00 午後,30.066,,,,,
72,09/09/21 08:30:00 午後,30.066,,,,,
73,09/09/21 09:00:00 午後,30.117,,,,,
74,09/09/21 09:30:00 午後,30.192,,,,,
75,09/09/21 10:00:00 午後,30.142,,,,,
76,09/09/21 10:30:00 午後,30.142,,,,,
77,09/09/21 11:00:00 午後,30.167,,,,,
78,09/09/21 11:30:00 午後,30.142,,,,,
79,09/10/21 12:00:00 午前,30.142,,,,,
80,09/10/21 12:30:00 午前,30.117,,,,,
81,09/10/21 01:00:00 午前,30.117,,,,,
82,09/10/21 01:30:00 午前,30.117,,,,,
83,09/10/21 02:00:00 午前,29.966,,,,,
84,09/10/21 02:30:00 午前,29.89,,,,,
85,09/10/21 03:00:00 午前,29.79,,,,,
86,09/10/21 03:30:00 午前,29.765,,,,,
87,09/10/21 04:00:00 午前,29.79,,,,,
88,09/10/21 04:30:00 午前,29.815,,,,,
89,09/10/21 05:00:00 午前,29.815,,,,,
90,09/10/21 05:30:00 午前,29.815,,,,,
91,09/10/21 06:00:00 午前,29.84,,,,,
92,09/10/21 06:30:00 午前,29.84,,,,,
93,09/10/21 07:00:00 午前,29.84,,,,,
94,09/10/21 07:30:00 午前,29.815,,,,,
95,09/10/21 08:00:00 午前,29.79,,,,,
96,09/10/21 08:30:00 午前,29.84,,,,,
97,09/10/21 09:00:00 午前,29.865,,,,,
98,09/10/21 09:30:00 午前,29.865,,,,,
99,09/10/21 10:00:00 午前,29.916,,,,,
100,09/10/21 10:30:00 午前,29.916,,,,,
101,09/10/21 11:00:00 午前,29.966,,,,,
102,09/10/21 11:30:00 午前,30.016,,,,,
103,09/10/21 12:00:00 午後,30.167,,,,,
104,09/10/21 12:30:00 午後,30.117,,,,,
105,09/10/21 01:00:00 午後,29.941,,,,,
106,09/10/21 01:30:00 午後,29.916,,,,,
107,09/10/21 02:00:00 午後,29.84,,,,,
108,09/10/21 02:30:00 午後,29.865,,,,,
109,09/10/21 03:00:00 午後,29.865,,,,,
110,09/10/21 03:30:00 午後,29.84,,,,,
111,09/10/21 04:00:00 午後,29.84,,,,,
112,09/10/21 04:30:00 午後,29.74,,,,,
113,09/10/21 05:00:00 午後,29.715,,,,,
114,09/10/21 05:30:00 午後,29.69,,,,,
