プロット タイトル: site18_spot004_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20024532, SEN S/N: 20024532)",カプラー取り外し (LGR S/N: 20024532),カプラー取り付け (LGR S/N: 20024532),ホスト接続 (LGR S/N: 20024532),停止済み (LGR S/N: 20024532),ファイルの終わり (LGR S/N: 20024532)
1,12/07/22 08:00:00 午前,26.524,記録,,,,
2,12/07/22 09:00:00 午前,22.202,,,,,
3,12/07/22 10:00:00 午前,22.082,,,,,
4,12/07/22 11:00:00 午前,21.7,,,,,
5,12/07/22 12:00:00 午後,21.963,,,,,
6,12/07/22 01:00:00 午後,25.841,,,,,
7,12/07/22 02:00:00 午後,25.065,,,,,
8,12/07/22 03:00:00 午後,25.38,,,,,
9,12/07/22 04:00:00 午後,25.914,,,,,
10,12/07/22 05:00:00 午後,26.231,,,,,
11,12/07/22 06:00:00 午後,26.402,,,,,
12,12/07/22 07:00:00 午後,26.402,,,,,
13,12/07/22 08:00:00 午後,26.549,,,,,
14,12/07/22 09:00:00 午後,26.695,,,,,
15,12/07/22 10:00:00 午後,26.598,,,,,
16,12/07/22 11:00:00 午後,26.573,,,,,
17,12/08/22 12:00:00 午前,26.573,,,,,
18,12/08/22 01:00:00 午前,26.378,,,,,
19,12/08/22 02:00:00 午前,26.061,,,,,
20,12/08/22 03:00:00 午前,25.623,,,,,
21,12/08/22 04:00:00 午前,25.355,,,,,
22,12/08/22 05:00:00 午前,25.477,,,,,
23,12/08/22 06:00:00 午前,25.623,,,,,
24,12/08/22 07:00:00 午前,25.234,,,,,
25,12/08/22 08:00:00 午前,24.702,,,,,
26,12/08/22 09:00:00 午前,21.056,,,,,
27,12/08/22 10:00:00 午前,20.222,,,,,
28,12/08/22 11:00:00 午前,20.889,,,,,
29,12/08/22 12:00:00 午後,22.25,,,,,
30,12/08/22 01:00:00 午後,22.513,,,,,
31,12/08/22 02:00:00 午後,23.352,,,,,
32,12/08/22 03:00:00 午後,23.785,,,,,
33,12/08/22 04:00:00 午後,24.026,,,,,
34,12/08/22 05:00:00 午後,24.339,,,,,
35,12/08/22 06:00:00 午後,25.453,,,,,
36,12/08/22 07:00:00 午後,26.061,,,,,
37,12/08/22 08:00:00 午後,26.085,,,,,
38,12/08/22 09:00:00 午後,25.963,,,,,
