プロット タイトル: site11_spot019_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054351, SEN S/N: 20054351)",カプラー取り外し (LGR S/N: 20054351),カプラー取り付け (LGR S/N: 20054351),ホスト接続 (LGR S/N: 20054351),停止済み (LGR S/N: 20054351),ファイルの終わり (LGR S/N: 20054351)
1,12/14/19 09:00:00 午前,22.729,記録,,,,
2,12/14/19 09:30:00 午前,22.872,,,,,
3,12/14/19 10:00:00 午前,22.872,,,,,
4,12/14/19 10:30:00 午前,22.705,,,,,
5,12/14/19 11:00:00 午前,22.681,,,,,
6,12/14/19 11:30:00 午前,22.92,,,,,
7,12/14/19 12:00:00 午後,23.28,,,,,
8,12/14/19 12:30:00 午後,23.593,,,,,
9,12/14/19 01:00:00 午後,23.809,,,,,
10,12/14/19 01:30:00 午後,24.002,,,,,
11,12/14/19 02:00:00 午後,24.098,,,,,
12,12/14/19 02:30:00 午後,24.195,,,,,
13,12/14/19 03:00:00 午後,24.171,,,,,
14,12/14/19 03:30:00 午後,24.195,,,,,
15,12/14/19 04:00:00 午後,24.243,,,,,
16,12/14/19 04:30:00 午後,24.171,,,,,
17,12/14/19 05:00:00 午後,24.146,,,,,
18,12/14/19 05:30:00 午後,24.122,,,,,
19,12/14/19 06:00:00 午後,24.098,,,,,
20,12/14/19 06:30:00 午後,24.05,,,,,
21,12/14/19 07:00:00 午後,24.05,,,,,
22,12/14/19 07:30:00 午後,24.002,,,,,
23,12/14/19 08:00:00 午後,23.954,,,,,
24,12/14/19 08:30:00 午後,23.905,,,,,
25,12/14/19 09:00:00 午後,23.857,,,,,
26,12/14/19 09:30:00 午後,23.809,,,,,
27,12/14/19 10:00:00 午後,23.761,,,,,
28,12/14/19 10:30:00 午後,23.665,,,,,
29,12/14/19 11:00:00 午後,23.545,,,,,
30,12/14/19 11:30:00 午後,23.4,,,,,
31,12/15/19 12:00:00 午前,23.256,,,,,
32,12/15/19 12:30:00 午前,23.184,,,,,
33,12/15/19 01:00:00 午前,23.16,,,,,
34,12/15/19 01:30:00 午前,23.136,,,,,
35,12/15/19 02:00:00 午前,23.112,,,,,
36,12/15/19 02:30:00 午前,23.088,,,,,
37,12/15/19 03:00:00 午前,23.064,,,,,
38,12/15/19 03:30:00 午前,22.992,,,,,
39,12/15/19 04:00:00 午前,22.944,,,,,
40,12/15/19 04:30:00 午前,22.872,,,,,
41,12/15/19 05:00:00 午前,22.824,,,,,
42,12/15/19 05:30:00 午前,22.729,,,,,
43,12/15/19 06:00:00 午前,22.729,,,,,
44,12/15/19 06:30:00 午前,22.681,,,,,
45,12/15/19 07:00:00 午前,22.657,,,,,
46,12/15/19 07:30:00 午前,22.657,,,,,
47,12/15/19 08:00:00 午前,22.657,,,,,
48,12/15/19 08:30:00 午前,22.609,,,,,
49,12/15/19 09:00:00 午前,22.585,,,,,
50,12/15/19 09:30:00 午前,22.561,,,,,
51,12/15/19 10:00:00 午前,22.585,,,,,
52,12/15/19 10:30:00 午前,22.776,,,,,
53,12/15/19 11:00:00 午前,22.824,,,,,
54,12/15/19 11:30:00 午前,22.8,,,,,
55,12/15/19 12:00:00 午後,22.872,,,,,
56,12/15/19 12:30:00 午後,23.136,,,,,
57,12/15/19 01:00:00 午後,23.4,,,,,
58,12/15/19 01:30:00 午後,23.737,,,,,
59,12/15/19 02:00:00 午後,23.905,,,,,
60,12/15/19 02:30:00 午後,24.026,,,,,
61,12/15/19 03:00:00 午後,24.146,,,,,
62,12/15/19 03:30:00 午後,24.219,,,,,
63,12/15/19 04:00:00 午後,24.243,,,,,
64,12/15/19 04:30:00 午後,24.243,,,,,
65,12/15/19 05:00:00 午後,24.171,,,,,
66,12/15/19 05:30:00 午後,24.074,,,,,
67,12/15/19 06:00:00 午後,23.93,,,,,
68,12/15/19 06:30:00 午後,23.905,,,,,
69,12/15/19 07:00:00 午後,23.857,,,,,
70,12/15/19 07:30:00 午後,23.809,,,,,
71,12/15/19 08:00:00 午後,23.785,,,,,
72,12/15/19 08:30:00 午後,23.737,,,,,
73,12/15/19 09:00:00 午後,23.737,,,,,
74,12/15/19 09:30:00 午後,23.761,,,,,
75,12/15/19 10:00:00 午後,23.833,,,,,
