プロット タイトル: site09_spot003_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291291, SEN S/N: 20291291)",カプラー取り外し (LGR S/N: 20291291),カプラー取り付け (LGR S/N: 20291291),ホスト接続 (LGR S/N: 20291291),停止済み (LGR S/N: 20291291),ファイルの終わり (LGR S/N: 20291291)
1,11/13/21 09:00:00 午前,22.489,記録,,,,
2,11/13/21 10:00:00 午前,22.369,,,,,
3,11/13/21 11:00:00 午前,25.939,,,,,
4,11/13/21 12:00:00 午後,26.085,,,,,
5,11/13/21 01:00:00 午後,26.085,,,,,
6,11/13/21 02:00:00 午後,26.109,,,,,
7,11/13/21 03:00:00 午後,26.109,,,,,
8,11/13/21 04:00:00 午後,26.109,,,,,
9,11/13/21 05:00:00 午後,26.085,,,,,
10,11/13/21 06:00:00 午後,26.061,,,,,
11,11/13/21 07:00:00 午後,26.036,,,,,
12,11/13/21 08:00:00 午後,26.012,,,,,
13,11/13/21 09:00:00 午後,26.012,,,,,
14,11/13/21 10:00:00 午後,25.963,,,,,
15,11/13/21 11:00:00 午後,25.841,,,,,
16,11/14/21 12:00:00 午前,25.89,,,,,
17,11/14/21 01:00:00 午前,25.89,,,,,
18,11/14/21 02:00:00 午前,25.866,,,,,
19,11/14/21 03:00:00 午前,25.89,,,,,
20,11/14/21 04:00:00 午前,25.914,,,,,
21,11/14/21 05:00:00 午前,25.914,,,,,
22,11/14/21 06:00:00 午前,25.89,,,,,
23,11/14/21 07:00:00 午前,25.89,,,,,
24,11/14/21 08:00:00 午前,25.866,,,,,
25,11/14/21 09:00:00 午前,25.89,,,,,
26,11/14/21 10:00:00 午前,25.866,,,,,
27,11/14/21 11:00:00 午前,25.841,,,,,
28,11/14/21 12:00:00 午後,25.841,,,,,
29,11/14/21 01:00:00 午後,25.866,,,,,
30,11/14/21 02:00:00 午後,25.841,,,,,
31,11/14/21 03:00:00 午後,25.744,,,,,
32,11/14/21 04:00:00 午後,25.89,,,,,
33,11/14/21 05:00:00 午後,25.914,,,,,
34,11/14/21 06:00:00 午後,25.914,,,,,
35,11/14/21 07:00:00 午後,25.914,,,,,
36,11/14/21 08:00:00 午後,25.89,,,,,
37,11/14/21 09:00:00 午後,25.866,,,,,
38,11/14/21 10:00:00 午後,25.817,,,,,
39,11/14/21 11:00:00 午後,25.793,,,,,
40,11/15/21 12:00:00 午前,25.744,,,,,
41,11/15/21 01:00:00 午前,25.72,,,,,
42,11/15/21 02:00:00 午前,25.647,,,,,
43,11/15/21 03:00:00 午前,25.841,,,,,
44,11/15/21 04:00:00 午前,25.841,,,,,
45,11/15/21 05:00:00 午前,25.817,,,,,
46,11/15/21 06:00:00 午前,25.841,,,,,
47,11/15/21 07:00:00 午前,25.866,,,,,
48,11/15/21 08:00:00 午前,25.841,,,,,
49,11/15/21 09:00:00 午前,25.866,,,,,
50,11/15/21 10:00:00 午前,25.89,,,,,
51,11/15/21 11:00:00 午前,25.963,,,,,
52,11/15/21 12:00:00 午後,26.012,,,,,
