プロット タイトル: site24_spot007_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291307, SEN S/N: 20291307)",カプラー取り外し (LGR S/N: 20291307),カプラー取り付け (LGR S/N: 20291307),ホスト接続 (LGR S/N: 20291307),停止済み (LGR S/N: 20291307),ファイルの終わり (LGR S/N: 20291307)
1,10/22/22 10:00:00 午前,24.388,記録,,,,
2,10/22/22 11:00:00 午前,25.695,,,,,
3,10/22/22 12:00:00 午後,27.087,,,,,
4,10/22/22 01:00:00 午後,28.642,,,,,
5,10/22/22 02:00:00 午後,30.091,,,,,
6,10/22/22 03:00:00 午後,30.824,,,,,
7,10/22/22 04:00:00 午後,31.026,,,,,
8,10/22/22 05:00:00 午後,30.571,,,,,
9,10/22/22 06:00:00 午後,26.769,,,,,
10,10/22/22 07:00:00 午後,25.137,,,,,
11,10/22/22 08:00:00 午後,24.436,,,,,
12,10/22/22 09:00:00 午後,24.122,,,,,
13,10/22/22 10:00:00 午後,23.93,,,,,
14,10/22/22 11:00:00 午後,23.833,,,,,
15,10/23/22 12:00:00 午前,23.761,,,,,
16,10/23/22 01:00:00 午前,23.713,,,,,
17,10/23/22 02:00:00 午前,23.665,,,,,
18,10/23/22 03:00:00 午前,23.641,,,,,
19,10/23/22 04:00:00 午前,23.593,,,,,
20,10/23/22 05:00:00 午前,23.569,,,,,
21,10/23/22 06:00:00 午前,23.545,,,,,
22,10/23/22 07:00:00 午前,23.521,,,,,
23,10/23/22 08:00:00 午前,23.545,,,,,
24,10/23/22 09:00:00 午前,24.05,,,,,
25,10/23/22 10:00:00 午前,23.978,,,,,
26,10/23/22 11:00:00 午前,24.074,,,,,
27,10/23/22 12:00:00 午後,24.146,,,,,
28,10/23/22 01:00:00 午後,24.146,,,,,
29,10/23/22 02:00:00 午後,24.195,,,,,
30,10/23/22 03:00:00 午後,24.195,,,,,
31,10/23/22 04:00:00 午後,24.122,,,,,
32,10/23/22 05:00:00 午後,24.122,,,,,
33,10/23/22 06:00:00 午後,24.098,,,,,
34,10/23/22 07:00:00 午後,24.074,,,,,
35,10/23/22 08:00:00 午後,24.026,,,,,
36,10/23/22 09:00:00 午後,23.978,,,,,
37,10/23/22 10:00:00 午後,23.93,,,,,
38,10/23/22 11:00:00 午後,23.881,,,,,
39,10/24/22 12:00:00 午前,23.857,,,,,
40,10/24/22 01:00:00 午前,23.761,,,,,
41,10/24/22 02:00:00 午前,23.713,,,,,
42,10/24/22 03:00:00 午前,23.641,,,,,
43,10/24/22 04:00:00 午前,23.593,,,,,
44,10/24/22 05:00:00 午前,23.569,,,,,
45,10/24/22 06:00:00 午前,23.521,,,,,
46,10/24/22 07:00:00 午前,23.497,,,,,
47,10/24/22 08:00:00 午前,23.545,,,,,
48,10/24/22 09:00:00 午前,23.737,,,,,
49,10/24/22 10:00:00 午前,23.833,,,,,
50,10/24/22 11:00:00 午前,23.905,,,,,
51,10/24/22 12:00:00 午後,23.954,,,,,
52,10/24/22 01:00:00 午後,23.954,,,,,
53,10/24/22 02:00:00 午後,23.954,,,,,
54,10/24/22 03:00:00 午後,23.93,,,,,
55,10/24/22 04:00:00 午後,23.881,,,,,
56,10/24/22 05:00:00 午後,23.833,,,,,
57,10/24/22 06:00:00 午後,23.737,,,,,
58,10/24/22 07:00:00 午後,23.641,,,,,
59,10/24/22 08:00:00 午後,23.569,,,,,
60,10/24/22 09:00:00 午後,23.497,,,,,
61,10/24/22 10:00:00 午後,23.448,,,,,
62,10/24/22 11:00:00 午後,23.376,,,,,
63,10/25/22 12:00:00 午前,23.304,,,,,
64,10/25/22 01:00:00 午前,23.256,,,,,
65,10/25/22 02:00:00 午前,23.184,,,,,
66,10/25/22 03:00:00 午前,23.112,,,,,
67,10/25/22 04:00:00 午前,23.064,,,,,
68,10/25/22 05:00:00 午前,22.992,,,,,
69,10/25/22 06:00:00 午前,22.896,,,,,
70,10/25/22 07:00:00 午前,22.824,,,,,
71,10/25/22 08:00:00 午前,22.872,,,,,
72,10/25/22 09:00:00 午前,23.016,,,,,
73,10/25/22 10:00:00 午前,23.112,,,,,
74,10/25/22 11:00:00 午前,23.16,,,,,
75,10/25/22 12:00:00 午後,23.16,,,,,
76,10/25/22 01:00:00 午後,23.184,,,,,
77,10/25/22 02:00:00 午後,23.208,,,,,
78,10/25/22 03:00:00 午後,23.184,,,,,
79,10/25/22 04:00:00 午後,23.136,,,,,
80,10/25/22 05:00:00 午後,23.064,,,,,
81,10/25/22 06:00:00 午後,23.016,,,,,
82,10/25/22 07:00:00 午後,22.968,,,,,
83,10/25/22 08:00:00 午後,22.92,,,,,
84,10/25/22 09:00:00 午後,22.872,,,,,
85,10/25/22 10:00:00 午後,22.848,,,,,
86,10/25/22 11:00:00 午後,22.8,,,,,
87,10/26/22 12:00:00 午前,22.753,,,,,
88,10/26/22 01:00:00 午前,22.681,,,,,
89,10/26/22 02:00:00 午前,22.633,,,,,
90,10/26/22 03:00:00 午前,22.585,,,,,
91,10/26/22 04:00:00 午前,22.513,,,,,
92,10/26/22 05:00:00 午前,22.441,,,,,
93,10/26/22 06:00:00 午前,22.393,,,,,
94,10/26/22 07:00:00 午前,22.345,,,,,
95,10/26/22 08:00:00 午前,22.417,,,,,
96,10/26/22 09:00:00 午前,22.537,,,,,
97,10/26/22 10:00:00 午前,22.681,,,,,
98,10/26/22 11:00:00 午前,22.753,,,,,
99,10/26/22 12:00:00 午後,22.776,,,,,
100,10/26/22 01:00:00 午後,22.8,,,,,
101,10/26/22 02:00:00 午後,22.848,,,,,
102,10/26/22 03:00:00 午後,22.872,,,,,
103,10/26/22 04:00:00 午後,22.848,,,,,
104,10/26/22 05:00:00 午後,22.8,,,,,
105,10/26/22 06:00:00 午後,22.345,,,,,
106,10/26/22 07:00:00 午後,20.865,,,,,
107,10/26/22 08:00:00 午後,19.484,,,,,
108,10/26/22 09:00:00 午後,18.2,,,,,
109,10/26/22 10:00:00 午後,17.225,,,,,
110,10/26/22 11:00:00 午後,16.558,,,,,
111,10/27/22 12:00:00 午前,16.058,,,,,
112,10/27/22 01:00:00 午前,15.629,,,,,
113,10/27/22 02:00:00 午前,15.27,,,,,
114,10/27/22 03:00:00 午前,14.984,,,,,
115,10/27/22 04:00:00 午前,14.84,,,,,
116,10/27/22 05:00:00 午前,14.745,,,,,
117,10/27/22 06:00:00 午前,14.745,,,,,
118,10/27/22 07:00:00 午前,15.055,,,,,
119,10/27/22 08:00:00 午前,15.939,,,,,
120,10/27/22 09:00:00 午前,16.963,,,,,
121,10/27/22 10:00:00 午前,19.841,,,,,
122,10/27/22 11:00:00 午前,22.441,,,,,
123,10/27/22 12:00:00 午後,22.8,,,,,
124,10/27/22 01:00:00 午後,22.872,,,,,
125,10/27/22 02:00:00 午後,22.872,,,,,
126,10/27/22 03:00:00 午後,22.848,,,,,
127,10/27/22 04:00:00 午後,22.824,,,,,
128,10/27/22 05:00:00 午後,22.824,,,,,
129,10/27/22 06:00:00 午後,22.776,,,,,
130,10/27/22 07:00:00 午後,22.753,,,,,
131,10/27/22 08:00:00 午後,22.753,,,,,
132,10/27/22 09:00:00 午後,22.753,,,,,
133,10/27/22 10:00:00 午後,22.681,,,,,
134,10/27/22 11:00:00 午後,22.681,,,,,
135,10/28/22 12:00:00 午前,22.705,,,,,
136,10/28/22 01:00:00 午前,22.776,,,,,
137,10/28/22 02:00:00 午前,22.776,,,,,
138,10/28/22 03:00:00 午前,22.681,,,,,
139,10/28/22 04:00:00 午前,22.657,,,,,
140,10/28/22 05:00:00 午前,22.585,,,,,
141,10/28/22 06:00:00 午前,22.657,,,,,
142,10/28/22 07:00:00 午前,22.633,,,,,
143,10/28/22 08:00:00 午前,22.633,,,,,
144,10/28/22 09:00:00 午前,22.681,,,,,
145,10/28/22 10:00:00 午前,22.729,,,,,
146,10/28/22 11:00:00 午前,22.776,,,,,
147,10/28/22 12:00:00 午後,22.872,,,,,
148,10/28/22 01:00:00 午後,22.92,,,,,
149,10/28/22 02:00:00 午後,22.992,,,,,
150,10/28/22 03:00:00 午後,23.016,,,,,
151,10/28/22 04:00:00 午後,22.992,,,,,
152,10/28/22 05:00:00 午後,22.968,,,,,
153,10/28/22 06:00:00 午後,23.04,,,,,
154,10/28/22 07:00:00 午後,23.04,,,,,
155,10/28/22 08:00:00 午後,23.016,,,,,
156,10/28/22 09:00:00 午後,22.992,,,,,
157,10/28/22 10:00:00 午後,22.992,,,,,
158,10/28/22 11:00:00 午後,22.944,,,,,
159,10/29/22 12:00:00 午前,22.92,,,,,
160,10/29/22 01:00:00 午前,22.92,,,,,
161,10/29/22 02:00:00 午前,22.872,,,,,
162,10/29/22 03:00:00 午前,22.776,,,,,
163,10/29/22 04:00:00 午前,22.657,,,,,
164,10/29/22 05:00:00 午前,22.633,,,,,
165,10/29/22 06:00:00 午前,22.633,,,,,
166,10/29/22 07:00:00 午前,22.561,,,,,
167,10/29/22 08:00:00 午前,22.369,,,,,
168,10/29/22 09:00:00 午前,22.441,,,,,
169,10/29/22 10:00:00 午前,22.681,,,,,
170,10/29/22 11:00:00 午前,22.896,,,,,
171,10/29/22 12:00:00 午後,22.944,,,,,
172,10/29/22 01:00:00 午後,23.04,,,,,
173,10/29/22 02:00:00 午後,23.04,,,,,
174,10/29/22 03:00:00 午後,23.088,,,,,
175,10/29/22 04:00:00 午後,23.088,,,,,
176,10/29/22 05:00:00 午後,23.064,,,,,
177,10/29/22 06:00:00 午後,23.016,,,,,
178,10/29/22 07:00:00 午後,22.848,,,,,
179,10/29/22 08:00:00 午後,22.8,,,,,
180,10/29/22 09:00:00 午後,22.8,,,,,
181,10/29/22 10:00:00 午後,22.776,,,,,
182,10/29/22 11:00:00 午後,22.753,,,,,
183,10/30/22 12:00:00 午前,22.705,,,,,
184,10/30/22 01:00:00 午前,22.705,,,,,
185,10/30/22 02:00:00 午前,22.681,,,,,
186,10/30/22 03:00:00 午前,22.681,,,,,
187,10/30/22 04:00:00 午前,22.537,,,,,
188,10/30/22 05:00:00 午前,22.489,,,,,
189,10/30/22 06:00:00 午前,22.441,,,,,
190,10/30/22 07:00:00 午前,22.417,,,,,
191,10/30/22 08:00:00 午前,22.441,,,,,
192,10/30/22 09:00:00 午前,22.345,,,,,
193,10/30/22 10:00:00 午前,22.465,,,,,
194,10/30/22 11:00:00 午前,22.657,,,,,
195,10/30/22 12:00:00 午後,22.824,,,,,
196,10/30/22 01:00:00 午後,22.872,,,,,
197,10/30/22 02:00:00 午後,22.944,,,,,
198,10/30/22 03:00:00 午後,22.944,,,,,
199,10/30/22 04:00:00 午後,22.92,,,,,
200,10/30/22 05:00:00 午後,22.896,,,,,
201,10/30/22 06:00:00 午後,22.848,,,,,
202,10/30/22 07:00:00 午後,22.824,,,,,
203,10/30/22 08:00:00 午後,22.8,,,,,
204,10/30/22 09:00:00 午後,22.753,,,,,
205,10/30/22 10:00:00 午後,22.681,,,,,
206,10/30/22 11:00:00 午後,22.633,,,,,
207,10/31/22 12:00:00 午前,22.537,,,,,
208,10/31/22 01:00:00 午前,22.561,,,,,
209,10/31/22 02:00:00 午前,22.585,,,,,
210,10/31/22 03:00:00 午前,22.561,,,,,
211,10/31/22 04:00:00 午前,22.609,,,,,
212,10/31/22 05:00:00 午前,22.585,,,,,
213,10/31/22 06:00:00 午前,22.441,,,,,
214,10/31/22 07:00:00 午前,22.345,,,,,
215,10/31/22 08:00:00 午前,22.226,,,,,
216,10/31/22 09:00:00 午前,22.298,,,,,
217,10/31/22 10:00:00 午前,22.369,,,,,
218,10/31/22 11:00:00 午前,22.489,,,,,
219,10/31/22 12:00:00 午後,22.609,,,,,
220,10/31/22 01:00:00 午後,22.705,,,,,
221,10/31/22 02:00:00 午後,22.776,,,,,
222,10/31/22 03:00:00 午後,22.8,,,,,
223,10/31/22 04:00:00 午後,22.824,,,,,
224,10/31/22 05:00:00 午後,22.824,,,,,
225,10/31/22 06:00:00 午後,22.8,,,,,
226,10/31/22 07:00:00 午後,22.776,,,,,
227,10/31/22 08:00:00 午後,22.753,,,,,
228,10/31/22 09:00:00 午後,22.729,,,,,
229,10/31/22 10:00:00 午後,22.705,,,,,
230,10/31/22 11:00:00 午後,22.657,,,,,
231,11/01/22 12:00:00 午前,22.609,,,,,
232,11/01/22 01:00:00 午前,22.561,,,,,
233,11/01/22 02:00:00 午前,22.537,,,,,
234,11/01/22 03:00:00 午前,22.513,,,,,
235,11/01/22 04:00:00 午前,22.489,,,,,
236,11/01/22 05:00:00 午前,22.537,,,,,
237,11/01/22 06:00:00 午前,22.489,,,,,
238,11/01/22 07:00:00 午前,22.417,,,,,
239,11/01/22 08:00:00 午前,22.369,,,,,
240,11/01/22 09:00:00 午前,22.321,,,,,
241,11/01/22 10:00:00 午前,22.345,,,,,
242,11/01/22 11:00:00 午前,22.345,,,,,
243,11/01/22 12:00:00 午後,22.369,,,,,
244,11/01/22 01:00:00 午後,22.393,,,,,
245,11/01/22 02:00:00 午後,22.465,,,,,
246,11/01/22 03:00:00 午後,22.537,,,,,
