プロット タイトル: site09_spot005_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20922254, SEN S/N: 20922254)",カプラー取り外し (LGR S/N: 20922254),カプラー取り付け (LGR S/N: 20922254),ホスト接続 (LGR S/N: 20922254),停止済み (LGR S/N: 20922254),ファイルの終わり (LGR S/N: 20922254)
1,01/06/24 09:00:00 午前,,記録,,,,
2,01/06/24 10:00:00 午前,,,,,,
3,01/06/24 11:00:00 午前,,,,,,
4,01/06/24 12:00:00 午後,23.785,,,,,
5,01/06/24 01:00:00 午後,23.833,,,,,
6,01/06/24 02:00:00 午後,23.833,,,,,
7,01/06/24 03:00:00 午後,23.785,,,,,
8,01/06/24 04:00:00 午後,23.737,,,,,
9,01/06/24 05:00:00 午後,23.713,,,,,
10,01/06/24 06:00:00 午後,23.713,,,,,
11,01/06/24 07:00:00 午後,23.809,,,,,
12,01/06/24 08:00:00 午後,23.978,,,,,
13,01/06/24 09:00:00 午後,23.954,,,,,
14,01/06/24 10:00:00 午後,23.905,,,,,
15,01/06/24 11:00:00 午後,23.881,,,,,
16,01/07/24 12:00:00 午前,23.857,,,,,
17,01/07/24 01:00:00 午前,23.737,,,,,
18,01/07/24 02:00:00 午前,23.689,,,,,
19,01/07/24 03:00:00 午前,23.689,,,,,
20,01/07/24 04:00:00 午前,23.641,,,,,
21,01/07/24 05:00:00 午前,23.569,,,,,
22,01/07/24 06:00:00 午前,23.521,,,,,
23,01/07/24 07:00:00 午前,23.545,,,,,
24,01/07/24 08:00:00 午前,23.545,,,,,
25,01/07/24 09:00:00 午前,23.737,,,,,
26,01/07/24 10:00:00 午前,23.761,,,,,
27,01/07/24 11:00:00 午前,23.785,,,,,
28,01/07/24 12:00:00 午後,23.809,,,,,
29,01/07/24 01:00:00 午後,23.785,,,,,
30,01/07/24 02:00:00 午後,23.761,,,,,
31,01/07/24 03:00:00 午後,23.713,,,,,
32,01/07/24 04:00:00 午後,23.665,,,,,
33,01/07/24 05:00:00 午後,23.617,,,,,
34,01/07/24 06:00:00 午後,23.545,,,,,
35,01/07/24 07:00:00 午後,23.545,,,,,
36,01/07/24 08:00:00 午後,23.665,,,,,
37,01/07/24 09:00:00 午後,23.737,,,,,
38,01/07/24 10:00:00 午後,23.761,,,,,
39,01/07/24 11:00:00 午後,23.785,,,,,
40,01/08/24 12:00:00 午前,23.761,,,,,
41,01/08/24 01:00:00 午前,23.737,,,,,
42,01/08/24 02:00:00 午前,23.737,,,,,
43,01/08/24 03:00:00 午前,23.665,,,,,
44,01/08/24 04:00:00 午前,23.545,,,,,
45,01/08/24 05:00:00 午前,23.424,,,,,
46,01/08/24 06:00:00 午前,23.376,,,,,
47,01/08/24 07:00:00 午前,23.328,,,,,
48,01/08/24 08:00:00 午前,23.28,,,,,
49,01/08/24 09:00:00 午前,23.4,,,,,
50,01/08/24 10:00:00 午前,23.689,,,,,
51,01/08/24 11:00:00 午前,23.785,,,,,
52,01/08/24 12:00:00 午後,23.809,,,,,
53,01/08/24 01:00:00 午後,23.833,,,,,
54,01/08/24 02:00:00 午後,23.737,,,,,
55,01/08/24 03:00:00 午後,23.641,,,,,
56,01/08/24 04:00:00 午後,23.545,,,,,
57,01/08/24 05:00:00 午後,23.4,,,,,
58,01/08/24 06:00:00 午後,23.328,,,,,
59,01/08/24 07:00:00 午後,23.28,,,,,
60,01/08/24 08:00:00 午後,23.232,,,,,
61,01/08/24 09:00:00 午後,23.304,,,,,
62,01/08/24 10:00:00 午後,23.352,,,,,
63,01/08/24 11:00:00 午後,23.497,,,,,
64,01/09/24 12:00:00 午前,23.521,,,,,
65,01/09/24 01:00:00 午前,23.472,,,,,
66,01/09/24 02:00:00 午前,23.352,,,,,
67,01/09/24 03:00:00 午前,23.352,,,,,
68,01/09/24 04:00:00 午前,23.376,,,,,
69,01/09/24 05:00:00 午前,23.352,,,,,
70,01/09/24 06:00:00 午前,23.352,,,,,
71,01/09/24 07:00:00 午前,23.256,,,,,
72,01/09/24 08:00:00 午前,23.232,,,,,
73,01/09/24 09:00:00 午前,23.208,,,,,
74,01/09/24 10:00:00 午前,23.256,,,,,
75,01/09/24 11:00:00 午前,23.4,,,,,
76,01/09/24 12:00:00 午後,23.352,,,,,
77,01/09/24 01:00:00 午後,23.4,,,,,
78,01/09/24 02:00:00 午後,23.424,,,,,
79,01/09/24 03:00:00 午後,23.376,,,,,
