プロット タイトル: site18_spot007_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054303, SEN S/N: 20054303)",カプラー取り外し (LGR S/N: 20054303),カプラー取り付け (LGR S/N: 20054303),ホスト接続 (LGR S/N: 20054303),停止済み (LGR S/N: 20054303),ファイルの終わり (LGR S/N: 20054303)
1,10/29/19 09:00:00 午前,31.255,記録,,,,
2,10/29/19 10:00:00 午前,39.093,,,,,
3,10/29/19 11:00:00 午前,27.604,,,,,
4,10/29/19 12:00:00 午後,27.358,,,,,
5,10/29/19 01:00:00 午後,26.94,,,,,
6,10/29/19 02:00:00 午後,26.989,,,,,
7,10/29/19 03:00:00 午後,27.186,,,,,
8,10/29/19 04:00:00 午後,27.087,,,,,
9,10/29/19 05:00:00 午後,27.112,,,,,
10,10/29/19 06:00:00 午後,27.136,,,,,
11,10/29/19 07:00:00 午後,27.186,,,,,
12,10/29/19 08:00:00 午後,27.21,,,,,
13,10/29/19 09:00:00 午後,27.235,,,,,
14,10/29/19 10:00:00 午後,27.259,,,,,
15,10/29/19 11:00:00 午後,26.769,,,,,
16,10/30/19 12:00:00 午前,27.112,,,,,
17,10/30/19 01:00:00 午前,27.284,,,,,
18,10/30/19 02:00:00 午前,27.161,,,,,
19,10/30/19 03:00:00 午前,27.259,,,,,
20,10/30/19 04:00:00 午前,27.259,,,,,
21,10/30/19 05:00:00 午前,27.235,,,,,
22,10/30/19 06:00:00 午前,27.259,,,,,
23,10/30/19 07:00:00 午前,26.916,,,,,
24,10/30/19 08:00:00 午前,26.965,,,,,
25,10/30/19 09:00:00 午前,26.989,,,,,
26,10/30/19 10:00:00 午前,27.161,,,,,
27,10/30/19 11:00:00 午前,27.456,,,,,
28,10/30/19 12:00:00 午後,27.136,,,,,
29,10/30/19 01:00:00 午後,27.456,,,,,
30,10/30/19 02:00:00 午後,26.965,,,,,
31,10/30/19 03:00:00 午後,26.72,,,,,
32,10/30/19 04:00:00 午後,26.867,,,,,
33,10/30/19 05:00:00 午後,26.916,,,,,
34,10/30/19 06:00:00 午後,26.916,,,,,
35,10/30/19 07:00:00 午後,26.916,,,,,
36,10/30/19 08:00:00 午後,26.989,,,,,
37,10/30/19 09:00:00 午後,26.451,,,,,
38,10/30/19 10:00:00 午後,25.501,,,,,
39,10/30/19 11:00:00 午後,25.89,,,,,
40,10/31/19 12:00:00 午前,26.842,,,,,
41,10/31/19 01:00:00 午前,26.965,,,,,
42,10/31/19 02:00:00 午前,26.5,,,,,
43,10/31/19 03:00:00 午前,25.355,,,,,
44,10/31/19 04:00:00 午前,26.769,,,,,
45,10/31/19 05:00:00 午前,26.891,,,,,
46,10/31/19 06:00:00 午前,26.94,,,,,
47,10/31/19 07:00:00 午前,26.867,,,,,
48,10/31/19 08:00:00 午前,26.94,,,,,
49,10/31/19 09:00:00 午前,26.989,,,,,
50,10/31/19 10:00:00 午前,27.038,,,,,
51,10/31/19 11:00:00 午前,27.063,,,,,
52,10/31/19 12:00:00 午後,26.989,,,,,
53,10/31/19 01:00:00 午後,27.063,,,,,
54,10/31/19 02:00:00 午後,27.21,,,,,
55,10/31/19 03:00:00 午後,27.308,,,,,
56,10/31/19 04:00:00 午後,26.426,,,,,
57,10/31/19 05:00:00 午後,26.867,,,,,
58,10/31/19 06:00:00 午後,26.695,,,,,
59,10/31/19 07:00:00 午後,26.769,,,,,
60,10/31/19 08:00:00 午後,26.989,,,,,
61,10/31/19 09:00:00 午後,27.112,,,,,
62,10/31/19 10:00:00 午後,27.136,,,,,
63,10/31/19 11:00:00 午後,26.965,,,,,
64,11/01/19 12:00:00 午前,26.989,,,,,
65,11/01/19 01:00:00 午前,26.842,,,,,
66,11/01/19 02:00:00 午前,26.94,,,,,
67,11/01/19 03:00:00 午前,26.916,,,,,
68,11/01/19 04:00:00 午前,26.916,,,,,
69,11/01/19 05:00:00 午前,26.842,,,,,
70,11/01/19 06:00:00 午前,26.818,,,,,
71,11/01/19 07:00:00 午前,26.182,,,,,
72,11/01/19 08:00:00 午前,26.793,,,,,
73,11/01/19 09:00:00 午前,26.842,,,,,
74,11/01/19 10:00:00 午前,26.842,,,,,
75,11/01/19 11:00:00 午前,26.353,,,,,
76,11/01/19 12:00:00 午後,26.402,,,,,
77,11/01/19 01:00:00 午後,26.5,,,,,
78,11/01/19 02:00:00 午後,26.598,,,,,
79,11/01/19 03:00:00 午後,26.036,,,,,
80,11/01/19 04:00:00 午後,26.451,,,,,
81,11/01/19 05:00:00 午後,26.549,,,,,
82,11/01/19 06:00:00 午後,26.573,,,,,
83,11/01/19 07:00:00 午後,26.549,,,,,
84,11/01/19 08:00:00 午後,26.524,,,,,
85,11/01/19 09:00:00 午後,26.549,,,,,
86,11/01/19 10:00:00 午後,26.549,,,,,
87,11/01/19 11:00:00 午後,26.5,,,,,
88,11/02/19 12:00:00 午前,26.475,,,,,
89,11/02/19 01:00:00 午前,26.451,,,,,
90,11/02/19 02:00:00 午前,26.451,,,,,
91,11/02/19 03:00:00 午前,26.451,,,,,
92,11/02/19 04:00:00 午前,26.451,,,,,
93,11/02/19 05:00:00 午前,26.402,,,,,
94,11/02/19 06:00:00 午前,26.402,,,,,
95,11/02/19 07:00:00 午前,26.085,,,,,
96,11/02/19 08:00:00 午前,26.158,,,,,
97,11/02/19 09:00:00 午前,24.702,,,,,
98,11/02/19 10:00:00 午前,24.823,,,,,
99,11/02/19 11:00:00 午前,25.598,,,,,
100,11/02/19 12:00:00 午後,26.256,,,,,
101,11/02/19 01:00:00 午後,26.524,,,,,
102,11/02/19 02:00:00 午後,26.573,,,,,
103,11/02/19 03:00:00 午後,26.671,,,,,
104,11/02/19 04:00:00 午後,26.769,,,,,
105,11/02/19 05:00:00 午後,26.695,,,,,
106,11/02/19 06:00:00 午後,26.646,,,,,
107,11/02/19 07:00:00 午後,26.867,,,,,
108,11/02/19 08:00:00 午後,26.891,,,,,
109,11/02/19 09:00:00 午後,26.744,,,,,
110,11/02/19 10:00:00 午後,26.573,,,,,
111,11/02/19 11:00:00 午後,26.549,,,,,
112,11/03/19 12:00:00 午前,26.573,,,,,
113,11/03/19 01:00:00 午前,26.646,,,,,
114,11/03/19 02:00:00 午前,26.695,,,,,
115,11/03/19 03:00:00 午前,26.671,,,,,
116,11/03/19 04:00:00 午前,26.646,,,,,
117,11/03/19 05:00:00 午前,26.524,,,,,
118,11/03/19 06:00:00 午前,26.524,,,,,
119,11/03/19 07:00:00 午前,26.5,,,,,
120,11/03/19 08:00:00 午前,26.475,,,,,
121,11/03/19 09:00:00 午前,25.695,,,,,
122,11/03/19 10:00:00 午前,25.768,,,,,
123,11/03/19 11:00:00 午前,25.817,,,,,
