プロット タイトル: site13_spot042_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155716, SEN S/N: 21155716)",カプラー取り外し (LGR S/N: 21155716),カプラー取り付け (LGR S/N: 21155716),ホスト接続 (LGR S/N: 21155716),停止済み (LGR S/N: 21155716),ファイルの終わり (LGR S/N: 21155716)
1,10/24/22 08:00:00 午前,23.136,記録,,,,
2,10/24/22 09:00:00 午前,23.04,,,,,
3,10/24/22 10:00:00 午前,24.339,,,,,
4,10/24/22 11:00:00 午前,25.55,,,,,
5,10/24/22 12:00:00 午後,25.137,,,,,
6,10/24/22 01:00:00 午後,26.622,,,,,
7,10/24/22 02:00:00 午後,26.622,,,,,
8,10/24/22 03:00:00 午後,26.451,,,,,
9,10/24/22 04:00:00 午後,26.475,,,,,
10,10/24/22 05:00:00 午後,26.378,,,,,
11,10/24/22 06:00:00 午後,26.134,,,,,
12,10/24/22 07:00:00 午後,25.963,,,,,
13,10/24/22 08:00:00 午後,26.061,,,,,
14,10/24/22 09:00:00 午後,26.28,,,,,
15,10/24/22 10:00:00 午後,26.451,,,,,
16,10/24/22 11:00:00 午後,26.426,,,,,
17,10/25/22 12:00:00 午前,26.304,,,,,
18,10/25/22 01:00:00 午前,26.182,,,,,
19,10/25/22 02:00:00 午前,25.914,,,,,
20,10/25/22 03:00:00 午前,25.768,,,,,
21,10/25/22 04:00:00 午前,25.89,,,,,
22,10/25/22 05:00:00 午前,25.866,,,,,
23,10/25/22 06:00:00 午前,25.768,,,,,
24,10/25/22 07:00:00 午前,25.671,,,,,
25,10/25/22 08:00:00 午前,25.647,,,,,
26,10/25/22 09:00:00 午前,26.036,,,,,
27,10/25/22 10:00:00 午前,26.28,,,,,
28,10/25/22 11:00:00 午前,26.329,,,,,
29,10/25/22 12:00:00 午後,26.353,,,,,
30,10/25/22 01:00:00 午後,26.353,,,,,
31,10/25/22 02:00:00 午後,26.304,,,,,
32,10/25/22 03:00:00 午後,26.158,,,,,
