プロット タイトル: site09_spot001_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291289, SEN S/N: 20291289)",カプラー取り外し (LGR S/N: 20291289),カプラー取り付け (LGR S/N: 20291289),ホスト接続 (LGR S/N: 20291289),停止済み (LGR S/N: 20291289),ファイルの終わり (LGR S/N: 20291289)
1,11/06/21 09:00:00 午前,26.085,記録,,,,
2,11/06/21 10:00:00 午前,26.109,,,,,
3,11/06/21 11:00:00 午前,27.038,,,,,
4,11/06/21 12:00:00 午後,27.235,,,,,
5,11/06/21 01:00:00 午後,27.308,,,,,
6,11/06/21 02:00:00 午後,27.431,,,,,
7,11/06/21 03:00:00 午後,27.505,,,,,
8,11/06/21 04:00:00 午後,27.554,,,,,
9,11/06/21 05:00:00 午後,27.53,,,,,
10,11/06/21 06:00:00 午後,27.308,,,,,
11,11/06/21 07:00:00 午後,27.161,,,,,
12,11/06/21 08:00:00 午後,27.21,,,,,
13,11/06/21 09:00:00 午後,27.186,,,,,
14,11/06/21 10:00:00 午後,27.186,,,,,
15,11/06/21 11:00:00 午後,27.333,,,,,
16,11/07/21 12:00:00 午前,27.382,,,,,
17,11/07/21 01:00:00 午前,27.358,,,,,
18,11/07/21 02:00:00 午前,27.333,,,,,
19,11/07/21 03:00:00 午前,27.259,,,,,
20,11/07/21 04:00:00 午前,27.259,,,,,
21,11/07/21 05:00:00 午前,27.112,,,,,
22,11/07/21 06:00:00 午前,26.916,,,,,
23,11/07/21 07:00:00 午前,27.112,,,,,
24,11/07/21 08:00:00 午前,27.235,,,,,
25,11/07/21 09:00:00 午前,27.161,,,,,
26,11/07/21 10:00:00 午前,27.161,,,,,
27,11/07/21 11:00:00 午前,27.186,,,,,
28,11/07/21 12:00:00 午後,27.21,,,,,
29,11/07/21 01:00:00 午後,27.259,,,,,
30,11/07/21 02:00:00 午後,27.431,,,,,
31,11/07/21 03:00:00 午後,27.358,,,,,
32,11/07/21 04:00:00 午後,27.358,,,,,
33,11/07/21 05:00:00 午後,27.431,,,,,
34,11/07/21 06:00:00 午後,27.481,,,,,
35,11/07/21 07:00:00 午後,27.333,,,,,
36,11/07/21 08:00:00 午後,27.235,,,,,
37,11/07/21 09:00:00 午後,27.21,,,,,
38,11/07/21 10:00:00 午後,27.308,,,,,
39,11/07/21 11:00:00 午後,27.333,,,,,
40,11/08/21 12:00:00 午前,27.284,,,,,
41,11/08/21 01:00:00 午前,27.235,,,,,
42,11/08/21 02:00:00 午前,27.21,,,,,
43,11/08/21 03:00:00 午前,27.161,,,,,
44,11/08/21 04:00:00 午前,27.136,,,,,
45,11/08/21 05:00:00 午前,27.112,,,,,
46,11/08/21 06:00:00 午前,27.063,,,,,
47,11/08/21 07:00:00 午前,26.916,,,,,
48,11/08/21 08:00:00 午前,27.063,,,,,
49,11/08/21 09:00:00 午前,27.21,,,,,
50,11/08/21 10:00:00 午前,27.136,,,,,
51,11/08/21 11:00:00 午前,26.989,,,,,
52,11/08/21 12:00:00 午後,26.989,,,,,
53,11/08/21 01:00:00 午後,27.186,,,,,
54,11/08/21 02:00:00 午後,27.136,,,,,
55,11/08/21 03:00:00 午後,27.063,,,,,
56,11/08/21 04:00:00 午後,26.965,,,,,
57,11/08/21 05:00:00 午後,26.94,,,,,
58,11/08/21 06:00:00 午後,26.94,,,,,
59,11/08/21 07:00:00 午後,26.965,,,,,
60,11/08/21 08:00:00 午後,26.94,,,,,
61,11/08/21 09:00:00 午後,26.94,,,,,
62,11/08/21 10:00:00 午後,26.916,,,,,
63,11/08/21 11:00:00 午後,26.867,,,,,
64,11/09/21 12:00:00 午前,26.867,,,,,
65,11/09/21 01:00:00 午前,26.916,,,,,
66,11/09/21 02:00:00 午前,26.891,,,,,
67,11/09/21 03:00:00 午前,26.818,,,,,
68,11/09/21 04:00:00 午前,26.72,,,,,
69,11/09/21 05:00:00 午前,26.671,,,,,
70,11/09/21 06:00:00 午前,26.622,,,,,
71,11/09/21 07:00:00 午前,26.622,,,,,
72,11/09/21 08:00:00 午前,26.646,,,,,
73,11/09/21 09:00:00 午前,26.524,,,,,
74,11/09/21 10:00:00 午前,26.646,,,,,
75,11/09/21 11:00:00 午前,26.769,,,,,
76,11/09/21 12:00:00 午後,26.818,,,,,
77,11/09/21 01:00:00 午後,26.793,,,,,
78,11/09/21 02:00:00 午後,26.818,,,,,
79,11/09/21 03:00:00 午後,26.793,,,,,
80,11/09/21 04:00:00 午後,26.793,,,,,
81,11/09/21 05:00:00 午後,26.769,,,,,
82,11/09/21 06:00:00 午後,26.695,,,,,
83,11/09/21 07:00:00 午後,26.671,,,,,
84,11/09/21 08:00:00 午後,26.646,,,,,
85,11/09/21 09:00:00 午後,26.598,,,,,
86,11/09/21 10:00:00 午後,26.646,,,,,
87,11/09/21 11:00:00 午後,26.451,,,,,
88,11/10/21 12:00:00 午前,26.451,,,,,
89,11/10/21 01:00:00 午前,26.475,,,,,
90,11/10/21 02:00:00 午前,26.475,,,,,
91,11/10/21 03:00:00 午前,26.451,,,,,
92,11/10/21 04:00:00 午前,26.353,,,,,
93,11/10/21 05:00:00 午前,26.28,,,,,
94,11/10/21 06:00:00 午前,26.329,,,,,
95,11/10/21 07:00:00 午前,25.987,,,,,
96,11/10/21 08:00:00 午前,25.866,,,,,
97,11/10/21 09:00:00 午前,25.647,,,,,
98,11/10/21 10:00:00 午前,26.426,,,,,
99,11/10/21 11:00:00 午前,26.549,,,,,
100,11/10/21 12:00:00 午後,26.549,,,,,
101,11/10/21 01:00:00 午後,26.5,,,,,
102,11/10/21 02:00:00 午後,26.451,,,,,
103,11/10/21 03:00:00 午後,26.402,,,,,
104,11/10/21 04:00:00 午後,26.304,,,,,
105,11/10/21 05:00:00 午後,26.402,,,,,
106,11/10/21 06:00:00 午後,26.378,,,,,
107,11/10/21 07:00:00 午後,26.353,,,,,
108,11/10/21 08:00:00 午後,26.28,,,,,
109,11/10/21 09:00:00 午後,26.158,,,,,
110,11/10/21 10:00:00 午後,26.158,,,,,
111,11/10/21 11:00:00 午後,26.134,,,,,
112,11/11/21 12:00:00 午前,26.012,,,,,
113,11/11/21 01:00:00 午前,26.256,,,,,
114,11/11/21 02:00:00 午前,26.353,,,,,
115,11/11/21 03:00:00 午前,26.426,,,,,
116,11/11/21 04:00:00 午前,26.402,,,,,
117,11/11/21 05:00:00 午前,26.353,,,,,
118,11/11/21 06:00:00 午前,26.231,,,,,
119,11/11/21 07:00:00 午前,26.158,,,,,
120,11/11/21 08:00:00 午前,26.061,,,,,
121,11/11/21 09:00:00 午前,26.061,,,,,
122,11/11/21 10:00:00 午前,25.768,,,,,
123,11/11/21 11:00:00 午前,25.89,,,,,
124,11/11/21 12:00:00 午後,26.207,,,,,
125,11/11/21 01:00:00 午後,26.549,,,,,
126,11/11/21 02:00:00 午後,26.671,,,,,
127,11/11/21 03:00:00 午後,26.72,,,,,
128,11/11/21 04:00:00 午後,26.72,,,,,
129,11/11/21 05:00:00 午後,26.793,,,,,
130,11/11/21 06:00:00 午後,26.622,,,,,
131,11/11/21 07:00:00 午後,26.524,,,,,
132,11/11/21 08:00:00 午後,26.451,,,,,
133,11/11/21 09:00:00 午後,26.378,,,,,
134,11/11/21 10:00:00 午後,26.28,,,,,
135,11/11/21 11:00:00 午後,26.256,,,,,
136,11/12/21 12:00:00 午前,26.28,,,,,
137,11/12/21 01:00:00 午前,26.256,,,,,
138,11/12/21 02:00:00 午前,26.109,,,,,
139,11/12/21 03:00:00 午前,26.304,,,,,
140,11/12/21 04:00:00 午前,26.426,,,,,
141,11/12/21 05:00:00 午前,26.402,,,,,
142,11/12/21 06:00:00 午前,26.353,,,,,
143,11/12/21 07:00:00 午前,26.256,,,,,
144,11/12/21 08:00:00 午前,26.109,,,,,
145,11/12/21 09:00:00 午前,26.012,,,,,
146,11/12/21 10:00:00 午前,25.963,,,,,
147,11/12/21 11:00:00 午前,25.744,,,,,
148,11/12/21 12:00:00 午後,26.109,,,,,
149,11/12/21 01:00:00 午後,26.353,,,,,
150,11/12/21 02:00:00 午後,26.378,,,,,
151,11/12/21 03:00:00 午後,26.353,,,,,
152,11/12/21 04:00:00 午後,26.256,,,,,
153,11/12/21 05:00:00 午後,26.134,,,,,
154,11/12/21 06:00:00 午後,25.987,,,,,
155,11/12/21 07:00:00 午後,26.012,,,,,
156,11/12/21 08:00:00 午後,26.061,,,,,
157,11/12/21 09:00:00 午後,25.987,,,,,
158,11/12/21 10:00:00 午後,25.914,,,,,
159,11/12/21 11:00:00 午後,25.866,,,,,
160,11/13/21 12:00:00 午前,25.695,,,,,
161,11/13/21 01:00:00 午前,25.671,,,,,
162,11/13/21 02:00:00 午前,25.841,,,,,
163,11/13/21 03:00:00 午前,25.866,,,,,
164,11/13/21 04:00:00 午前,25.793,,,,,
165,11/13/21 05:00:00 午前,25.817,,,,,
166,11/13/21 06:00:00 午前,25.963,,,,,
167,11/13/21 07:00:00 午前,25.987,,,,,
168,11/13/21 08:00:00 午前,25.866,,,,,
169,11/13/21 09:00:00 午前,25.768,,,,,
170,11/13/21 10:00:00 午前,25.793,,,,,
171,11/13/21 11:00:00 午前,25.428,,,,,
172,11/13/21 12:00:00 午後,25.477,,,,,
173,11/13/21 01:00:00 午後,25.671,,,,,
174,11/13/21 02:00:00 午後,25.987,,,,,
175,11/13/21 03:00:00 午後,26.036,,,,,
176,11/13/21 04:00:00 午後,25.963,,,,,
177,11/13/21 05:00:00 午後,25.89,,,,,
178,11/13/21 06:00:00 午後,25.866,,,,,
179,11/13/21 07:00:00 午後,25.768,,,,,
180,11/13/21 08:00:00 午後,25.623,,,,,
181,11/13/21 09:00:00 午後,25.623,,,,,
182,11/13/21 10:00:00 午後,25.647,,,,,
183,11/13/21 11:00:00 午後,25.477,,,,,
184,11/14/21 12:00:00 午前,25.453,,,,,
185,11/14/21 01:00:00 午前,25.525,,,,,
186,11/14/21 02:00:00 午前,25.477,,,,,
187,11/14/21 03:00:00 午前,25.428,,,,,
188,11/14/21 04:00:00 午前,25.331,,,,,
189,11/14/21 05:00:00 午前,25.331,,,,,
190,11/14/21 06:00:00 午前,25.307,,,,,
191,11/14/21 07:00:00 午前,25.695,,,,,
192,11/14/21 08:00:00 午前,25.987,,,,,
193,11/14/21 09:00:00 午前,26.061,,,,,
194,11/14/21 10:00:00 午前,25.963,,,,,
195,11/14/21 11:00:00 午前,25.55,,,,,
