プロット タイトル: site10_spot002_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054311, SEN S/N: 20054311)",カプラー取り外し (LGR S/N: 20054311),カプラー取り付け (LGR S/N: 20054311),ホスト接続 (LGR S/N: 20054311),停止済み (LGR S/N: 20054311),ファイルの終わり (LGR S/N: 20054311)
1,10/16/21 09:00:00 午前,31.331,記録,,,,
2,10/16/21 10:00:00 午前,30.469,,,,,
3,10/16/21 11:00:00 午前,31.331,,,,,
4,10/16/21 12:00:00 午後,34.097,,,,,
5,10/16/21 01:00:00 午後,28.99,,,,,
6,10/16/21 02:00:00 午後,28.941,,,,,
7,10/16/21 03:00:00 午後,28.891,,,,,
8,10/16/21 04:00:00 午後,28.916,,,,,
9,10/16/21 05:00:00 午後,28.916,,,,,
10,10/16/21 06:00:00 午後,28.916,,,,,
11,10/16/21 07:00:00 午後,28.916,,,,,
12,10/16/21 08:00:00 午後,28.891,,,,,
13,10/16/21 09:00:00 午後,28.866,,,,,
14,10/16/21 10:00:00 午後,28.866,,,,,
15,10/16/21 11:00:00 午後,28.816,,,,,
16,10/17/21 12:00:00 午前,28.841,,,,,
17,10/17/21 01:00:00 午前,28.692,,,,,
18,10/17/21 02:00:00 午前,28.742,,,,,
19,10/17/21 03:00:00 午前,28.543,,,,,
20,10/17/21 04:00:00 午前,28.617,,,,,
21,10/17/21 05:00:00 午前,28.667,,,,,
22,10/17/21 06:00:00 午前,28.667,,,,,
23,10/17/21 07:00:00 午前,28.617,,,,,
24,10/17/21 08:00:00 午前,28.518,,,,,
25,10/17/21 09:00:00 午前,28.394,,,,,
26,10/17/21 10:00:00 午前,28.27,,,,,
27,10/17/21 11:00:00 午前,28.394,,,,,
28,10/17/21 12:00:00 午後,28.369,,,,,
29,10/17/21 01:00:00 午後,28.543,,,,,
30,10/17/21 02:00:00 午後,28.468,,,,,
31,10/17/21 03:00:00 午後,28.493,,,,,
32,10/17/21 04:00:00 午後,28.369,,,,,
33,10/17/21 05:00:00 午後,28.419,,,,,
34,10/17/21 06:00:00 午後,28.419,,,,,
35,10/17/21 07:00:00 午後,28.468,,,,,
36,10/17/21 08:00:00 午後,28.444,,,,,
37,10/17/21 09:00:00 午後,28.369,,,,,
38,10/17/21 10:00:00 午後,28.221,,,,,
39,10/17/21 11:00:00 午後,28.122,,,,,
40,10/18/21 12:00:00 午前,28.32,,,,,
41,10/18/21 01:00:00 午前,28.245,,,,,
42,10/18/21 02:00:00 午前,28.27,,,,,
43,10/18/21 03:00:00 午前,28.27,,,,,
44,10/18/21 04:00:00 午前,28.295,,,,,
45,10/18/21 05:00:00 午前,28.27,,,,,
46,10/18/21 06:00:00 午前,28.369,,,,,
47,10/18/21 07:00:00 午前,28.369,,,,,
48,10/18/21 08:00:00 午前,28.32,,,,,
49,10/18/21 09:00:00 午前,28.245,,,,,
50,10/18/21 10:00:00 午前,28.171,,,,,
51,10/18/21 11:00:00 午前,28.369,,,,,
52,10/18/21 12:00:00 午後,28.32,,,,,
53,10/18/21 01:00:00 午後,28.245,,,,,
54,10/18/21 02:00:00 午後,28.245,,,,,
55,10/18/21 03:00:00 午後,28.32,,,,,
56,10/18/21 04:00:00 午後,28.295,,,,,
57,10/18/21 05:00:00 午後,28.32,,,,,
58,10/18/21 06:00:00 午後,28.468,,,,,
59,10/18/21 07:00:00 午後,28.468,,,,,
60,10/18/21 08:00:00 午後,28.419,,,,,
61,10/18/21 09:00:00 午後,28.245,,,,,
62,10/18/21 10:00:00 午後,28.072,,,,,
63,10/18/21 11:00:00 午後,28.048,,,,,
64,10/19/21 12:00:00 午前,28.32,,,,,
65,10/19/21 01:00:00 午前,28.32,,,,,
66,10/19/21 02:00:00 午前,28.32,,,,,
67,10/19/21 03:00:00 午前,28.295,,,,,
68,10/19/21 04:00:00 午前,28.369,,,,,
69,10/19/21 05:00:00 午前,28.419,,,,,
70,10/19/21 06:00:00 午前,28.444,,,,,
71,10/19/21 07:00:00 午前,28.468,,,,,
72,10/19/21 08:00:00 午前,28.468,,,,,
73,10/19/21 09:00:00 午前,28.468,,,,,
74,10/19/21 10:00:00 午前,28.221,,,,,
75,10/19/21 11:00:00 午前,28.543,,,,,
76,10/19/21 12:00:00 午後,28.816,,,,,
77,10/19/21 01:00:00 午後,28.568,,,,,
78,10/19/21 02:00:00 午後,29.015,,,,,
79,10/19/21 03:00:00 午後,28.667,,,,,
80,10/19/21 04:00:00 午後,28.32,,,,,
81,10/19/21 05:00:00 午後,28.419,,,,,
82,10/19/21 06:00:00 午後,28.419,,,,,
83,10/19/21 07:00:00 午後,28.394,,,,,
84,10/19/21 08:00:00 午後,28.27,,,,,
85,10/19/21 09:00:00 午後,28.196,,,,,
86,10/19/21 10:00:00 午後,28.171,,,,,
