プロット タイトル: site09_spot001_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20922255, SEN S/N: 20922255)",カプラー取り外し (LGR S/N: 20922255),カプラー取り付け (LGR S/N: 20922255),ホスト接続 (LGR S/N: 20922255),停止済み (LGR S/N: 20922255),ファイルの終わり (LGR S/N: 20922255)
1,12/27/22 09:00:00 午前,18.485,記録,,,,
2,12/27/22 10:00:00 午前,17.011,,,,,
3,12/27/22 11:00:00 午前,18.604,,,,,
4,12/27/22 12:00:00 午後,19.032,,,,,
5,12/27/22 01:00:00 午後,19.103,,,,,
6,12/27/22 02:00:00 午後,19.888,,,,,
7,12/27/22 03:00:00 午後,22.92,,,,,
8,12/27/22 04:00:00 午後,22.92,,,,,
9,12/27/22 05:00:00 午後,22.872,,,,,
10,12/27/22 06:00:00 午後,22.824,,,,,
11,12/27/22 07:00:00 午後,22.657,,,,,
12,12/27/22 08:00:00 午後,22.417,,,,,
13,12/27/22 09:00:00 午後,22.178,,,,,
14,12/27/22 10:00:00 午後,22.13,,,,,
15,12/27/22 11:00:00 午後,22.513,,,,,
16,12/28/22 12:00:00 午前,22.441,,,,,
17,12/28/22 01:00:00 午前,22.609,,,,,
18,12/28/22 02:00:00 午前,22.776,,,,,
19,12/28/22 03:00:00 午前,22.848,,,,,
20,12/28/22 04:00:00 午前,22.8,,,,,
21,12/28/22 05:00:00 午前,22.729,,,,,
22,12/28/22 06:00:00 午前,22.681,,,,,
23,12/28/22 07:00:00 午前,22.609,,,,,
24,12/28/22 08:00:00 午前,22.298,,,,,
25,12/28/22 09:00:00 午前,22.058,,,,,
26,12/28/22 10:00:00 午前,22.585,,,,,
27,12/28/22 11:00:00 午前,22.896,,,,,
28,12/28/22 12:00:00 午後,22.824,,,,,
29,12/28/22 01:00:00 午後,22.753,,,,,
30,12/28/22 02:00:00 午後,22.729,,,,,
31,12/28/22 03:00:00 午後,22.681,,,,,
32,12/28/22 04:00:00 午後,22.609,,,,,
33,12/28/22 05:00:00 午後,22.513,,,,,
34,12/28/22 06:00:00 午後,22.369,,,,,
35,12/28/22 07:00:00 午後,22.321,,,,,
36,12/28/22 08:00:00 午後,22.274,,,,,
37,12/28/22 09:00:00 午後,22.298,,,,,
38,12/28/22 10:00:00 午後,22.345,,,,,
39,12/28/22 11:00:00 午後,22.345,,,,,
40,12/29/22 12:00:00 午前,22.202,,,,,
41,12/29/22 01:00:00 午前,22.465,,,,,
42,12/29/22 02:00:00 午前,22.681,,,,,
43,12/29/22 03:00:00 午前,22.513,,,,,
44,12/29/22 04:00:00 午前,22.633,,,,,
45,12/29/22 05:00:00 午前,22.441,,,,,
46,12/29/22 06:00:00 午前,22.345,,,,,
47,12/29/22 07:00:00 午前,22.25,,,,,
48,12/29/22 08:00:00 午前,22.154,,,,,
49,12/29/22 09:00:00 午前,21.939,,,,,
50,12/29/22 10:00:00 午前,22.082,,,,,
51,12/29/22 11:00:00 午前,22.681,,,,,
52,12/29/22 12:00:00 午後,22.753,,,,,
53,12/29/22 01:00:00 午後,22.753,,,,,
