プロット タイトル: site13_spot072_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155724, SEN S/N: 21155724)",カプラー取り外し (LGR S/N: 21155724),カプラー取り付け (LGR S/N: 21155724),ホスト接続 (LGR S/N: 21155724),停止済み (LGR S/N: 21155724),ファイルの終わり (LGR S/N: 21155724)
1,11/04/23 08:00:00 午前,26.207,記録,,,,
2,11/04/23 09:00:00 午前,26.475,,,,,
3,11/04/23 10:00:00 午前,27.161,,,,,
4,11/04/23 11:00:00 午前,27.751,,,,,
5,11/04/23 12:00:00 午後,27.924,,,,,
6,11/04/23 01:00:00 午後,28.023,,,,,
7,11/04/23 02:00:00 午後,27.505,,,,,
8,11/04/23 03:00:00 午後,27.554,,,,,
9,11/04/23 04:00:00 午後,27.825,,,,,
10,11/04/23 05:00:00 午後,27.776,,,,,
11,11/04/23 06:00:00 午後,27.431,,,,,
12,11/04/23 07:00:00 午後,26.842,,,,,
13,11/04/23 08:00:00 午後,26.475,,,,,
14,11/04/23 09:00:00 午後,26.207,,,,,
15,11/04/23 10:00:00 午後,26.036,,,,,
16,11/04/23 11:00:00 午後,25.866,,,,,
17,11/05/23 12:00:00 午前,25.817,,,,,
18,11/05/23 01:00:00 午前,25.817,,,,,
19,11/05/23 02:00:00 午前,25.793,,,,,
20,11/05/23 03:00:00 午前,25.793,,,,,
21,11/05/23 04:00:00 午前,25.744,,,,,
22,11/05/23 05:00:00 午前,25.695,,,,,
23,11/05/23 06:00:00 午前,25.671,,,,,
24,11/05/23 07:00:00 午前,25.331,,,,,
25,11/05/23 08:00:00 午前,25.793,,,,,
26,11/05/23 09:00:00 午前,26.524,,,,,
27,11/05/23 10:00:00 午前,27.677,,,,,
28,11/05/23 11:00:00 午前,27.998,,,,,
29,11/05/23 12:00:00 午後,28.717,,,,,
30,11/05/23 01:00:00 午後,29.29,,,,,
31,11/05/23 02:00:00 午後,27.949,,,,,
32,11/05/23 03:00:00 午後,27.604,,,,,
33,11/05/23 04:00:00 午後,27.653,,,,,
34,11/05/23 05:00:00 午後,27.604,,,,,
35,11/05/23 06:00:00 午後,27.333,,,,,
36,11/05/23 07:00:00 午後,27.382,,,,,
37,11/05/23 08:00:00 午後,27.284,,,,,
38,11/05/23 09:00:00 午後,27.382,,,,,
39,11/05/23 10:00:00 午後,27.431,,,,,
40,11/05/23 11:00:00 午後,27.136,,,,,
41,11/06/23 12:00:00 午前,27.087,,,,,
42,11/06/23 01:00:00 午前,27.186,,,,,
43,11/06/23 02:00:00 午前,27.284,,,,,
44,11/06/23 03:00:00 午前,27.284,,,,,
45,11/06/23 04:00:00 午前,27.505,,,,,
46,11/06/23 05:00:00 午前,27.604,,,,,
47,11/06/23 06:00:00 午前,27.653,,,,,
48,11/06/23 07:00:00 午前,27.653,,,,,
49,11/06/23 08:00:00 午前,27.653,,,,,
50,11/06/23 09:00:00 午前,27.677,,,,,
51,11/06/23 10:00:00 午前,27.653,,,,,
52,11/06/23 11:00:00 午前,27.751,,,,,
53,11/06/23 12:00:00 午後,27.776,,,,,
54,11/06/23 01:00:00 午後,27.751,,,,,
55,11/06/23 02:00:00 午後,27.85,,,,,
56,11/06/23 03:00:00 午後,28.097,,,,,
57,11/06/23 04:00:00 午後,28.147,,,,,
58,11/06/23 05:00:00 午後,28.072,,,,,
59,11/06/23 06:00:00 午後,28.023,,,,,
60,11/06/23 07:00:00 午後,27.998,,,,,
61,11/06/23 08:00:00 午後,27.974,,,,,
62,11/06/23 09:00:00 午後,27.949,,,,,
63,11/06/23 10:00:00 午後,27.924,,,,,
64,11/06/23 11:00:00 午後,27.899,,,,,
65,11/07/23 12:00:00 午前,27.875,,,,,
66,11/07/23 01:00:00 午前,27.85,,,,,
67,11/07/23 02:00:00 午前,27.85,,,,,
68,11/07/23 03:00:00 午前,27.825,,,,,
69,11/07/23 04:00:00 午前,27.825,,,,,
70,11/07/23 05:00:00 午前,27.801,,,,,
71,11/07/23 06:00:00 午前,27.801,,,,,
72,11/07/23 07:00:00 午前,27.776,,,,,
73,11/07/23 08:00:00 午前,27.751,,,,,
74,11/07/23 09:00:00 午前,27.751,,,,,
75,11/07/23 10:00:00 午前,27.727,,,,,
76,11/07/23 11:00:00 午前,27.702,,,,,
77,11/07/23 12:00:00 午後,27.677,,,,,
78,11/07/23 01:00:00 午後,27.702,,,,,
79,11/07/23 02:00:00 午後,27.702,,,,,
80,11/07/23 03:00:00 午後,27.727,,,,,
81,11/07/23 04:00:00 午後,27.727,,,,,
82,11/07/23 05:00:00 午後,27.727,,,,,
83,11/07/23 06:00:00 午後,27.727,,,,,
84,11/07/23 07:00:00 午後,27.702,,,,,
85,11/07/23 08:00:00 午後,27.702,,,,,
86,11/07/23 09:00:00 午後,27.677,,,,,
87,11/07/23 10:00:00 午後,27.653,,,,,
88,11/07/23 11:00:00 午後,27.628,,,,,
89,11/08/23 12:00:00 午前,27.604,,,,,
90,11/08/23 01:00:00 午前,27.579,,,,,
91,11/08/23 02:00:00 午前,27.554,,,,,
92,11/08/23 03:00:00 午前,27.554,,,,,
93,11/08/23 04:00:00 午前,27.53,,,,,
94,11/08/23 05:00:00 午前,27.53,,,,,
95,11/08/23 06:00:00 午前,27.53,,,,,
96,11/08/23 07:00:00 午前,27.505,,,,,
97,11/08/23 08:00:00 午前,27.481,,,,,
98,11/08/23 09:00:00 午前,27.481,,,,,
99,11/08/23 10:00:00 午前,27.481,,,,,
100,11/08/23 11:00:00 午前,27.333,,,,,
101,11/08/23 12:00:00 午後,27.333,,,,,
102,11/08/23 01:00:00 午後,27.481,,,,,
103,11/08/23 02:00:00 午後,27.53,,,,,
104,11/08/23 03:00:00 午後,27.579,,,,,
105,11/08/23 04:00:00 午後,27.53,,,,,
106,11/08/23 05:00:00 午後,27.554,,,,,
107,11/08/23 06:00:00 午後,27.431,,,,,
108,11/08/23 07:00:00 午後,27.382,,,,,
109,11/08/23 08:00:00 午後,27.431,,,,,
110,11/08/23 09:00:00 午後,27.382,,,,,
111,11/08/23 10:00:00 午後,27.333,,,,,
112,11/08/23 11:00:00 午後,27.284,,,,,
113,11/09/23 12:00:00 午前,27.284,,,,,
114,11/09/23 01:00:00 午前,27.21,,,,,
115,11/09/23 02:00:00 午前,26.989,,,,,
116,11/09/23 03:00:00 午前,26.818,,,,,
117,11/09/23 04:00:00 午前,26.793,,,,,
118,11/09/23 05:00:00 午前,26.818,,,,,
119,11/09/23 06:00:00 午前,26.94,,,,,
120,11/09/23 07:00:00 午前,26.891,,,,,
121,11/09/23 08:00:00 午前,27.087,,,,,
122,11/09/23 09:00:00 午前,27.186,,,,,
123,11/09/23 10:00:00 午前,27.21,,,,,
124,11/09/23 11:00:00 午前,27.235,,,,,
125,11/09/23 12:00:00 午後,27.284,,,,,
126,11/09/23 01:00:00 午後,27.186,,,,,
127,11/09/23 02:00:00 午後,27.235,,,,,
128,11/09/23 03:00:00 午後,27.235,,,,,
129,11/09/23 04:00:00 午後,27.333,,,,,
130,11/09/23 05:00:00 午後,27.456,,,,,
131,11/09/23 06:00:00 午後,27.358,,,,,
132,11/09/23 07:00:00 午後,27.333,,,,,
133,11/09/23 08:00:00 午後,27.333,,,,,
134,11/09/23 09:00:00 午後,27.333,,,,,
135,11/09/23 10:00:00 午後,27.333,,,,,
136,11/09/23 11:00:00 午後,27.308,,,,,
137,11/10/23 12:00:00 午前,27.308,,,,,
138,11/10/23 01:00:00 午前,27.308,,,,,
139,11/10/23 02:00:00 午前,27.308,,,,,
140,11/10/23 03:00:00 午前,27.259,,,,,
141,11/10/23 04:00:00 午前,27.063,,,,,
142,11/10/23 05:00:00 午前,27.087,,,,,
143,11/10/23 06:00:00 午前,27.235,,,,,
144,11/10/23 07:00:00 午前,27.284,,,,,
145,11/10/23 08:00:00 午前,27.481,,,,,
146,11/10/23 09:00:00 午前,27.53,,,,,
147,11/10/23 10:00:00 午前,27.604,,,,,
148,11/10/23 11:00:00 午前,27.604,,,,,
149,11/10/23 12:00:00 午後,27.653,,,,,
150,11/10/23 01:00:00 午後,27.677,,,,,
151,11/10/23 02:00:00 午後,27.677,,,,,
152,11/10/23 03:00:00 午後,27.751,,,,,
153,11/10/23 04:00:00 午後,28.122,,,,,
154,11/10/23 05:00:00 午後,27.628,,,,,
155,11/10/23 06:00:00 午後,27.53,,,,,
156,11/10/23 07:00:00 午後,27.407,,,,,
157,11/10/23 08:00:00 午後,27.579,,,,,
158,11/10/23 09:00:00 午後,27.554,,,,,
159,11/10/23 10:00:00 午後,27.53,,,,,
160,11/10/23 11:00:00 午後,27.481,,,,,
161,11/11/23 12:00:00 午前,27.481,,,,,
162,11/11/23 01:00:00 午前,27.431,,,,,
163,11/11/23 02:00:00 午前,27.407,,,,,
164,11/11/23 03:00:00 午前,27.431,,,,,
165,11/11/23 04:00:00 午前,27.382,,,,,
166,11/11/23 05:00:00 午前,27.21,,,,,
167,11/11/23 06:00:00 午前,27.087,,,,,
168,11/11/23 07:00:00 午前,27.308,,,,,
169,11/11/23 08:00:00 午前,27.382,,,,,
170,11/11/23 09:00:00 午前,27.431,,,,,
171,11/11/23 10:00:00 午前,27.505,,,,,
172,11/11/23 11:00:00 午前,27.53,,,,,
173,11/11/23 12:00:00 午後,27.554,,,,,
174,11/11/23 01:00:00 午後,27.53,,,,,
175,11/11/23 02:00:00 午後,27.505,,,,,
176,11/11/23 03:00:00 午後,27.53,,,,,
177,11/11/23 04:00:00 午後,27.53,,,,,
178,11/11/23 05:00:00 午後,27.505,,,,,
179,11/11/23 06:00:00 午後,27.505,,,,,
180,11/11/23 07:00:00 午後,27.481,,,,,
181,11/11/23 08:00:00 午後,27.481,,,,,
