プロット タイトル: site21_spot011_2021,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291294, SEN S/N: 20291294, LBL: ℃)"
1,01/09/21 01:00:00 午後,17.986
2,01/09/21 02:00:00 午後,18.2
3,01/09/21 03:00:00 午後,18.2
4,01/09/21 04:00:00 午後,17.819
5,01/09/21 05:00:00 午後,17.867
6,01/09/21 06:00:00 午後,17.819
7,01/09/21 07:00:00 午後,17.796
8,01/09/21 08:00:00 午後,17.415
9,01/09/21 09:00:00 午後,17.391
10,01/09/21 10:00:00 午後,17.272
11,01/09/21 11:00:00 午後,17.082
12,01/10/21 12:00:00 午前,17.296
13,01/10/21 01:00:00 午前,17.177
14,01/10/21 02:00:00 午前,17.391
15,01/10/21 03:00:00 午前,17.344
16,01/10/21 04:00:00 午前,17.272
17,01/10/21 05:00:00 午前,17.034
18,01/10/21 06:00:00 午前,17.058
19,01/10/21 07:00:00 午前,17.225
20,01/10/21 08:00:00 午前,17.463
21,01/10/21 09:00:00 午前,17.153
22,01/10/21 10:00:00 午前,17.225
23,01/10/21 11:00:00 午前,17.582
24,01/10/21 12:00:00 午後,17.605
25,01/10/21 01:00:00 午後,18.01
26,01/10/21 02:00:00 午後,17.986
27,01/10/21 03:00:00 午後,17.962
28,01/10/21 04:00:00 午後,18.01
29,01/10/21 05:00:00 午後,18.033
30,01/10/21 06:00:00 午後,17.819
31,01/10/21 07:00:00 午後,17.915
32,01/10/21 08:00:00 午後,17.772
33,01/10/21 09:00:00 午後,17.677
34,01/10/21 10:00:00 午後,17.51
35,01/10/21 11:00:00 午後,17.463
36,01/11/21 12:00:00 午前,17.629
37,01/11/21 01:00:00 午前,17.724
38,01/11/21 02:00:00 午前,17.701
39,01/11/21 03:00:00 午前,17.772
40,01/11/21 04:00:00 午前,17.891
41,01/11/21 05:00:00 午前,17.962
42,01/11/21 06:00:00 午前,17.962
43,01/11/21 07:00:00 午前,17.915
44,01/11/21 08:00:00 午前,17.915
45,01/11/21 09:00:00 午前,17.867
46,01/11/21 10:00:00 午前,17.867
47,01/11/21 11:00:00 午前,17.796
48,01/11/21 12:00:00 午後,17.867
49,01/11/21 01:00:00 午後,17.962
50,01/11/21 02:00:00 午後,18.01
51,01/11/21 03:00:00 午後,18.129
52,01/11/21 04:00:00 午後,18.152
53,01/11/21 05:00:00 午後,18.152
54,01/11/21 06:00:00 午後,18.129
55,01/11/21 07:00:00 午後,18.057
56,01/11/21 08:00:00 午後,17.938
57,01/11/21 09:00:00 午後,17.819
58,01/11/21 10:00:00 午後,17.796
59,01/11/21 11:00:00 午後,17.653
60,01/12/21 12:00:00 午前,17.629
61,01/12/21 01:00:00 午前,17.867
62,01/12/21 02:00:00 午前,17.867
63,01/12/21 03:00:00 午前,17.938
64,01/12/21 04:00:00 午前,17.915
65,01/12/21 05:00:00 午前,17.915
66,01/12/21 06:00:00 午前,17.962
67,01/12/21 07:00:00 午前,18.01
68,01/12/21 08:00:00 午前,18.01
69,01/12/21 09:00:00 午前,17.938
70,01/12/21 10:00:00 午前,18.081
71,01/12/21 11:00:00 午前,18.01
72,01/12/21 12:00:00 午後,17.986
73,01/12/21 01:00:00 午後,18.081
74,01/12/21 02:00:00 午後,18.081
75,01/12/21 03:00:00 午後,18.105
76,01/12/21 04:00:00 午後,18.176
77,01/12/21 05:00:00 午後,18.271
78,01/12/21 06:00:00 午後,18.247
79,01/12/21 07:00:00 午後,18.247
80,01/12/21 08:00:00 午後,18.343
81,01/12/21 09:00:00 午後,18.129
82,01/12/21 10:00:00 午後,18.033
83,01/12/21 11:00:00 午後,17.915
