プロット タイトル: site11_spot019_2021,,,,,,,,
#,日付,"時間, GMT+09:00","温度, °C (LGR S/N: 10307002, SEN S/N: 10307002)",カプラー取り外し (LGR S/N: 10307002),カプラー取り付け (LGR S/N: 10307002),ホスト接続 (LGR S/N: 10307002),停止済み (LGR S/N: 10307002),ファイルの終わり (LGR S/N: 10307002)
70,2020/11/23,19:30:00,25.525,,,,,
71,2020/11/23,20:00:00,25.477,,,,,
72,2020/11/23,20:30:00,25.428,,,,,
73,2020/11/23,21:00:00,25.38,,,,,
74,2020/11/23,21:30:00,25.307,,,,,
75,2020/11/23,22:00:00,25.283,,,,,
76,2020/11/23,22:30:00,25.234,,,,,
77,2020/11/23,23:00:00,25.186,,,,,
78,2020/11/23,23:30:00,25.162,,,,,
79,2020/11/24,0:00:00,25.162,,,,,
80,2020/11/24,0:30:00,25.137,,,,,
81,2020/11/24,1:00:00,25.113,,,,,
82,2020/11/24,1:30:00,25.113,,,,,
83,2020/11/24,2:00:00,25.089,,,,,
84,2020/11/24,2:30:00,25.089,,,,,
85,2020/11/24,3:00:00,25.089,,,,,
86,2020/11/24,3:30:00,25.089,,,,,
87,2020/11/24,4:00:00,25.089,,,,,
88,2020/11/24,4:30:00,25.089,,,,,
89,2020/11/24,5:00:00,25.04,,,,,
90,2020/11/24,5:30:00,25.016,,,,,
91,2020/11/24,6:00:00,25.016,,,,,
92,2020/11/24,6:30:00,24.992,,,,,
93,2020/11/24,7:00:00,24.992,,,,,
94,2020/11/24,7:30:00,24.992,,,,,
95,2020/11/24,8:00:00,24.992,,,,,
96,2020/11/24,8:30:00,24.992,,,,,
97,2020/11/24,9:00:00,25.016,,,,,
98,2020/11/24,9:30:00,25.04,,,,,
99,2020/11/24,10:00:00,25.065,,,,,
100,2020/11/24,10:30:00,25.137,,,,,
101,2020/11/24,11:00:00,25.21,,,,,
102,2020/11/24,11:30:00,25.331,,,,,
103,2020/11/24,12:00:00,25.331,,,,,
104,2020/11/24,12:30:00,25.477,,,,,
105,2020/11/24,13:00:00,25.331,,,,,
106,2020/11/24,13:30:00,25.38,,,,,
107,2020/11/24,14:00:00,25.404,,,,,
108,2020/11/24,14:30:00,25.453,,,,,
109,2020/11/24,15:00:00,25.501,,,,,
110,2020/11/24,15:30:00,25.574,,,,,
111,2020/11/24,16:00:00,25.598,,,,,
112,2020/11/24,16:30:00,25.598,,,,,
113,2020/11/24,17:00:00,25.55,,,,,
114,2020/11/24,17:30:00,25.477,,,,,
115,2020/11/24,18:00:00,25.404,,,,,
116,2020/11/24,18:30:00,25.38,,,,,
117,2020/11/24,19:00:00,25.355,,,,,
118,2020/11/24,19:30:00,25.331,,,,,
119,2020/11/24,20:00:00,25.283,,,,,
120,2020/11/24,20:30:00,25.258,,,,,
121,2020/11/24,21:00:00,25.21,,,,,
122,2020/11/24,21:30:00,25.186,,,,,
123,2020/11/24,22:00:00,25.137,,,,,
124,2020/11/24,22:30:00,25.089,,,,,
125,2020/11/24,23:00:00,25.04,,,,,
126,2020/11/24,23:30:00,24.992,,,,,
127,2020/11/25,0:00:00,24.944,,,,,
128,2020/11/25,0:30:00,24.919,,,,,
129,2020/11/25,1:00:00,24.871,,,,,
130,2020/11/25,1:30:00,24.847,,,,,
131,2020/11/25,2:00:00,24.847,,,,,
132,2020/11/25,2:30:00,24.823,,,,,
133,2020/11/25,3:00:00,24.798,,,,,
134,2020/11/25,3:30:00,24.798,,,,,
135,2020/11/25,4:00:00,24.774,,,,,
136,2020/11/25,4:30:00,24.75,,,,,
137,2020/11/25,5:00:00,24.726,,,,,
138,2020/11/25,5:30:00,24.774,,,,,
139,2020/11/25,6:00:00,24.895,,,,,
140,2020/11/25,6:30:00,25.016,,,,,
141,2020/11/25,7:00:00,25.113,,,,,
142,2020/11/25,7:30:00,25.162,,,,,
143,2020/11/25,8:00:00,25.186,,,,,
144,2020/11/25,8:30:00,25.21,,,,,
145,2020/11/25,9:00:00,25.234,,,,,
146,2020/11/25,9:30:00,25.283,,,,,
147,2020/11/25,10:00:00,25.331,,,,,
148,2020/11/25,10:30:00,25.428,,,,,
149,2020/11/25,11:00:00,25.525,,,,,
150,2020/11/25,11:30:00,25.623,,,,,
151,2020/11/25,12:00:00,25.768,,,,,
152,2020/11/25,12:30:00,25.841,,,,,
153,2020/11/25,13:00:00,25.939,,,,,
154,2020/11/25,13:30:00,26.036,,,,,
155,2020/11/25,14:00:00,26.085,,,,,
156,2020/11/25,14:30:00,26.134,,,,,
157,2020/11/25,15:00:00,26.158,,,,,
158,2020/11/25,15:30:00,26.109,,,,,
159,2020/11/25,16:00:00,26.085,,,,,
160,2020/11/25,16:30:00,26.109,,,,,
161,2020/11/25,17:00:00,26.158,,,,,
162,2020/11/25,17:30:00,26.207,,,,,
163,2020/11/25,18:00:00,26.231,,,,,
164,2020/11/25,18:30:00,26.231,,,,,
165,2020/11/25,19:00:00,26.134,,,,,
166,2020/11/25,19:30:00,26.036,,,,,
167,2020/11/25,20:00:00,25.89,,,,,
168,2020/11/25,20:30:00,25.768,,,,,
169,2020/11/25,21:00:00,25.623,,,,,
170,2020/11/25,21:30:00,25.501,,,,,
171,2020/11/25,22:00:00,25.404,,,,,
172,2020/11/25,22:30:00,25.331,,,,,
173,2020/11/25,23:00:00,25.283,,,,,
174,2020/11/25,23:30:00,25.234,,,,,
175,2020/11/26,0:00:00,25.162,,,,,
176,2020/11/26,0:30:00,25.113,,,,,
177,2020/11/26,1:00:00,25.065,,,,,
178,2020/11/26,1:30:00,25.016,,,,,
179,2020/11/26,2:00:00,24.992,,,,,
180,2020/11/26,2:30:00,24.968,,,,,
181,2020/11/26,3:00:00,24.944,,,,,
182,2020/11/26,3:30:00,24.919,,,,,
183,2020/11/26,4:00:00,24.895,,,,,
184,2020/11/26,4:30:00,24.895,,,,,
185,2020/11/26,5:00:00,24.919,,,,,
186,2020/11/26,5:30:00,24.944,,,,,
187,2020/11/26,6:00:00,24.992,,,,,
188,2020/11/26,6:30:00,24.992,,,,,
189,2020/11/26,7:00:00,25.04,,,,,
190,2020/11/26,7:30:00,25.089,,,,,
191,2020/11/26,8:00:00,25.089,,,,,
192,2020/11/26,8:30:00,25.137,,,,,
193,2020/11/26,9:00:00,25.186,,,,,
194,2020/11/26,9:30:00,25.258,,,,,
195,2020/11/26,10:00:00,25.331,,,,,
196,2020/11/26,10:30:00,25.428,,,,,
197,2020/11/26,11:00:00,25.525,,,,,
198,2020/11/26,11:30:00,25.623,,,,,
199,2020/11/26,12:00:00,25.72,,,,,
200,2020/11/26,12:30:00,25.841,,,,,
201,2020/11/26,13:00:00,25.914,,,,,
202,2020/11/26,13:30:00,26.012,,,,,
203,2020/11/26,14:00:00,26.061,,,,,
204,2020/11/26,14:30:00,26.134,,,,,
205,2020/11/26,15:00:00,26.158,,,,,
206,2020/11/26,15:30:00,26.085,,,,,
207,2020/11/26,16:00:00,26.134,,,,,
208,2020/11/26,16:30:00,26.158,,,,,
209,2020/11/26,17:00:00,26.134,,,,,
210,2020/11/26,17:30:00,26.061,,,,,
211,2020/11/26,18:00:00,26.012,,,,,
212,2020/11/26,18:30:00,25.866,,,,,
213,2020/11/26,19:00:00,25.768,,,,,
214,2020/11/26,19:30:00,25.647,,,,,
215,2020/11/26,20:00:00,25.574,,,,,
216,2020/11/26,20:30:00,25.501,,,,,
217,2020/11/26,21:00:00,25.428,,,,,
218,2020/11/26,21:30:00,25.355,,,,,
219,2020/11/26,22:00:00,25.283,,,,,
220,2020/11/26,22:30:00,25.186,,,,,
221,2020/11/26,23:00:00,25.137,,,,,
222,2020/11/26,23:30:00,25.089,,,,,
223,2020/11/27,0:00:00,25.04,,,,,
224,2020/11/27,0:30:00,24.992,,,,,
225,2020/11/27,1:00:00,24.968,,,,,
226,2020/11/27,1:30:00,24.919,,,,,
227,2020/11/27,2:00:00,24.871,,,,,
228,2020/11/27,2:30:00,24.847,,,,,
229,2020/11/27,3:00:00,24.798,,,,,
230,2020/11/27,3:30:00,24.774,,,,,
231,2020/11/27,4:00:00,24.75,,,,,
232,2020/11/27,4:30:00,24.75,,,,,
233,2020/11/27,5:00:00,24.726,,,,,
234,2020/11/27,5:30:00,24.75,,,,,
235,2020/11/27,6:00:00,24.847,,,,,
236,2020/11/27,6:30:00,24.895,,,,,
237,2020/11/27,7:00:00,24.871,,,,,
238,2020/11/27,7:30:00,24.895,,,,,
239,2020/11/27,8:00:00,24.944,,,,,
240,2020/11/27,8:30:00,25.016,,,,,
241,2020/11/27,9:00:00,25.065,,,,,
242,2020/11/27,9:30:00,25.089,,,,,
243,2020/11/27,10:00:00,25.113,,,,,
244,2020/11/27,10:30:00,25.089,,,,,
245,2020/11/27,11:00:00,25.137,,,,,
246,2020/11/27,11:30:00,25.137,,,,,
247,2020/11/27,12:00:00,25.283,,,,,
248,2020/11/27,12:30:00,25.453,,,,,
249,2020/11/27,13:00:00,25.525,,,,,
250,2020/11/27,13:30:00,25.477,,,,,
251,2020/11/27,14:00:00,25.55,,,,,
252,2020/11/27,14:30:00,25.72,,,,,
253,2020/11/27,15:00:00,25.744,,,,,
254,2020/11/27,15:30:00,25.72,,,,,
255,2020/11/27,16:00:00,25.623,,,,,
256,2020/11/27,16:30:00,25.647,,,,,
257,2020/11/27,17:00:00,25.671,,,,,
258,2020/11/27,17:30:00,25.72,,,,,
259,2020/11/27,18:00:00,25.695,,,,,
260,2020/11/27,18:30:00,25.647,,,,,
261,2020/11/27,19:00:00,25.55,,,,,
262,2020/11/27,19:30:00,25.428,,,,,
263,2020/11/27,20:00:00,25.355,,,,,
264,2020/11/27,20:30:00,25.234,,,,,
265,2020/11/27,21:00:00,25.186,,,,,
266,2020/11/27,21:30:00,25.113,,,,,
267,2020/11/27,22:00:00,25.04,,,,,
268,2020/11/27,22:30:00,24.992,,,,,
269,2020/11/27,23:00:00,24.919,,,,,
270,2020/11/27,23:30:00,24.871,,,,,
271,2020/11/28,0:00:00,24.823,,,,,
272,2020/11/28,0:30:00,24.75,,,,,
273,2020/11/28,1:00:00,24.702,,,,,
274,2020/11/28,1:30:00,24.629,,,,,
275,2020/11/28,2:00:00,24.557,,,,,
276,2020/11/28,2:30:00,24.532,,,,,
277,2020/11/28,3:00:00,24.484,,,,,
278,2020/11/28,3:30:00,24.339,,,,,
279,2020/11/28,4:00:00,24.267,,,,,
280,2020/11/28,4:30:00,24.243,,,,,
281,2020/11/28,5:00:00,24.243,,,,,
282,2020/11/28,5:30:00,24.195,,,,,
283,2020/11/28,6:00:00,24.074,,,,,
284,2020/11/28,6:30:00,23.93,,,,,
285,2020/11/28,7:00:00,23.93,,,,,
286,2020/11/28,7:30:00,24.098,,,,,
287,2020/11/28,8:00:00,24.315,,,,,
288,2020/11/28,8:30:00,24.46,,,,,
289,2020/11/28,9:00:00,24.557,,,,,
290,2020/11/28,9:30:00,24.629,,,,,
291,2020/11/28,10:00:00,24.702,,,,,
292,2020/11/28,10:30:00,24.702,,,,,
293,2020/11/28,11:00:00,24.726,,,,,
294,2020/11/28,11:30:00,24.798,,,,,
295,2020/11/28,12:00:00,24.75,,,,,
296,2020/11/28,12:30:00,24.798,,,,,
297,2020/11/28,13:00:00,24.798,,,,,
298,2020/11/28,13:30:00,24.919,,,,,
299,2020/11/28,14:00:00,24.871,,,,,
300,2020/11/28,14:30:00,24.823,,,,,
301,2020/11/28,15:00:00,24.774,,,,,
302,2020/11/28,15:30:00,24.774,,,,,
303,2020/11/28,16:00:00,24.75,,,,,
304,2020/11/28,16:30:00,24.774,,,,,
305,2020/11/28,17:00:00,24.75,,,,,
306,2020/11/28,17:30:00,24.75,,,,,
307,2020/11/28,18:00:00,24.726,,,,,
308,2020/11/28,18:30:00,24.702,,,,,
309,2020/11/28,19:00:00,24.702,,,,,
310,2020/11/28,19:30:00,24.677,,,,,
311,2020/11/28,20:00:00,24.653,,,,,
312,2020/11/28,20:30:00,24.605,,,,,
313,2020/11/28,21:00:00,24.557,,,,,
314,2020/11/28,21:30:00,24.508,,,,,
315,2020/11/28,22:00:00,24.46,,,,,
316,2020/11/28,22:30:00,24.412,,,,,
317,2020/11/28,23:00:00,24.363,,,,,
318,2020/11/28,23:30:00,24.315,,,,,
319,2020/11/29,0:00:00,24.267,,,,,
320,2020/11/29,0:30:00,24.195,,,,,
321,2020/11/29,1:00:00,24.098,,,,,
322,2020/11/29,1:30:00,24.002,,,,,
323,2020/11/29,2:00:00,23.93,,,,,
324,2020/11/29,2:30:00,23.857,,,,,
325,2020/11/29,3:00:00,23.809,,,,,
326,2020/11/29,3:30:00,23.737,,,,,
327,2020/11/29,4:00:00,23.665,,,,,
328,2020/11/29,4:30:00,23.641,,,,,
329,2020/11/29,5:00:00,23.448,,,,,
330,2020/11/29,5:30:00,23.256,,,,,
331,2020/11/29,6:00:00,23.376,,,,,
332,2020/11/29,6:30:00,23.713,,,,,
333,2020/11/29,7:00:00,23.978,,,,,
334,2020/11/29,7:30:00,24.171,,,,,
335,2020/11/29,8:00:00,24.315,,,,,
336,2020/11/29,8:30:00,24.412,,,,,
337,2020/11/29,9:00:00,24.508,,,,,
338,2020/11/29,9:30:00,24.605,,,,,
339,2020/11/29,10:00:00,24.677,,,,,
340,2020/11/29,10:30:00,24.726,,,,,
341,2020/11/29,11:00:00,24.774,,,,,
342,2020/11/29,11:30:00,24.895,,,,,
343,2020/11/29,12:00:00,24.968,,,,,
344,2020/11/29,12:30:00,25.04,,,,,
345,2020/11/29,13:00:00,25.137,,,,,
346,2020/11/29,13:30:00,25.065,,,,,
347,2020/11/29,14:00:00,25.016,,,,,
348,2020/11/29,14:30:00,25.065,,,,,
349,2020/11/29,15:00:00,25.089,,,,,
350,2020/11/29,15:30:00,24.944,,,,,
351,2020/11/29,16:00:00,24.944,,,,,
352,2020/11/29,16:30:00,24.847,,,,,
353,2020/11/29,17:00:00,24.798,,,,,
354,2020/11/29,17:30:00,24.798,,,,,
355,2020/11/29,18:00:00,24.798,,,,,
356,2020/11/29,18:30:00,24.702,,,,,
357,2020/11/29,19:00:00,24.653,,,,,
358,2020/11/29,19:30:00,24.605,,,,,
359,2020/11/29,20:00:00,24.557,,,,,
360,2020/11/29,20:30:00,24.532,,,,,
361,2020/11/29,21:00:00,24.508,,,,,
362,2020/11/29,21:30:00,24.484,,,,,
363,2020/11/29,22:00:00,24.46,,,,,
364,2020/11/29,22:30:00,24.436,,,,,
365,2020/11/29,23:00:00,24.388,,,,,
366,2020/11/29,23:30:00,24.363,,,,,
367,2020/11/30,0:00:00,24.291,,,,,
368,2020/11/30,0:30:00,24.219,,,,,
369,2020/11/30,1:00:00,24.171,,,,,
370,2020/11/30,1:30:00,24.098,,,,,
371,2020/11/30,2:00:00,24.026,,,,,
372,2020/11/30,2:30:00,23.93,,,,,
373,2020/11/30,3:00:00,23.881,,,,,
374,2020/11/30,3:30:00,23.857,,,,,
375,2020/11/30,4:00:00,23.761,,,,,
376,2020/11/30,4:30:00,23.641,,,,,
377,2020/11/30,5:00:00,23.593,,,,,
378,2020/11/30,5:30:00,23.545,,,,,
379,2020/11/30,6:00:00,23.304,,,,,
380,2020/11/30,6:30:00,23.112,,,,,
381,2020/11/30,7:00:00,23.521,,,,,
382,2020/11/30,7:30:00,23.881,,,,,
383,2020/11/30,8:00:00,24.074,,,,,
384,2020/11/30,8:30:00,24.195,,,,,
385,2020/11/30,9:00:00,24.339,,,,,
386,2020/11/30,9:30:00,24.46,,,,,
387,2020/11/30,10:00:00,24.436,,,,,
388,2020/11/30,10:30:00,24.46,,,,,
389,2020/11/30,11:00:00,24.532,,,,,
390,2020/11/30,11:30:00,24.484,,,,,
391,2020/11/30,12:00:00,24.484,,,,,
392,2020/11/30,12:30:00,24.508,,,,,
393,2020/11/30,13:00:00,24.484,,,,,
394,2020/11/30,13:30:00,24.484,,,,,
395,2020/11/30,14:00:00,24.508,,,,,
396,2020/11/30,14:30:00,24.508,,,,,
397,2020/11/30,15:00:00,24.46,,,,,
398,2020/11/30,15:30:00,24.436,,,,,
399,2020/11/30,16:00:00,24.46,,,,,
400,2020/11/30,16:30:00,24.412,,,,,
401,2020/11/30,17:00:00,24.363,,,,,
402,2020/11/30,17:30:00,24.339,,,,,
403,2020/11/30,18:00:00,24.339,,,,,
404,2020/11/30,18:30:00,24.388,,,,,
405,2020/11/30,19:00:00,24.46,,,,,
406,2020/11/30,19:30:00,24.484,,,,,
407,2020/11/30,20:00:00,24.484,,,,,
408,2020/11/30,20:30:00,24.46,,,,,
409,2020/11/30,21:00:00,24.46,,,,,
410,2020/11/30,21:30:00,24.46,,,,,
411,2020/11/30,22:00:00,24.46,,,,,
412,2020/11/30,22:30:00,24.436,,,,,
413,2020/11/30,23:00:00,24.388,,,,,
414,2020/11/30,23:30:00,24.315,,,,,
415,2020/12/1,0:00:00,24.267,,,,,
416,2020/12/1,0:30:00,24.219,,,,,
417,2020/12/1,1:00:00,24.146,,,,,
418,2020/12/1,1:30:00,24.074,,,,,
419,2020/12/1,2:00:00,23.978,,,,,
420,2020/12/1,2:30:00,23.905,,,,,
421,2020/12/1,3:00:00,23.833,,,,,
422,2020/12/1,3:30:00,23.785,,,,,
423,2020/12/1,4:00:00,23.713,,,,,
424,2020/12/1,4:30:00,23.665,,,,,
425,2020/12/1,5:00:00,23.617,,,,,
426,2020/12/1,5:30:00,23.472,,,,,
427,2020/12/1,6:00:00,23.352,,,,,
428,2020/12/1,6:30:00,23.545,,,,,
429,2020/12/1,7:00:00,23.785,,,,,
430,2020/12/1,7:30:00,24.05,,,,,
431,2020/12/1,8:00:00,24.243,,,,,
432,2020/12/1,8:30:00,24.339,,,,,
433,2020/12/1,9:00:00,24.412,,,,,
434,2020/12/1,9:30:00,24.532,,,,,
435,2020/12/1,10:00:00,24.605,,,,,
436,2020/12/1,10:30:00,24.653,,,,,
437,2020/12/1,11:00:00,24.677,,,,,
438,2020/12/1,11:30:00,24.677,,,,,
439,2020/12/1,12:00:00,24.702,,,,,
440,2020/12/1,12:30:00,24.75,,,,,
441,2020/12/1,13:00:00,24.702,,,,,
442,2020/12/1,13:30:00,24.75,,,,,
443,2020/12/1,14:00:00,24.726,,,,,
444,2020/12/1,14:30:00,24.75,,,,,
445,2020/12/1,15:00:00,24.75,,,,,
446,2020/12/1,15:30:00,24.702,,,,,
447,2020/12/1,16:00:00,24.653,,,,,
448,2020/12/1,16:30:00,24.605,,,,,
449,2020/12/1,17:00:00,24.557,,,,,
450,2020/12/1,17:30:00,24.484,,,,,
451,2020/12/1,18:00:00,24.484,,,,,
452,2020/12/1,18:30:00,24.484,,,,,
453,2020/12/1,19:00:00,24.484,,,,,
454,2020/12/1,19:30:00,24.532,,,,,
455,2020/12/1,20:00:00,24.557,,,,,
456,2020/12/1,20:30:00,24.557,,,,,
457,2020/12/1,21:00:00,24.557,,,,,
458,2020/12/1,21:30:00,24.581,,,,,
459,2020/12/1,22:00:00,24.581,,,,,
460,2020/12/1,22:30:00,24.557,,,,,
461,2020/12/1,23:00:00,24.557,,,,,
462,2020/12/1,23:30:00,24.532,,,,,
463,2020/12/2,0:00:00,24.484,,,,,
464,2020/12/2,0:30:00,24.412,,,,,
465,2020/12/2,1:00:00,24.339,,,,,
466,2020/12/2,1:30:00,24.291,,,,,
467,2020/12/2,2:00:00,24.267,,,,,
468,2020/12/2,2:30:00,24.219,,,,,
469,2020/12/2,3:00:00,24.171,,,,,
470,2020/12/2,3:30:00,24.171,,,,,
471,2020/12/2,4:00:00,24.146,,,,,
472,2020/12/2,4:30:00,24.074,,,,,
473,2020/12/2,5:00:00,24.026,,,,,
474,2020/12/2,5:30:00,24.05,,,,,
475,2020/12/2,6:00:00,24.002,,,,,
476,2020/12/2,6:30:00,23.93,,,,,
477,2020/12/2,7:00:00,23.954,,,,,
478,2020/12/2,7:30:00,24.122,,,,,
479,2020/12/2,8:00:00,24.388,,,,,
480,2020/12/2,8:30:00,24.557,,,,,
481,2020/12/2,9:00:00,24.605,,,,,
482,2020/12/2,9:30:00,24.605,,,,,
483,2020/12/2,10:00:00,24.605,,,,,
484,2020/12/2,10:30:00,24.557,,,,,
485,2020/12/2,11:00:00,24.484,,,,,
486,2020/12/2,11:30:00,24.508,,,,,
487,2020/12/2,12:00:00,24.557,,,,,
488,2020/12/2,12:30:00,24.605,,,,,
489,2020/12/2,13:00:00,24.557,,,,,
490,2020/12/2,13:30:00,24.484,,,,,
491,2020/12/2,14:00:00,24.532,,,,,
492,2020/12/2,14:30:00,24.557,,,,,
493,2020/12/2,15:00:00,24.508,,,,,
494,2020/12/2,15:30:00,24.508,,,,,
495,2020/12/2,16:00:00,24.508,,,,,
496,2020/12/2,16:30:00,24.46,,,,,
497,2020/12/2,17:00:00,24.436,,,,,
498,2020/12/2,17:30:00,24.508,,,,,
499,2020/12/2,18:00:00,24.557,,,,,
500,2020/12/2,18:30:00,24.508,,,,,
501,2020/12/2,19:00:00,24.532,,,,,
502,2020/12/2,19:30:00,24.581,,,,,
503,2020/12/2,20:00:00,24.605,,,,,
504,2020/12/2,20:30:00,24.605,,,,,
505,2020/12/2,21:00:00,24.581,,,,,
506,2020/12/2,21:30:00,24.557,,,,,
507,2020/12/2,22:00:00,24.532,,,,,
508,2020/12/2,22:30:00,24.484,,,,,
509,2020/12/2,23:00:00,24.46,,,,,
510,2020/12/2,23:30:00,24.412,,,,,
511,2020/12/3,0:00:00,24.339,,,,,
512,2020/12/3,0:30:00,24.291,,,,,
513,2020/12/3,1:00:00,24.267,,,,,
514,2020/12/3,1:30:00,24.195,,,,,
515,2020/12/3,2:00:00,24.146,,,,,
516,2020/12/3,2:30:00,24.098,,,,,
517,2020/12/3,3:00:00,24.026,,,,,
518,2020/12/3,3:30:00,23.93,,,,,
519,2020/12/3,4:00:00,23.857,,,,,
520,2020/12/3,4:30:00,23.809,,,,,
521,2020/12/3,5:00:00,23.761,,,,,
522,2020/12/3,5:30:00,23.593,,,,,
523,2020/12/3,6:00:00,23.472,,,,,
524,2020/12/3,6:30:00,23.472,,,,,
525,2020/12/3,7:00:00,23.328,,,,,
526,2020/12/3,7:30:00,23.184,,,,,
527,2020/12/3,8:00:00,23.424,,,,,
528,2020/12/3,8:30:00,23.689,,,,,
529,2020/12/3,9:00:00,23.905,,,,,
530,2020/12/3,9:30:00,24.026,,,,,
531,2020/12/3,10:00:00,24.098,,,,,
532,2020/12/3,10:30:00,24.171,,,,,
533,2020/12/3,11:00:00,24.243,,,,,
534,2020/12/3,11:30:00,24.243,,,,,
535,2020/12/3,12:00:00,24.267,,,,,
536,2020/12/3,12:30:00,24.267,,,,,
537,2020/12/3,13:00:00,24.219,,,,,
538,2020/12/3,13:30:00,24.171,,,,,
539,2020/12/3,14:00:00,24.098,,,,,
540,2020/12/3,14:30:00,24.026,,,,,
541,2020/12/3,15:00:00,23.954,,,,,
542,2020/12/3,15:30:00,23.857,,,,,
543,2020/12/3,16:00:00,23.833,,,,,
544,2020/12/3,16:30:00,23.833,,,,,
545,2020/12/3,17:00:00,23.761,,,,,
546,2020/12/3,17:30:00,23.641,,,,,
547,2020/12/3,18:00:00,23.665,,,,,
548,2020/12/3,18:30:00,23.737,,,,,
549,2020/12/3,19:00:00,23.737,,,,,
550,2020/12/3,19:30:00,23.857,,,,,
551,2020/12/3,20:00:00,23.954,,,,,
552,2020/12/3,20:30:00,24.002,,,,,
553,2020/12/3,21:00:00,24.074,,,,,
554,2020/12/3,21:30:00,24.05,,,,,
555,2020/12/3,22:00:00,24.05,,,,,
556,2020/12/3,22:30:00,24.074,,,,,
557,2020/12/3,23:00:00,24.098,,,,,
558,2020/12/3,23:30:00,24.002,,,,,
559,2020/12/4,0:00:00,24.026,,,,,
560,2020/12/4,0:30:00,24.026,,,,,
561,2020/12/4,1:00:00,23.978,,,,,
562,2020/12/4,1:30:00,23.954,,,,,
563,2020/12/4,2:00:00,23.881,,,,,
564,2020/12/4,2:30:00,23.809,,,,,
565,2020/12/4,3:00:00,23.737,,,,,
566,2020/12/4,3:30:00,23.665,,,,,
567,2020/12/4,4:00:00,23.545,,,,,
568,2020/12/4,4:30:00,23.497,,,,,
