プロット タイトル: site14_spot082_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054380, SEN S/N: 20054380)",カプラー取り外し (LGR S/N: 20054380),カプラー取り付け (LGR S/N: 20054380),ホスト接続 (LGR S/N: 20054380),停止済み (LGR S/N: 20054380),ファイルの終わり (LGR S/N: 20054380)
1,10/12/19 08:00:00 午前,24.677,記録,,,,
2,10/12/19 09:00:00 午前,26.671,,,,,
3,10/12/19 10:00:00 午前,28.295,,,,,
4,10/12/19 11:00:00 午前,27.407,,,,,
5,10/12/19 12:00:00 午後,27.431,,,,,
6,10/12/19 01:00:00 午後,27.481,,,,,
7,10/12/19 02:00:00 午後,27.505,,,,,
8,10/12/19 03:00:00 午後,27.628,,,,,
9,10/12/19 04:00:00 午後,27.751,,,,,
10,10/12/19 05:00:00 午後,27.481,,,,,
11,10/12/19 06:00:00 午後,27.333,,,,,
12,10/12/19 07:00:00 午後,27.259,,,,,
13,10/12/19 08:00:00 午後,27.21,,,,,
14,10/12/19 09:00:00 午後,27.259,,,,,
15,10/12/19 10:00:00 午後,27.136,,,,,
16,10/12/19 11:00:00 午後,27.063,,,,,
17,10/13/19 12:00:00 午前,27.014,,,,,
18,10/13/19 01:00:00 午前,26.965,,,,,
19,10/13/19 02:00:00 午前,26.94,,,,,
20,10/13/19 03:00:00 午前,26.916,,,,,
21,10/13/19 04:00:00 午前,26.818,,,,,
22,10/13/19 05:00:00 午前,26.622,,,,,
23,10/13/19 06:00:00 午前,26.818,,,,,
24,10/13/19 07:00:00 午前,26.842,,,,,
25,10/13/19 08:00:00 午前,26.891,,,,,
26,10/13/19 09:00:00 午前,26.94,,,,,
27,10/13/19 10:00:00 午前,26.965,,,,,
28,10/13/19 11:00:00 午前,26.891,,,,,
29,10/13/19 12:00:00 午後,26.965,,,,,
30,10/13/19 01:00:00 午後,27.038,,,,,
31,10/13/19 02:00:00 午後,27.112,,,,,
32,10/13/19 03:00:00 午後,27.186,,,,,
33,10/13/19 04:00:00 午後,27.235,,,,,
34,10/13/19 05:00:00 午後,27.186,,,,,
35,10/13/19 06:00:00 午後,27.382,,,,,
36,10/13/19 07:00:00 午後,27.382,,,,,
37,10/13/19 08:00:00 午後,27.186,,,,,
38,10/13/19 09:00:00 午後,27.087,,,,,
39,10/13/19 10:00:00 午後,27.038,,,,,
40,10/13/19 11:00:00 午後,27.038,,,,,
41,10/14/19 12:00:00 午前,27.038,,,,,
42,10/14/19 01:00:00 午前,27.014,,,,,
43,10/14/19 02:00:00 午前,26.965,,,,,
44,10/14/19 03:00:00 午前,26.94,,,,,
45,10/14/19 04:00:00 午前,26.891,,,,,
46,10/14/19 05:00:00 午前,26.842,,,,,
47,10/14/19 06:00:00 午前,26.695,,,,,
48,10/14/19 07:00:00 午前,26.646,,,,,
49,10/14/19 08:00:00 午前,26.573,,,,,
50,10/14/19 09:00:00 午前,26.598,,,,,
51,10/14/19 10:00:00 午前,26.622,,,,,
52,10/14/19 11:00:00 午前,26.671,,,,,
53,10/14/19 12:00:00 午後,26.695,,,,,
54,10/14/19 01:00:00 午後,26.744,,,,,
55,10/14/19 02:00:00 午後,26.793,,,,,
56,10/14/19 03:00:00 午後,26.793,,,,,
57,10/14/19 04:00:00 午後,26.793,,,,,
58,10/14/19 05:00:00 午後,26.769,,,,,
59,10/14/19 06:00:00 午後,26.744,,,,,
60,10/14/19 07:00:00 午後,26.793,,,,,
61,10/14/19 08:00:00 午後,26.744,,,,,
62,10/14/19 09:00:00 午後,26.646,,,,,
63,10/14/19 10:00:00 午後,26.622,,,,,
64,10/14/19 11:00:00 午後,26.598,,,,,
65,10/15/19 12:00:00 午前,26.573,,,,,
66,10/15/19 01:00:00 午前,26.549,,,,,
67,10/15/19 02:00:00 午前,26.475,,,,,
68,10/15/19 03:00:00 午前,26.451,,,,,
69,10/15/19 04:00:00 午前,26.378,,,,,
70,10/15/19 05:00:00 午前,26.353,,,,,
71,10/15/19 06:00:00 午前,26.329,,,,,
72,10/15/19 07:00:00 午前,26.304,,,,,
73,10/15/19 08:00:00 午前,26.329,,,,,
74,10/15/19 09:00:00 午前,26.353,,,,,
75,10/15/19 10:00:00 午前,26.353,,,,,
76,10/15/19 11:00:00 午前,26.329,,,,,
77,10/15/19 12:00:00 午後,26.28,,,,,
78,10/15/19 01:00:00 午後,26.231,,,,,
79,10/15/19 02:00:00 午後,26.158,,,,,
80,10/15/19 03:00:00 午後,26.182,,,,,
81,10/15/19 04:00:00 午後,26.207,,,,,
82,10/15/19 05:00:00 午後,26.256,,,,,
83,10/15/19 06:00:00 午後,26.207,,,,,
84,10/15/19 07:00:00 午後,26.304,,,,,
85,10/15/19 08:00:00 午後,26.182,,,,,
86,10/15/19 09:00:00 午後,26.182,,,,,
87,10/15/19 10:00:00 午後,26.158,,,,,
88,10/15/19 11:00:00 午後,26.109,,,,,
89,10/16/19 12:00:00 午前,26.182,,,,,
90,10/16/19 01:00:00 午前,26.134,,,,,
91,10/16/19 02:00:00 午前,26.061,,,,,
92,10/16/19 03:00:00 午前,25.939,,,,,
93,10/16/19 04:00:00 午前,25.89,,,,,
94,10/16/19 05:00:00 午前,25.841,,,,,
95,10/16/19 06:00:00 午前,25.841,,,,,
96,10/16/19 07:00:00 午前,25.841,,,,,
97,10/16/19 08:00:00 午前,25.866,,,,,
98,10/16/19 09:00:00 午前,26.158,,,,,
99,10/16/19 10:00:00 午前,25.866,,,,,
100,10/16/19 11:00:00 午前,26.158,,,,,
101,10/16/19 12:00:00 午後,26.256,,,,,
102,10/16/19 01:00:00 午後,26.353,,,,,
103,10/16/19 02:00:00 午後,26.378,,,,,
104,10/16/19 03:00:00 午後,26.451,,,,,
