プロット タイトル: site09_spot006_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291286, SEN S/N: 20291286)",カプラー取り外し (LGR S/N: 20291286),カプラー取り付け (LGR S/N: 20291286),ホスト接続 (LGR S/N: 20291286),停止済み (LGR S/N: 20291286),ファイルの終わり (LGR S/N: 20291286)
1,01/06/24 09:00:00 午前,,記録,,,,
2,01/06/24 10:00:00 午前,,,,,,
3,01/06/24 11:00:00 午前,,,,,,
4,01/06/24 12:00:00 午後,,,,,,
5,01/06/24 01:00:00 午後,,,,,,
6,01/06/24 02:00:00 午後,23.978,,,,,
7,01/06/24 03:00:00 午後,23.978,,,,,
8,01/06/24 04:00:00 午後,24.05,,,,,
9,01/06/24 05:00:00 午後,24.002,,,,,
10,01/06/24 06:00:00 午後,24.002,,,,,
11,01/06/24 07:00:00 午後,23.978,,,,,
12,01/06/24 08:00:00 午後,23.665,,,,,
13,01/06/24 09:00:00 午後,23.617,,,,,
14,01/06/24 10:00:00 午後,23.521,,,,,
15,01/06/24 11:00:00 午後,23.785,,,,,
16,01/07/24 12:00:00 午前,23.857,,,,,
17,01/07/24 01:00:00 午前,23.857,,,,,
18,01/07/24 02:00:00 午前,23.833,,,,,
19,01/07/24 03:00:00 午前,23.833,,,,,
20,01/07/24 04:00:00 午前,23.809,,,,,
21,01/07/24 05:00:00 午前,23.761,,,,,
22,01/07/24 06:00:00 午前,23.689,,,,,
23,01/07/24 07:00:00 午前,23.593,,,,,
24,01/07/24 08:00:00 午前,23.376,,,,,
25,01/07/24 09:00:00 午前,23.424,,,,,
26,01/07/24 10:00:00 午前,23.472,,,,,
27,01/07/24 11:00:00 午前,23.713,,,,,
28,01/07/24 12:00:00 午後,23.737,,,,,
29,01/07/24 01:00:00 午後,23.761,,,,,
30,01/07/24 02:00:00 午後,23.737,,,,,
31,01/07/24 03:00:00 午後,23.761,,,,,
32,01/07/24 04:00:00 午後,23.785,,,,,
33,01/07/24 05:00:00 午後,23.689,,,,,
34,01/07/24 06:00:00 午後,23.593,,,,,
35,01/07/24 07:00:00 午後,23.497,,,,,
36,01/07/24 08:00:00 午後,23.472,,,,,
37,01/07/24 09:00:00 午後,23.4,,,,,
38,01/07/24 10:00:00 午後,23.304,,,,,
39,01/07/24 11:00:00 午後,23.352,,,,,
40,01/08/24 12:00:00 午前,23.497,,,,,
41,01/08/24 01:00:00 午前,23.497,,,,,
42,01/08/24 02:00:00 午前,23.521,,,,,
43,01/08/24 03:00:00 午前,23.497,,,,,
44,01/08/24 04:00:00 午前,23.521,,,,,
45,01/08/24 05:00:00 午前,23.593,,,,,
46,01/08/24 06:00:00 午前,23.593,,,,,
47,01/08/24 07:00:00 午前,23.545,,,,,
48,01/08/24 08:00:00 午前,23.4,,,,,
49,01/08/24 09:00:00 午前,23.256,,,,,
50,01/08/24 10:00:00 午前,23.28,,,,,
51,01/08/24 11:00:00 午前,23.497,,,,,
52,01/08/24 12:00:00 午後,23.641,,,,,
53,01/08/24 01:00:00 午後,23.665,,,,,
54,01/08/24 02:00:00 午後,23.713,,,,,
55,01/08/24 03:00:00 午後,23.737,,,,,
56,01/08/24 04:00:00 午後,23.761,,,,,
57,01/08/24 05:00:00 午後,23.737,,,,,
58,01/08/24 06:00:00 午後,23.641,,,,,
59,01/08/24 07:00:00 午後,23.545,,,,,
60,01/08/24 08:00:00 午後,23.521,,,,,
61,01/08/24 09:00:00 午後,23.545,,,,,
62,01/08/24 10:00:00 午後,23.545,,,,,
63,01/08/24 11:00:00 午後,23.376,,,,,
64,01/09/24 12:00:00 午前,23.497,,,,,
65,01/09/24 01:00:00 午前,23.521,,,,,
66,01/09/24 02:00:00 午前,23.545,,,,,
67,01/09/24 03:00:00 午前,23.545,,,,,
68,01/09/24 04:00:00 午前,23.569,,,,,
69,01/09/24 05:00:00 午前,23.545,,,,,
70,01/09/24 06:00:00 午前,23.521,,,,,
71,01/09/24 07:00:00 午前,23.497,,,,,
72,01/09/24 08:00:00 午前,23.472,,,,,
73,01/09/24 09:00:00 午前,23.4,,,,,
74,01/09/24 10:00:00 午前,23.4,,,,,
75,01/09/24 11:00:00 午前,23.472,,,,,
76,01/09/24 12:00:00 午後,23.497,,,,,
77,01/09/24 01:00:00 午後,23.521,,,,,
78,01/09/24 02:00:00 午後,23.569,,,,,
79,01/09/24 03:00:00 午後,23.569,,,,,
80,01/09/24 04:00:00 午後,23.617,,,,,
