プロット タイトル: site18_spot004_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20024534, SEN S/N: 20024534)",カプラー取り外し (LGR S/N: 20024534),カプラー取り付け (LGR S/N: 20024534),ホスト接続 (LGR S/N: 20024534),停止済み (LGR S/N: 20024534),ファイルの終わり (LGR S/N: 20024534)
1,01/18/22 09:00:00 午前,20.77,記録,,,,
2,01/18/22 10:00:00 午前,18.176,,,,,
3,01/18/22 11:00:00 午前,18.343,,,,,
4,01/18/22 12:00:00 午後,19.532,,,,,
5,01/18/22 01:00:00 午後,19.579,,,,,
6,01/18/22 02:00:00 午後,21.127,,,,,
7,01/18/22 03:00:00 午後,21.103,,,,,
8,01/18/22 04:00:00 午後,21.103,,,,,
9,01/18/22 05:00:00 午後,21.056,,,,,
10,01/18/22 06:00:00 午後,20.96,,,,,
11,01/18/22 07:00:00 午後,20.936,,,,,
12,01/18/22 08:00:00 午後,20.889,,,,,
13,01/18/22 09:00:00 午後,20.817,,,,,
14,01/18/22 10:00:00 午後,20.817,,,,,
15,01/18/22 11:00:00 午後,20.913,,,,,
16,01/19/22 12:00:00 午前,20.984,,,,,
17,01/19/22 01:00:00 午前,21.056,,,,,
18,01/19/22 02:00:00 午前,20.96,,,,,
19,01/19/22 03:00:00 午前,20.889,,,,,
20,01/19/22 04:00:00 午前,20.865,,,,,
21,01/19/22 05:00:00 午前,20.865,,,,,
22,01/19/22 06:00:00 午前,20.865,,,,,
23,01/19/22 07:00:00 午前,20.793,,,,,
24,01/19/22 08:00:00 午前,20.746,,,,,
25,01/19/22 09:00:00 午前,20.841,,,,,
26,01/19/22 10:00:00 午前,20.96,,,,,
27,01/19/22 11:00:00 午前,21.079,,,,,
28,01/19/22 12:00:00 午後,21.199,,,,,
29,01/19/22 01:00:00 午後,21.223,,,,,
30,01/19/22 02:00:00 午後,21.079,,,,,
31,01/19/22 03:00:00 午後,20.984,,,,,
32,01/19/22 04:00:00 午後,20.913,,,,,
33,01/19/22 05:00:00 午後,20.865,,,,,
34,01/19/22 06:00:00 午後,20.889,,,,,
35,01/19/22 07:00:00 午後,20.746,,,,,
36,01/19/22 08:00:00 午後,20.793,,,,,
37,01/19/22 09:00:00 午後,20.77,,,,,
38,01/19/22 10:00:00 午後,20.674,,,,,
39,01/19/22 11:00:00 午後,20.865,,,,,
40,01/20/22 12:00:00 午前,21.032,,,,,
41,01/20/22 01:00:00 午前,21.056,,,,,
42,01/20/22 02:00:00 午前,21.056,,,,,
43,01/20/22 03:00:00 午前,20.722,,,,,
44,01/20/22 04:00:00 午前,20.722,,,,,
45,01/20/22 05:00:00 午前,20.674,,,,,
46,01/20/22 06:00:00 午前,20.698,,,,,
47,01/20/22 07:00:00 午前,20.722,,,,,
48,01/20/22 08:00:00 午前,20.579,,,,,
49,01/20/22 09:00:00 午前,20.555,,,,,
50,01/20/22 10:00:00 午前,20.793,,,,,
51,01/20/22 11:00:00 午前,20.984,,,,,
52,01/20/22 12:00:00 午後,21.056,,,,,
53,01/20/22 01:00:00 午後,21.127,,,,,
54,01/20/22 02:00:00 午後,21.056,,,,,
55,01/20/22 03:00:00 午後,20.984,,,,,
56,01/20/22 04:00:00 午後,20.913,,,,,
57,01/20/22 05:00:00 午後,20.817,,,,,
58,01/20/22 06:00:00 午後,20.698,,,,,
59,01/20/22 07:00:00 午後,20.65,,,,,
60,01/20/22 08:00:00 午後,20.722,,,,,
61,01/20/22 09:00:00 午後,20.579,,,,,
62,01/20/22 10:00:00 午後,20.555,,,,,
63,01/20/22 11:00:00 午後,20.555,,,,,
64,01/21/22 12:00:00 午前,20.722,,,,,
65,01/21/22 01:00:00 午前,20.913,,,,,
66,01/21/22 02:00:00 午前,21.008,,,,,
67,01/21/22 03:00:00 午前,20.936,,,,,
68,01/21/22 04:00:00 午前,20.865,,,,,
69,01/21/22 05:00:00 午前,20.793,,,,,
70,01/21/22 06:00:00 午前,20.817,,,,,
71,01/21/22 07:00:00 午前,20.77,,,,,
72,01/21/22 08:00:00 午前,20.722,,,,,
73,01/21/22 09:00:00 午前,20.722,,,,,
74,01/21/22 10:00:00 午前,20.77,,,,,
75,01/21/22 11:00:00 午前,20.817,,,,,
76,01/21/22 12:00:00 午後,20.865,,,,,
77,01/21/22 01:00:00 午後,20.984,,,,,
78,01/21/22 02:00:00 午後,21.008,,,,,
79,01/21/22 03:00:00 午後,20.77,,,,,
80,01/21/22 04:00:00 午後,20.793,,,,,
81,01/21/22 05:00:00 午後,20.77,,,,,
82,01/21/22 06:00:00 午後,20.722,,,,,
83,01/21/22 07:00:00 午後,20.674,,,,,
84,01/21/22 08:00:00 午後,20.531,,,,,
85,01/21/22 09:00:00 午後,20.436,,,,,
86,01/21/22 10:00:00 午後,20.484,,,,,
87,01/21/22 11:00:00 午後,20.341,,,,,
88,01/22/22 12:00:00 午前,20.412,,,,,
89,01/22/22 01:00:00 午前,20.484,,,,,
90,01/22/22 02:00:00 午前,20.531,,,,,
91,01/22/22 03:00:00 午前,20.555,,,,,
92,01/22/22 04:00:00 午前,20.579,,,,,
93,01/22/22 05:00:00 午前,20.484,,,,,
94,01/22/22 06:00:00 午前,20.412,,,,,
95,01/22/22 07:00:00 午前,20.388,,,,,
96,01/22/22 08:00:00 午前,20.388,,,,,
97,01/22/22 09:00:00 午前,20.317,,,,,
98,01/22/22 10:00:00 午前,20.412,,,,,
99,01/22/22 11:00:00 午前,20.46,,,,,
