プロット タイトル: site22_spot001_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011398, SEN S/N: 21011398)",カプラー取り外し (LGR S/N: 21011398),カプラー取り付け (LGR S/N: 21011398),ホスト接続 (LGR S/N: 21011398),停止済み (LGR S/N: 21011398),ファイルの終わり (LGR S/N: 21011398)
2,10/19/21 10:00:00 午前,25.113,,,,,
3,10/19/21 11:00:00 午前,24.388,,,,,
4,10/19/21 12:00:00 午後,24.412,,,,,
5,10/19/21 01:00:00 午後,24.388,,,,,
6,10/19/21 02:00:00 午後,24.363,,,,,
7,10/19/21 03:00:00 午後,24.363,,,,,
8,10/19/21 04:00:00 午後,24.363,,,,,
9,10/19/21 05:00:00 午後,24.339,,,,,
10,10/19/21 06:00:00 午後,24.363,,,,,
11,10/19/21 07:00:00 午後,24.291,,,,,
12,10/19/21 08:00:00 午後,24.195,,,,,
13,10/19/21 09:00:00 午後,24.195,,,,,
14,10/19/21 10:00:00 午後,24.098,,,,,
15,10/19/21 11:00:00 午後,24.098,,,,,
16,10/20/21 12:00:00 午前,24.074,,,,,
17,10/20/21 01:00:00 午前,24.122,,,,,
18,10/20/21 02:00:00 午前,23.93,,,,,
19,10/20/21 03:00:00 午前,23.905,,,,,
20,10/20/21 04:00:00 午前,23.905,,,,,
21,10/20/21 05:00:00 午前,23.954,,,,,
22,10/20/21 06:00:00 午前,23.905,,,,,
23,10/20/21 07:00:00 午前,23.881,,,,,
24,10/20/21 08:00:00 午前,23.785,,,,,
25,10/20/21 09:00:00 午前,23.857,,,,,
26,10/20/21 10:00:00 午前,23.905,,,,,
27,10/20/21 11:00:00 午前,23.978,,,,,
28,10/20/21 12:00:00 午後,23.905,,,,,
29,10/20/21 01:00:00 午後,24.05,,,,,
30,10/20/21 02:00:00 午後,23.978,,,,,
31,10/20/21 03:00:00 午後,23.954,,,,,
32,10/20/21 04:00:00 午後,23.954,,,,,
33,10/20/21 05:00:00 午後,23.93,,,,,
34,10/20/21 06:00:00 午後,23.905,,,,,
35,10/20/21 07:00:00 午後,23.881,,,,,
36,10/20/21 08:00:00 午後,23.737,,,,,
37,10/20/21 09:00:00 午後,23.689,,,,,
38,10/20/21 10:00:00 午後,23.641,,,,,
39,10/20/21 11:00:00 午後,23.641,,,,,
40,10/21/21 12:00:00 午前,23.713,,,,,
41,10/21/21 01:00:00 午前,23.761,,,,,
42,10/21/21 02:00:00 午前,23.737,,,,,
43,10/21/21 03:00:00 午前,23.569,,,,,
44,10/21/21 04:00:00 午前,23.521,,,,,
45,10/21/21 05:00:00 午前,23.617,,,,,
46,10/21/21 06:00:00 午前,23.761,,,,,
47,10/21/21 07:00:00 午前,23.713,,,,,
48,10/21/21 08:00:00 午前,23.689,,,,,
49,10/21/21 09:00:00 午前,23.617,,,,,
50,10/21/21 10:00:00 午前,23.593,,,,,
51,10/21/21 11:00:00 午前,23.641,,,,,
52,10/21/21 12:00:00 午後,23.665,,,,,
53,10/21/21 01:00:00 午後,23.665,,,,,
54,10/21/21 02:00:00 午後,23.641,,,,,
55,10/21/21 03:00:00 午後,23.617,,,,,
56,10/21/21 04:00:00 午後,23.593,,,,,
57,10/21/21 05:00:00 午後,23.593,,,,,
58,10/21/21 06:00:00 午後,23.521,,,,,
59,10/21/21 07:00:00 午後,23.448,,,,,
60,10/21/21 08:00:00 午後,23.472,,,,,
61,10/21/21 09:00:00 午後,23.4,,,,,
62,10/21/21 10:00:00 午後,23.472,,,,,
63,10/21/21 11:00:00 午後,23.448,,,,,
64,10/22/21 12:00:00 午前,23.4,,,,,
65,10/22/21 01:00:00 午前,23.304,,,,,
66,10/22/21 02:00:00 午前,23.28,,,,,
67,10/22/21 03:00:00 午前,23.376,,,,,
68,10/22/21 04:00:00 午前,23.448,,,,,
69,10/22/21 05:00:00 午前,23.352,,,,,
70,10/22/21 06:00:00 午前,23.304,,,,,
71,10/22/21 07:00:00 午前,23.448,,,,,
72,10/22/21 08:00:00 午前,23.569,,,,,
73,10/22/21 09:00:00 午前,23.713,,,,,
74,10/22/21 10:00:00 午前,23.809,,,,,
75,10/22/21 11:00:00 午前,23.93,,,,,
76,10/22/21 12:00:00 午後,23.954,,,,,
77,10/22/21 01:00:00 午後,23.954,,,,,
78,10/22/21 02:00:00 午後,23.93,,,,,
79,10/22/21 03:00:00 午後,23.93,,,,,
80,10/22/21 04:00:00 午後,23.881,,,,,
81,10/22/21 05:00:00 午後,23.809,,,,,
82,10/22/21 06:00:00 午後,23.761,,,,,
83,10/22/21 07:00:00 午後,23.713,,,,,
84,10/22/21 08:00:00 午後,23.665,,,,,
85,10/22/21 09:00:00 午後,23.641,,,,,
86,10/22/21 10:00:00 午後,23.593,,,,,
87,10/22/21 11:00:00 午後,23.545,,,,,
88,10/23/21 12:00:00 午前,23.521,,,,,
89,10/23/21 01:00:00 午前,23.497,,,,,
90,10/23/21 02:00:00 午前,23.472,,,,,
91,10/23/21 03:00:00 午前,23.376,,,,,
