プロット タイトル: site18_spot007_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054303, SEN S/N: 20054303)",カプラー取り外し (LGR S/N: 20054303),カプラー取り付け (LGR S/N: 20054303),ホスト接続 (LGR S/N: 20054303),停止済み (LGR S/N: 20054303),ファイルの終わり (LGR S/N: 20054303)
1,01/18/22 09:00:00 午前,20.436,記録,,,,
2,01/18/22 10:00:00 午前,18.271,,,,,
3,01/18/22 11:00:00 午前,18.247,,,,,
4,01/18/22 12:00:00 午後,20.841,,,,,
5,01/18/22 01:00:00 午後,20.865,,,,,
6,01/18/22 02:00:00 午後,20.889,,,,,
7,01/18/22 03:00:00 午後,20.889,,,,,
8,01/18/22 04:00:00 午後,20.865,,,,,
9,01/18/22 05:00:00 午後,20.841,,,,,
10,01/18/22 06:00:00 午後,20.817,,,,,
11,01/18/22 07:00:00 午後,20.77,,,,,
12,01/18/22 08:00:00 午後,20.627,,,,,
13,01/18/22 09:00:00 午後,20.579,,,,,
14,01/18/22 10:00:00 午後,20.531,,,,,
15,01/18/22 11:00:00 午後,20.484,,,,,
16,01/19/22 12:00:00 午前,20.484,,,,,
17,01/19/22 01:00:00 午前,20.436,,,,,
18,01/19/22 02:00:00 午前,20.412,,,,,
19,01/19/22 03:00:00 午前,20.412,,,,,
20,01/19/22 04:00:00 午前,20.436,,,,,
21,01/19/22 05:00:00 午前,20.46,,,,,
22,01/19/22 06:00:00 午前,20.46,,,,,
23,01/19/22 07:00:00 午前,20.46,,,,,
24,01/19/22 08:00:00 午前,20.436,,,,,
25,01/19/22 09:00:00 午前,20.46,,,,,
26,01/19/22 10:00:00 午前,20.531,,,,,
27,01/19/22 11:00:00 午前,20.579,,,,,
28,01/19/22 12:00:00 午後,20.627,,,,,
29,01/19/22 01:00:00 午後,20.722,,,,,
30,01/19/22 02:00:00 午後,20.77,,,,,
31,01/19/22 03:00:00 午後,20.793,,,,,
32,01/19/22 04:00:00 午後,20.793,,,,,
33,01/19/22 05:00:00 午後,20.793,,,,,
34,01/19/22 06:00:00 午後,20.603,,,,,
35,01/19/22 07:00:00 午後,20.603,,,,,
36,01/19/22 08:00:00 午後,20.603,,,,,
37,01/19/22 09:00:00 午後,20.603,,,,,
