プロット タイトル:site21_spot011_2020,,,,
番号,年/月/日,時間,午前/午後,水温データ
"1283	",2020/3/13,12:00:00,"午前	",17.082
"1284	",2020/3/13,1:00:00,"午前	",16.963
"1285	",2020/3/13,2:00:00,"午前	",16.915
"1286	",2020/3/13,3:00:00,"午前	",16.987
"1287	",2020/3/13,4:00:00,"午前	",17.082
"1288	",2020/3/13,5:00:00,"午前	",17.058
"1289	",2020/3/13,6:00:00,"午前	",16.939
"1290	",2020/3/13,7:00:00,"午前	",17.153
"1291	",2020/3/13,8:00:00,"午前	",17.201
"1292	",2020/3/13,9:00:00,"午前	",17.177
"1293	",2020/3/13,10:00:00,"午前	",17.296
"1294	",2020/3/13,11:00:00,"午前	",17.32
"1295	",2020/3/13,12:00:00,"午後	",17.391
"1296	",2020/3/13,1:00:00,"午後	",17.439
"1297	",2020/3/13,2:00:00,"午後	",17.463
"1298	",2020/3/13,3:00:00,"午後	",17.463
"1299	",2020/3/13,4:00:00,"午後	",17.391
"1300	",2020/3/13,5:00:00,"午後	",17.344
"1301	",2020/3/13,6:00:00,"午後	",17.32
"1302	",2020/3/13,7:00:00,"午後	",17.32
"1303	",2020/3/13,8:00:00,"午後	",17.272
"1304	",2020/3/13,9:00:00,"午後	",17.344
"1305	",2020/3/13,10:00:00,"午後	",17.344
"1306	",2020/3/13,11:00:00,"午後	",17.32
"1307	",2020/3/14,12:00:00,"午前	",17.249
"1308	",2020/3/14,1:00:00,"午前	",17.249
"1309	",2020/3/14,2:00:00,"午前	",17.177
"1310	",2020/3/14,3:00:00,"午前	",17.13
"1311	",2020/3/14,4:00:00,"午前	",17.058
"1312	",2020/3/14,5:00:00,"午前	",16.963
"1313	",2020/3/14,6:00:00,"午前	",16.939
"1314	",2020/3/14,7:00:00,"午前	",16.915
"1315	",2020/3/14,8:00:00,"午前	",16.939
"1316	",2020/3/14,9:00:00,"午前	",16.987
"1317	",2020/3/14,10:00:00,"午前	",17.011
"1318	",2020/3/14,11:00:00,"午前	",17.106
"1319	",2020/3/14,12:00:00,"午後	",17.153
"1320	",2020/3/14,1:00:00,"午後	",17.153
"1321	",2020/3/14,2:00:00,"午後	",17.201
"1322	",2020/3/14,3:00:00,"午後	",17.225
"1323	",2020/3/14,4:00:00,"午後	",17.153
"1324	",2020/3/14,5:00:00,"午後	",17.058
"1325	",2020/3/14,6:00:00,"午後	",17.058
"1326	",2020/3/14,7:00:00,"午後	",17.011
"1327	",2020/3/14,8:00:00,"午後	",16.868
"1328	",2020/3/14,9:00:00,"午後	",17.082
"1329	",2020/3/14,10:00:00,"午後	",16.939
"1330	",2020/3/14,11:00:00,"午後	",17.011
"1331	",2020/3/15,12:00:00,"午前	",17.082
"1332	",2020/3/15,1:00:00,"午前	",17.058
"1333	",2020/3/15,2:00:00,"午前	",16.939
"1334	",2020/3/15,3:00:00,"午前	",16.749
"1335	",2020/3/15,4:00:00,"午前	",16.534
"1336	",2020/3/15,5:00:00,"午前	",16.725
"1337	",2020/3/15,6:00:00,"午前	",16.654
"1338	",2020/3/15,7:00:00,"午前	",16.582
"1339	",2020/3/15,8:00:00,"午前	",16.677
"1340	",2020/3/15,9:00:00,"午前	",16.749
"1341	",2020/3/15,10:00:00,"午前	",16.773
"1342	",2020/3/15,11:00:00,"午前	",16.677
"1343	",2020/3/15,12:00:00,"午後	",16.534
"1344	",2020/3/15,1:00:00,"午後	",16.63
"1345	",2020/3/15,2:00:00,"午後	",16.82
"1346	",2020/3/15,3:00:00,"午後	",16.844
"1347	",2020/3/15,4:00:00,"午後	",16.844
"1348	",2020/3/15,5:00:00,"午後	",16.773
"1349	",2020/3/15,6:00:00,"午後	",16.725
"1350	",2020/3/15,7:00:00,"午後	",16.749
"1351	",2020/3/15,8:00:00,"午後	",16.725
"1352	",2020/3/15,9:00:00,"午後	",16.701
"1353	",2020/3/15,10:00:00,"午後	",16.582
"1354	",2020/3/15,11:00:00,"午後	",16.558
"1355	",2020/3/16,12:00:00,"午前	",16.534
"1356	",2020/3/16,1:00:00,"午前	",16.487
"1357	",2020/3/16,2:00:00,"午前	",16.439
"1358	",2020/3/16,3:00:00,"午前	",16.344
"1359	",2020/3/16,4:00:00,"午前	",16.201
"1360	",2020/3/16,5:00:00,"午前	",16.177
"1361	",2020/3/16,6:00:00,"午前	",16.106
"1362	",2020/3/16,7:00:00,"午前	",16.106
"1363	",2020/3/16,8:00:00,"午前	",16.272
"1364	",2020/3/16,9:00:00,"午前	",16.463
"1365	",2020/3/16,10:00:00,"午前	",16.249
"1366	",2020/3/16,11:00:00,"午前	",16.32
"1367	",2020/3/16,12:00:00,"午後	",16.392
"1368	",2020/3/16,1:00:00,"午後	",16.368
"1369	",2020/3/16,2:00:00,"午後	",16.487
"1370	",2020/3/16,3:00:00,"午後	",16.582
"1371	",2020/3/16,4:00:00,"午後	",16.63
"1372	",2020/3/16,5:00:00,"午後	",16.701
"1373	",2020/3/16,6:00:00,"午後	",16.654
"1374	",2020/3/16,7:00:00,"午後	",16.272
"1375	",2020/3/16,8:00:00,"午後	",16.225
"1376	",2020/3/16,9:00:00,"午後	",16.201
"1377	",2020/3/16,10:00:00,"午後	",16.201
"1378	",2020/3/16,11:00:00,"午後	",16.129
"1379	",2020/3/17,12:00:00,"午前	",16.177
"1380	",2020/3/17,1:00:00,"午前	",16.106
"1381	",2020/3/17,2:00:00,"午前	",16.106
"1382	",2020/3/17,3:00:00,"午前	",16.034
"1383	",2020/3/17,4:00:00,"午前	",15.915
"1384	",2020/3/17,5:00:00,"午前	",15.867
"1385	",2020/3/17,6:00:00,"午前	",15.891
"1386	",2020/3/17,7:00:00,"午前	",15.891
"1387	",2020/3/17,8:00:00,"午前	",16.058
"1388	",2020/3/17,9:00:00,"午前	",16.153
"1389	",2020/3/17,10:00:00,"午前	",16.296
"1390	",2020/3/17,11:00:00,"午前	",16.487
"1391	",2020/3/17,12:00:00,"午後	",16.511
"1392	",2020/3/17,1:00:00,"午後	",16.63
"1393	",2020/3/17,2:00:00,"午後	",16.701
"1394	",2020/3/17,3:00:00,"午後	",16.749
"1395	",2020/3/17,4:00:00,"午後	",16.773
"1396	",2020/3/17,5:00:00,"午後	",16.796
"1397	",2020/3/17,6:00:00,"午後	",16.82
"1398	",2020/3/17,7:00:00,"午後	",16.677
"1399	",2020/3/17,8:00:00,"午後	",16.487
"1400	",2020/3/17,9:00:00,"午後	",16.558
"1401	",2020/3/17,10:00:00,"午後	",16.63
"1402	",2020/3/17,11:00:00,"午後	",16.534
"1403	",2020/3/18,12:00:00,"午前	",16.487
"1404	",2020/3/18,1:00:00,"午前	",16.463
"1405	",2020/3/18,2:00:00,"午前	",16.439
"1406	",2020/3/18,3:00:00,"午前	",16.392
"1407	",2020/3/18,4:00:00,"午前	",16.32
"1408	",2020/3/18,5:00:00,"午前	",16.296
"1409	",2020/3/18,6:00:00,"午前	",16.272
"1410	",2020/3/18,7:00:00,"午前	",16.249
"1411	",2020/3/18,8:00:00,"午前	",16.225
"1412	",2020/3/18,9:00:00,"午前	",16.296
"1413	",2020/3/18,10:00:00,"午前	",16.392
"1414	",2020/3/18,11:00:00,"午前	",16.582
"1415	",2020/3/18,12:00:00,"午後	",16.606
"1416	",2020/3/18,1:00:00,"午後	",16.725
"1417	",2020/3/18,2:00:00,"午後	",16.844
"1418	",2020/3/18,3:00:00,"午後	",16.868
"1419	",2020/3/18,4:00:00,"午後	",17.011
"1420	",2020/3/18,5:00:00,"午後	",17.082
"1421	",2020/3/18,6:00:00,"午後	",17.13
"1422	",2020/3/18,7:00:00,"午後	",17.058
"1423	",2020/3/18,8:00:00,"午後	",17.011
"1424	",2020/3/18,9:00:00,"午後	",16.963
"1425	",2020/3/18,10:00:00,"午後	",16.915
"1426	",2020/3/18,11:00:00,"午後	",16.892
"1427	",2020/3/19,12:00:00,"午前	",16.868
"1428	",2020/3/19,1:00:00,"午前	",16.844
"1429	",2020/3/19,2:00:00,"午前	",16.773
"1430	",2020/3/19,3:00:00,"午前	",16.63
"1431	",2020/3/19,4:00:00,"午前	",16.558
"1432	",2020/3/19,5:00:00,"午前	",16.511
"1433	",2020/3/19,6:00:00,"午前	",16.463
"1434	",2020/3/19,7:00:00,"午前	",16.415
"1435	",2020/3/19,8:00:00,"午前	",16.439
"1436	",2020/3/19,9:00:00,"午前	",16.582
"1437	",2020/3/19,10:00:00,"午前	",16.701
"1438	",2020/3/19,11:00:00,"午前	",16.844
"1439	",2020/3/19,12:00:00,"午後	",16.939
"1440	",2020/3/19,1:00:00,"午後	",17.034
"1441	",2020/3/19,2:00:00,"午後	",17.082
"1442	",2020/3/19,3:00:00,"午後	",17.106
"1443	",2020/3/19,4:00:00,"午後	",17.13
"1444	",2020/3/19,5:00:00,"午後	",17.13
"1445	",2020/3/19,6:00:00,"午後	",17.13
"1446	",2020/3/19,7:00:00,"午後	",17.106
"1447	",2020/3/19,8:00:00,"午後	",17.13
"1448	",2020/3/19,9:00:00,"午後	",17.034
"1449	",2020/3/19,10:00:00,"午後	",16.987
"1450	",2020/3/19,11:00:00,"午後	",16.939
"1451	",2020/3/20,12:00:00,"午前	",16.915
"1452	",2020/3/20,1:00:00,"午前	",16.892
"1453	",2020/3/20,2:00:00,"午前	",16.868
"1454	",2020/3/20,3:00:00,"午前	",16.844
"1455	",2020/3/20,4:00:00,"午前	",16.844
"1456	",2020/3/20,5:00:00,"午前	",16.654
"1457	",2020/3/20,6:00:00,"午前	",16.582
"1458	",2020/3/20,7:00:00,"午前	",16.725
"1459	",2020/3/20,8:00:00,"午前	",16.677
"1460	",2020/3/20,9:00:00,"午前	",16.677
"1461	",2020/3/20,10:00:00,"午前	",16.677
"1462	",2020/3/20,11:00:00,"午前	",16.534
"1463	",2020/3/20,12:00:00,"午後	",16.701
"1464	",2020/3/20,1:00:00,"午後	",16.82
"1465	",2020/3/20,2:00:00,"午後	",16.915
"1466	",2020/3/20,3:00:00,"午後	",16.963
"1467	",2020/3/20,4:00:00,"午後	",17.011
"1468	",2020/3/20,5:00:00,"午後	",17.034
"1469	",2020/3/20,6:00:00,"午後	",16.963
"1470	",2020/3/20,7:00:00,"午後	",16.915
"1471	",2020/3/20,8:00:00,"午後	",16.844
"1472	",2020/3/20,9:00:00,"午後	",16.725
"1473	",2020/3/20,10:00:00,"午後	",16.749
"1474	",2020/3/20,11:00:00,"午後	",16.725
"1475	",2020/3/21,12:00:00,"午前	",16.463
"1476	",2020/3/21,1:00:00,"午前	",16.558
"1477	",2020/3/21,2:00:00,"午前	",16.677
"1478	",2020/3/21,3:00:00,"午前	",16.63
"1479	",2020/3/21,4:00:00,"午前	",16.392
"1480	",2020/3/21,5:00:00,"午前	",16.32
"1481	",2020/3/21,6:00:00,"午前	",16.296
"1482	",2020/3/21,7:00:00,"午前	",16.296
"1483	",2020/3/21,8:00:00,"午前	",16.296
"1484	",2020/3/21,9:00:00,"午前	",16.249
"1485	",2020/3/21,10:00:00,"午前	",16.344
"1486	",2020/3/21,11:00:00,"午前	",16.511
"1487	",2020/3/21,12:00:00,"午後	",16.582
"1488	",2020/3/21,1:00:00,"午後	",16.63
"1489	",2020/3/21,2:00:00,"午後	",16.701
"1490	",2020/3/21,3:00:00,"午後	",16.725
"1491	",2020/3/21,4:00:00,"午後	",16.749
"1492	",2020/3/21,5:00:00,"午後	",16.773
"1493	",2020/3/21,6:00:00,"午後	",16.725
"1494	",2020/3/21,7:00:00,"午後	",16.82
"1495	",2020/3/21,8:00:00,"午後	",16.868
"1496	",2020/3/21,9:00:00,"午後	",16.82
"1497	",2020/3/21,10:00:00,"午後	",16.796
"1498	",2020/3/21,11:00:00,"午後	",16.749
"1499	",2020/3/22,12:00:00,"午前	",16.701
"1500	",2020/3/22,1:00:00,"午前	",16.677
"1501	",2020/3/22,2:00:00,"午前	",16.63
"1502	",2020/3/22,3:00:00,"午前	",16.63
"1503	",2020/3/22,4:00:00,"午前	",16.582
"1504	",2020/3/22,5:00:00,"午前	",16.487
"1505	",2020/3/22,6:00:00,"午前	",16.487
"1506	",2020/3/22,7:00:00,"午前	",16.534
"1507	",2020/3/22,8:00:00,"午前	",16.654
"1508	",2020/3/22,9:00:00,"午前	",16.654
"1509	",2020/3/22,10:00:00,"午前	",16.654
"1510	",2020/3/22,11:00:00,"午前	",16.773
"1511	",2020/3/22,12:00:00,"午後	",16.82
"1512	",2020/3/22,1:00:00,"午後	",16.868
"1513	",2020/3/22,2:00:00,"午後	",16.915
"1514	",2020/3/22,3:00:00,"午後	",16.987
"1515	",2020/3/22,4:00:00,"午後	",17.034
"1516	",2020/3/22,5:00:00,"午後	",17.058
"1517	",2020/3/22,6:00:00,"午後	",17.034
"1518	",2020/3/22,7:00:00,"午後	",17.011
"1519	",2020/3/22,8:00:00,"午後	",17.011
"1520	",2020/3/22,9:00:00,"午後	",17.011
"1521	",2020/3/22,10:00:00,"午後	",17.011
"1522	",2020/3/22,11:00:00,"午後	",17.011
"1523	",2020/3/23,12:00:00,"午前	",16.987
"1524	",2020/3/23,1:00:00,"午前	",16.915
"1525	",2020/3/23,2:00:00,"午前	",16.915
"1526	",2020/3/23,3:00:00,"午前	",16.844
"1527	",2020/3/23,4:00:00,"午前	",16.844
"1528	",2020/3/23,5:00:00,"午前	",16.892
"1529	",2020/3/23,6:00:00,"午前	",16.82
"1530	",2020/3/23,7:00:00,"午前	",16.796
"1531	",2020/3/23,8:00:00,"午前	",16.82
"1532	",2020/3/23,9:00:00,"午前	",16.82
"1533	",2020/3/23,10:00:00,"午前	",16.963
"1534	",2020/3/23,11:00:00,"午前	",17.106
"1535	",2020/3/23,12:00:00,"午後	",17.13
"1536	",2020/3/23,1:00:00,"午後	",17.13
"1537	",2020/3/23,2:00:00,"午後	",17.13
"1538	",2020/3/23,3:00:00,"午後	",17.177
"1539	",2020/3/23,4:00:00,"午後	",17.177
"1540	",2020/3/23,5:00:00,"午後	",17.153
"1541	",2020/3/23,6:00:00,"午後	",17.13
"1542	",2020/3/23,7:00:00,"午後	",17.153
"1543	",2020/3/23,8:00:00,"午後	",17.058
"1544	",2020/3/23,9:00:00,"午後	",16.868
"1545	",2020/3/23,10:00:00,"午後	",16.963
"1546	",2020/3/23,11:00:00,"午後	",16.987
"1547	",2020/3/24,12:00:00,"午前	",16.868
"1548	",2020/3/24,1:00:00,"午前	",16.773
"1549	",2020/3/24,2:00:00,"午前	",16.654
"1550	",2020/3/24,3:00:00,"午前	",16.606
"1551	",2020/3/24,4:00:00,"午前	",16.534
"1552	",2020/3/24,5:00:00,"午前	",16.582
"1553	",2020/3/24,6:00:00,"午前	",16.606
"1554	",2020/3/24,7:00:00,"午前	",16.582
"1555	",2020/3/24,8:00:00,"午前	",16.511
"1556	",2020/3/24,9:00:00,"午前	",16.534
"1557	",2020/3/24,10:00:00,"午前	",16.654
"1558	",2020/3/24,11:00:00,"午前	",16.749
"1559	",2020/3/24,12:00:00,"午後	",16.844
"1560	",2020/3/24,1:00:00,"午後	",17.011
"1561	",2020/3/24,2:00:00,"午後	",17.082
"1562	",2020/3/24,3:00:00,"午後	",17.106
"1563	",2020/3/24,4:00:00,"午後	",17.153
"1564	",2020/3/24,5:00:00,"午後	",17.201
"1565	",2020/3/24,6:00:00,"午後	",17.201
"1566	",2020/3/24,7:00:00,"午後	",17.106
"1567	",2020/3/24,8:00:00,"午後	",17.106
"1568	",2020/3/24,9:00:00,"午後	",17.058
"1569	",2020/3/24,10:00:00,"午後	",16.939
"1570	",2020/3/24,11:00:00,"午後	",16.796
"1571	",2020/3/25,12:00:00,"午前	",16.606
"1572	",2020/3/25,1:00:00,"午前	",16.892
"1573	",2020/3/25,2:00:00,"午前	",16.868
"1574	",2020/3/25,3:00:00,"午前	",16.749
"1575	",2020/3/25,4:00:00,"午前	",16.654
"1576	",2020/3/25,5:00:00,"午前	",16.677
"1577	",2020/3/25,6:00:00,"午前	",16.63
"1578	",2020/3/25,7:00:00,"午前	",16.558
"1579	",2020/3/25,8:00:00,"午前	",16.487
"1580	",2020/3/25,9:00:00,"午前	",16.511
"1581	",2020/3/25,10:00:00,"午前	",16.558
"1582	",2020/3/25,11:00:00,"午前	",16.677
"1583	",2020/3/25,12:00:00,"午後	",16.82
"1584	",2020/3/25,1:00:00,"午後	",16.963
"1585	",2020/3/25,2:00:00,"午後	",17.082
"1586	",2020/3/25,3:00:00,"午後	",17.153
"1587	",2020/3/25,4:00:00,"午後	",17.153
"1588	",2020/3/25,5:00:00,"午後	",17.153
"1589	",2020/3/25,6:00:00,"午後	",17.034
"1590	",2020/3/25,7:00:00,"午後	",17.058
"1591	",2020/3/25,8:00:00,"午後	",17.011
"1592	",2020/3/25,9:00:00,"午後	",17.011
"1593	",2020/3/25,10:00:00,"午後	",16.963
"1594	",2020/3/25,11:00:00,"午後	",16.892
"1595	",2020/3/26,12:00:00,"午前	",16.796
"1596	",2020/3/26,1:00:00,"午前	",16.677
"1597	",2020/3/26,2:00:00,"午前	",16.701
"1598	",2020/3/26,3:00:00,"午前	",16.749
"1599	",2020/3/26,4:00:00,"午前	",16.701
"1600	",2020/3/26,5:00:00,"午前	",16.677
"1601	",2020/3/26,6:00:00,"午前	",16.654
"1602	",2020/3/26,7:00:00,"午前	",16.677
"1603	",2020/3/26,8:00:00,"午前	",16.654
"1604	",2020/3/26,9:00:00,"午前	",16.677
"1605	",2020/3/26,10:00:00,"午前	",16.915
"1606	",2020/3/26,11:00:00,"午前	",17.058
"1607	",2020/3/26,12:00:00,"午後	",17.082
"1608	",2020/3/26,1:00:00,"午後	",17.106
"1609	",2020/3/26,2:00:00,"午後	",17.177
"1610	",2020/3/26,3:00:00,"午後	",17.177
"1611	",2020/3/26,4:00:00,"午後	",17.106
"1612	",2020/3/26,5:00:00,"午後	",17.106
"1613	",2020/3/26,6:00:00,"午後	",17.106
"1614	",2020/3/26,7:00:00,"午後	",17.106
"1615	",2020/3/26,8:00:00,"午後	",17.058
"1616	",2020/3/26,9:00:00,"午後	",17.082
"1617	",2020/3/26,10:00:00,"午後	",17.153
"1618	",2020/3/26,11:00:00,"午後	",17.201
"1619	",2020/3/27,12:00:00,"午前	",17.153
"1620	",2020/3/27,1:00:00,"午前	",17.153
"1621	",2020/3/27,2:00:00,"午前	",17.153
"1622	",2020/3/27,3:00:00,"午前	",17.177
"1623	",2020/3/27,4:00:00,"午前	",17.153
"1624	",2020/3/27,5:00:00,"午前	",17.201
"1625	",2020/3/27,6:00:00,"午前	",17.201
"1626	",2020/3/27,7:00:00,"午前	",17.225
"1627	",2020/3/27,8:00:00,"午前	",17.272
"1628	",2020/3/27,9:00:00,"午前	",17.344
"1629	",2020/3/27,10:00:00,"午前	",17.439
"1630	",2020/3/27,11:00:00,"午前	",17.534
"1631	",2020/3/27,12:00:00,"午後	",17.677
"1632	",2020/3/27,1:00:00,"午後	",17.701
"1633	",2020/3/27,2:00:00,"午後	",17.677
"1634	",2020/3/27,3:00:00,"午後	",17.701
"1635	",2020/3/27,4:00:00,"午後	",17.701
"1636	",2020/3/27,5:00:00,"午後	",17.701
"1637	",2020/3/27,6:00:00,"午後	",17.701
"1638	",2020/3/27,7:00:00,"午後	",17.677
"1639	",2020/3/27,8:00:00,"午後	",17.677
"1640	",2020/3/27,9:00:00,"午後	",17.677
"1641	",2020/3/27,10:00:00,"午後	",17.653
"1642	",2020/3/27,11:00:00,"午後	",17.629
"1643	",2020/3/28,12:00:00,"午前	",17.605
"1644	",2020/3/28,1:00:00,"午前	",17.605
"1645	",2020/3/28,2:00:00,"午前	",17.605
"1646	",2020/3/28,3:00:00,"午前	",17.605
"1647	",2020/3/28,4:00:00,"午前	",17.605
"1648	",2020/3/28,5:00:00,"午前	",17.582
"1649	",2020/3/28,6:00:00,"午前	",17.582
"1650	",2020/3/28,7:00:00,"午前	",17.582
"1651	",2020/3/28,8:00:00,"午前	",17.605
"1652	",2020/3/28,9:00:00,"午前	",17.677
"1653	",2020/3/28,10:00:00,"午前	",17.796
"1654	",2020/3/28,11:00:00,"午前	",17.867
"1655	",2020/3/28,12:00:00,"午後	",18.057
"1656	",2020/3/28,1:00:00,"午後	",18.057
"1657	",2020/3/28,2:00:00,"午後	",18.105
"1658	",2020/3/28,3:00:00,"午後	",18.271
"1659	",2020/3/28,4:00:00,"午後	",18.343
"1660	",2020/3/28,5:00:00,"午後	",18.39
"1661	",2020/3/28,6:00:00,"午後	",18.414
"1662	",2020/3/28,7:00:00,"午後	",18.319
"1663	",2020/3/28,8:00:00,"午後	",18.224
"1664	",2020/3/28,9:00:00,"午後	",18.2
"1665	",2020/3/28,10:00:00,"午後	",18.129
"1666	",2020/3/28,11:00:00,"午後	",17.986
"1667	",2020/3/29,12:00:00,"午前	",17.915
"1668	",2020/3/29,1:00:00,"午前	",17.867
"1669	",2020/3/29,2:00:00,"午前	",17.772
"1670	",2020/3/29,3:00:00,"午前	",17.701
"1671	",2020/3/29,4:00:00,"午前	",17.629
"1672	",2020/3/29,5:00:00,"午前	",17.558
"1673	",2020/3/29,6:00:00,"午前	",17.486
"1674	",2020/3/29,7:00:00,"午前	",17.463
"1675	",2020/3/29,8:00:00,"午前	",17.368
"1676	",2020/3/29,9:00:00,"午前	",17.32
"1677	",2020/3/29,10:00:00,"午前	",17.296
"1678	",2020/3/29,11:00:00,"午前	",17.32
"1679	",2020/3/29,12:00:00,"午後	",17.368
"1680	",2020/3/29,1:00:00,"午後	",17.51
"1681	",2020/3/29,2:00:00,"午後	",17.629
"1682	",2020/3/29,3:00:00,"午後	",17.891
"1683	",2020/3/29,4:00:00,"午後	",17.962
"1684	",2020/3/29,5:00:00,"午後	",17.891
"1685	",2020/3/29,6:00:00,"午後	",17.843
"1686	",2020/3/29,7:00:00,"午後	",17.748
"1687	",2020/3/29,8:00:00,"午後	",17.724
"1688	",2020/3/29,9:00:00,"午後	",17.701
"1689	",2020/3/29,10:00:00,"午後	",17.677
"1690	",2020/3/29,11:00:00,"午後	",17.724
"1691	",2020/3/30,12:00:00,"午前	",17.701
"1692	",2020/3/30,1:00:00,"午前	",17.701
"1693	",2020/3/30,2:00:00,"午前	",17.677
"1694	",2020/3/30,3:00:00,"午前	",17.653
"1695	",2020/3/30,4:00:00,"午前	",17.653
"1696	",2020/3/30,5:00:00,"午前	",17.605
"1697	",2020/3/30,6:00:00,"午前	",17.582
"1698	",2020/3/30,7:00:00,"午前	",17.582
"1699	",2020/3/30,8:00:00,"午前	",17.558
"1700	",2020/3/30,9:00:00,"午前	",17.558
"1701	",2020/3/30,10:00:00,"午前	",17.582
"1702	",2020/3/30,11:00:00,"午前	",17.605
"1703	",2020/3/30,12:00:00,"午後	",17.629
"1704	",2020/3/30,1:00:00,"午後	",17.653
"1705	",2020/3/30,2:00:00,"午後	",17.629
"1706	",2020/3/30,3:00:00,"午後	",17.629
"1707	",2020/3/30,4:00:00,"午後	",17.582
"1708	",2020/3/30,5:00:00,"午後	",17.51
"1709	",2020/3/30,6:00:00,"午後	",17.486
"1710	",2020/3/30,7:00:00,"午後	",17.51
"1711	",2020/3/30,8:00:00,"午後	",17.605
"1712	",2020/3/30,9:00:00,"午後	",17.558
"1713	",2020/3/30,10:00:00,"午後	",17.534
"1714	",2020/3/30,11:00:00,"午後	",17.534
"1715	",2020/3/31,12:00:00,"午前	",17.51
"1716	",2020/3/31,1:00:00,"午前	",17.486
"1717	",2020/3/31,2:00:00,"午前	",17.486
"1718	",2020/3/31,3:00:00,"午前	",17.391
"1719	",2020/3/31,4:00:00,"午前	",17.32
"1720	",2020/3/31,5:00:00,"午前	",17.296
"1721	",2020/3/31,6:00:00,"午前	",17.272
"1722	",2020/3/31,7:00:00,"午前	",17.249
"1723	",2020/3/31,8:00:00,"午前	",17.177
"1724	",2020/3/31,9:00:00,"午前	",17.201
"1725	",2020/3/31,10:00:00,"午前	",17.225
"1726	",2020/3/31,11:00:00,"午前	",17.249
"1727	",2020/3/31,12:00:00,"午後	",17.296
"1728	",2020/3/31,1:00:00,"午後	",17.296
"1729	",2020/3/31,2:00:00,"午後	",17.415
"1730	",2020/3/31,3:00:00,"午後	",17.391
"1731	",2020/3/31,4:00:00,"午後	",17.439
"1732	",2020/3/31,5:00:00,"午後	",17.391
"1733	",2020/3/31,6:00:00,"午後	",17.391
"1734	",2020/3/31,7:00:00,"午後	",17.344
"1735	",2020/3/31,8:00:00,"午後	",17.32
"1736	",2020/3/31,9:00:00,"午後	",17.296
"1737	",2020/3/31,10:00:00,"午後	",17.272
"1738	",2020/3/31,11:00:00,"午後	",17.225
"1739	",2020/4/1,12:00:00,"午前	",17.249
"1740	",2020/4/1,1:00:00,"午前	",17.201
"1741	",2020/4/1,2:00:00,"午前	",17.177
"1742	",2020/4/1,3:00:00,"午前	",17.153
"1743	",2020/4/1,4:00:00,"午前	",17.13
"1744	",2020/4/1,5:00:00,"午前	",17.13
"1745	",2020/4/1,6:00:00,"午前	",17.106
"1746	",2020/4/1,7:00:00,"午前	",17.106
"1747	",2020/4/1,8:00:00,"午前	",17.082
"1748	",2020/4/1,9:00:00,"午前	",17.106
"1749	",2020/4/1,10:00:00,"午前	",17.106
"1750	",2020/4/1,11:00:00,"午前	",17.106
"1751	",2020/4/1,12:00:00,"午後	",17.106
"1752	",2020/4/1,1:00:00,"午後	",17.13
"1753	",2020/4/1,2:00:00,"午後	",17.153
"1754	",2020/4/1,3:00:00,"午後	",17.153
"1755	",2020/4/1,4:00:00,"午後	",17.153
"1756	",2020/4/1,5:00:00,"午後	",17.153
"1757	",2020/4/1,6:00:00,"午後	",17.153
"1758	",2020/4/1,7:00:00,"午後	",17.153
"1759	",2020/4/1,8:00:00,"午後	",17.153
"1760	",2020/4/1,9:00:00,"午後	",17.177
"1761	",2020/4/1,10:00:00,"午後	",17.201
"1762	",2020/4/1,11:00:00,"午後	",17.153
"1763	",2020/4/2,12:00:00,"午前	",17.106
"1764	",2020/4/2,1:00:00,"午前	",17.011
"1765	",2020/4/2,2:00:00,"午前	",16.987
"1766	",2020/4/2,3:00:00,"午前	",16.939
"1767	",2020/4/2,4:00:00,"午前	",16.963
"1768	",2020/4/2,5:00:00,"午前	",16.892
"1769	",2020/4/2,6:00:00,"午前	",16.915
"1770	",2020/4/2,7:00:00,"午前	",16.892
"1771	",2020/4/2,8:00:00,"午前	",16.796
"1772	",2020/4/2,9:00:00,"午前	",16.844
"1773	",2020/4/2,10:00:00,"午前	",17.034
"1774	",2020/4/2,11:00:00,"午前	",17.082
"1775	",2020/4/2,12:00:00,"午後	",17.13
"1776	",2020/4/2,1:00:00,"午後	",17.177
"1777	",2020/4/2,2:00:00,"午後	",17.177
"1778	",2020/4/2,3:00:00,"午後	",17.201
"1779	",2020/4/2,4:00:00,"午後	",17.201
"1780	",2020/4/2,5:00:00,"午後	",17.225
"1781	",2020/4/2,6:00:00,"午後	",17.249
"1782	",2020/4/2,7:00:00,"午後	",17.177
"1783	",2020/4/2,8:00:00,"午後	",17.13
"1784	",2020/4/2,9:00:00,"午後	",17.082
"1785	",2020/4/2,10:00:00,"午後	",16.963
"1786	",2020/4/2,11:00:00,"午後	",17.011
"1787	",2020/4/3,12:00:00,"午前	",16.987
"1788	",2020/4/3,1:00:00,"午前	",16.915
"1789	",2020/4/3,2:00:00,"午前	",16.963
"1790	",2020/4/3,3:00:00,"午前	",16.725
"1791	",2020/4/3,4:00:00,"午前	",16.272
"1792	",2020/4/3,5:00:00,"午前	",16.487
"1793	",2020/4/3,6:00:00,"午前	",16.487
"1794	",2020/4/3,7:00:00,"午前	",16.511
"1795	",2020/4/3,8:00:00,"午前	",16.439
"1796	",2020/4/3,9:00:00,"午前	",16.344
"1797	",2020/4/3,10:00:00,"午前	",16.392
"1798	",2020/4/3,11:00:00,"午前	",16.487
