プロット タイトル: site09_spot006_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291308, SEN S/N: 20291308)",カプラー取り外し (LGR S/N: 20291308),カプラー取り付け (LGR S/N: 20291308),ホスト接続 (LGR S/N: 20291308),停止済み (LGR S/N: 20291308),ファイルの終わり (LGR S/N: 20291308)
1,12/29/21 10:00:00 午前,22.92,記録,,,,
2,12/29/21 11:00:00 午前,23.833,,,,,
3,12/29/21 12:00:00 午後,23.881,,,,,
4,12/29/21 01:00:00 午後,23.088,,,,,
5,12/29/21 02:00:00 午後,23.424,,,,,
6,12/29/21 03:00:00 午後,23.424,,,,,
7,12/29/21 04:00:00 午後,23.424,,,,,
8,12/29/21 05:00:00 午後,23.4,,,,,
9,12/29/21 06:00:00 午後,23.352,,,,,
10,12/29/21 07:00:00 午後,23.112,,,,,
11,12/29/21 08:00:00 午後,23.088,,,,,
12,12/29/21 09:00:00 午後,22.992,,,,,
13,12/29/21 10:00:00 午後,23.208,,,,,
14,12/29/21 11:00:00 午後,23.304,,,,,
15,12/30/21 12:00:00 午前,23.304,,,,,
16,12/30/21 01:00:00 午前,23.352,,,,,
17,12/30/21 02:00:00 午前,23.352,,,,,
18,12/30/21 03:00:00 午前,23.376,,,,,
19,12/30/21 04:00:00 午前,23.4,,,,,
20,12/30/21 05:00:00 午前,23.4,,,,,
21,12/30/21 06:00:00 午前,23.376,,,,,
22,12/30/21 07:00:00 午前,23.376,,,,,
23,12/30/21 08:00:00 午前,23.352,,,,,
24,12/30/21 09:00:00 午前,23.352,,,,,
25,12/30/21 10:00:00 午前,23.352,,,,,
26,12/30/21 11:00:00 午前,23.328,,,,,
27,12/30/21 12:00:00 午後,23.376,,,,,
28,12/30/21 01:00:00 午後,23.376,,,,,
29,12/30/21 02:00:00 午後,23.352,,,,,
30,12/30/21 03:00:00 午後,23.352,,,,,
31,12/30/21 04:00:00 午後,23.4,,,,,
32,12/30/21 05:00:00 午後,23.424,,,,,
33,12/30/21 06:00:00 午後,23.256,,,,,
34,12/30/21 07:00:00 午後,23.136,,,,,
35,12/30/21 08:00:00 午後,22.968,,,,,
36,12/30/21 09:00:00 午後,22.944,,,,,
37,12/30/21 10:00:00 午後,23.016,,,,,
38,12/30/21 11:00:00 午後,23.208,,,,,
39,12/31/21 12:00:00 午前,23.208,,,,,
40,12/31/21 01:00:00 午前,23.208,,,,,
41,12/31/21 02:00:00 午前,23.256,,,,,
42,12/31/21 03:00:00 午前,23.256,,,,,
43,12/31/21 04:00:00 午前,23.256,,,,,
44,12/31/21 05:00:00 午前,23.232,,,,,
45,12/31/21 06:00:00 午前,23.232,,,,,
46,12/31/21 07:00:00 午前,23.208,,,,,
47,12/31/21 08:00:00 午前,23.136,,,,,
48,12/31/21 09:00:00 午前,23.064,,,,,
49,12/31/21 10:00:00 午前,23.016,,,,,
50,12/31/21 11:00:00 午前,22.992,,,,,
51,12/31/21 12:00:00 午後,23.16,,,,,
52,12/31/21 01:00:00 午後,23.208,,,,,
53,12/31/21 02:00:00 午後,23.256,,,,,
54,12/31/21 03:00:00 午後,23.256,,,,,
55,12/31/21 04:00:00 午後,23.256,,,,,
56,12/31/21 05:00:00 午後,23.208,,,,,
57,12/31/21 06:00:00 午後,23.208,,,,,
58,12/31/21 07:00:00 午後,23.064,,,,,
59,12/31/21 08:00:00 午後,22.968,,,,,
60,12/31/21 09:00:00 午後,22.896,,,,,
61,12/31/21 10:00:00 午後,22.872,,,,,
62,12/31/21 11:00:00 午後,23.088,,,,,
63,01/01/22 12:00:00 午前,23.064,,,,,
64,01/01/22 01:00:00 午前,23.064,,,,,
65,01/01/22 02:00:00 午前,23.064,,,,,
66,01/01/22 03:00:00 午前,23.064,,,,,
67,01/01/22 04:00:00 午前,23.064,,,,,
68,01/01/22 05:00:00 午前,23.064,,,,,
69,01/01/22 06:00:00 午前,23.112,,,,,
70,01/01/22 07:00:00 午前,23.16,,,,,
71,01/01/22 08:00:00 午前,23.16,,,,,
72,01/01/22 09:00:00 午前,23.088,,,,,
73,01/01/22 10:00:00 午前,23.064,,,,,
74,01/01/22 11:00:00 午前,22.992,,,,,
75,01/01/22 12:00:00 午後,23.064,,,,,
76,01/01/22 01:00:00 午後,23.16,,,,,
77,01/01/22 02:00:00 午後,23.16,,,,,
78,01/01/22 03:00:00 午後,23.16,,,,,
79,01/01/22 04:00:00 午後,23.16,,,,,
80,01/01/22 05:00:00 午後,23.184,,,,,
81,01/01/22 06:00:00 午後,23.16,,,,,
82,01/01/22 07:00:00 午後,23.112,,,,,
83,01/01/22 08:00:00 午後,22.968,,,,,
84,01/01/22 09:00:00 午後,22.968,,,,,
85,01/01/22 10:00:00 午後,22.92,,,,,
86,01/01/22 11:00:00 午後,22.537,,,,,
87,01/02/22 12:00:00 午前,23.016,,,,,
88,01/02/22 01:00:00 午前,22.992,,,,,
89,01/02/22 02:00:00 午前,23.016,,,,,
90,01/02/22 03:00:00 午前,23.04,,,,,
91,01/02/22 04:00:00 午前,23.064,,,,,
92,01/02/22 05:00:00 午前,23.04,,,,,
93,01/02/22 06:00:00 午前,23.04,,,,,
94,01/02/22 07:00:00 午前,23.064,,,,,
95,01/02/22 08:00:00 午前,23.088,,,,,
96,01/02/22 09:00:00 午前,23.088,,,,,
97,01/02/22 10:00:00 午前,23.04,,,,,
98,01/02/22 11:00:00 午前,23.04,,,,,
99,01/02/22 12:00:00 午後,23.064,,,,,
100,01/02/22 01:00:00 午後,23.064,,,,,
101,01/02/22 02:00:00 午後,23.088,,,,,
102,01/02/22 03:00:00 午後,23.04,,,,,
103,01/02/22 04:00:00 午後,23.064,,,,,
104,01/02/22 05:00:00 午後,23.064,,,,,
105,01/02/22 06:00:00 午後,23.064,,,,,
106,01/02/22 07:00:00 午後,23.064,,,,,
107,01/02/22 08:00:00 午後,22.968,,,,,
108,01/02/22 09:00:00 午後,22.896,,,,,
109,01/02/22 10:00:00 午後,22.824,,,,,
110,01/02/22 11:00:00 午後,22.776,,,,,
111,01/03/22 12:00:00 午前,22.824,,,,,
112,01/03/22 01:00:00 午前,22.824,,,,,
113,01/03/22 02:00:00 午前,22.872,,,,,
114,01/03/22 03:00:00 午前,22.872,,,,,
115,01/03/22 04:00:00 午前,22.896,,,,,
116,01/03/22 05:00:00 午前,22.92,,,,,
117,01/03/22 06:00:00 午前,22.92,,,,,
118,01/03/22 07:00:00 午前,22.944,,,,,
119,01/03/22 08:00:00 午前,23.016,,,,,
120,01/03/22 09:00:00 午前,23.064,,,,,
121,01/03/22 10:00:00 午前,23.064,,,,,
122,01/03/22 11:00:00 午前,23.088,,,,,
123,01/03/22 12:00:00 午後,23.112,,,,,
124,01/03/22 01:00:00 午後,23.112,,,,,
125,01/03/22 02:00:00 午後,23.256,,,,,
126,01/03/22 03:00:00 午後,23.136,,,,,
127,01/03/22 04:00:00 午後,23.208,,,,,
128,01/03/22 05:00:00 午後,23.232,,,,,
129,01/03/22 06:00:00 午後,23.208,,,,,
130,01/03/22 07:00:00 午後,23.184,,,,,
131,01/03/22 08:00:00 午後,23.16,,,,,
132,01/03/22 09:00:00 午後,23.064,,,,,
133,01/03/22 10:00:00 午後,23.04,,,,,
134,01/03/22 11:00:00 午後,22.968,,,,,
135,01/04/22 12:00:00 午前,23.016,,,,,
136,01/04/22 01:00:00 午前,22.992,,,,,
137,01/04/22 02:00:00 午前,23.088,,,,,
138,01/04/22 03:00:00 午前,23.088,,,,,
139,01/04/22 04:00:00 午前,23.064,,,,,
140,01/04/22 05:00:00 午前,23.064,,,,,
141,01/04/22 06:00:00 午前,23.064,,,,,
142,01/04/22 07:00:00 午前,23.064,,,,,
143,01/04/22 08:00:00 午前,23.088,,,,,
144,01/04/22 09:00:00 午前,23.136,,,,,
145,01/04/22 10:00:00 午前,23.16,,,,,
146,01/04/22 11:00:00 午前,23.208,,,,,
147,01/04/22 12:00:00 午後,23.256,,,,,
148,01/04/22 01:00:00 午後,23.208,,,,,
149,01/04/22 02:00:00 午後,23.208,,,,,
150,01/04/22 03:00:00 午後,23.256,,,,,
151,01/04/22 04:00:00 午後,23.232,,,,,
152,01/04/22 05:00:00 午後,23.208,,,,,
153,01/04/22 06:00:00 午後,23.184,,,,,
154,01/04/22 07:00:00 午後,23.184,,,,,
155,01/04/22 08:00:00 午後,23.184,,,,,
156,01/04/22 09:00:00 午後,23.16,,,,,
157,01/04/22 10:00:00 午後,23.04,,,,,
158,01/04/22 11:00:00 午後,23.064,,,,,
159,01/05/22 12:00:00 午前,23.064,,,,,
160,01/05/22 01:00:00 午前,22.968,,,,,
161,01/05/22 02:00:00 午前,23.04,,,,,
162,01/05/22 03:00:00 午前,23.16,,,,,
163,01/05/22 04:00:00 午前,23.184,,,,,
164,01/05/22 05:00:00 午前,23.16,,,,,
165,01/05/22 06:00:00 午前,23.16,,,,,
166,01/05/22 07:00:00 午前,23.136,,,,,
167,01/05/22 08:00:00 午前,23.208,,,,,
168,01/05/22 09:00:00 午前,23.208,,,,,
169,01/05/22 10:00:00 午前,23.256,,,,,
170,01/05/22 11:00:00 午前,23.28,,,,,
171,01/05/22 12:00:00 午後,23.28,,,,,
172,01/05/22 01:00:00 午後,23.28,,,,,
173,01/05/22 02:00:00 午後,23.28,,,,,
174,01/05/22 03:00:00 午後,23.28,,,,,
175,01/05/22 04:00:00 午後,23.304,,,,,
176,01/05/22 05:00:00 午後,23.304,,,,,
177,01/05/22 06:00:00 午後,23.256,,,,,
178,01/05/22 07:00:00 午後,23.256,,,,,
179,01/05/22 08:00:00 午後,23.256,,,,,
180,01/05/22 09:00:00 午後,23.256,,,,,
181,01/05/22 10:00:00 午後,23.256,,,,,
182,01/05/22 11:00:00 午後,23.04,,,,,
183,01/06/22 12:00:00 午前,23.16,,,,,
184,01/06/22 01:00:00 午前,23.112,,,,,
185,01/06/22 02:00:00 午前,23.112,,,,,
186,01/06/22 03:00:00 午前,23.088,,,,,
