プロット タイトル: site03_spot11_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 10938130, SEN S/N: 10938130)",カプラー取り外し (LGR S/N: 10938130),カプラー取り付け (LGR S/N: 10938130),ホスト接続 (LGR S/N: 10938130),停止済み (LGR S/N: 10938130),ファイルの終わり (LGR S/N: 10938130)
1,11/02/19 01:00:00 午後,25.963,記録,,,,
2,11/02/19 02:00:00 午後,26.061,,,,,
3,11/02/19 03:00:00 午後,26.256,,,,,
4,11/02/19 04:00:00 午後,26.256,,,,,
5,11/02/19 05:00:00 午後,26.231,,,,,
6,11/02/19 06:00:00 午後,26.134,,,,,
7,11/02/19 07:00:00 午後,26.061,,,,,
8,11/02/19 08:00:00 午後,26.012,,,,,
9,11/02/19 09:00:00 午後,25.963,,,,,
10,11/02/19 10:00:00 午後,25.914,,,,,
11,11/02/19 11:00:00 午後,25.963,,,,,
12,11/03/19 12:00:00 午前,25.963,,,,,
13,11/03/19 01:00:00 午前,25.939,,,,,
14,11/03/19 02:00:00 午前,25.744,,,,,
15,11/03/19 03:00:00 午前,25.598,,,,,
16,11/03/19 04:00:00 午前,25.598,,,,,
17,11/03/19 05:00:00 午前,25.647,,,,,
18,11/03/19 06:00:00 午前,25.744,,,,,
19,11/03/19 07:00:00 午前,25.744,,,,,
20,11/03/19 08:00:00 午前,25.768,,,,,
21,11/03/19 09:00:00 午前,25.598,,,,,
22,11/03/19 10:00:00 午前,25.623,,,,,
23,11/03/19 11:00:00 午前,25.598,,,,,
24,11/03/19 12:00:00 午後,25.744,,,,,
25,11/03/19 01:00:00 午後,25.72,,,,,
26,11/03/19 02:00:00 午後,25.744,,,,,
27,11/03/19 03:00:00 午後,25.768,,,,,
28,11/03/19 04:00:00 午後,25.841,,,,,
29,11/03/19 05:00:00 午後,25.89,,,,,
30,11/03/19 06:00:00 午後,25.866,,,,,
31,11/03/19 07:00:00 午後,25.866,,,,,
32,11/03/19 08:00:00 午後,25.866,,,,,
33,11/03/19 09:00:00 午後,25.89,,,,,
34,11/03/19 10:00:00 午後,25.89,,,,,
35,11/03/19 11:00:00 午後,25.866,,,,,
36,11/04/19 12:00:00 午前,25.866,,,,,
37,11/04/19 01:00:00 午前,25.768,,,,,
38,11/04/19 02:00:00 午前,25.72,,,,,
39,11/04/19 03:00:00 午前,25.695,,,,,
40,11/04/19 04:00:00 午前,25.695,,,,,
41,11/04/19 05:00:00 午前,25.623,,,,,
42,11/04/19 06:00:00 午前,25.623,,,,,
43,11/04/19 07:00:00 午前,25.598,,,,,
44,11/04/19 08:00:00 午前,25.598,,,,,
45,11/04/19 09:00:00 午前,25.623,,,,,
46,11/04/19 10:00:00 午前,25.744,,,,,
47,11/04/19 11:00:00 午前,25.793,,,,,
48,11/04/19 12:00:00 午後,25.866,,,,,
49,11/04/19 01:00:00 午後,25.89,,,,,
50,11/04/19 02:00:00 午後,25.866,,,,,
51,11/04/19 03:00:00 午後,25.866,,,,,
52,11/04/19 04:00:00 午後,25.866,,,,,
53,11/04/19 05:00:00 午後,25.866,,,,,
54,11/04/19 06:00:00 午後,25.817,,,,,
55,11/04/19 07:00:00 午後,25.793,,,,,
56,11/04/19 08:00:00 午後,25.768,,,,,
57,11/04/19 09:00:00 午後,25.72,,,,,
58,11/04/19 10:00:00 午後,25.744,,,,,
59,11/04/19 11:00:00 午後,25.744,,,,,
60,11/05/19 12:00:00 午前,25.671,,,,,
61,11/05/19 01:00:00 午前,25.623,,,,,
62,11/05/19 02:00:00 午前,25.598,,,,,
63,11/05/19 03:00:00 午前,25.55,,,,,
64,11/05/19 04:00:00 午前,25.477,,,,,
65,11/05/19 05:00:00 午前,25.453,,,,,
66,11/05/19 06:00:00 午前,25.428,,,,,
67,11/05/19 07:00:00 午前,25.38,,,,,
68,11/05/19 08:00:00 午前,25.38,,,,,
69,11/05/19 09:00:00 午前,25.453,,,,,
70,11/05/19 10:00:00 午前,25.453,,,,,
71,11/05/19 11:00:00 午前,25.623,,,,,
72,11/05/19 12:00:00 午後,25.768,,,,,
73,11/05/19 01:00:00 午後,25.817,,,,,
74,11/05/19 02:00:00 午後,25.841,,,,,
75,11/05/19 03:00:00 午後,25.841,,,,,
76,11/05/19 04:00:00 午後,25.793,,,,,
77,11/05/19 05:00:00 午後,25.768,,,,,
78,11/05/19 06:00:00 午後,25.671,,,,,
79,11/05/19 07:00:00 午後,25.671,,,,,
80,11/05/19 08:00:00 午後,25.671,,,,,
81,11/05/19 09:00:00 午後,25.623,,,,,
82,11/05/19 10:00:00 午後,25.55,,,,,
83,11/05/19 11:00:00 午後,25.453,,,,,
84,11/06/19 12:00:00 午前,25.428,,,,,
