プロット タイトル: site13_spot072_2020,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054357, SEN S/N: 20054357)",カプラー取り外し (LGR S/N: 20054357),カプラー取り付け (LGR S/N: 20054357),ホスト接続 (LGR S/N: 20054357),停止済み (LGR S/N: 20054357),ファイルの終わり (LGR S/N: 20054357)
1,11/17/19 08:00:00 午前,25.04,記録,,,,
2,11/17/19 09:00:00 午前,25.04,,,,,
3,11/17/19 10:00:00 午前,25.283,,,,,
4,11/17/19 11:00:00 午前,25.113,,,,,
5,11/17/19 12:00:00 午後,24.798,,,,,
6,11/17/19 01:00:00 午後,25.016,,,,,
7,11/17/19 02:00:00 午後,25.04,,,,,
8,11/17/19 03:00:00 午後,24.919,,,,,
9,11/17/19 04:00:00 午後,25.04,,,,,
10,11/17/19 05:00:00 午後,24.653,,,,,
11,11/17/19 06:00:00 午後,24.436,,,,,
12,11/17/19 07:00:00 午後,24.919,,,,,
13,11/17/19 08:00:00 午後,25.525,,,,,
14,11/17/19 09:00:00 午後,25.113,,,,,
15,11/17/19 10:00:00 午後,25.307,,,,,
16,11/17/19 11:00:00 午後,25.089,,,,,
17,11/18/19 12:00:00 午前,24.944,,,,,
18,11/18/19 01:00:00 午前,24.436,,,,,
19,11/18/19 02:00:00 午前,24.026,,,,,
20,11/18/19 03:00:00 午前,24.219,,,,,
21,11/18/19 04:00:00 午前,23.665,,,,,
22,11/18/19 05:00:00 午前,22.968,,,,,
23,11/18/19 06:00:00 午前,22.92,,,,,
24,11/18/19 07:00:00 午前,23.737,,,,,
25,11/18/19 08:00:00 午前,23.328,,,,,
26,11/18/19 09:00:00 午前,24.026,,,,,
27,11/18/19 10:00:00 午前,24.847,,,,,
28,11/18/19 11:00:00 午前,24.944,,,,,
29,11/18/19 12:00:00 午後,24.412,,,,,
30,11/18/19 01:00:00 午後,24.291,,,,,
31,11/18/19 02:00:00 午後,24.219,,,,,
32,11/18/19 03:00:00 午後,24.219,,,,,
33,11/18/19 04:00:00 午後,24.195,,,,,
34,11/18/19 05:00:00 午後,24.171,,,,,
35,11/18/19 06:00:00 午後,24.146,,,,,
36,11/18/19 07:00:00 午後,24.171,,,,,
37,11/18/19 08:00:00 午後,24.195,,,,,
38,11/18/19 09:00:00 午後,24.219,,,,,
39,11/18/19 10:00:00 午後,24.195,,,,,
40,11/18/19 11:00:00 午後,24.098,,,,,
41,11/19/19 12:00:00 午前,23.954,,,,,
42,11/19/19 01:00:00 午前,23.881,,,,,
43,11/19/19 02:00:00 午前,23.761,,,,,
