プロット タイトル: site13_spot072_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011412, SEN S/N: 21011412)",カプラー取り外し (LGR S/N: 21011412),カプラー取り付け (LGR S/N: 21011412),ホスト接続 (LGR S/N: 21011412),停止済み (LGR S/N: 21011412),ファイルの終わり (LGR S/N: 21011412)
1,10/27/21 08:00:00 午前,23.112,記録,,,,
2,10/27/21 09:00:00 午前,23.4,,,,,
3,10/27/21 10:00:00 午前,24.122,,,,,
4,10/27/21 11:00:00 午前,24.992,,,,,
5,10/27/21 12:00:00 午後,24.798,,,,,
6,10/27/21 01:00:00 午後,24.677,,,,,
7,10/27/21 02:00:00 午後,25.258,,,,,
8,10/27/21 03:00:00 午後,25.866,,,,,
9,10/27/21 04:00:00 午後,25.404,,,,,
10,10/27/21 05:00:00 午後,25.016,,,,,
11,10/27/21 06:00:00 午後,24.871,,,,,
12,10/27/21 07:00:00 午後,24.968,,,,,
13,10/27/21 08:00:00 午後,25.162,,,,,
14,10/27/21 09:00:00 午後,25.307,,,,,
15,10/27/21 10:00:00 午後,25.525,,,,,
16,10/27/21 11:00:00 午後,25.671,,,,,
17,10/28/21 12:00:00 午前,25.768,,,,,
18,10/28/21 01:00:00 午前,25.866,,,,,
19,10/28/21 02:00:00 午前,25.914,,,,,
20,10/28/21 03:00:00 午前,25.939,,,,,
21,10/28/21 04:00:00 午前,25.939,,,,,
22,10/28/21 05:00:00 午前,25.914,,,,,
23,10/28/21 06:00:00 午前,25.89,,,,,
24,10/28/21 07:00:00 午前,22.585,,,,,
25,10/28/21 08:00:00 午前,23.881,,,,,
26,10/28/21 09:00:00 午前,25.525,,,,,
27,10/28/21 10:00:00 午前,28.196,,,,,
28,10/28/21 11:00:00 午前,26.475,,,,,
29,10/28/21 12:00:00 午後,25.671,,,,,
30,10/28/21 01:00:00 午後,25.089,,,,,
31,10/28/21 02:00:00 午後,24.944,,,,,
32,10/28/21 03:00:00 午後,25.477,,,,,
33,10/28/21 04:00:00 午後,25.525,,,,,
34,10/28/21 05:00:00 午後,25.404,,,,,
35,10/28/21 06:00:00 午後,25.404,,,,,
36,10/28/21 07:00:00 午後,25.453,,,,,
37,10/28/21 08:00:00 午後,25.574,,,,,
38,10/28/21 09:00:00 午後,25.647,,,,,
39,10/28/21 10:00:00 午後,25.574,,,,,
40,10/28/21 11:00:00 午後,25.744,,,,,
41,10/29/21 12:00:00 午前,25.866,,,,,
42,10/29/21 01:00:00 午前,25.914,,,,,
43,10/29/21 02:00:00 午前,25.914,,,,,
44,10/29/21 03:00:00 午前,25.914,,,,,
45,10/29/21 04:00:00 午前,25.89,,,,,
46,10/29/21 05:00:00 午前,25.89,,,,,
47,10/29/21 06:00:00 午前,25.89,,,,,
48,10/29/21 07:00:00 午前,21.819,,,,,
49,10/29/21 08:00:00 午前,22.968,,,,,
50,10/29/21 09:00:00 午前,24.243,,,,,
51,10/29/21 10:00:00 午前,25.695,,,,,
52,10/29/21 11:00:00 午前,24.46,,,,,
53,10/29/21 12:00:00 午後,24.412,,,,,
54,10/29/21 01:00:00 午後,24.532,,,,,
55,10/29/21 02:00:00 午後,24.823,,,,,
56,10/29/21 03:00:00 午後,26.671,,,,,
57,10/29/21 04:00:00 午後,25.72,,,,,
58,10/29/21 05:00:00 午後,25.453,,,,,
59,10/29/21 06:00:00 午後,25.72,,,,,
60,10/29/21 07:00:00 午後,26.134,,,,,
61,10/29/21 08:00:00 午後,25.866,,,,,
62,10/29/21 09:00:00 午後,25.841,,,,,
63,10/29/21 10:00:00 午後,25.914,,,,,
64,10/29/21 11:00:00 午後,26.182,,,,,
65,10/30/21 12:00:00 午前,26.207,,,,,
66,10/30/21 01:00:00 午前,26.207,,,,,
67,10/30/21 02:00:00 午前,26.207,,,,,
68,10/30/21 03:00:00 午前,26.207,,,,,
69,10/30/21 04:00:00 午前,26.158,,,,,
70,10/30/21 05:00:00 午前,26.109,,,,,
71,10/30/21 06:00:00 午前,26.085,,,,,
72,10/30/21 07:00:00 午前,23.184,,,,,
73,10/30/21 08:00:00 午前,23.641,,,,,
74,10/30/21 09:00:00 午前,24.267,,,,,
75,10/30/21 10:00:00 午前,25.258,,,,,
76,10/30/21 11:00:00 午前,25.841,,,,,
77,10/30/21 12:00:00 午後,26.891,,,,,
78,10/30/21 01:00:00 午後,27.259,,,,,
79,10/30/21 02:00:00 午後,26.256,,,,,
80,10/30/21 03:00:00 午後,24.895,,,,,
81,10/30/21 04:00:00 午後,24.605,,,,,
82,10/30/21 05:00:00 午後,24.75,,,,,
83,10/30/21 06:00:00 午後,24.871,,,,,
84,10/30/21 07:00:00 午後,24.919,,,,,
85,10/30/21 08:00:00 午後,25.016,,,,,
86,10/30/21 09:00:00 午後,25.113,,,,,
87,10/30/21 10:00:00 午後,25.162,,,,,
88,10/30/21 11:00:00 午後,25.234,,,,,
89,10/31/21 12:00:00 午前,25.331,,,,,
90,10/31/21 01:00:00 午前,25.453,,,,,
91,10/31/21 02:00:00 午前,25.55,,,,,
92,10/31/21 03:00:00 午前,25.598,,,,,
93,10/31/21 04:00:00 午前,25.623,,,,,
94,10/31/21 05:00:00 午前,25.671,,,,,
95,10/31/21 06:00:00 午前,25.695,,,,,
96,10/31/21 07:00:00 午前,23.136,,,,,
97,10/31/21 08:00:00 午前,24.823,,,,,
98,10/31/21 09:00:00 午前,25.987,,,,,
99,10/31/21 10:00:00 午前,30.217,,,,,
100,10/31/21 11:00:00 午前,27.112,,,,,
101,10/31/21 12:00:00 午後,27.136,,,,,
102,10/31/21 01:00:00 午後,27.186,,,,,
103,10/31/21 02:00:00 午後,27.235,,,,,
